month,date,race_code,p3head,actual_combo,y3head,hit,valid_payout,return_yen,cost_yen,top10,pair_train_3wins,pre_prob_eval,split,ex_margin23,st_margin23,straight_margin23,turn_margin23,pre_watch,pickup,composite_odds,cost,profit,actual_stake
2026-07,2026-07-03,202607032103,0.3069658277166272,4-5-1,0,0,1,0.0,1000,3-1-5;3-1-2;3-1-4;3-2-5;3-5-1;3-2-1;3-2-4;3-5-2;3-4-1;3-1-6,4286,0.0133259550986078,tune_july,-1.0,-1.0,-0.4,-0.8,False,False,3.1499605737527525,10000,-10000.0,0
2026-07,2026-07-03,202607032108,0.3147984491601843,1-4-3,0,0,1,0.0,1000,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-2-4;3-5-4;3-1-5;3-1-2;3-6-4,4286,0.8830314180084204,tune_july,-0.2,0.1999999999999999,-0.4,-0.8,True,False,7.864875438753248,10000,-10000.0,0
2026-07,2026-07-04,202607041208,0.3476287447515606,2-4-3,0,0,1,0.0,1000,3-4-5;3-1-4;3-4-1;3-4-2;3-5-4;3-2-4;3-4-6;3-1-5;3-2-5;3-1-2,4286,0.9999028669521208,tune_july,0.0,-0.4,0.0,-0.8,True,False,2.0842007295088125,10000,-10000.0,0
2026-07,2026-07-04,202607041305,0.3282275628303889,1-3-4,0,0,1,0.0,1000,3-1-5;3-1-4;3-2-5;3-1-2;3-5-6;3-5-1;3-1-6;3-4-5;3-5-2;3-2-4,4286,0.995710744759845,tune_july,-0.8,-0.4,0.0,-0.4,True,False,1.819405074277661,10000,-10000.0,0
2026-07,2026-07-05,202607050101,0.3061403042659743,4-1-6,0,0,1,0.0,1000,3-4-6;3-4-5;3-5-4;3-6-4;3-1-4;3-4-1;3-5-6;3-4-2;3-2-4;3-1-5,4286,0.1513905447245032,tune_july,-0.2,-0.2,0.2,-0.4,True,False,13.949565105185423,10000,-10000.0,0
2026-07,2026-07-05,202607052108,0.3653796737279708,6-3-4,0,0,1,0.0,1000,3-1-6;3-1-4;3-4-6;3-6-4;3-6-1;3-1-5;3-4-1;3-1-2;3-5-6;3-6-5,4286,0.9999579379309034,tune_july,-0.4,-0.4,-0.4,-0.4,True,False,1.907406479900372,10000,-10000.0,0
2026-07,2026-07-06,202607060107,0.3547154481120007,1-2-3,0,0,1,0.0,1000,3-1-5;3-1-2;3-1-4;3-5-1;3-1-6;3-2-5;3-2-1;3-4-1;3-5-2;3-2-4,4286,0.3048007671700128,tune_july,-0.6000000000000001,0.2,-0.6000000000000001,-1.0,True,False,2.1489830035247603,10000,-10000.0,0
2026-07,2026-07-06,202607061203,0.3021771189215264,2-4-3,0,0,1,0.0,1000,3-2-4;3-4-2;3-1-4;3-4-6;3-4-1;3-1-2;3-4-5;3-2-6;3-2-5;3-2-1,4286,0.9971544800484436,tune_july,0.1999999999999999,-0.4,0.0,-0.6,True,False,2.31879390372461,10000,-10000.0,0
2026-07,2026-07-07,202607070401,0.3245831738636791,6-2-3,0,0,1,0.0,1000,3-2-6;3-2-5;3-6-2;3-5-6;3-1-6;3-6-5;3-5-2;3-1-2;3-1-5;3-6-1,4286,0.0083656158851623,tune_july,-1.0,0.4,-0.6,-0.4,False,False,3.2580852241312694,10000,-10000.0,0
2026-07,2026-07-08,202607080807,0.3156706261799485,1-2-3,0,0,1,0.0,1000,3-1-5;3-5-1;3-5-2;3-2-5;3-5-6;3-5-4;3-4-5;3-1-2;3-1-4;3-1-6,4286,0.6033356526417538,tune_july,-0.6000000000000001,-0.4,-1.0,-0.6000000000000001,True,False,4.197390709367172,10000,-10000.0,0
2026-07,2026-07-09,202607090206,0.3452796570382986,4-6-5,0,0,1,0.0,1000,3-4-6;3-4-5;3-6-4;3-5-4;3-5-6;3-1-4;3-6-5;3-4-1;3-1-5;3-1-6,4286,0.99408472274407,tune_july,-0.8,-0.4,0.2,-0.4,True,False,2.1918361545283425,10000,-10000.0,0
2026-07,2026-07-09,202607091010,0.389623097859012,3-1-4,1,1,1,15120.000000000002,1000,3-1-5;3-1-4;3-5-1;3-4-5;3-5-4;3-4-1;3-1-6;3-1-2;3-5-6;3-2-5,4286,0.6729383641923019,tune_july,-1.0,-0.2,-0.8,-0.6,True,False,1.477993331679184,10000,5120.000000000002,1400
2026-07,2026-07-09,202607091103,0.3247136797502946,1-3-2,0,0,1,0.0,1000,3-1-5;3-5-1;3-2-5;3-5-6;3-5-2;3-1-2;3-1-6;3-5-4;3-6-5;3-1-4,4286,0.9999931383388536,tune_july,0.4,0.4,-0.2,-0.2,True,True,2.0359549829342702,10000,-10000.0,0
2026-07,2026-07-09,202607091408,0.3195207785544806,3-2-1,1,1,1,30800.0,1000,3-1-5;3-2-5;3-1-2;3-1-4;3-2-4;3-5-2;3-5-1;3-4-5;3-2-1;3-5-4,4286,0.250469380918526,tune_july,-0.8,-0.4,-0.1999999999999999,-0.6,True,False,2.8696789263389335,10000,20800.0,800
2026-07,2026-07-10,202607101107,0.4109941901160523,3-4-1,1,1,1,15579.999999999998,1000,3-1-4;3-1-5;3-4-1;3-1-2;3-4-5;3-5-1;3-5-4;3-2-4;3-1-6;3-4-2,4286,0.9881711945452362,tune_july,-0.8,-1.0,0.1999999999999999,-0.4,True,False,1.5838867017930551,10000,5579.999999999998,1900
2026-07,2026-07-10,202607101402,0.3056704169168721,3-2-4,1,1,1,24480.0,1000,3-1-2;3-1-6;3-2-1;3-1-4;3-2-6;3-1-5;3-6-1;3-2-4;3-6-2;3-2-5,4286,0.1179783663889515,tune_july,0.1999999999999999,0.1999999999999999,0.4,-0.4,True,False,2.799628401754602,10000,14480.0,300
2026-07,2026-07-10,202607101406,0.3681169332674981,4-5-3,0,0,1,0.0,1000,3-2-5;3-1-5;3-5-2;3-5-1;3-5-4;3-4-5;3-1-2;3-1-4;3-2-4;3-5-6,4286,0.4770367356592104,tune_july,-0.4,-0.4,0.4,-1.0,True,False,3.05423468270454,10000,-10000.0,0
2026-07,2026-07-10,202607102203,0.3119645669248572,1-3-4,0,0,1,0.0,1000,3-1-4;3-2-4;3-4-2;3-4-1;3-1-2;3-4-6;3-4-5;3-1-5;3-2-1;3-1-6,4286,0.9801713373046448,tune_july,-0.8,-0.2,-1.0,-0.6000000000000001,True,False,1.6701917829822641,10000,-10000.0,0
2026-07,2026-07-10,202607102308,0.3132388542107771,4-5-1,0,0,1,0.0,1000,3-1-5;3-5-1;3-5-2;3-5-4;3-2-5;3-5-6;3-4-5;3-1-4;3-1-2;3-6-5,4286,0.0123431689124371,tune_july,-0.8,-0.1999999999999999,0.6000000000000001,-0.4,False,False,11.072544356416902,10000,-10000.0,0
2026-07,2026-07-11,202607110208,0.3134848599253826,1-2-3,0,0,1,0.0,1000,3-4-6;3-1-4;3-4-5;3-2-4;3-6-4;3-1-6;3-4-2;3-1-5;3-4-1;3-1-2,4286,0.7990531503135465,tune_july,-1.0,0.1999999999999999,0.4,-0.6,True,False,2.522823277212247,10000,-10000.0,0
2026-07,2026-07-11,202607110401,0.3465053324832507,3-1-6,1,1,1,72600.0,1000,3-2-6;3-4-6;3-1-6;3-6-4;3-6-2;3-5-6;3-6-5;3-2-4;3-2-5;3-1-2,4286,0.9121163228677754,tune_july,-0.8,-0.4,-0.4,-0.6,True,False,6.952763282415199,10000,62600.0,1200
2026-07,2026-07-11,202607110405,0.3300411574967268,1-2-6,0,0,1,0.0,1000,3-2-6;3-6-2;3-4-6;3-6-4;3-2-4;3-1-6;3-4-2;3-1-2;3-6-1;3-1-4,4286,0.0444690268276523,tune_july,-0.8,-1.0,-0.1999999999999999,-0.8,False,False,6.253557516089882,10000,-10000.0,0
2026-07,2026-07-11,202607111103,0.3743374481544722,1-6-2,0,0,1,0.0,1000,3-2-6;3-1-6;3-6-2;3-6-5;3-5-6;3-6-1;3-6-4;3-4-6;3-1-2;3-2-5,4286,0.7417230475861657,tune_july,0.2,-0.4,-0.8,-0.4,True,False,6.6613874817775685,10000,-10000.0,0
2026-07,2026-07-11,202607111504,0.3587731780862183,4-1-5,0,0,1,0.0,1000,3-1-4;3-4-5;3-4-1;3-2-4;3-1-5;3-4-2;3-1-2;3-5-4;3-4-6;3-2-5,4286,0.5448361454203978,tune_july,-1.0,-0.6,-0.8,-1.0,True,False,2.357368462491499,10000,-10000.0,0
2026-07,2026-07-11,202607112202,0.409578430490036,2-6-5,0,0,1,0.0,1000,3-2-6;3-6-2;3-1-6;3-2-5;3-6-5;3-5-6;3-1-2;3-6-1;3-6-4;3-2-4,4286,0.2377428436626618,tune_july,-1.0,-0.8,-0.6,-1.0,True,False,8.185753358354285,10000,-10000.0,0
2026-07,2026-07-11,202607112302,0.3472892082795256,3-1-6,1,1,1,16660.0,1000,3-1-6;3-1-4;3-1-5;3-1-2;3-6-1;3-4-1;3-2-1;3-5-1;3-4-6;3-6-4,4286,0.997201587090246,tune_july,-0.1999999999999999,-0.6000000000000001,-0.4,-0.1999999999999999,True,False,1.6520656515457808,10000,6660.0,3400
2026-07,2026-07-11,202607112308,0.3207273290703714,5-1-2,0,0,1,0.0,1000,3-1-5;3-5-1;3-5-4;3-4-5;3-5-2;3-1-4;3-2-5;3-5-6;3-1-2;3-4-1,4286,0.0019695618470182,tune_july,0.2,-0.1999999999999999,-0.8,-0.6,False,False,21.864165723729418,10000,-10000.0,0
2026-07,2026-07-12,202607120409,0.4414440261139625,3-1-5,1,1,1,20160.0,1000,3-1-5;3-1-4;3-5-1;3-1-6;3-4-1;3-1-2;3-4-5;3-5-4;3-5-6;3-4-6,4286,0.9989102747434464,tune_july,-0.6000000000000001,0.2,-0.8,-0.2,True,True,2.0079755330034588,10000,10160.0,3200
2026-07,2026-07-12,202607121504,0.3189259378754505,4-3-6,0,0,1,0.0,1000,3-1-4;3-4-5;3-4-1;3-4-6;3-4-2;3-2-4;3-5-4;3-1-5;3-6-4;3-1-6,4286,0.9614861710646232,tune_july,-0.6,0.2,-0.4,-0.6000000000000001,True,False,3.4890175059430533,10000,-10000.0,0
2026-07,2026-07-12,202607122206,0.3246118218378124,3-4-1,1,1,1,47180.00000000001,1000,3-4-5;3-5-4;3-1-5;3-2-5;3-5-2;3-1-4;3-5-1;3-2-4;3-4-2;3-4-1,4286,0.0196159459500231,tune_july,-1.0,0.2,-0.6,-0.8,False,False,5.048476629306357,10000,37180.00000000001,700
2026-07,2026-07-13,202607131308,0.3802612304882206,4-6-1,0,0,1,0.0,1000,3-4-5;3-1-4;3-5-4;3-4-1;3-2-4;3-4-6;3-4-2;3-1-5;3-2-5;3-1-2,4286,0.9989612605662308,tune_july,-0.4,0.2,0.0,-0.6,True,False,1.8641936118923166,10000,-10000.0,0
2026-07,2026-07-13,202607131408,0.4168855944839104,3-4-6,1,0,1,0.0,1000,3-1-4;3-1-5;3-2-4;3-1-2;3-4-5;3-4-1;3-2-5;3-4-2;3-5-4;3-5-1,4286,0.998911278569702,tune_july,-0.8,-0.4,-0.2,-1.0,True,False,2.872104782286337,10000,-10000.0,0
2026-07,2026-07-14,202607140401,0.361736931261389,5-2-3,0,0,1,0.0,1000,3-5-4;3-4-5;3-5-2;3-2-5;3-1-5;3-5-1;3-5-6;3-2-4;3-1-4;3-4-2,4286,0.9999939075870112,tune_july,0.6000000000000001,-0.8,-0.2,-0.2,True,False,3.2024098821193343,10000,-10000.0,0
2026-07,2026-07-14,202607141307,0.3454252606531991,3-6-4,1,0,1,0.0,1000,3-1-6;3-1-5;3-5-6;3-1-2;3-6-5;3-2-6;3-6-1;3-2-5;3-5-1;3-1-4,4286,0.9974561602083708,tune_july,-1.0,-0.4,0.0,-0.4,True,False,2.191602297368472,10000,-10000.0,0
2026-07,2026-07-15,202607151810,0.4077463596095442,1-5-3,0,0,1,0.0,1000,3-1-5;3-5-6;3-1-6;3-6-5;3-5-1;3-6-1;3-1-2;3-1-4;3-2-5;3-5-2,4286,0.9957919917990544,tune_july,-1.0,-0.6,0.0,-0.6000000000000001,True,False,1.8062179664692235,10000,-10000.0,0
2026-07,2026-07-15,202607152108,0.383152806485901,1-3-4,0,0,1,0.0,1000,3-1-6;3-1-5;3-1-4;3-4-6;3-5-6;3-6-4;3-6-5;3-4-5;3-6-1;3-5-1,4286,0.9991518878426744,tune_july,-0.6000000000000001,-0.1999999999999999,0.1999999999999999,-0.6000000000000001,True,False,2.6471825305740264,10000,-10000.0,0
2026-07,2026-07-16,202607162103,0.3592233250673369,1-3-5,0,0,1,0.0,1000,3-1-2;3-1-5;3-2-5;3-1-4;3-2-4;3-1-6;3-2-1;3-5-2;3-5-1;3-2-6,4286,0.2715560659372341,tune_july,-0.8,-1.0,-0.8,-1.0,True,False,2.2779100395087233,10000,-10000.0,0
2026-07,2026-07-18,202607180204,0.4015106551907464,4-5-2,0,0,1,0.0,1000,3-1-4;3-1-5;3-4-5;3-4-1;3-2-4;3-5-4;3-4-6;3-1-2;3-4-2;3-1-6,4286,0.9854761829525468,tune_july,-1.0,0.1999999999999999,-0.8,-0.6,True,False,2.31356189281882,10000,-10000.0,0
2026-07,2026-07-18,202607180404,0.3971300525814166,2-5-3,0,0,1,0.0,1000,3-1-5;3-5-2;3-5-1;3-2-5;3-5-4;3-5-6;3-4-5;3-1-2;3-1-4;3-2-4,4286,0.1612266196910657,tune_july,-0.8,0.1999999999999999,-0.1999999999999999,-0.6,True,False,3.45120976305499,10000,-10000.0,0
2026-07,2026-07-18,202607181306,0.3111125995952092,1-3-6,0,0,1,0.0,1000,3-1-6;3-6-1;3-6-4;3-4-6;3-6-5;3-5-6;3-1-5;3-1-4;3-6-2;3-2-6,4286,0.586266611754425,tune_july,-0.1999999999999999,-1.0,0.0,0.1999999999999999,True,False,3.419441902952336,10000,-10000.0,0
2026-07,2026-07-18,202607181605,0.3101739091336516,4-3-5,0,0,1,0.0,1000,3-1-6;3-2-6;3-6-2;3-6-1;3-4-6;3-6-4;3-1-2;3-1-4;3-6-5;3-5-6,4286,0.1765639038205517,tune_july,-0.8,-0.4,-0.6000000000000001,-0.8,True,False,2.9587173849784714,10000,-10000.0,0
2026-07,2026-07-18,202607182103,0.3060276432146282,5-3-2,0,0,1,0.0,1000,3-1-4;3-1-5;3-4-5;3-5-4;3-4-1;3-5-1;3-4-6;3-1-6;3-1-2;3-2-4,4286,0.7464130309864266,tune_july,-0.8,-0.6000000000000001,0.1999999999999999,-0.6,True,False,2.5039588913645168,10000,-10000.0,0
