month,date,race_code,p3head,lambda,points,head3,pair_rank,pair_hit,actual_combo,pair_train_3wins,odds_source,hit,composite_odds,cost,return_yen,profit,actual_stake,wf_selected
2025-12,2025-12-01,202512010603,0.32124822945335757,0.0,4,0,0,0,2-1-5,454,official_closing,0,4.375903342685144,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.0,6,0,0,0,2-1-5,454,official_closing,0,3.5653401437402192,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.0,8,0,0,0,2-1-5,454,official_closing,0,3.005169805573229,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.0,10,0,0,0,2-1-5,454,official_closing,0,2.7554749708503543,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.0,12,0,0,0,2-1-5,454,official_closing,0,2.610316630270894,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.0,15,0,0,0,2-1-5,454,official_closing,0,2.308138591080262,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.25,4,0,0,0,2-1-5,454,official_closing,0,4.375903342685144,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.25,6,0,0,0,2-1-5,454,official_closing,0,3.3004559565269274,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.25,8,0,0,0,2-1-5,454,official_closing,0,3.005169805573229,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.25,10,0,0,0,2-1-5,454,official_closing,0,2.7554749708503543,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.25,12,0,0,0,2-1-5,454,official_closing,0,2.451489116933985,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.25,15,0,0,0,2-1-5,454,official_closing,0,2.308138591080262,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.5,4,0,0,0,2-1-5,454,official_closing,0,4.375903342685144,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.5,6,0,0,0,2-1-5,454,official_closing,0,3.3004559565269282,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.5,8,0,0,0,2-1-5,454,official_closing,0,3.0051698055732294,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.5,10,0,0,0,2-1-5,454,official_closing,0,2.621556575715589,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.5,12,0,0,0,2-1-5,454,official_closing,0,2.451489116933985,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.5,15,0,0,0,2-1-5,454,official_closing,0,2.345769172251076,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.75,4,0,0,0,2-1-5,454,official_closing,0,4.2729871703650995,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.75,6,0,0,0,2-1-5,454,official_closing,0,3.3004559565269282,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.75,8,0,0,0,2-1-5,454,official_closing,0,3.0269114821449716,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.75,10,0,0,0,2-1-5,454,official_closing,0,2.621556575715589,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.75,12,0,0,0,2-1-5,454,official_closing,0,2.466787428044944,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,0.75,15,0,0,0,2-1-5,454,official_closing,0,2.2883248358117085,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,1.0,4,0,0,0,2-1-5,454,official_closing,0,4.2729871703650995,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,1.0,6,0,0,0,2-1-5,454,official_closing,0,3.3004559565269282,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,1.0,8,0,0,0,2-1-5,454,official_closing,0,3.0269114821449716,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,1.0,10,0,0,0,2-1-5,454,official_closing,0,2.621556575715589,10000,0.0,-10000.0,0,1
2025-12,2025-12-01,202512010603,0.32124822945335757,1.0,12,0,0,0,2-1-5,454,official_closing,0,2.466787428044944,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512010603,0.32124822945335757,1.0,15,0,0,0,2-1-5,454,official_closing,0,2.2883248358117085,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.0,4,1,2,1,3-1-5,454,official_closing,1,6.073122285391433,10000,60630.0,50630.0,4300,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.0,6,1,2,1,3-1-5,454,official_closing,1,4.311728870587755,10000,43710.0,33710.0,3100,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.0,8,1,2,1,3-1-5,454,official_closing,1,3.8826514829424874,10000,39480.0,29480.0,2800,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.0,10,1,2,1,3-1-5,454,official_closing,1,2.9984682764254442,10000,29610.0,19610.0,2100,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.0,12,1,2,1,3-1-5,454,official_closing,1,2.6362277107245125,10000,26790.0,16790.0,1900,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.0,15,1,2,1,3-1-5,454,official_closing,1,2.3775663197437913,10000,23970.0,13970.0,1700,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.25,4,1,1,1,3-1-5,454,official_closing,1,5.581322156718251,10000,56400.0,46400.0,4000,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.25,6,1,1,1,3-1-5,454,official_closing,1,3.7981739368851897,10000,38070.0,28070.0,2700,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.25,8,1,1,1,3-1-5,454,official_closing,1,3.2480905668526594,10000,32430.0,22430.0,2300,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.25,10,1,1,1,3-1-5,454,official_closing,1,2.9984682764254442,10000,29610.0,19610.0,2100,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.25,12,1,1,1,3-1-5,454,official_closing,1,2.739067918654713,10000,26790.0,16790.0,1900,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.25,15,1,1,1,3-1-5,454,official_closing,1,2.409389845023704,10000,23970.0,13970.0,1700,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.5,4,1,1,1,3-1-5,454,official_closing,1,5.581322156718251,10000,56400.0,46400.0,4000,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.5,6,1,1,1,3-1-5,454,official_closing,1,3.7981739368851897,10000,38070.0,28070.0,2700,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.5,8,1,1,1,3-1-5,454,official_closing,1,3.1764699078586878,10000,32430.0,22430.0,2300,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.5,10,1,1,1,3-1-5,454,official_closing,1,2.97274241300281,10000,29610.0,19610.0,2100,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.5,12,1,1,1,3-1-5,454,official_closing,1,2.6647173651804628,10000,26790.0,16790.0,1900,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.5,15,1,1,1,3-1-5,454,official_closing,1,2.409389845023704,10000,23970.0,13970.0,1700,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.75,4,1,1,1,3-1-5,454,official_closing,1,5.226651906377595,10000,52170.0,42170.0,3700,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.75,6,1,1,1,3-1-5,454,official_closing,1,4.000161286777276,10000,40890.0,30890.0,2900,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.75,8,1,1,1,3-1-5,454,official_closing,1,3.4879572505486425,10000,35250.0,25250.0,2500,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.75,10,1,1,1,3-1-5,454,official_closing,1,2.9727424130028095,10000,29610.0,19610.0,2100,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.75,12,1,1,1,3-1-5,454,official_closing,1,2.7204729886059926,10000,26790.0,16790.0,1900,0
2025-12,2025-12-01,202512011509,0.30705311435373095,0.75,15,1,1,1,3-1-5,454,official_closing,1,2.4400644288826143,10000,23970.0,13970.0,1700,0
2025-12,2025-12-01,202512011509,0.30705311435373095,1.0,4,1,1,1,3-1-5,454,official_closing,1,5.226651906377595,10000,52170.0,42170.0,3700,0
2025-12,2025-12-01,202512011509,0.30705311435373095,1.0,6,1,1,1,3-1-5,454,official_closing,1,4.486092192908042,10000,45120.0,35120.0,3200,0
2025-12,2025-12-01,202512011509,0.30705311435373095,1.0,8,1,1,1,3-1-5,454,official_closing,1,3.4879572505486425,10000,35250.0,25250.0,2500,0
2025-12,2025-12-01,202512011509,0.30705311435373095,1.0,10,1,1,1,3-1-5,454,official_closing,1,2.891664821569976,10000,28200.0,18200.0,2000,1
2025-12,2025-12-01,202512011509,0.30705311435373095,1.0,12,1,1,1,3-1-5,454,official_closing,1,2.7304919147980535,10000,26790.0,16790.0,1900,0
2025-12,2025-12-01,202512011509,0.30705311435373095,1.0,15,1,1,1,3-1-5,454,official_closing,1,2.506136156639034,10000,25380.0,15380.0,1800,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.0,4,0,0,0,1-4-2,454,official_closing,0,2.544565051247097,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.0,6,0,0,0,1-4-2,454,official_closing,0,1.9397042585906104,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.0,8,0,0,0,1-4-2,454,official_closing,0,1.743521933917255,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.0,10,0,0,0,1-4-2,454,official_closing,0,1.6202797952550296,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.0,12,0,0,0,1-4-2,454,official_closing,0,1.4861478630593374,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.0,15,0,0,0,1-4-2,454,official_closing,0,1.4174872823748759,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.25,4,0,0,0,1-4-2,454,official_closing,0,2.234419338116038,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.25,6,0,0,0,1-4-2,454,official_closing,0,1.8717646726125319,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.25,8,0,0,0,1-4-2,454,official_closing,0,1.7197252772412073,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.25,10,0,0,0,1-4-2,454,official_closing,0,1.6202797952550292,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.25,12,0,0,0,1-4-2,454,official_closing,0,1.4861478630593372,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.25,15,0,0,0,1-4-2,454,official_closing,0,1.4081794815319237,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.5,4,0,0,0,1-4-2,454,official_closing,0,2.3951070287683054,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.5,6,0,0,0,1-4-2,454,official_closing,0,1.983223891318498,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.5,8,0,0,0,1-4-2,454,official_closing,0,1.651497023627836,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.5,10,0,0,0,1-4-2,454,official_closing,0,1.560514374643028,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.5,12,0,0,0,1-4-2,454,official_closing,0,1.5052272710322059,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.5,15,0,0,0,1-4-2,454,official_closing,0,1.409324575145682,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.75,4,0,0,0,1-4-2,454,official_closing,0,2.3951070287683054,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.75,6,0,0,0,1-4-2,454,official_closing,0,2.003349295380574,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.75,8,0,0,0,1-4-2,454,official_closing,0,1.7744477280602338,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.75,10,0,0,0,1-4-2,454,official_closing,0,1.5783226027706636,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.75,12,0,0,0,1-4-2,454,official_closing,0,1.5052272710322057,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,0.75,15,0,0,0,1-4-2,454,official_closing,0,1.4093245751456818,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,1.0,4,0,0,0,1-4-2,454,official_closing,0,2.7273482416431354,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,1.0,6,0,0,0,1-4-2,454,official_closing,0,2.003349295380574,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,1.0,8,0,0,0,1-4-2,454,official_closing,0,1.7859289026125074,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,1.0,10,0,0,0,1-4-2,454,official_closing,0,1.70330828571586,10000,0.0,-10000.0,0,1
2025-12,2025-12-01,202512012106,0.37359430060905957,1.0,12,0,0,0,1-4-2,454,official_closing,0,1.5153552496476361,10000,0.0,-10000.0,0,0
2025-12,2025-12-01,202512012106,0.37359430060905957,1.0,15,0,0,0,1-4-2,454,official_closing,0,1.4320598972092426,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.0,4,0,0,0,1-3-2,454,official_closing,0,3.0535688872724975,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.0,6,0,0,0,1-3-2,454,official_closing,0,2.1037789306598076,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.0,8,0,0,0,1-3-2,454,official_closing,0,1.905699437100717,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.0,10,0,0,0,1-3-2,454,official_closing,0,1.5912133740844985,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.0,12,0,0,0,1-3-2,454,official_closing,0,1.4834007271063911,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.0,15,0,0,0,1-3-2,454,official_closing,0,1.3921830933137145,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.25,4,0,0,0,1-3-2,454,official_closing,0,3.0535688872724975,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.25,6,0,0,0,1-3-2,454,official_closing,0,2.1037789306598076,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.25,8,0,0,0,1-3-2,454,official_closing,0,1.731278432812996,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.25,10,0,0,0,1-3-2,454,official_closing,0,1.5912133740844983,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.25,12,0,0,0,1-3-2,454,official_closing,0,1.483400727106391,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.25,15,0,0,0,1-3-2,454,official_closing,0,1.3921830933137143,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.5,4,0,0,0,1-3-2,454,official_closing,0,2.595640995845801,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.5,6,0,0,0,1-3-2,454,official_closing,0,2.017680551354444,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.5,8,0,0,0,1-3-2,454,official_closing,0,1.7312784328129962,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.5,10,0,0,0,1-3-2,454,official_closing,0,1.5177288267926266,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.5,12,0,0,0,1-3-2,454,official_closing,0,1.4601289337045562,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.5,15,0,0,0,1-3-2,454,official_closing,0,1.3917478347101278,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.75,4,0,0,0,1-3-2,454,official_closing,0,2.446002572061588,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.75,6,0,0,0,1-3-2,454,official_closing,0,2.05113892228167,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.75,8,0,0,0,1-3-2,454,official_closing,0,1.7229832057157912,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.75,10,0,0,0,1-3-2,454,official_closing,0,1.5697578312104372,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.75,12,0,0,0,1-3-2,454,official_closing,0,1.460128933704556,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,0.75,15,0,0,0,1-3-2,454,official_closing,0,1.3917478347101275,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,1.0,4,0,0,0,1-3-2,454,official_closing,0,2.748006651601075,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,1.0,6,0,0,0,1-3-2,454,official_closing,0,2.05113892228167,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,1.0,8,0,0,0,1-3-2,454,official_closing,0,1.8376061668070796,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,1.0,10,0,0,0,1-3-2,454,official_closing,0,1.6812453024522866,10000,0.0,-10000.0,0,1
2025-12,2025-12-03,202512031301,0.33266430633004446,1.0,12,0,0,0,1-3-2,454,official_closing,0,1.4601289337045562,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031301,0.33266430633004446,1.0,15,0,0,0,1-3-2,454,official_closing,0,1.3917478347101278,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.0,4,0,0,0,4-3-5,454,official_closing,0,4.375126662175703,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.0,6,0,0,0,4-3-5,454,official_closing,0,3.2141860826724407,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.0,8,0,0,0,4-3-5,454,official_closing,0,2.7882103468317876,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.0,10,0,0,0,4-3-5,454,official_closing,0,2.147581274021845,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.0,12,0,0,0,4-3-5,454,official_closing,0,1.935498196438399,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.0,15,0,0,0,4-3-5,454,official_closing,0,1.6554706406890267,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.25,4,0,0,0,4-3-5,454,official_closing,0,4.375126662175703,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.25,6,0,0,0,4-3-5,454,official_closing,0,2.673170828009022,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.25,8,0,0,0,4-3-5,454,official_closing,0,2.37180500097613,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.25,10,0,0,0,4-3-5,454,official_closing,0,2.0243269692487718,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.25,12,0,0,0,4-3-5,454,official_closing,0,1.9332966915537604,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.25,15,0,0,0,4-3-5,454,official_closing,0,1.6554706406890267,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.5,4,0,0,0,4-3-5,454,official_closing,0,4.375126662175703,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.5,6,0,0,0,4-3-5,454,official_closing,0,2.673170828009022,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.5,8,0,0,0,4-3-5,454,official_closing,0,2.37180500097613,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.5,10,0,0,0,4-3-5,454,official_closing,0,2.0243269692487718,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.5,12,0,0,0,4-3-5,454,official_closing,0,1.8143062975865334,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.5,15,0,0,0,4-3-5,454,official_closing,0,1.6564616478657286,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.75,4,0,0,0,4-3-5,454,official_closing,0,3.5577965948626207,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.75,6,0,0,0,4-3-5,454,official_closing,0,2.673170828009022,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.75,8,0,0,0,4-3-5,454,official_closing,0,2.3341442191263115,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.75,10,0,0,0,4-3-5,454,official_closing,0,2.113133424999257,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.75,12,0,0,0,4-3-5,454,official_closing,0,1.8143062975865334,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,0.75,15,0,0,0,4-3-5,454,official_closing,0,1.6564616478657286,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,1.0,4,0,0,0,4-3-5,454,official_closing,0,3.5413381372473167,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,1.0,6,0,0,0,4-3-5,454,official_closing,0,2.673170828009022,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,1.0,8,0,0,0,4-3-5,454,official_closing,0,2.3490796137509387,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,1.0,10,0,0,0,4-3-5,454,official_closing,0,2.059282427145598,10000,0.0,-10000.0,0,1
2025-12,2025-12-03,202512031304,0.38543738406175754,1.0,12,0,0,0,4-3-5,454,official_closing,0,1.8143062975865334,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031304,0.38543738406175754,1.0,15,0,0,0,4-3-5,454,official_closing,0,1.6564616478657286,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.0,4,0,0,0,4-3-6,454,official_closing,0,3.741455700921308,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.0,6,0,0,0,4-3-6,454,official_closing,0,2.984780930250172,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.0,8,0,0,0,4-3-6,454,official_closing,0,2.4997977709707113,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.0,10,0,0,0,4-3-6,454,official_closing,0,2.0412623746027974,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.0,12,0,0,0,4-3-6,454,official_closing,0,1.7850004132587622,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.0,15,0,0,0,4-3-6,454,official_closing,0,1.6194484672104434,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.25,4,0,0,0,4-3-6,454,official_closing,0,3.741455700921308,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.25,6,0,0,0,4-3-6,454,official_closing,0,3.0248497101522056,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.25,8,0,0,0,4-3-6,454,official_closing,0,2.513729297173791,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.25,10,0,0,0,4-3-6,454,official_closing,0,2.0214998668515114,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.25,12,0,0,0,4-3-6,454,official_closing,0,1.7809870244939539,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.25,15,0,0,0,4-3-6,454,official_closing,0,1.5585512110342916,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.5,4,0,0,0,4-3-6,454,official_closing,0,3.563573534743321,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.5,6,0,0,0,4-3-6,454,official_closing,0,2.762999652713302,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.5,8,0,0,0,4-3-6,454,official_closing,0,2.3515867884188277,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.5,10,0,0,0,4-3-6,454,official_closing,0,2.0214998668515114,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.5,12,0,0,0,4-3-6,454,official_closing,0,1.7993847330863342,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.5,15,0,0,0,4-3-6,454,official_closing,0,1.5585512110342916,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.75,4,0,0,0,4-3-6,454,official_closing,0,3.563573534743321,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.75,6,0,0,0,4-3-6,454,official_closing,0,2.7417025020262273,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.75,8,0,0,0,4-3-6,454,official_closing,0,2.4646645127322393,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.75,10,0,0,0,4-3-6,454,official_closing,0,1.9547227262102846,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.75,12,0,0,0,4-3-6,454,official_closing,0,1.7993847330863342,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,0.75,15,0,0,0,4-3-6,454,official_closing,0,1.6005436928880554,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,1.0,4,0,0,0,4-3-6,454,official_closing,0,5.078425813190101,10000,0.0,-10000.0,0,0
2025-12,2025-12-03,202512031708,0.3227524109761022,1.0,6,0,0,0,4-3-6,454,official_closing,0,2.7417025020262273,10000,0.0,-10000.0,0,0
