counter4,date,model,period,preview2,preview3,race_code,relative_deg,relative_wind,st_good,st_rank,straight_good,straight_rank,target,tilt,tilt_high,venue,venue_code,wave_cm,wind_bin,wind_cell,wind_code,wind_dir,wind_speed
0,2026-06-01,4カドまくり,train,1,0,202606010102,0,追い,1,0.8,1,1.0,0,-0.5,0,桐生,1,4.0,5m+,追い_5m+,3,E,5.0
0,2026-06-01,4カドまくり,train,1,0,202606010103,0,追い,1,0.6,1,0.6,0,-0.5,0,桐生,1,4.0,5m+,追い_5m+,3,E,5.0
0,2026-06-01,3まくり,train,0,0,202606010105,0,追い,1,0.8,0,0.19999999999999996,0,0.0,0,桐生,1,4.0,5m+,追い_5m+,3,E,5.0
0,2026-06-01,3まくり差し,train,0,0,202606010105,0,追い,1,0.8,0,0.19999999999999996,0,0.0,0,桐生,1,4.0,5m+,追い_5m+,3,E,5.0
0,2026-06-01,3まくり差し,train,1,0,202606010107,0,追い,1,1.0,1,0.8,0,-0.5,0,桐生,1,4.0,5m+,追い_5m+,3,E,5.0
0,2026-06-01,3まくり差し,train,0,0,202606010109,0,追い,0,0.0,1,0.8,0,-0.5,0,桐生,1,3.0,3-4m,追い_3-4m,3,E,4.0
0,2026-06-01,3まくり,train,0,0,202606010110,0,追い,0,0.4,0,0.0,0,-0.5,0,桐生,1,3.0,3-4m,追い_3-4m,3,E,4.0
0,2026-06-01,3まくり差し,train,0,0,202606010110,0,追い,0,0.4,0,0.0,0,-0.5,0,桐生,1,3.0,3-4m,追い_3-4m,3,E,4.0
0,2026-06-01,4カドまくり,train,0,0,202606010111,0,追い,1,0.8,0,0.4,0,-0.5,0,桐生,1,3.0,3-4m,追い_3-4m,3,E,4.0
0,2026-06-01,4カドまくり,train,1,0,202606010506,0,追い,1,1.0,1,0.6,0,0.0,0,多摩川,5,2.0,3-4m,追い_3-4m,5,S,3.0
0,2026-06-01,4カドまくり,train,0,0,202606010508,0,追い,0,0.19999999999999996,1,1.0,0,0.0,0,多摩川,5,2.0,3-4m,追い_3-4m,5,S,3.0
0,2026-06-01,3まくり,train,0,0,202606010512,0,追い,1,1.0,0,0.4,0,0.0,0,多摩川,5,2.0,0-2m,追い_0-2m,5,S,2.0
0,2026-06-01,3まくり差し,train,0,0,202606010512,0,追い,1,1.0,0,0.4,0,0.0,0,多摩川,5,2.0,0-2m,追い_0-2m,5,S,2.0
0,2026-06-01,3まくり,train,0,0,202606010806,225,左横,1,0.6,0,0.19999999999999996,0,-0.5,0,常滑,8,1.0,0-2m,左横_0-2m,4,SE,2.0
0,2026-06-01,3まくり差し,train,0,0,202606010806,225,左横,1,0.6,0,0.19999999999999996,0,-0.5,0,常滑,8,1.0,0-2m,左横_0-2m,4,SE,2.0
0,2026-06-01,4カドまくり,train,0,0,202606010808,270,左横,0,0.19999999999999996,0,0.4,0,0.0,0,常滑,8,1.0,0-2m,左横_0-2m,5,S,2.0
0,2026-06-01,3まくり,train,0,0,202606010903,45,右横,0,0.4,1,0.8,0,-0.5,0,津,9,1.0,0-2m,右横_0-2m,4,SE,2.0
0,2026-06-01,3まくり差し,train,0,0,202606010903,45,右横,0,0.4,1,0.8,0,-0.5,0,津,9,1.0,0-2m,右横_0-2m,4,SE,2.0
0,2026-06-01,3まくり,train,0,0,202606010911,45,右横,1,0.6,0,0.0,0,0.0,0,津,9,3.0,5m+,右横_5m+,4,SE,5.0
0,2026-06-01,3まくり差し,train,0,0,202606010911,45,右横,1,0.6,0,0.0,0,0.0,0,津,9,3.0,5m+,右横_5m+,4,SE,5.0
0,2026-06-01,3まくり,train,0,0,202606010912,45,右横,0,0.4,0,0.0,0,-0.5,0,津,9,3.0,5m+,右横_5m+,4,SE,5.0
0,2026-06-01,3まくり差し,train,0,0,202606010912,45,右横,0,0.4,0,0.0,0,-0.5,0,津,9,3.0,5m+,右横_5m+,4,SE,5.0
0,2026-06-01,3まくり,train,0,0,202606011104,45,右横,0,0.19999999999999996,1,0.6,0,0.0,0,びわこ,11,2.0,3-4m,右横_3-4m,2,NE,3.0
0,2026-06-01,3まくり差し,train,0,0,202606011104,45,右横,0,0.19999999999999996,1,0.6,0,0.0,0,びわこ,11,2.0,3-4m,右横_3-4m,2,NE,3.0
0,2026-06-01,3まくり,train,0,0,202606011107,45,右横,1,0.8,0,0.0,1,0.0,0,びわこ,11,3.0,3-4m,右横_3-4m,2,NE,3.0
0,2026-06-01,3まくり差し,train,0,0,202606011107,45,右横,1,0.8,0,0.0,0,0.0,0,びわこ,11,3.0,3-4m,右横_3-4m,2,NE,3.0
0,2026-06-01,4カドまくり,train,1,0,202606011111,45,右横,1,0.6,1,1.0,0,0.0,0,びわこ,11,3.0,3-4m,右横_3-4m,2,NE,3.0
0,2026-06-01,3まくり,train,0,0,202606011201,135,向かい,0,0.19999999999999996,0,0.5,0,-0.5,0,住之江,12,1.0,0-2m,向かい_0-2m,4,SE,2.0
0,2026-06-01,3まくり差し,train,0,0,202606011201,135,向かい,0,0.19999999999999996,0,0.5,1,-0.5,0,住之江,12,1.0,0-2m,向かい_0-2m,4,SE,2.0
0,2026-06-01,3まくり,train,0,0,202606011202,135,向かい,1,1.0,0,0.5,0,-0.5,0,住之江,12,1.0,0-2m,向かい_0-2m,4,SE,1.0
0,2026-06-01,3まくり差し,train,0,0,202606011202,135,向かい,1,1.0,0,0.5,0,-0.5,0,住之江,12,1.0,0-2m,向かい_0-2m,4,SE,1.0
0,2026-06-01,4カドまくり,train,0,0,202606011203,,missing,0,0.0,0,0.5,0,-0.5,0,住之江,12,1.0,0-2m,missing,,missing,0.0
0,2026-06-01,3まくり,train,0,0,202606011204,180,向かい,0,0.4,0,0.5,1,-0.5,0,住之江,12,1.0,3-4m,向かい_3-4m,5,S,3.0
0,2026-06-01,3まくり差し,train,0,0,202606011204,180,向かい,0,0.4,0,0.5,0,-0.5,0,住之江,12,1.0,3-4m,向かい_3-4m,5,S,3.0
0,2026-06-01,3まくり,train,0,0,202606011301,270,左横,0,0.19999999999999996,0,0.5,0,0.0,0,尼崎,13,0.0,3-4m,左横_3-4m,7,W,4.0
0,2026-06-01,3まくり差し,train,0,0,202606011301,270,左横,0,0.19999999999999996,0,0.5,0,0.0,0,尼崎,13,0.0,3-4m,左横_3-4m,7,W,4.0
0.6156800916239317,2026-06-01,4刺され,train,0,0,202606011304,270,左横,1,1.0,0,0.5,0,0.0,0,尼崎,13,4.0,5m+,左横_5m+,7,W,6.0
0,2026-06-01,3まくり,train,0,0,202606011410,90,右横,1,0.8,0,0.4,0,0.5,1,鳴門,14,4.0,3-4m,右横_3-4m,3,E,4.0
0,2026-06-01,3まくり差し,train,0,0,202606011410,90,右横,1,0.8,0,0.4,0,0.5,1,鳴門,14,4.0,3-4m,右横_3-4m,3,E,4.0
0,2026-06-01,3まくり,train,1,0,202606012003,90,右横,1,1.0,1,0.6,0,-0.5,0,若松,20,5.0,5m+,右横_5m+,3,E,5.0
0,2026-06-01,3まくり差し,train,1,0,202606012003,90,右横,1,1.0,1,0.6,0,-0.5,0,若松,20,5.0,5m+,右横_5m+,3,E,5.0
0,2026-06-01,3まくり差し,train,0,0,202606012007,90,右横,0,0.4,1,0.6,0,-0.5,0,若松,20,4.0,3-4m,右横_3-4m,3,E,4.0
0,2026-06-01,4カドまくり,train,1,0,202606012010,90,右横,1,0.6,1,1.0,0,-0.5,0,若松,20,4.0,3-4m,右横_3-4m,3,E,4.0
0,2026-06-01,3まくり差し,train,1,0,202606012012,90,右横,1,0.6,1,1.0,0,0.0,0,若松,20,3.0,3-4m,右横_3-4m,3,E,3.0
0,2026-06-01,3まくり差し,train,0,0,202606012302,225,左横,0,0.19999999999999996,0,0.0,0,0.0,0,唐津,23,2.0,0-2m,左横_0-2m,6,SW,2.0
0,2026-06-01,4カドまくり,train,1,0,202606012310,0,追い,1,0.6,1,0.6,0,-0.5,0,唐津,23,3.0,3-4m,追い_3-4m,1,N,3.0
0,2026-06-01,3まくり,train,0,0,202606012311,0,追い,1,0.8,0,0.0,0,-0.5,0,唐津,23,2.0,0-2m,追い_0-2m,1,N,2.0
0,2026-06-01,3まくり差し,train,0,0,202606012311,0,追い,1,0.8,0,0.0,0,-0.5,0,唐津,23,2.0,0-2m,追い_0-2m,1,N,2.0
0,2026-06-01,4カドまくり,train,1,0,202606012402,90,右横,1,1.0,1,0.6,0,-0.5,0,大村,24,1.0,0-2m,右横_0-2m,3,E,1.0
0,2026-06-01,4カドまくり,train,1,0,202606012406,90,右横,1,0.6,1,0.6,0,0.0,0,大村,24,1.0,0-2m,右横_0-2m,3,E,2.0
0,2026-06-02,3まくり,train,0,0,202606020102,270,左横,1,0.8,0,0.4,0,-0.5,0,桐生,1,2.0,3-4m,左横_3-4m,1,N,3.0
0,2026-06-02,3まくり差し,train,0,0,202606020102,270,左横,1,0.8,0,0.4,0,-0.5,0,桐生,1,2.0,3-4m,左横_3-4m,1,N,3.0
0,2026-06-02,4カドまくり,train,1,0,202606020103,270,左横,1,0.6,1,0.8,0,0.0,0,桐生,1,2.0,3-4m,左横_3-4m,1,N,3.0
0,2026-06-02,4カドまくり,train,0,0,202606020110,0,追い,0,0.4,0,0.0,0,0.0,0,桐生,1,3.0,3-4m,追い_3-4m,3,E,4.0
0,2026-06-02,3まくり差し,train,0,0,202606020112,0,追い,0,0.19999999999999996,0,0.19999999999999996,0,0.0,0,桐生,1,2.0,3-4m,追い_3-4m,3,E,3.0
0,2026-06-02,4カドまくり,train,1,0,202606020112,0,追い,1,0.8,1,1.0,0,0.0,0,桐生,1,2.0,3-4m,追い_3-4m,3,E,3.0
0,2026-06-02,3まくり,train,1,0,202606020503,0,追い,1,0.6,1,0.6,0,0.0,0,多摩川,5,2.0,3-4m,追い_3-4m,5,S,3.0
0,2026-06-02,3まくり差し,train,1,0,202606020503,0,追い,1,0.6,1,0.6,0,0.0,0,多摩川,5,2.0,3-4m,追い_3-4m,5,S,3.0
0,2026-06-02,4カドまくり,train,0,0,202606020504,0,追い,1,0.6,0,0.4,0,-0.5,0,多摩川,5,2.0,3-4m,追い_3-4m,5,S,4.0
0,2026-06-02,3まくり,train,1,0,202606020506,315,追い,1,0.6,1,1.0,0,0.0,0,多摩川,5,2.0,0-2m,追い_0-2m,4,SE,2.0
0,2026-06-02,3まくり差し,train,1,0,202606020506,315,追い,1,0.6,1,1.0,0,0.0,0,多摩川,5,2.0,0-2m,追い_0-2m,4,SE,2.0
0,2026-06-02,3まくり,train,0,0,202606020508,0,追い,0,0.19999999999999996,0,0.4,0,-0.5,0,多摩川,5,2.0,0-2m,追い_0-2m,5,S,2.0
0,2026-06-02,3まくり差し,train,0,0,202606020508,0,追い,0,0.19999999999999996,0,0.4,0,-0.5,0,多摩川,5,2.0,0-2m,追い_0-2m,5,S,2.0
0,2026-06-02,4カドまくり,train,0,0,202606020906,45,右横,0,0.19999999999999996,0,0.4,0,-0.5,0,津,9,2.0,3-4m,右横_3-4m,4,SE,4.0
0,2026-06-02,4カドまくり,train,1,0,202606020909,45,右横,1,1.0,1,1.0,0,0.0,0,津,9,2.0,3-4m,右横_3-4m,4,SE,4.0
0,2026-06-02,4カドまくり,train,1,0,202606020910,0,追い,1,0.6,1,0.6,1,-0.5,0,津,9,2.0,3-4m,追い_3-4m,3,E,3.0
0,2026-06-02,4カドまくり,train,0,0,202606020912,45,右横,1,0.6,0,0.4,0,-0.5,0,津,9,2.0,3-4m,右横_3-4m,4,SE,4.0
0,2026-06-02,4カドまくり,train,0,0,202606021007,225,左横,0,0.4,1,1.0,1,0.0,0,三国,10,8.0,5m+,左横_5m+,4,SE,8.0
0,2026-06-02,3まくり,train,0,0,202606021010,225,左横,1,1.0,0,0.19999999999999996,0,0.0,0,三国,10,6.0,5m+,左横_5m+,4,SE,6.0
0,2026-06-02,3まくり差し,train,0,0,202606021010,225,左横,1,1.0,0,0.19999999999999996,0,0.0,0,三国,10,6.0,5m+,左横_5m+,4,SE,6.0
0,2026-06-02,4カドまくり,train,0,0,202606021012,225,左横,0,0.0,0,0.0,0,0.5,1,三国,10,4.0,3-4m,左横_3-4m,4,SE,4.0
0,2026-06-02,3まくり差し,train,0,0,202606021104,45,右横,0,0.4,1,1.0,0,0.5,1,びわこ,11,7.0,5m+,右横_5m+,2,NE,5.0
0,2026-06-02,3まくり,train,0,0,202606021111,45,右横,0,0.0,0,0.0,0,0.5,1,びわこ,11,11.0,5m+,右横_5m+,2,NE,7.0
0,2026-06-02,3まくり差し,train,0,0,202606021111,45,右横,0,0.0,0,0.0,0,0.5,1,びわこ,11,11.0,5m+,右横_5m+,2,NE,7.0
0,2026-06-02,3まくり差し,train,0,0,202606021112,45,右横,0,0.4,1,0.6,1,0.0,0,びわこ,11,10.0,5m+,右横_5m+,2,NE,7.0
0.7311831347008547,2026-06-02,4刺され,train,0,0,202606021201,0,追い,0,0.19999999999999996,0,0.5,0,-0.5,0,住之江,12,1.0,3-4m,追い_3-4m,1,N,3.0
0,2026-06-02,3まくり差し,train,0,0,202606021202,0,追い,0,0.4,0,0.5,0,-0.5,0,住之江,12,1.0,0-2m,追い_0-2m,1,N,2.0
0,2026-06-02,4カドまくり,train,0,0,202606021203,0,追い,1,1.0,0,0.5,0,-0.5,0,住之江,12,1.0,3-4m,追い_3-4m,1,N,3.0
0,2026-06-02,4カドまくり,train,0,0,202606021207,45,右横,1,1.0,0,0.5,0,0.0,0,住之江,12,3.0,5m+,右横_5m+,2,NE,6.0
0,2026-06-02,4カドまくり,train,0,0,202606021209,45,右横,1,0.8,0,0.5,0,0.0,0,住之江,12,1.0,0-2m,右横_0-2m,2,NE,2.0
0,2026-06-02,4カドまくり,train,0,0,202606021306,0,追い,1,0.8,0,0.5,0,0.0,0,尼崎,13,0.0,3-4m,追い_3-4m,1,N,4.0
0,2026-06-02,3まくり差し,train,0,0,202606021410,90,右横,0,0.0,0,0.19999999999999996,0,-0.5,0,鳴門,14,1.0,0-2m,右横_0-2m,3,E,1.0
0,2026-06-02,4カドまくり,train,0,0,202606021908,45,右横,0,0.0,1,1.0,0,0.0,0,下関,19,5.0,5m+,右横_5m+,2,NE,5.0
0,2026-06-02,3まくり,train,0,0,202606022004,90,右横,0,0.19999999999999996,0,0.4,0,0.0,0,若松,20,6.0,5m+,右横_5m+,3,E,6.0
0,2026-06-02,3まくり差し,train,0,0,202606022004,90,右横,0,0.19999999999999996,0,0.4,0,0.0,0,若松,20,6.0,5m+,右横_5m+,3,E,6.0
0,2026-06-02,3まくり,train,1,0,202606022007,90,右横,1,1.0,1,0.6,0,-0.5,0,若松,20,7.0,5m+,右横_5m+,3,E,7.0
0,2026-06-02,3まくり差し,train,1,0,202606022007,90,右横,1,1.0,1,0.6,0,-0.5,0,若松,20,7.0,5m+,右横_5m+,3,E,7.0
0,2026-06-02,4カドまくり,train,0,0,202606022009,45,右横,0,0.0,1,0.6,0,0.0,0,若松,20,7.0,5m+,右横_5m+,2,NE,7.0
0,2026-06-02,4カドまくり,train,0,0,202606022010,45,右横,0,0.0,1,0.6,0,-0.5,0,若松,20,7.0,5m+,右横_5m+,2,NE,7.0
0,2026-06-02,3まくり差し,train,1,0,202606022302,0,追い,1,1.0,1,0.6,0,0.0,0,唐津,23,4.0,3-4m,追い_3-4m,1,N,4.0
0,2026-06-02,3まくり,train,1,0,202606022303,0,追い,1,0.8,1,0.6,0,0.0,0,唐津,23,5.0,5m+,追い_5m+,1,N,5.0
0,2026-06-02,3まくり差し,train,1,0,202606022303,0,追い,1,0.8,1,0.6,0,0.0,0,唐津,23,5.0,5m+,追い_5m+,1,N,5.0
0,2026-06-02,4カドまくり,train,1,0,202606022307,0,追い,1,0.8,1,0.8,0,-0.5,0,唐津,23,7.0,5m+,追い_5m+,1,N,7.0
0,2026-06-02,4カドまくり,train,0,0,202606022309,0,追い,1,0.6,0,0.19999999999999996,0,0.0,0,唐津,23,7.0,5m+,追い_5m+,1,N,7.0
0,2026-06-02,3まくり差し,train,0,0,202606022311,0,追い,0,0.4,0,0.19999999999999996,0,0.0,0,唐津,23,8.0,5m+,追い_5m+,1,N,8.0
0,2026-06-02,3まくり,train,0,0,202606022312,0,追い,0,0.0,0,0.4,0,0.0,0,唐津,23,7.0,5m+,追い_5m+,1,N,7.0
0,2026-06-02,3まくり差し,train,0,0,202606022312,0,追い,0,0.0,0,0.4,0,0.0,0,唐津,23,7.0,5m+,追い_5m+,1,N,7.0
0,2026-06-02,4カドまくり,train,0,0,202606022405,,missing,0,0.4,0,0.5,0,,0,大村,24,,missing,missing,,missing,
0,2026-06-03,4カドまくり,train,0,0,202606030503,180,向かい,0,0.19999999999999996,0,0.4,0,-0.5,0,多摩川,5,3.0,3-4m,向かい_3-4m,1,N,3.0
0.6258079560125919,2026-06-03,4刺され,train,0,0,202606030505,180,向かい,0,0.4,1,0.75,0,0.0,0,多摩川,5,2.0,0-2m,向かい_0-2m,1,N,1.0
0,2026-06-03,3まくり,train,0,0,202606030509,180,向かい,0,0.19999999999999996,1,0.6,0,0.0,0,多摩川,5,3.0,0-2m,向かい_0-2m,1,N,2.0
0,2026-06-03,3まくり差し,train,0,0,202606030509,180,向かい,0,0.19999999999999996,1,0.6,0,0.0,0,多摩川,5,3.0,0-2m,向かい_0-2m,1,N,2.0
0,2026-06-03,3まくり差し,train,0,0,202606031002,,missing,1,0.6,0,0.5,0,,0,三国,10,,missing,missing,,missing,
0,2026-06-03,4カドまくり,train,0,0,202606031007,,missing,0,0.4,0,0.5,0,,0,三国,10,,missing,missing,,missing,
0,2026-06-03,3まくり,train,0,0,202606031011,,missing,1,0.6,0,0.5,0,,0,三国,10,,missing,missing,,missing,
0,2026-06-03,3まくり差し,train,0,0,202606031011,,missing,1,0.6,0,0.5,0,,0,三国,10,,missing,missing,,missing,
0,2026-06-03,4カドまくり,train,0,0,202606031101,180,向かい,0,0.4,0,0.19999999999999996,0,0.0,0,びわこ,11,1.0,0-2m,向かい_0-2m,5,S,1.0
0,2026-06-03,4カドまくり,train,0,0,202606031103,135,向かい,1,1.0,0,0.4,0,0.0,0,びわこ,11,6.0,5m+,向かい_5m+,4,SE,6.0
0,2026-06-03,3まくり差し,train,0,0,202606031107,180,向かい,0,0.19999999999999996,0,0.0,0,0.0,0,びわこ,11,5.0,5m+,向かい_5m+,5,S,5.0
0,2026-06-03,3まくり,train,1,0,202606031111,180,向かい,1,0.8,1,0.6,0,0.0,0,びわこ,11,5.0,5m+,向かい_5m+,5,S,5.0
0,2026-06-03,3まくり差し,train,1,0,202606031111,180,向かい,1,0.8,1,0.6,0,0.0,0,びわこ,11,5.0,5m+,向かい_5m+,5,S,5.0
0.6767575863247863,2026-06-03,4刺され,train,0,0,202606031202,0,追い,0,0.4,0,0.5,0,-0.5,0,住之江,12,3.0,5m+,追い_5m+,1,N,6.0
0,2026-06-03,4カドまくり,train,0,0,202606031203,45,右横,1,0.8,0,0.5,0,-0.5,0,住之江,12,3.0,5m+,右横_5m+,2,NE,6.0
0,2026-06-03,4カドまくり,train,0,0,202606031209,,missing,0,0.4,0,0.5,0,-0.5,0,住之江,12,1.0,0-2m,missing,,missing,0.0
0,2026-06-03,3まくり差し,train,0,0,202606031210,45,右横,0,0.4,0,0.5,0,0.0,0,住之江,12,1.0,0-2m,右横_0-2m,2,NE,2.0
0,2026-06-03,3まくり差し,train,0,0,202606031212,45,右横,0,0.19999999999999996,0,0.5,0,0.0,0,住之江,12,1.0,0-2m,右横_0-2m,2,NE,2.0
0,2026-06-03,3まくり差し,train,0,0,202606031307,270,左横,1,0.6,0,0.5,0,0.0,0,尼崎,13,3.0,5m+,左横_5m+,7,W,5.0
0,2026-06-03,4カドまくり,train,0,0,202606031307,270,左横,0,0.19999999999999996,0,0.5,0,-0.5,0,尼崎,13,3.0,5m+,左横_5m+,7,W,5.0
0,2026-06-03,3まくり,train,0,0,202606031309,225,左横,1,0.6,0,0.5,0,0.0,0,尼崎,13,0.0,0-2m,左横_0-2m,6,SW,1.0
0,2026-06-03,3まくり差し,train,0,0,202606031309,225,左横,1,0.6,0,0.5,1,0.0,0,尼崎,13,0.0,0-2m,左横_0-2m,6,SW,1.0
0,2026-06-03,3まくり,train,1,0,202606031907,315,追い,1,1.0,1,1.0,0,0.0,0,下関,19,3.0,3-4m,追い_3-4m,8,NW,3.0
0,2026-06-03,3まくり差し,train,1,0,202606031907,315,追い,1,1.0,1,1.0,0,0.0,0,下関,19,3.0,3-4m,追い_3-4m,8,NW,3.0
0,2026-06-03,3まくり,train,0,0,202606032004,0,追い,0,0.4,0,0.4,0,-0.5,0,若松,20,1.0,0-2m,追い_0-2m,1,N,1.0
0,2026-06-03,3まくり差し,train,0,0,202606032004,0,追い,0,0.4,0,0.4,0,-0.5,0,若松,20,1.0,0-2m,追い_0-2m,1,N,1.0
0,2026-06-03,3まくり差し,train,0,0,202606032012,315,追い,0,0.4,0,0.19999999999999996,0,-0.5,0,若松,20,1.0,0-2m,追い_0-2m,8,NW,1.0
0,2026-06-03,3まくり,train,0,0,202606032103,270,左横,1,0.6,0,0.19999999999999996,0,0.0,0,芦屋,21,2.0,0-2m,左横_0-2m,7,W,2.0
0,2026-06-03,3まくり差し,train,0,0,202606032103,270,左横,1,0.6,0,0.19999999999999996,0,0.0,0,芦屋,21,2.0,0-2m,左横_0-2m,7,W,2.0
0,2026-06-03,3まくり差し,train,0,0,202606032104,315,追い,0,0.0,1,0.6,0,0.0,0,芦屋,21,2.0,0-2m,追い_0-2m,8,NW,2.0
0,2026-06-03,4カドまくり,train,1,0,202606032109,270,左横,1,0.6,1,0.6,0,0.0,0,芦屋,21,3.0,3-4m,左横_3-4m,7,W,3.0
0,2026-06-03,4カドまくり,train,1,0,202606032403,315,追い,1,0.8,1,0.6,0,0.0,0,大村,24,1.0,0-2m,追い_0-2m,8,NW,1.0
0,2026-06-03,4カドまくり,train,1,1,202606032405,315,追い,1,1.0,1,0.6,0,0.5,1,大村,24,1.0,0-2m,追い_0-2m,8,NW,1.0
0,2026-06-03,3まくり差し,train,1,0,202606032410,315,追い,1,0.6,1,1.0,0,0.0,0,大村,24,1.0,0-2m,追い_0-2m,8,NW,1.0
0,2026-06-03,3まくり,train,0,0,202606032411,315,追い,0,0.0,0,0.4,0,-0.5,0,大村,24,1.0,0-2m,追い_0-2m,8,NW,1.0
0,2026-06-03,3まくり差し,train,0,0,202606032411,315,追い,0,0.0,0,0.4,0,-0.5,0,大村,24,1.0,0-2m,追い_0-2m,8,NW,1.0
0,2026-06-04,3まくり,train,0,0,202606040310,205,向かい,1,0.6,0,0.5,0,0.5,1,江戸川,3,5.0,5m+,向かい_5m+,2,NE,5.0
0,2026-06-04,3まくり差し,train,0,0,202606040310,205,向かい,1,0.6,0,0.5,0,0.5,1,江戸川,3,5.0,5m+,向かい_5m+,2,NE,5.0
0,2026-06-04,4カドまくり,train,0,0,202606040501,180,向かい,0,0.19999999999999996,1,0.8,0,0.0,0,多摩川,5,2.0,0-2m,向かい_0-2m,1,N,2.0
0,2026-06-04,4カドまくり,train,0,0,202606040506,225,左横,0,0.0,1,0.6,1,0.0,0,多摩川,5,2.0,0-2m,左横_0-2m,2,NE,2.0
0,2026-06-04,3まくり,train,0,0,202606040510,180,向かい,0,0.19999999999999996,1,0.6,0,0.0,0,多摩川,5,2.0,0-2m,向かい_0-2m,1,N,1.0
0,2026-06-04,3まくり差し,train,0,0,202606040510,180,向かい,0,0.19999999999999996,1,0.6,0,0.0,0,多摩川,5,2.0,0-2m,向かい_0-2m,1,N,1.0
0,2026-06-04,3まくり,train,0,0,202606040704,45,右横,1,0.8,0,0.4,0,-0.5,0,蒲郡,7,1.0,0-2m,右横_0-2m,4,SE,2.0
0,2026-06-04,3まくり差し,train,0,0,202606040704,45,右横,1,0.8,0,0.4,0,-0.5,0,蒲郡,7,1.0,0-2m,右横_0-2m,4,SE,2.0
0,2026-06-04,3まくり,train,1,0,202606040705,45,右横,1,1.0,1,0.8,0,-0.5,0,蒲郡,7,1.0,3-4m,右横_3-4m,4,SE,3.0
0,2026-06-04,3まくり差し,train,1,0,202606040705,45,右横,1,1.0,1,0.8,1,-0.5,0,蒲郡,7,1.0,3-4m,右横_3-4m,4,SE,3.0
0,2026-06-04,3まくり,train,0,0,202606040711,0,追い,1,0.6,0,0.0,0,0.0,0,蒲郡,7,1.0,0-2m,追い_0-2m,3,E,2.0
0,2026-06-04,3まくり差し,train,0,0,202606040711,0,追い,1,0.6,0,0.0,1,0.0,0,蒲郡,7,1.0,0-2m,追い_0-2m,3,E,2.0
0,2026-06-04,3まくり,train,0,0,202606040903,45,右横,0,0.4,0,0.4,0,0.0,0,津,9,2.0,3-4m,右横_3-4m,4,SE,4.0
0,2026-06-04,3まくり差し,train,0,0,202606040903,45,右横,0,0.4,0,0.4,0,0.0,0,津,9,2.0,3-4m,右横_3-4m,4,SE,4.0
0,2026-06-04,3まくり,train,0,0,202606040906,45,右横,1,0.8,0,0.0,0,0.0,0,津,9,3.0,5m+,右横_5m+,4,SE,5.0
0,2026-06-04,3まくり差し,train,0,0,202606040906,45,右横,1,0.8,0,0.0,0,0.0,0,津,9,3.0,5m+,右横_5m+,4,SE,5.0
0,2026-06-04,3まくり,train,1,0,202606040908,45,右横,1,0.8,1,1.0,0,0.0,0,津,9,3.0,5m+,右横_5m+,4,SE,5.0
0,2026-06-04,3まくり差し,train,1,0,202606040908,45,右横,1,0.8,1,1.0,0,0.0,0,津,9,3.0,5m+,右横_5m+,4,SE,5.0
0,2026-06-04,4カドまくり,train,0,0,202606040910,90,右横,1,0.8,0,0.19999999999999996,0,0.0,0,津,9,2.0,3-4m,右横_3-4m,5,S,3.0
0,2026-06-04,4カドまくり,train,0,0,202606040912,90,右横,1,0.8,0,0.4,0,0.5,1,津,9,1.0,0-2m,右横_0-2m,5,S,2.0
0,2026-06-04,3まくり差し,train,1,0,202606041002,,missing,1,1.0,1,0.8,0,0.0,0,三国,10,0.0,0-2m,missing,,missing,0.0
0,2026-06-04,4カドまくり,train,0,0,202606041007,45,右横,1,1.0,0,0.0,0,0.0,0,三国,10,1.0,0-2m,右横_0-2m,8,NW,1.0
0,2026-06-04,3まくり,train,0,0,202606041011,0,追い,0,0.4,0,0.0,0,0.0,0,三国,10,2.0,0-2m,追い_0-2m,7,W,2.0
0,2026-06-04,3まくり差し,train,0,0,202606041011,0,追い,0,0.4,0,0.0,0,0.0,0,三国,10,2.0,0-2m,追い_0-2m,7,W,2.0
0,2026-06-04,4カドまくり,train,0,0,202606041306,,missing,0,0.0,0,0.5,0,0.0,0,尼崎,13,0.0,0-2m,missing,,missing,0.0
0,2026-06-04,3まくり,train,0,0,202606041310,225,左横,0,0.0,0,0.5,0,0.0,0,尼崎,13,0.0,0-2m,左横_0-2m,6,SW,1.0
0,2026-06-04,3まくり差し,train,0,0,202606041310,225,左横,0,0.0,0,0.5,0,0.0,0,尼崎,13,0.0,0-2m,左横_0-2m,6,SW,1.0
0,2026-06-04,3まくり,train,0,0,202606041702,90,右横,0,0.0,1,0.6,0,-0.5,0,宮島,17,1.0,0-2m,右横_0-2m,5,S,1.0
0,2026-06-04,3まくり差し,train,0,0,202606041702,90,右横,0,0.0,1,0.6,0,-0.5,0,宮島,17,1.0,0-2m,右横_0-2m,5,S,1.0
0.6549010399999999,2026-06-04,4刺され,train,1,0,202606041702,90,右横,1,0.8,1,0.8,0,0.0,0,宮島,17,1.0,0-2m,右横_0-2m,5,S,1.0
0,2026-06-04,3まくり,train,0,0,202606041905,90,右横,0,0.0,1,0.8,0,0.0,0,下関,19,5.0,5m+,右横_5m+,3,E,5.0
0,2026-06-04,3まくり差し,train,0,0,202606041905,90,右横,0,0.0,1,0.8,1,0.0,0,下関,19,5.0,5m+,右横_5m+,3,E,5.0
