counter4,date,ex_corr,ex_raw,lap_corr,lap_raw,model,period,preview2,preview3,race_code,st_good,st_rank,straight_corr,straight_good,straight_rank,straight_raw,target,tilt,tilt_high,turn_corr,turn_raw,v42_comp,v42_pick,venue,venue_code,wave_cm,wind_bin,wind_code,wind_dir,wind_speed
0,2026-06-01,0.4,0.6,0.6,0.6,3まくり差し,train,0,0,202606010105,1,0.8,0.0,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.4,0.19999999999999996,0.42,0,桐生,1,4.0,5m+,3,E,5.0
0,2026-06-01,0.4,0.6,0.4,0.8,3まくり差し,train,1,0,202606010107,1,1.0,0.8,1,0.8,0.8,0,-0.5,0,0.6,0.4,0.63,1,桐生,1,4.0,5m+,3,E,5.0
0,2026-06-01,0.19999999999999996,0.0,0.4,0.4,3まくり差し,train,0,0,202606010109,0,0.0,0.8,1,0.8,0.8,0,-0.5,0,0.4,0.4,0.38999999999999996,0,桐生,1,3.0,3-4m,3,E,4.0
0,2026-06-01,0.19999999999999996,0.19999999999999996,0.0,0.0,3まくり差し,train,0,0,202606010110,0,0.4,0.0,0,0.0,0.0,0,-0.5,0,0.4,0.6,0.21,0,桐生,1,3.0,3-4m,3,E,4.0
0,2026-06-01,0.4,0.4,0.0,0.19999999999999996,3まくり差し,train,0,0,202606010512,1,1.0,0.4,0,0.4,0.4,0,0.0,0,0.19999999999999996,0.19999999999999996,0.3499999999999999,0,多摩川,5,2.0,0-2m,5,S,2.0
0,2026-06-01,1.0,0.8,0.6,0.6,3まくり差し,train,0,0,202606010806,1,0.6,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,-0.5,0,0.6,0.4,0.5800000000000001,0,常滑,8,1.0,0-2m,4,SE,2.0
0,2026-06-01,0.8,0.6,0.0,0.19999999999999996,3まくり差し,train,0,0,202606010903,0,0.4,0.6,1,0.8,0.8,0,-0.5,0,0.0,0.0,0.29999999999999993,0,津,9,1.0,0-2m,4,SE,2.0
0,2026-06-01,0.19999999999999996,0.0,1.0,1.0,3まくり差し,train,0,0,202606010911,1,0.6,0.0,0,0.0,0.0,0,0.0,0,0.8,1.0,0.56,0,津,9,3.0,5m+,4,SE,5.0
0,2026-06-01,0.4,0.4,0.6,0.6,3まくり差し,train,0,0,202606010912,0,0.4,0.0,0,0.0,0.0,0,-0.5,0,1.0,0.8,0.54,0,津,9,3.0,5m+,4,SE,5.0
0,2026-06-01,0.6,0.6,0.19999999999999996,0.4,3まくり差し,train,0,0,202606011104,0,0.19999999999999996,0.4,1,0.6,0.6,0,0.0,0,0.6,0.6,0.41999999999999993,0,びわこ,11,2.0,3-4m,2,NE,3.0
0,2026-06-01,0.4,0.4,0.4,0.6,3まくり差し,train,0,0,202606011107,1,0.8,0.0,0,0.0,0.0,0,0.0,0,0.19999999999999996,0.19999999999999996,0.32,0,びわこ,11,3.0,3-4m,2,NE,3.0
0,2026-06-01,0.6,0.8,0.8,0.6,3まくり差し,train,0,0,202606011201,0,0.19999999999999996,0.5,0,0.5,0.5,1,-0.5,0,0.8,0.6,0.62,1,住之江,12,1.0,0-2m,4,SE,2.0
0,2026-06-01,0.0,0.19999999999999996,0.0,0.19999999999999996,3まくり差し,train,0,0,202606011202,1,1.0,0.5,0,0.5,0.5,0,-0.5,0,0.19999999999999996,0.19999999999999996,0.30999999999999994,0,住之江,12,1.0,0-2m,4,SE,1.0
0,2026-06-01,0.8,0.6,1.0,1.0,3まくり差し,train,0,0,202606011204,0,0.4,0.5,0,0.5,0.5,0,-0.5,0,0.8,0.8,0.72,1,住之江,12,1.0,3-4m,5,S,3.0
0,2026-06-01,0.4,0.6,0.6,0.8,3まくり差し,train,0,0,202606011301,0,0.19999999999999996,0.5,0,0.5,0.5,0,0.0,0,0.6,0.8,0.48999999999999994,0,尼崎,13,0.0,3-4m,7,W,4.0
0,2026-06-01,0.19999999999999996,0.19999999999999996,1.0,0.8,3まくり差し,train,0,0,202606011410,1,0.8,0.19999999999999996,0,0.4,0.4,0,0.5,1,1.0,0.8,0.69,1,鳴門,14,4.0,3-4m,3,E,4.0
0,2026-06-01,0.0,0.0,0.6,0.8,3まくり差し,train,1,0,202606012003,1,1.0,0.4,1,0.6,0.6,0,-0.5,0,0.8,1.0,0.59,0,若松,20,5.0,5m+,3,E,5.0
0,2026-06-01,0.6,0.6,0.4,0.6,3まくり差し,train,0,0,202606012007,0,0.4,0.6,1,0.6,0.6,0,-0.5,0,0.0,0.0,0.35,0,若松,20,4.0,3-4m,3,E,4.0
0,2026-06-01,0.6,0.8,1.0,1.0,3まくり差し,train,1,0,202606012012,1,0.6,0.8,1,1.0,1.0,0,0.0,0,0.0,0.0,0.5399999999999999,0,若松,20,3.0,3-4m,3,E,3.0
0,2026-06-01,0.8,1.0,0.6,0.8,3まくり差し,train,0,0,202606012302,0,0.19999999999999996,0.0,0,0.0,0.0,0,0.0,0,0.6,0.6,0.44999999999999996,0,唐津,23,2.0,0-2m,6,SW,2.0
0,2026-06-01,0.19999999999999996,0.19999999999999996,0.4,0.4,3まくり差し,train,0,0,202606012311,1,0.8,0.0,0,0.0,0.0,0,-0.5,0,0.6,0.6,0.41,0,唐津,23,2.0,0-2m,1,N,2.0
0,2026-06-02,1.0,1.0,0.8,1.0,3まくり差し,train,0,0,202606020102,1,0.8,0.4,0,0.4,0.4,0,-0.5,0,0.6,0.6,0.69,1,桐生,1,2.0,3-4m,1,N,3.0
0,2026-06-02,0.6,0.8,0.8,0.4,3まくり差し,train,0,0,202606020112,0,0.19999999999999996,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.6,0.6,0.49999999999999994,0,桐生,1,2.0,3-4m,3,E,3.0
0,2026-06-02,0.8,1.0,0.19999999999999996,0.19999999999999996,3まくり差し,train,1,0,202606020503,1,0.6,0.6,1,0.6,0.6,0,0.0,0,0.4,0.19999999999999996,0.48999999999999994,0,多摩川,5,2.0,3-4m,5,S,3.0
0,2026-06-02,0.4,0.4,0.6,0.6,3まくり差し,train,1,0,202606020506,1,0.6,1.0,1,1.0,1.0,0,0.0,0,0.4,0.0,0.5899999999999999,0,多摩川,5,2.0,0-2m,4,SE,2.0
0,2026-06-02,0.19999999999999996,0.4,0.8,0.8,3まくり差し,train,0,0,202606020508,0,0.19999999999999996,0.4,0,0.4,0.4,0,-0.5,0,0.8,1.0,0.54,0,多摩川,5,2.0,0-2m,5,S,2.0
0,2026-06-02,0.0,0.0,0.4,0.6,3まくり差し,train,0,0,202606021010,1,1.0,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.4,0.19999999999999996,0.38999999999999996,0,三国,10,6.0,5m+,4,SE,6.0
0,2026-06-02,0.6,0.6,0.4,0.6,3まくり差し,train,0,0,202606021104,0,0.4,1.0,1,1.0,1.0,0,0.5,1,0.0,0.19999999999999996,0.42999999999999994,0,びわこ,11,7.0,5m+,2,NE,5.0
0,2026-06-02,0.0,0.0,0.4,0.6,3まくり差し,train,0,0,202606021111,0,0.0,0.0,0,0.0,0.0,0,0.5,1,1.0,0.8,0.38,0,びわこ,11,11.0,5m+,2,NE,7.0
0,2026-06-02,0.0,0.0,0.4,0.6,3まくり差し,train,0,0,202606021112,0,0.4,0.4,1,0.6,0.6,1,0.0,0,1.0,0.8,0.52,0,びわこ,11,10.0,5m+,2,NE,7.0
0,2026-06-02,0.19999999999999996,0.19999999999999996,0.0,0.0,3まくり差し,train,0,0,202606021202,0,0.4,0.5,0,0.5,0.5,0,-0.5,0,0.19999999999999996,0.19999999999999996,0.24999999999999994,0,住之江,12,1.0,0-2m,1,N,2.0
0,2026-06-02,0.8,0.8,0.19999999999999996,0.6,3まくり差し,train,0,0,202606021410,0,0.0,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,-0.5,0,0.6,0.4,0.37999999999999995,0,鳴門,14,1.0,0-2m,3,E,1.0
0,2026-06-02,0.6,0.8,0.4,0.6,3まくり差し,train,0,0,202606022004,0,0.19999999999999996,0.4,0,0.4,0.4,0,0.0,0,1.0,0.6,0.58,0,若松,20,6.0,5m+,3,E,6.0
0,2026-06-02,0.0,0.0,0.4,0.6,3まくり差し,train,1,0,202606022007,1,1.0,0.6,1,0.6,0.6,0,-0.5,0,1.0,0.8,0.65,1,若松,20,7.0,5m+,3,E,7.0
0,2026-06-02,0.19999999999999996,0.0,0.8,0.8,3まくり差し,train,1,0,202606022302,1,1.0,0.6,1,0.6,0.6,0,0.0,0,0.6,0.8,0.64,1,唐津,23,4.0,3-4m,1,N,4.0
0,2026-06-02,0.8,0.8,0.6,0.6,3まくり差し,train,1,0,202606022303,1,0.8,0.4,1,0.6,0.6,0,0.0,0,0.8,0.8,0.6799999999999999,1,唐津,23,5.0,5m+,1,N,5.0
0,2026-06-02,0.4,0.4,0.4,0.6,3まくり差し,train,0,0,202606022311,0,0.4,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.8,0.8,0.48,0,唐津,23,8.0,5m+,1,N,8.0
0,2026-06-02,0.4,0.6,1.0,0.8,3まくり差し,train,0,0,202606022312,0,0.0,0.19999999999999996,0,0.4,0.4,0,0.0,0,1.0,0.8,0.6000000000000001,0,唐津,23,7.0,5m+,1,N,7.0
0,2026-06-03,0.4,0.4,0.4,0.6,3まくり差し,train,0,0,202606030509,0,0.19999999999999996,0.6,1,0.6,0.6,0,0.0,0,0.19999999999999996,0.19999999999999996,0.3499999999999999,0,多摩川,5,3.0,0-2m,1,N,2.0
0,2026-06-03,0.4,0.6,0.5,0.5,3まくり差し,train,0,0,202606031002,1,0.6,0.5,0,0.5,0.5,0,,0,0.5,0.5,0.49999999999999994,0,三国,10,,missing,,missing,
0,2026-06-03,0.4,0.6,0.5,0.5,3まくり差し,train,0,0,202606031011,1,0.6,0.5,0,0.5,0.5,0,,0,0.5,0.5,0.49999999999999994,0,三国,10,,missing,,missing,
0,2026-06-03,0.8,0.8,1.0,1.0,3まくり差し,train,0,0,202606031107,0,0.19999999999999996,0.0,0,0.0,0.0,0,0.0,0,1.0,0.8,0.65,1,びわこ,11,5.0,5m+,5,S,5.0
0,2026-06-03,0.8,0.8,0.19999999999999996,0.19999999999999996,3まくり差し,train,1,0,202606031111,1,0.8,0.6,1,0.6,0.6,0,0.0,0,0.19999999999999996,0.4,0.4599999999999999,0,びわこ,11,5.0,5m+,5,S,5.0
0,2026-06-03,0.4,0.4,0.6,0.6,3まくり差し,train,0,0,202606031210,0,0.4,0.5,0,0.5,0.5,0,0.0,0,0.6,0.8,0.5199999999999999,0,住之江,12,1.0,0-2m,2,NE,2.0
0,2026-06-03,0.0,0.0,0.19999999999999996,0.4,3まくり差し,train,0,0,202606031212,0,0.19999999999999996,0.5,0,0.5,0.5,0,0.0,0,0.4,0.19999999999999996,0.2899999999999999,0,住之江,12,1.0,0-2m,2,NE,2.0
0,2026-06-03,0.0,0.0,0.19999999999999996,0.19999999999999996,3まくり差し,train,0,0,202606031307,1,0.6,0.5,0,0.5,0.5,0,0.0,0,0.19999999999999996,0.19999999999999996,0.29,0,尼崎,13,3.0,5m+,7,W,5.0
0,2026-06-03,0.8,1.0,0.4,0.4,3まくり差し,train,0,0,202606031309,1,0.6,0.5,0,0.5,0.5,1,0.0,0,0.8,0.8,0.63,1,尼崎,13,0.0,0-2m,6,SW,1.0
0,2026-06-03,0.8,0.6,0.8,0.8,3まくり差し,train,1,0,202606031907,1,1.0,1.0,1,1.0,1.0,0,0.0,0,0.8,0.8,0.87,1,下関,19,3.0,3-4m,8,NW,3.0
0,2026-06-03,0.0,0.19999999999999996,0.0,0.19999999999999996,3まくり差し,train,0,0,202606032004,0,0.4,0.19999999999999996,0,0.4,0.4,0,-0.5,0,0.19999999999999996,0.0,0.15999999999999998,0,若松,20,1.0,0-2m,1,N,1.0
0,2026-06-03,0.4,0.19999999999999996,0.19999999999999996,0.4,3まくり差し,train,0,0,202606032012,0,0.4,0.0,0,0.19999999999999996,0.19999999999999996,0,-0.5,0,0.4,0.4,0.27999999999999997,0,若松,20,1.0,0-2m,8,NW,1.0
0,2026-06-03,0.6,0.6,0.8,0.8,3まくり差し,train,0,0,202606032103,1,0.6,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.8,0.8,0.6199999999999999,1,芦屋,21,2.0,0-2m,7,W,2.0
0,2026-06-03,0.0,0.0,0.4,0.4,3まくり差し,train,0,0,202606032104,0,0.0,0.6,1,0.6,0.6,0,0.0,0,0.19999999999999996,0.19999999999999996,0.25999999999999995,0,芦屋,21,2.0,0-2m,8,NW,2.0
0,2026-06-03,0.8,0.8,1.0,0.8,3まくり差し,train,1,0,202606032410,1,0.6,1.0,1,1.0,1.0,0,0.0,0,0.6,0.4,0.79,1,大村,24,1.0,0-2m,8,NW,1.0
0,2026-06-03,0.0,0.0,0.19999999999999996,0.19999999999999996,3まくり差し,train,0,0,202606032411,0,0.0,0.4,0,0.4,0.4,0,-0.5,0,0.4,0.6,0.23999999999999994,0,大村,24,1.0,0-2m,8,NW,1.0
0,2026-06-04,0.19999999999999996,0.4,0.5,0.5,3まくり差し,train,0,0,202606040310,1,0.6,0.5,0,0.5,0.5,0,0.5,1,0.5,0.5,0.4699999999999999,0,江戸川,3,5.0,5m+,2,NE,5.0
0,2026-06-04,0.0,0.0,0.6,0.6,3まくり差し,train,0,0,202606040510,0,0.19999999999999996,0.6,1,0.6,0.6,0,0.0,0,0.19999999999999996,0.19999999999999996,0.3299999999999999,0,多摩川,5,2.0,0-2m,1,N,1.0
0,2026-06-04,0.0,0.19999999999999996,0.6,0.4,3まくり差し,train,0,0,202606040704,1,0.8,0.4,0,0.4,0.4,0,-0.5,0,0.6,0.8,0.49999999999999994,0,蒲郡,7,1.0,0-2m,4,SE,2.0
0,2026-06-04,0.4,0.19999999999999996,1.0,1.0,3まくり差し,train,1,0,202606040705,1,1.0,0.6,1,0.8,0.8,1,-0.5,0,0.8,0.8,0.7699999999999999,1,蒲郡,7,1.0,3-4m,4,SE,3.0
0,2026-06-04,0.4,0.6,0.4,0.4,3まくり差し,train,0,0,202606040711,1,0.6,0.0,0,0.0,0.0,1,0.0,0,1.0,0.8,0.53,0,蒲郡,7,1.0,0-2m,3,E,2.0
0,2026-06-04,0.4,0.6,0.4,0.4,3まくり差し,train,0,0,202606040903,0,0.4,0.4,0,0.4,0.4,0,0.0,0,0.19999999999999996,0.4,0.33999999999999997,0,津,9,2.0,3-4m,4,SE,4.0
0,2026-06-04,1.0,1.0,1.0,1.0,3まくり差し,train,0,0,202606040906,1,0.8,0.0,0,0.0,0.0,0,0.0,0,1.0,0.8,0.77,1,津,9,3.0,5m+,4,SE,5.0
0,2026-06-04,1.0,1.0,0.8,0.8,3まくり差し,train,1,0,202606040908,1,0.8,1.0,1,1.0,1.0,0,0.0,0,0.0,0.0,0.63,1,津,9,3.0,5m+,4,SE,5.0
0,2026-06-04,0.4,0.4,1.0,0.8,3まくり差し,train,1,0,202606041002,1,1.0,0.8,1,0.8,0.8,0,0.0,0,0.8,0.8,0.8099999999999998,1,三国,10,0.0,0-2m,,missing,0.0
0,2026-06-04,0.4,0.8,0.8,0.8,3まくり差し,train,0,0,202606041011,0,0.4,0.0,0,0.0,0.0,0,0.0,0,1.0,0.8,0.5800000000000001,0,三国,10,2.0,0-2m,7,W,2.0
0,2026-06-04,0.8,0.6,0.6,0.8,3まくり差し,train,0,0,202606041310,0,0.0,0.5,0,0.5,0.5,0,0.0,0,1.0,0.8,0.64,1,尼崎,13,0.0,0-2m,6,SW,1.0
0,2026-06-04,0.8,0.8,1.0,0.8,3まくり差し,train,0,0,202606041702,0,0.0,0.6,1,0.6,0.6,0,-0.5,0,0.19999999999999996,0.0,0.49999999999999994,0,宮島,17,1.0,0-2m,5,S,1.0
0,2026-06-04,0.8,0.8,1.0,0.8,3まくり差し,train,0,0,202606041905,0,0.0,0.8,1,0.8,0.8,1,0.0,0,0.6,0.6,0.6599999999999999,1,下関,19,5.0,5m+,3,E,5.0
0,2026-06-04,0.4,0.4,0.8,1.0,3まくり差し,train,0,0,202606041910,0,0.0,0.4,1,0.6,0.6,0,0.0,0,0.6,1.0,0.48,0,下関,19,3.0,3-4m,3,E,3.0
0,2026-06-04,0.19999999999999996,0.19999999999999996,0.4,0.6,3まくり差し,train,1,0,202606042006,1,1.0,0.4,1,0.6,0.6,0,0.0,0,0.6,0.4,0.52,0,若松,20,8.0,5m+,3,E,8.0
0,2026-06-04,0.8,0.8,0.4,0.6,3まくり差し,train,0,0,202606042009,1,1.0,0.4,0,0.4,0.4,0,0.0,0,0.6,0.6,0.61,1,若松,20,6.0,5m+,3,E,6.0
0,2026-06-04,0.8,0.8,0.4,0.6,3まくり差し,train,0,0,202606042012,0,0.19999999999999996,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.6,0.8,0.45,0,若松,20,6.0,5m+,3,E,6.0
0,2026-06-04,0.4,0.19999999999999996,1.0,1.0,3まくり差し,train,1,0,202606042103,1,0.8,0.8,1,0.8,0.8,0,-0.5,0,1.0,1.0,0.8399999999999999,1,芦屋,21,1.0,0-2m,3,E,1.0
0,2026-06-04,0.19999999999999996,0.0,0.4,0.4,3まくり差し,train,0,0,202606042112,0,0.0,0.0,0,0.0,0.0,0,-0.5,0,0.6,0.4,0.29,0,芦屋,21,2.0,0-2m,3,E,2.0
0,2026-06-04,0.0,0.0,0.4,0.4,3まくり差し,train,0,0,202606042404,0,0.19999999999999996,0.4,0,0.4,0.4,1,0.0,0,0.4,0.8,0.31,0,大村,24,1.0,0-2m,2,NE,1.0
0,2026-06-04,0.0,0.0,0.6,0.6,3まくり差し,train,1,0,202606042408,1,1.0,1.0,1,1.0,1.0,0,-0.5,0,0.6,0.6,0.6499999999999999,1,大村,24,1.0,0-2m,5,S,1.0
0,2026-06-05,0.19999999999999996,0.19999999999999996,0.5,0.5,3まくり差し,train,0,0,202606050306,1,0.8,0.5,0,0.5,0.5,1,0.0,0,0.5,0.5,0.49999999999999994,0,江戸川,3,5.0,5m+,2,NE,5.0
0,2026-06-05,0.8,0.8,0.5,0.5,3まくり差し,train,0,0,202606050308,1,0.6,0.5,0,0.5,0.5,1,0.0,0,0.5,0.5,0.5599999999999999,0,江戸川,3,5.0,5m+,2,NE,6.0
0,2026-06-05,0.6,0.6,0.5,0.5,3まくり差し,train,0,0,202606050309,0,0.0,0.5,0,0.5,0.5,1,0.5,1,0.5,0.5,0.43999999999999995,0,江戸川,3,5.0,5m+,2,NE,6.0
0,2026-06-05,0.4,0.4,0.4,0.0,3まくり差し,train,0,0,202606050707,0,0.19999999999999996,0.0,0,0.0,0.0,0,-0.5,0,0.6,0.19999999999999996,0.35000000000000003,0,蒲郡,7,1.0,0-2m,6,SW,2.0
0,2026-06-05,0.4,0.4,0.19999999999999996,0.6,3まくり差し,train,0,0,202606050708,0,0.0,1.0,1,1.0,1.0,0,-0.5,0,0.4,0.6,0.41999999999999993,0,蒲郡,7,1.0,0-2m,6,SW,2.0
0,2026-06-05,0.8,0.8,0.19999999999999996,0.19999999999999996,3まくり差し,train,1,0,202606050709,1,0.6,0.8,1,1.0,0.8,0,-0.5,0,0.0,0.19999999999999996,0.4099999999999999,0,蒲郡,7,1.0,0-2m,6,SW,2.0
0,2026-06-05,1.0,0.8,0.0,0.19999999999999996,3まくり差し,train,0,0,202606050810,1,0.6,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.0,0.0,0.27999999999999997,0,常滑,8,1.0,3-4m,5,S,3.0
0,2026-06-05,0.4,0.19999999999999996,1.0,0.8,3まくり差し,train,0,0,202606050811,0,0.4,1.0,1,1.0,1.0,0,0.0,0,0.0,0.0,0.5199999999999999,0,常滑,8,1.0,3-4m,5,S,3.0
0,2026-06-05,1.0,1.0,0.8,0.8,3まくり差し,train,0,0,202606051005,1,0.6,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,-0.5,0,1.0,1.0,0.74,1,三国,10,3.0,3-4m,4,SE,3.0
0,2026-06-05,0.4,0.4,0.19999999999999996,0.19999999999999996,3まくり差し,train,0,0,202606051007,1,1.0,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.4,0.19999999999999996,0.41,0,三国,10,3.0,3-4m,4,SE,3.0
0,2026-06-05,0.4,0.4,1.0,0.8,3まくり差し,train,0,0,202606051010,0,0.4,1.0,1,1.0,1.0,0,0.0,0,0.8,0.8,0.76,1,三国,10,7.0,5m+,4,SE,7.0
0,2026-06-05,1.0,1.0,0.0,0.0,3まくり差し,train,0,0,202606051011,1,0.6,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.19999999999999996,0.0,0.3399999999999999,0,三国,10,2.0,0-2m,4,SE,2.0
0,2026-06-05,0.19999999999999996,0.19999999999999996,0.4,0.4,3まくり差し,train,0,0,202606051301,0,0.0,0.5,0,0.5,0.5,0,0.0,0,0.6,0.4,0.38999999999999996,0,尼崎,13,3.0,5m+,3,E,5.0
0,2026-06-05,0.4,0.19999999999999996,0.6,0.8,3まくり差し,train,0,0,202606051303,1,0.6,0.5,0,0.5,0.5,0,0.0,0,0.19999999999999996,0.6,0.42999999999999994,0,尼崎,13,3.0,5m+,3,E,5.0
0,2026-06-05,0.0,0.0,0.19999999999999996,0.19999999999999996,3まくり差し,train,0,0,202606051701,0,0.19999999999999996,0.6,1,0.6,0.6,0,-0.5,0,0.6,0.8,0.36999999999999994,0,宮島,17,1.0,0-2m,2,NE,1.0
0,2026-06-05,1.0,1.0,0.8,1.0,3まくり差し,train,0,0,202606051705,0,0.19999999999999996,0.8,1,0.8,0.8,0,-0.5,0,0.19999999999999996,0.19999999999999996,0.5599999999999999,0,宮島,17,3.0,3-4m,6,SW,3.0
0,2026-06-05,0.6,0.6,1.0,1.0,3まくり差し,train,0,0,202606051706,0,0.0,0.4,0,0.4,0.4,0,-0.5,0,0.19999999999999996,0.19999999999999996,0.42999999999999994,0,宮島,17,2.0,0-2m,6,SW,2.0
0,2026-06-05,0.8,0.8,0.6,0.6,3まくり差し,train,0,0,202606051805,1,0.6,0.5,0,0.5,0.5,0,0.0,0,0.8,0.8,0.6699999999999999,1,徳山,18,2.0,0-2m,6,SW,2.0
0,2026-06-05,1.0,1.0,0.8,0.8,3まくり差し,train,0,0,202606051807,1,0.8,0.5,0,0.5,0.5,0,0.0,0,0.6,0.6,0.71,1,徳山,18,2.0,0-2m,6,SW,2.0
0,2026-06-05,0.8,0.8,0.8,1.0,3まくり差し,train,0,0,202606051809,0,0.19999999999999996,0.5,0,0.5,0.5,0,0.0,0,0.8,0.8,0.65,1,徳山,18,3.0,3-4m,6,SW,3.0
0,2026-06-05,0.6,0.6,1.0,1.0,3まくり差し,train,0,0,202606052004,1,1.0,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,1,-0.5,0,1.0,1.0,0.7799999999999998,1,若松,20,4.0,3-4m,7,W,4.0
0,2026-06-05,0.8,0.8,0.0,0.0,3まくり差し,train,0,0,202606052006,0,0.4,0.6,1,0.8,0.8,0,0.0,0,0.4,0.19999999999999996,0.41999999999999993,0,若松,20,4.0,3-4m,7,W,4.0
0,2026-06-06,1.0,1.0,0.19999999999999996,0.19999999999999996,3まくり差し,train,0,0,202606060101,1,1.0,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,1.0,0.8,0.6799999999999999,1,桐生,1,0.0,0-2m,,missing,0.0
0,2026-06-06,0.19999999999999996,0.19999999999999996,0.4,0.6,3まくり差し,train,0,0,202606060103,0,0.0,0.19999999999999996,0,0.4,0.4,0,-0.5,0,0.8,0.6,0.38999999999999996,0,桐生,1,1.0,0-2m,4,SE,2.0
0,2026-06-06,0.4,0.4,1.0,1.0,3まくり差し,train,0,0,202606060107,0,0.4,0.6,1,0.6,0.6,1,-0.5,0,0.0,0.0,0.43999999999999995,0,桐生,1,2.0,3-4m,3,E,3.0
0,2026-06-06,0.4,0.4,0.5,0.5,3まくり差し,train,0,0,202606060302,1,0.6,0.5,0,0.5,0.5,0,0.0,0,0.5,0.5,0.49999999999999994,0,江戸川,3,5.0,3-4m,2,NE,3.0
0,2026-06-06,0.4,0.4,0.6,0.6,3まくり差し,train,0,0,202606060605,0,0.4,0.0,0,0.0,0.0,0,0.0,0,0.4,0.6,0.36,0,浜名湖,6,3.0,3-4m,5,S,4.0
0,2026-06-06,0.4,0.6,0.19999999999999996,0.6,3まくり差し,train,0,0,202606060612,0,0.0,0.4,0,0.4,0.4,0,0.0,0,0.8,0.8,0.41999999999999993,0,浜名湖,6,2.0,3-4m,5,S,3.0
0,2026-06-06,0.6,0.6,0.6,0.4,3まくり差し,train,0,0,202606060704,0,0.4,0.0,0,0.0,0.0,0,-0.5,0,1.0,0.8,0.57,0,蒲郡,7,2.0,3-4m,6,SW,4.0
0,2026-06-06,0.19999999999999996,0.0,0.19999999999999996,0.19999999999999996,3まくり差し,train,0,0,202606060705,1,1.0,0.4,0,0.4,0.4,0,-0.5,0,0.0,0.19999999999999996,0.3,0,蒲郡,7,1.0,3-4m,6,SW,3.0
0,2026-06-06,1.0,0.8,0.8,1.0,3まくり差し,train,0,0,202606060711,0,0.19999999999999996,0.8,1,1.0,1.0,0,0.0,0,0.6,0.6,0.6799999999999999,1,蒲郡,7,1.0,0-2m,4,SE,2.0
0,2026-06-06,0.8,0.6,0.6,0.6,3まくり差し,train,0,0,202606061002,0,0.0,0.19999999999999996,0,0.4,0.4,0,0.0,0,0.19999999999999996,0.0,0.33999999999999997,0,三国,10,2.0,0-2m,5,S,2.0
0,2026-06-06,0.6,1.0,0.6,0.6,3まくり差し,train,0,0,202606061004,1,0.6,0.4,0,0.4,0.4,0,-0.5,0,1.0,0.6,0.6799999999999999,1,三国,10,4.0,3-4m,4,SE,4.0
0,2026-06-06,0.6,0.8,1.0,1.0,3まくり差し,train,1,0,202606061009,1,0.6,0.8,1,0.8,0.8,0,-0.5,0,1.0,1.0,0.84,1,三国,10,2.0,0-2m,6,SW,2.0
0,2026-06-06,0.6,0.6,0.19999999999999996,0.19999999999999996,3まくり差し,train,1,0,202606061509,1,0.8,0.8,1,0.8,0.8,1,0.0,0,0.6,0.6,0.5899999999999999,0,丸亀,15,2.0,0-2m,1,N,2.0
0,2026-06-06,0.0,0.0,0.19999999999999996,0.4,3まくり差し,train,0,0,202606061702,0,0.4,0.0,0,0.0,0.0,0,0.0,0,0.19999999999999996,0.0,0.15999999999999998,0,宮島,17,1.0,0-2m,3,E,1.0
0,2026-06-06,0.0,0.0,0.4,0.4,3まくり差し,train,0,0,202606061705,0,0.19999999999999996,0.0,0,0.0,0.0,0,0.0,0,0.6,0.6,0.29000000000000004,0,宮島,17,1.0,0-2m,3,E,1.0
0,2026-06-06,1.0,1.0,0.6,0.6,3まくり差し,train,0,0,202606061706,1,0.6,0.0,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.8,1.0,0.6,0,宮島,17,1.0,0-2m,3,E,1.0
0,2026-06-06,0.8,0.8,0.4,0.6,3まくり差し,train,0,0,202606061805,1,1.0,0.5,0,0.5,0.5,0,0.0,0,0.19999999999999996,0.19999999999999996,0.5099999999999999,0,徳山,18,1.0,0-2m,5,S,1.0
0,2026-06-06,0.6,0.4,1.0,1.0,3まくり差し,train,0,0,202606062107,1,1.0,0.4,0,0.4,0.4,1,-0.5,0,1.0,1.0,0.8199999999999998,1,芦屋,21,4.0,3-4m,3,E,4.0
0,2026-06-06,0.8,0.6,0.0,0.19999999999999996,3まくり差し,train,0,0,202606062401,1,0.8,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.19999999999999996,0.19999999999999996,0.33999999999999997,0,大村,24,1.0,0-2m,1,N,1.0
