date,race_code,venue,race,actual,pred,confidence,one_pre,m3,m3s,m4,m5,g3,g3s,g4,g5,p_1逃げ,p_3まくり,p_3まくり差し,p_4カド,p_5頭,p_その他
2026-06-01,202606010101,01,1,1逃げ,その他,0.26433742964248436,29.826987260905607,24.58666666666667,43.44,31.76000000000001,33.428666666666665,-0.55,-0.45,-0.5499999999999997,-0.3273400000000001,16.664327881782626,7.809650167167254,7.9666353017043505,15.12369949906461,26.001944186032716,26.433742964248435
2026-06-01,202606010102,01,2,その他,4カド,0.38637906910958025,18.741649994038013,47.826666666666675,60.870000000000005,68.76777777777778,29.38661111111112,-0.55,-0.45,0.02969999999999995,-0.4904,6.633646140718471,13.621716139789614,15.821225717299273,38.63790691095802,5.457596860805364,19.82790823042926
2026-06-01,202606010103,01,3,3まくり,4カド,0.6017130043482544,23.16752471013383,66.18444444444445,74.63833333333334,85.31222222222222,50.209833333333336,-0.047800000000000065,-0.047800000000000065,0.28333333333333344,-0.39818000000000003,4.617917824684407,7.554654053909979,5.4107115034765005,60.17130043482544,12.48494428710826,9.76047189599543
2026-06-01,202606010104,01,4,5頭,4カド,0.2655745706997889,20.398027271265164,47.31222222222223,60.484166666666674,45.419999999999995,35.28433333333333,-0.2166666666666665,-0.14729999999999993,-0.55,-0.48032,7.339594805726504,11.574064142542987,9.849414609788022,26.55745706997889,26.257494249234593,18.421975122729002
2026-06-01,202606010105,01,5,1逃げ,4カド,0.24446586247208082,45.019485216354596,80.90222222222222,85.67666666666666,35.086666666666666,29.177222222222223,0.1604,0.1604,-0.55,-0.3093333333333334,23.91824851383091,11.106893223492806,16.643586430059624,24.44658624720808,10.071990285352578,13.812695300056015
2026-06-01,202606010106,01,6,4カド,1逃げ,0.4112754010255297,47.99179973250645,34.47777777777778,50.85833333333333,24.58666666666667,17.097333333333335,-0.38333333333333336,-0.29900000000000004,-0.55,-0.5,41.12754010255297,7.2018882288124395,9.773105127666915,13.827463529926694,11.834416803485784,16.2355862075552
2026-06-01,202606010107,01,7,1逃げ,1逃げ,0.25328998627077604,43.884678346671045,61.843333333333355,71.38250000000002,32.74,18.533888888888885,-0.04999999999999971,0.05000000000000032,-0.55,-0.5,25.328998627077603,13.766307934034,20.32712869932452,17.541451084993813,7.685535240369108,15.350578414200966
2026-06-01,202606010108,01,8,4カド,1逃げ,0.3423468694345921,49.8386392709656,31.759999999999994,48.81999999999999,30.677777777777777,38.21500000000001,-0.55,-0.45,-0.413,-0.27080000000000004,34.23468694345921,6.017621181366445,8.733248739308385,10.7313970985386,23.295502739980137,16.987543297347223
2026-06-01,202606010109,01,9,その他,その他,0.2388697477337032,33.07661002627025,60.99,70.74249999999999,26.89,26.084944444444446,-0.050000000000000155,0.02969999999999995,-0.55,-0.28832500000000005,17.154775671519264,14.111351688737756,17.647227789622832,15.42864951527007,11.771020561479743,23.88697477337032
2026-06-01,202606010110,01,10,1逃げ,1逃げ,0.25829748563005567,48.1306520800953,75.37777777777778,81.53333333333333,30.289999999999996,27.037166666666668,0.1166666666666667,0.21666666666666673,-0.55,-0.2644,25.829748563005566,13.932218800572437,23.58440453295299,13.425085503778098,6.719115290258043,16.509427309432866
2026-06-01,202606010111,01,11,3まくり差し,4カド,0.29944650343564194,46.79009005310452,45.419999999999995,59.065,69.34444444444445,51.81566666666668,-0.55,-0.45,0.04700000000000004,-0.20667999999999997,21.967612143853156,7.539505798782739,11.197064097011951,29.944650343564195,12.820156661260818,16.53101095552713
2026-06-01,202606010112,01,12,1逃げ,その他,0.3047695566820785,20.85793688363793,20.0,40.0,20.0,13.591111111111113,-0.55,-0.5,-0.55,-0.5,17.237119886716883,8.356469920349843,7.221248266808375,17.502358188534465,19.205848069382583,30.47695566820785
2026-06-01,202606010501,05,1,1逃げ,4カド,0.23222840457349161,27.7138631731774,62.047777777777775,71.53583333333333,47.76777777777778,17.710833333333337,-0.17190000000000005,-0.17190000000000005,-0.38333333333333336,-0.5,19.09838752676781,14.54301913372294,15.739539374024991,23.22284045734916,5.628498581822554,21.767714926312536
2026-06-01,202606010502,05,2,3まくり,5頭,0.5005252325054085,21.815830275463384,33.45,50.0875,32.52777777777778,47.054833333333335,-0.55,-0.45,-0.38333333333333336,-0.34148,7.995585441524172,9.982208699414654,8.386170215421576,4.575117079761117,50.05252325054085,19.008395313337626
2026-06-01,202606010503,05,3,その他,3まくり差し,0.26472582725904953,33.98647379110369,47.66666666666668,60.75000000000001,20.0,14.994222222222225,-0.5499999999999997,-0.4499999999999997,-0.55,-0.5,23.31894501416325,16.02481084946968,26.472582725904953,5.140034131065787,7.787237245466012,21.256390033930312
2026-06-01,202606010504,05,4,1逃げ,4カド,0.3227235464850519,17.053539024620772,20.0,40.0,82.34,53.461444444444446,-0.55,-0.5,-0.029799999999999938,-0.4247066666666667,7.323718984001906,6.111000165259424,2.9720166064675646,32.27235464850519,31.058580354267335,20.262329241498577
2026-06-01,202606010506,05,6,その他,5頭,0.39796971511926305,17.27966311654289,20.0,40.0,84.62333333333333,57.81094444444445,-0.55,-0.5,0.03869999999999996,-0.4465466666666667,6.171045742392092,5.589752770628949,2.5696504384329426,29.3325802055608,39.7969715119263,16.539999331058908
2026-06-01,202606010507,05,7,その他,1逃げ,0.3634939113241646,40.80075034840442,41.85555555555556,56.39166666666667,50.60777777777778,23.67505555555556,-0.31100000000000005,-0.31100000000000005,-0.38333333333333336,-0.5,36.34939113241646,7.228865040451625,7.085056540998375,22.692223597503578,9.088766751632377,17.55569693699757
