actual_combo,coverage,date,head,head_hit,head_prob,invest,model,payout100,race_code,return,score,set_ev,set_prob,synthetic_odds,ticket_hit,tickets_n,winner
1-3-4,0.5107421764259008,2026-07-23,3,0,0.1756177039615463,2000,3まくり,650,202607232412,0,28.367666666666672,1.5591749111189346,0.0896953683402397,17.383003603982612,0,13,1
1-2-4,0.8492720892675268,2026-07-23,5,0,0.15261618823431383,2000,5頭展開,1350,202607230304,0,43.793000000000006,27.451963302206437,0.12961266903780186,211.8,0,1,1
3-4-1,0.5886018234165868,2026-07-23,5,0,0.15798842291848583,2000,5頭展開,1490,202607230904,0,50.44266666666667,30.845537222289945,0.09299227380853164,331.7,0,1,3
1-2-4,0.680193111531002,2026-07-23,5,0,0.15744383063568784,2000,5頭展開,1780,202607230911,0,50.94799999999999,16.631420065689973,0.10709220905144862,155.3,0,1,1
1-5-4,0.6256108330750949,2026-07-23,5,0,0.21541340942580994,2000,5頭展開,1570,202607232107,0,65.86533333333333,7.50640841272201,0.13476496252642747,55.699999999999996,0,1,1
1-2-5,0.5982301454841482,2026-07-23,5,0,0.14862986943165407,2000,5頭展開,1670,202607232210,0,40.99466666666667,13.283881340960223,0.08891486841338837,149.4,0,1,1
1-3-2,0.5001589074531667,2026-07-24,3,0,0.16152058341690928,2000,3まくり,1160,202607240310,0,42.47000000000001,1.3582841021293783,0.08078595853299943,16.81336864468281,0,9,1
3-1-6,0.5377508074100632,2026-07-24,3,1,0.20478510482096335,2000,3まくり,4300,202607241204,0,53.576,2.3024593022753623,0.11012335546302747,20.908001691324998,0,9,3
1-3-4,0.6938146882434906,2026-07-24,3,0,0.24788319083432608,2000,3まくり,470,202607241707,0,67.86600000000001,1.279128494672647,0.17198499876951964,7.43744224103424,0,11,1
1-2-4,0.5158928545481338,2026-07-24,3,0,0.2589446879330621,2000,3まくり差し,18200,202607241406,0,69.554,1.5482461752627712,0.1335877142278631,11.589734761251309,0,12,1
3-1-5,0.8425448642409024,2026-07-24,5,0,0.13694513971209218,2000,5頭展開,8480,202607240109,0,48.23900000000001,16.441995440972597,0.11538242414717612,142.5,0,1,3
2-1-4,0.7095311306632611,2026-07-24,5,0,0.13095983880449275,2000,5頭展開,2030,202607241304,0,51.05900000000001,8.242011317610755,0.09292008249843016,88.7,0,1,2
5-3-1,0.6729529836444262,2026-07-24,5,1,0.19943644454170764,2000,5頭展開,22060,202607241305,0,58.575,4.912135424705086,0.1342113504017783,36.6,0,1,5
1-2-5,0.833448062880719,2026-07-24,5,0,0.18309609544091052,2000,5頭展開,390,202607241311,0,57.447,5.90566203076388,0.1526010860662501,38.7,0,1,1
4-5-2,0.9550641746020134,2026-07-24,5,0,0.12904401074008798,2000,5頭展開,30260,202607241507,0,44.835,7.321906829494354,0.12324531160481549,59.40921187308086,0,2,4
1-4-2,0.6000425154475608,2026-07-24,5,0,0.1353385737609129,2000,5頭展開,580,202607241906,0,37.21,14.934316385707694,0.08120889823658343,183.9,0,1,1
1-6-5,0.6720580967046853,2026-07-24,5,0,0.1899685812330094,2000,5頭展開,5150,202607242208,0,57.92533333333334,9.575244235285927,0.1276699231371457,75.0,0,1,1
1-2-6,0.5423308723986735,2026-07-24,5,0,0.1309026350315535,2000,5頭展開,1200,202607242209,0,45.50533333333333,20.78661578694145,0.07099254025594758,292.8,0,1,1
1-2-3,0.5325819495417704,2026-07-25,3,0,0.16375603178049142,2000,3まくり,1070,202607250803,0,42.297999999999995,3.4070767615280495,0.08721350665487823,39.065930177656455,0,10,1
3-1-5,0.5065314718825457,2026-07-25,3,1,0.1675188336910826,2000,3まくり,3570,202607251210,0,47.896,1.360659275889684,0.08485356139759145,16.035382056790205,0,10,3
3-4-1,0.519023904729786,2026-07-25,3,1,0.18120304367158377,2000,3まくり,6290,202607251305,18870,32.082,1.4854641860718008,0.09404871127534735,15.794625635249721,1,13,3
1-3-4,0.51248131687971,2026-07-25,3,0,0.2088397045407018,2000,3まくり,2020,202607251502,0,60.73366666666667,1.6570055784917728,0.10702644679978841,15.482206763263756,0,9,1
3-1-4,0.5864618007806919,2026-07-25,3,1,0.21294203386738764,2000,3まくり,1920,202607252011,0,62.38933333333334,1.9659885446780911,0.12488236864377122,15.742723060339303,0,10,3
4-5-6,0.6522521297064701,2026-07-25,5,0,0.2072907628287893,2000,5頭展開,1200,202607250204,0,63.02766666666668,14.42646329056349,0.1352058415235566,106.7,0,1,4
1-2-6,0.7336025004085021,2026-07-25,5,0,0.15555555555555556,2000,5頭展開,1750,202607250211,0,27.317000000000004,2.0997333789470014,0.11411594450798922,18.4,0,1,1
1-5-4,0.6664212844066819,2026-07-25,5,0,0.11790687763157605,2000,5頭展開,1380,202607250306,0,46.081,6.592497272572615,0.07857565283161638,83.9,0,1,1
4-1-2,0.9040883057855644,2026-07-25,5,0,0.11575178728998219,2000,5頭展開,6970,202607250408,0,45.135,8.398722376716979,0.10464983726265102,80.25547479484175,0,2,4
1-2-5,0.8615441386260223,2026-07-25,5,0,0.15419696252635204,2000,5頭展開,760,202607251408,0,88.87633333333333,1.6605936157314376,0.132847489258515,12.5,0,1,1
1-4-3,0.5684928503837211,2026-07-25,5,0,0.11973224131529804,2000,5頭展開,1510,202607252012,0,51.12133333333334,11.816417858521499,0.06806692314816531,173.6,0,1,1
,0.6663707817658442,2026-07-25,5,0,0.20216372757762507,2000,5頭展開,0,202607252412,0,63.51500000000001,27.36081984181069,0.13471600119059918,203.1,0,1,0
3-1-6,0.531273607556007,2026-07-26,3,1,0.30233963154760046,2000,3まくり,1000,202607260104,0,80.34933333333335,1.2388237341428037,0.16062506675944765,7.712518096556298,0,9,3
1-4-5,0.5345873108120904,2026-07-26,3,0,0.29845685708741765,2000,3まくり,860,202607261211,0,75.26300000000002,6.50531596857236,0.159551248623791,40.772579498336434,0,7,1
2-4-3,0.543542160365871,2026-07-26,3,0,0.17025743396953508,2000,3まくり差し,4450,202607260607,0,7.5969999999999995,1.2860258318783602,0.09254209347815073,13.89665808869984,0,8,2
4-6-2,0.6084647545181653,2026-07-26,5,0,0.09473273963264432,2000,5頭展開,6190,202607260312,0,41.705000000000005,17.551846848867402,0.057641533165410194,304.5,0,1,4
1-4-3,0.7532529558580816,2026-07-26,5,0,0.17697447452027226,2000,5頭展開,2230,202607261706,0,75.38566666666665,21.92892682420935,0.13330654604382583,164.5,0,1,1
1-3-2,0.6309607462831786,2026-07-26,5,0,0.09801410739644316,2000,5頭展開,1590,202607261712,0,45.75766666666667,16.883153837315053,0.061843054349139386,273.0,0,1,1
1-3-4,0.5041907124203302,2026-07-27,3,0,0.19279688400733555,2000,3まくり,1210,202607270107,0,51.088666666666676,1.6928482179739563,0.09720639830007828,17.414987568494173,0,9,1
1-5-2,0.502749017105469,2026-07-27,3,0,0.15361505466776942,2000,3まくり,1530,202607272003,0,24.458333333333336,1.495895488931186,0.07722981774682397,19.36940332858294,0,9,1
1-2-3,0.5083496181630117,2026-07-27,3,0,0.1343560957289742,2000,3まくり,640,202607272009,0,18.50133333333333,1.3430019810306184,0.06829986996169708,19.66331680841824,0,10,1
1-5-3,0.6296349146530565,2026-07-27,5,0,0.08827920337423005,2000,5頭展開,3430,202607270309,0,45.813,3.346136854666825,0.05558366868217316,60.20000000000001,0,1,1
5-1-6,0.8905343657028042,2026-07-27,5,1,0.15679802195257758,2000,5頭展開,11860,202607270611,130460,64.79433333333334,6.934643584562376,0.13963402702299305,49.66299212598425,1,2,5
1-2-4,0.6347537870628029,2026-07-27,5,0,0.08565734513725352,2000,5頭展開,1550,202607271012,0,43.611666666666665,7.073709280451803,0.054371324215617245,130.1,0,1,1
5-4-1,0.6600520659295607,2026-07-27,5,1,0.14066845020535812,2000,5頭展開,2610,202607271406,0,67.92966666666665,6.852219386283725,0.09284850116915616,73.8,0,1,5
1-2-5,0.9321802700253677,2026-07-27,5,0,0.0855090815941847,2000,5頭展開,1760,202607271910,0,43.25800000000001,4.11101918006499,0.0797098787700883,51.574776470588226,0,2,1
5-1-3,0.6892743015697177,2026-07-27,5,1,0.09467878728235708,2000,5頭展開,30120,202607272011,0,51.63066666666667,14.461539543017222,0.06525965497751454,221.6,0,1,5
4-5-1,0.5223147782797195,2026-07-28,3,0,0.22786514233204944,2000,3まくり,1230,202607281906,0,64.11666666666667,2.119229224708963,0.11901733129484113,17.80605565301246,0,10,4
1-4-3,0.5239142857579663,2026-07-28,3,0,0.17378699797767175,2000,3まくり,1020,202607281908,0,39.722,2.6058548447392216,0.09104949091949302,28.620202248504032,0,9,1
1-5-3,0.5409330080045331,2026-07-28,3,0,0.12693418955594885,2000,3まくり,2410,202607282012,0,20.56266666666667,1.4883382470967998,0.068662892975117,21.67602008316434,0,11,1
3-1-6,0.5092239876754948,2026-07-28,3,1,0.2685535888557794,2000,3まくり,700,202607282406,0,71.42133333333334,2.572137114218869,0.1367539294217053,18.808506088971107,0,10,3
1-2-3,0.5008628801084676,2026-07-28,3,0,0.21300805317830698,2000,3まくり,1250,202607282411,0,59.39766666666666,3.480349098475745,0.10668782700118445,32.62180134606271,0,7,1
5-4-6,0.5592541037661178,2026-07-28,5,1,0.10513946147202768,2000,5頭展開,12860,202607280304,0,40.521,7.044201100459737,0.058799675295991116,119.80000000000001,0,1,5
1-2-3,0.5092351695106814,2026-07-28,5,0,0.1408086083419662,2000,5頭展開,1610,202607281511,0,52.091,3.8433716808145193,0.07170469553758431,53.6,0,1,1
1-2-5,0.8213797376380935,2026-07-28,5,0,0.21764779873536252,2000,5頭展開,900,202607281712,0,66.71499999999999,21.07715888590348,0.17877149182276064,117.9,0,1,1
1-3-4,0.6049580900353926,2026-07-28,5,0,0.10115160425355472,2000,5頭展開,1000,202607282007,0,43.16266666666667,7.0738508398112785,0.06119248131324636,115.6,0,1,1
1-5-3,0.5386367419090227,2026-07-28,5,0,0.2123219926558015,2000,5頭展開,2410,202607282012,0,58.494666666666674,14.913121197311709,0.11436442635975236,130.4,0,1,1
1-6-5,0.5848235334270291,2026-07-29,3,0,0.15976299253239182,2000,3まくり,5840,202607291805,0,45.741,2.0099714401146125,0.09343315780366944,21.51239974504719,0,9,1
1-3-4,0.5209164938085862,2026-07-29,3,0,0.2826674994798412,2000,3まくり,350,202607291908,0,72.84266666666669,1.9381768385181957,0.14724616274267924,13.162834279798966,0,14,1
1-3-5,0.5242897912288306,2026-07-29,3,0,0.21400947912108353,2000,3まくり,700,202607292305,0,61.35433333333333,1.9320769319741486,0.11220298512938366,17.219478873456257,0,7,1
3-1-6,0.5052835277075267,2026-07-29,3,1,0.2100879600243592,2000,3まくり,2300,202607292405,0,54.663666666666664,1.8297733431007523,0.10615398556998606,17.23697262308069,0,10,3
1-2-3,0.8096285494079059,2026-07-29,5,0,0.17965072323440484,2000,5頭展開,500,202607290410,0,56.76566666666667,19.243081894046217,0.14545035445235235,132.3,0,1,1
3-1-2,0.7539662835594012,2026-07-29,5,0,0.1240601490783244,2000,5頭展開,3410,202607291111,0,41.10366666666667,11.59860902276278,0.09353716953840951,124.0,0,1,3
1-3-4,0.8311436830977657,2026-07-29,5,0,0.1201465909223908,2000,5頭展開,2350,202607291904,0,47.46333333333334,10.22556980130575,0.09985908009087646,102.4,0,1,1
1-2-5,0.6972583746719453,2026-07-29,5,0,0.22367731377946706,2000,5頭展開,1380,202607292410,0,62.795,10.886069441928683,0.15596088025685792,69.8,0,1,1
4-1-2,0.5494253325594105,2026-07-30,3,0,0.23131561594548514,2000,3まくり,6780,202607302206,0,64.81566666666669,1.2343203634233983,0.12709065921703305,9.712124958888962,0,9,4
2-4-1,0.7200343721876231,2026-07-30,5,0,0.1431182549269255,2000,5頭展開,4880,202607300412,0,53.920333333333325,14.365178759184644,0.10305006283489701,139.4,0,1,2
5-4-2,0.7637204260762425,2026-07-30,5,1,0.12009434721959666,2000,5頭展開,9330,202607301006,0,49.998333333333335,5.659031821921341,0.09171850602789856,61.7,0,1,5
5-6-3,0.9145336863047963,2026-07-30,5,1,0.1505949173229282,2000,5頭展開,25950,202607301106,0,54.721,9.449392833816464,0.13772412487810357,68.61102106969206,0,2,5
1-2-5,0.6321829718212205,2026-07-30,5,0,0.20873305482568932,2000,5頭展開,1040,202607301109,0,63.20500000000001,8.97310883835777,0.13195748291702603,68.0,0,1,1
4-2-1,0.7877614492354535,2026-07-30,5,0,0.2083699066771925,2000,5頭展開,6070,202607301609,0,63.65766666666668,4.825885922035792,0.16414577966108138,29.4,0,1,4
1-2-4,0.9202530139334958,2026-07-30,5,0,0.11963506121024417,2000,5頭展開,1690,202607301802,0,49.282000000000004,12.760097056464382,0.11009452565084545,115.90128556375132,0,2,1
1-3-4,0.6692607890775395,2026-07-30,5,0,0.13742891787698455,2000,5頭展開,930,202607301912,0,53.20866666666667,9.823013946981183,0.09197578602042306,106.8,0,1,1
1-2-5,0.858932443964968,2026-07-30,5,0,0.2030420696179779,2000,5頭展開,570,202607302408,0,67.09633333333333,4.447185237659212,0.17439942108467496,25.5,0,1,1
2-3-4,0.5644498330960039,2026-07-31,3,0,0.27249161569663527,2000,3まくり差し,13790,202607310803,0,71.028,1.4075185494873046,0.15380784700002623,9.15114915747481,0,9,2
1-4-6,0.5084508744048563,2026-07-31,3,0,0.28965571863277534,2000,3まくり,7070,202607311007,0,73.49133333333334,1.2430568337449601,0.14727570341520163,8.440338799404799,0,11,1
2-1-3,0.548507143997513,2026-07-31,3,0,0.1990012325103429,2000,3まくり,7380,202607311507,0,51.49566666666668,2.3899918104382354,0.10915359769623321,21.89567600959351,0,8,2
2-3-1,0.5173102622396448,2026-07-31,3,0,0.16541893213292747,2000,3まくり,30920,202607311612,0,42.28900000000001,2.895007347180194,0.08557291116108671,33.83088535728892,0,8,2
1-3-6,0.5203922388015615,2026-07-31,3,0,0.2009904612688246,2000,3まくり,870,202607312010,0,51.74933333333333,1.598247205290893,0.10459387611744217,15.280504601400539,0,11,1
4-1-2,0.7091413440822444,2026-07-31,5,0,0.11824823497465432,2000,5頭展開,9230,202607310112,0,41.561666666666675,12.745916267362473,0.08385471228527942,152.0,0,1,4
4-1-5,0.8022155735872627,2026-07-31,5,0,0.2022890176866641,2000,5頭展開,2800,202607310511,0,64.649,10.0450948819071,0.16227940035391117,61.9,0,1,4
3-5-6,0.6040375484060093,2026-07-31,5,0,0.12413049439282092,2000,5頭展開,20940,202607311005,0,40.742333333333335,18.70738013910863,0.07497947951546544,249.50000000000003,0,1,3
1-2-3,0.6546042208061426,2026-07-31,5,0,0.15919517992371895,2000,5頭展開,1210,202607311103,0,25.783666666666665,25.343832287886524,0.10420983671005972,243.20000000000002,0,1,1
1-4-5,0.7282395468643801,2026-07-31,5,0,0.21375554970838373,2000,5頭展開,2670,202607311104,0,60.191666666666656,9.153116385971535,0.15566524465937984,58.8,0,1,1
1-4-3,0.6118271346479666,2026-07-31,5,0,0.11673279503947302,2000,5頭展開,1340,202607311312,0,44.935,6.8134958099060485,0.07142029150844914,95.4,0,1,1
1-2-4,0.8033747427978833,2026-07-31,5,0,0.2038706007663932,2000,5頭展開,1080,202607311511,0,58.524333333333345,16.37844914547511,0.1637844914547511,100.0,0,1,1
1-5-2,0.7917799410121908,2026-07-31,5,0,0.1355500099661784,2000,5頭展開,1940,202607312202,0,38.449333333333335,10.990159758870796,0.1073257788952226,102.4,0,1,1
5-1-4,0.949119602354128,2026-07-31,5,1,0.1193888088518291,2000,5頭展開,18450,202607312304,0,45.736333333333334,6.631183338843772,0.11331425878298103,58.52029047415635,0,2,5
1-3-4,0.5005898970881998,2026-08-01,3,0,0.178680625330493,2000,3まくり,610,202608010811,0,36.14433333333333,1.3727506093718422,0.08944571584584668,15.347304187689438,0,10,1
2-1-4,0.5091686729582862,2026-08-01,3,0,0.1692099835944421,2000,3まくり,10260,202608011805,0,26.740000000000002,1.5499619042024295,0.08615642279807545,17.99009120695587,0,9,2
3-6-4,0.5319131552925351,2026-08-01,5,0,0.15082857313494039,2000,5頭展開,91580,202608010505,0,50.733000000000004,5.736280710480108,0.08022770224447703,71.5,0,1,3
1-4-6,0.5483570525171493,2026-08-01,5,0,0.19684543440746094,2000,5頭展開,970,202608011005,0,59.466333333333345,16.871269299912708,0.10794158221313312,156.3,0,1,1
1-4-6,0.7091411825064794,2026-08-01,5,0,0.15079178976582536,2000,5頭展開,4860,202608011109,0,50.70500000000001,18.52073811609877,0.10693266810680584,173.2,0,1,1
5-2-1,0.7078814032505409,2026-08-01,5,1,0.14887039544557462,2000,5頭展開,12310,202608011112,0,49.63166666666667,13.394126481113538,0.10538258443047631,127.1,0,1,5
4-6-5,0.5509373266621109,2026-08-01,5,0,0.14794375788886607,2000,5頭展開,2310,202608011308,0,26.351000000000003,12.870071904040111,0.08150773846763845,157.9,0,1,4
5-4-1,0.8613070501461728,2026-08-01,5,1,0.20598603922031833,2000,5頭展開,1220,202608011603,0,71.203,3.4299852469250487,0.17741722781214625,19.332875894988067,0,2,5
