actual_combo,cover_rule,coverage,date,ev_rule,head,invest,race_code,return,set_ev,set_prob,synthetic_odds,ticket_hit,tickets_n
1-3-6,0.4,0.48188727751611266,2026-07-19,1.4,5,2000,202607190911,0,8.914914634048085,0.04818872775161127,185.0,0,1
1-3-6,0.5,0.7990256029316065,2026-07-19,1.1,5,2000,202607190911,0,6.717493777993425,0.07990256029316066,84.07107048068416,0,2
1-3-6,0.5,0.7990256029316065,2026-07-19,1.2,5,2000,202607190911,0,6.717493777993425,0.07990256029316066,84.07107048068416,0,2
1-3-6,0.5,0.7990256029316065,2026-07-19,1.3,5,2000,202607190911,0,6.717493777993425,0.07990256029316066,84.07107048068416,0,2
1-3-6,0.5,0.7990256029316065,2026-07-19,1.4,5,2000,202607190911,0,6.717493777993425,0.07990256029316066,84.07107048068416,0,2
1-3-6,0.6,0.7990256029316065,2026-07-19,1.1,5,2000,202607190911,0,6.717493777993425,0.07990256029316066,84.07107048068416,0,2
1-3-6,0.6,0.7990256029316065,2026-07-19,1.2,5,2000,202607190911,0,6.717493777993425,0.07990256029316066,84.07107048068416,0,2
1-3-6,0.6,0.7990256029316065,2026-07-19,1.3,5,2000,202607190911,0,6.717493777993425,0.07990256029316066,84.07107048068416,0,2
1-3-6,0.6,0.7990256029316065,2026-07-19,1.4,5,2000,202607190911,0,6.717493777993425,0.07990256029316066,84.07107048068416,0,2
1-3-6,0.7,0.7990256029316065,2026-07-19,1.1,5,2000,202607190911,0,6.717493777993425,0.07990256029316066,84.07107048068416,0,2
1-3-6,0.7,0.7990256029316065,2026-07-19,1.2,5,2000,202607190911,0,6.717493777993425,0.07990256029316066,84.07107048068416,0,2
1-3-6,0.7,0.7990256029316065,2026-07-19,1.3,5,2000,202607190911,0,6.717493777993425,0.07990256029316066,84.07107048068416,0,2
1-3-6,0.7,0.7990256029316065,2026-07-19,1.4,5,2000,202607190911,0,6.717493777993425,0.07990256029316066,84.07107048068416,0,2
4-1-6,0.3,0.6094131388105922,2026-07-19,1.1,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.3,0.6094131388105922,2026-07-19,1.2,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.3,0.6094131388105922,2026-07-19,1.3,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.3,0.6094131388105922,2026-07-19,1.4,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.4,0.6094131388105922,2026-07-19,1.1,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.4,0.6094131388105922,2026-07-19,1.2,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.4,0.6094131388105922,2026-07-19,1.3,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.4,0.6094131388105922,2026-07-19,1.4,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.5,0.6094131388105922,2026-07-19,1.1,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.5,0.6094131388105922,2026-07-19,1.2,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.5,0.6094131388105922,2026-07-19,1.3,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.5,0.6094131388105922,2026-07-19,1.4,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.6,0.6094131388105922,2026-07-19,1.1,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.6,0.6094131388105922,2026-07-19,1.2,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.6,0.6094131388105922,2026-07-19,1.3,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.6,0.6094131388105922,2026-07-19,1.4,5,2000,202607191606,0,21.707296004433296,0.06094131388105922,356.2,0,1
4-1-6,0.7,0.8835581474365768,2026-07-19,1.1,5,2000,202607191606,0,15.269930545981536,0.08835581474365768,172.82315363491836,0,2
4-1-6,0.7,0.8835581474365768,2026-07-19,1.2,5,2000,202607191606,0,15.269930545981536,0.08835581474365768,172.82315363491836,0,2
4-1-6,0.7,0.8835581474365768,2026-07-19,1.3,5,2000,202607191606,0,15.269930545981536,0.08835581474365768,172.82315363491836,0,2
4-1-6,0.7,0.8835581474365768,2026-07-19,1.4,5,2000,202607191606,0,15.269930545981536,0.08835581474365768,172.82315363491836,0,2
1-2-6,0.3,0.8095414878446423,2026-07-19,1.1,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.3,0.8095414878446423,2026-07-19,1.2,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.3,0.8095414878446423,2026-07-19,1.3,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.3,0.8095414878446423,2026-07-19,1.4,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.4,0.8095414878446423,2026-07-19,1.1,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.4,0.8095414878446423,2026-07-19,1.2,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.4,0.8095414878446423,2026-07-19,1.3,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.4,0.8095414878446423,2026-07-19,1.4,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.5,0.8095414878446423,2026-07-19,1.1,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.5,0.8095414878446423,2026-07-19,1.2,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.5,0.8095414878446423,2026-07-19,1.3,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.5,0.8095414878446423,2026-07-19,1.4,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.6,0.8095414878446423,2026-07-19,1.1,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.6,0.8095414878446423,2026-07-19,1.2,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.6,0.8095414878446423,2026-07-19,1.3,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.6,0.8095414878446423,2026-07-19,1.4,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.7,0.8095414878446423,2026-07-19,1.1,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.7,0.8095414878446423,2026-07-19,1.2,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.7,0.8095414878446423,2026-07-19,1.3,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-2-6,0.7,0.8095414878446423,2026-07-19,1.4,5,2000,202607191910,0,1.9671858154624808,0.08095414878446423,24.3,0,1
1-4-6,0.3,0.5016726847287168,2026-07-19,1.1,5,2000,202607192211,0,9.411379565510728,0.05016726847287169,187.6,0,1
1-4-6,0.3,0.5016726847287168,2026-07-19,1.2,5,2000,202607192211,0,9.411379565510728,0.05016726847287169,187.6,0,1
1-4-6,0.3,0.5016726847287168,2026-07-19,1.3,5,2000,202607192211,0,9.411379565510728,0.05016726847287169,187.6,0,1
1-4-6,0.3,0.5016726847287168,2026-07-19,1.4,5,2000,202607192211,0,9.411379565510728,0.05016726847287169,187.6,0,1
1-4-6,0.4,0.5016726847287168,2026-07-19,1.1,5,2000,202607192211,0,9.411379565510728,0.05016726847287169,187.6,0,1
1-4-6,0.4,0.5016726847287168,2026-07-19,1.2,5,2000,202607192211,0,9.411379565510728,0.05016726847287169,187.6,0,1
1-4-6,0.4,0.5016726847287168,2026-07-19,1.3,5,2000,202607192211,0,9.411379565510728,0.05016726847287169,187.6,0,1
1-4-6,0.4,0.5016726847287168,2026-07-19,1.4,5,2000,202607192211,0,9.411379565510728,0.05016726847287169,187.6,0,1
1-4-6,0.5,0.5016726847287168,2026-07-19,1.1,5,2000,202607192211,0,9.411379565510728,0.05016726847287169,187.6,0,1
1-4-6,0.5,0.5016726847287168,2026-07-19,1.2,5,2000,202607192211,0,9.411379565510728,0.05016726847287169,187.6,0,1
1-4-6,0.5,0.5016726847287168,2026-07-19,1.3,5,2000,202607192211,0,9.411379565510728,0.05016726847287169,187.6,0,1
1-4-6,0.5,0.5016726847287168,2026-07-19,1.4,5,2000,202607192211,0,9.411379565510728,0.05016726847287169,187.6,0,1
1-4-6,0.6,0.9550678452355542,2026-07-19,1.1,5,2000,202607192211,0,6.7575679529346555,0.09550678452355543,70.75484727755644,0,2
1-4-6,0.6,0.9550678452355542,2026-07-19,1.2,5,2000,202607192211,0,6.7575679529346555,0.09550678452355543,70.75484727755644,0,2
1-4-6,0.6,0.9550678452355542,2026-07-19,1.3,5,2000,202607192211,0,6.7575679529346555,0.09550678452355543,70.75484727755644,0,2
1-4-6,0.6,0.9550678452355542,2026-07-19,1.4,5,2000,202607192211,0,6.7575679529346555,0.09550678452355543,70.75484727755644,0,2
1-4-6,0.7,0.9550678452355542,2026-07-19,1.1,5,2000,202607192211,0,6.7575679529346555,0.09550678452355543,70.75484727755644,0,2
1-4-6,0.7,0.9550678452355542,2026-07-19,1.2,5,2000,202607192211,0,6.7575679529346555,0.09550678452355543,70.75484727755644,0,2
1-4-6,0.7,0.9550678452355542,2026-07-19,1.3,5,2000,202607192211,0,6.7575679529346555,0.09550678452355543,70.75484727755644,0,2
1-4-6,0.7,0.9550678452355542,2026-07-19,1.4,5,2000,202607192211,0,6.7575679529346555,0.09550678452355543,70.75484727755644,0,2
3-5-6,0.3,0.3136754627943713,2026-07-20,1.1,3,2000,202607201803,0,1.6930558204034567,0.061347838702040663,27.59764412608621,0,7
3-5-6,0.3,0.3136754627943713,2026-07-20,1.2,3,2000,202607201803,0,1.6930558204034567,0.061347838702040663,27.59764412608621,0,7
3-5-6,0.3,0.3136754627943713,2026-07-20,1.3,3,2000,202607201803,0,1.6930558204034567,0.061347838702040663,27.59764412608621,0,7
3-5-6,0.3,0.3136754627943713,2026-07-20,1.4,3,2000,202607201803,0,1.6930558204034567,0.061347838702040663,27.59764412608621,0,7
3-5-6,0.4,0.4028069893785798,2026-07-20,1.1,3,2000,202607201803,23960,1.5526984376437276,0.07877995298807015,19.709309015186346,1,9
3-5-6,0.4,0.4028069893785798,2026-07-20,1.2,3,2000,202607201803,23960,1.5526984376437276,0.07877995298807015,19.709309015186346,1,9
3-5-6,0.4,0.4028069893785798,2026-07-20,1.3,3,2000,202607201803,23960,1.5526984376437276,0.07877995298807015,19.709309015186346,1,9
3-5-6,0.4,0.4028069893785798,2026-07-20,1.4,3,2000,202607201803,23960,1.5526984376437276,0.07877995298807015,19.709309015186346,1,9
3-5-6,0.5,0.519834146238264,2026-07-20,1.1,3,2000,202607201803,11980,1.4141142751801454,0.10166782275904016,13.909162572820065,1,12
3-5-6,0.5,0.519834146238264,2026-07-20,1.2,3,2000,202607201803,11980,1.4141142751801454,0.10166782275904016,13.909162572820065,1,12
3-5-6,0.5,0.519834146238264,2026-07-20,1.3,3,2000,202607201803,11980,1.4141142751801454,0.10166782275904016,13.909162572820065,1,12
3-5-6,0.5,0.519834146238264,2026-07-20,1.4,3,2000,202607201803,11980,1.4141142751801454,0.10166782275904016,13.909162572820065,1,12
3-5-6,0.6,0.6198353896389549,2026-07-20,1.1,3,2000,202607201803,11980,1.330563505133496,0.12122580824982998,10.975909538927427,1,14
3-5-6,0.6,0.6198353896389549,2026-07-20,1.2,3,2000,202607201803,11980,1.330563505133496,0.12122580824982998,10.975909538927427,1,14
3-5-6,0.6,0.6198353896389549,2026-07-20,1.3,3,2000,202607201803,11980,1.330563505133496,0.12122580824982998,10.975909538927427,1,14
3-5-6,0.7,0.7256975638687649,2026-07-20,1.1,3,2000,202607201803,11980,1.194236630432845,0.1419300594891279,8.41426146604501,1,16
1-3-4,0.3,0.3617506590922219,2026-07-20,1.1,3,2000,202607201806,0,1.6348006207754857,0.062078616568789,26.334359738251763,0,8
1-3-4,0.3,0.3617506590922219,2026-07-20,1.2,3,2000,202607201806,0,1.6348006207754857,0.062078616568789,26.334359738251763,0,8
1-3-4,0.3,0.3617506590922219,2026-07-20,1.3,3,2000,202607201806,0,1.6348006207754857,0.062078616568789,26.334359738251763,0,8
1-3-4,0.3,0.3617506590922219,2026-07-20,1.4,3,2000,202607201806,0,1.6348006207754857,0.062078616568789,26.334359738251763,0,8
1-3-4,0.4,0.4136317682238057,2026-07-20,1.1,3,2000,202607201806,0,1.5581646628418448,0.07098173091010115,21.951629565292947,0,9
1-3-4,0.4,0.4136317682238057,2026-07-20,1.2,3,2000,202607201806,0,1.5581646628418448,0.07098173091010115,21.951629565292947,0,9
1-3-4,0.4,0.4136317682238057,2026-07-20,1.3,3,2000,202607201806,0,1.5581646628418448,0.07098173091010115,21.951629565292947,0,9
1-3-4,0.4,0.4136317682238057,2026-07-20,1.4,3,2000,202607201806,0,1.5581646628418448,0.07098173091010115,21.951629565292947,0,9
1-3-4,0.5,0.5082965247127675,2026-07-20,1.1,3,2000,202607201806,0,1.4112355148507392,0.08722677973849291,16.178924856353092,0,12
1-3-4,0.5,0.5082965247127675,2026-07-20,1.2,3,2000,202607201806,0,1.4112355148507392,0.08722677973849291,16.178924856353092,0,12
1-3-4,0.5,0.5082965247127675,2026-07-20,1.3,3,2000,202607201806,0,1.4112355148507392,0.08722677973849291,16.178924856353092,0,12
1-3-4,0.5,0.5082965247127675,2026-07-20,1.4,3,2000,202607201806,0,1.4112355148507392,0.08722677973849291,16.178924856353092,0,12
1-3-4,0.6,0.6140696304554911,2026-07-20,1.1,3,2000,202607201806,0,1.2676184059228965,0.10537808896117648,12.029240788281081,0,13
1-3-4,0.6,0.6140696304554911,2026-07-20,1.2,3,2000,202607201806,0,1.2676184059228965,0.10537808896117648,12.029240788281081,0,13
1-2-5,0.3,0.7194677450050566,2026-07-20,1.1,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.3,0.7194677450050566,2026-07-20,1.2,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.3,0.7194677450050566,2026-07-20,1.3,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.3,0.7194677450050566,2026-07-20,1.4,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.4,0.7194677450050566,2026-07-20,1.1,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.4,0.7194677450050566,2026-07-20,1.2,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.4,0.7194677450050566,2026-07-20,1.3,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.4,0.7194677450050566,2026-07-20,1.4,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.5,0.7194677450050566,2026-07-20,1.1,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.5,0.7194677450050566,2026-07-20,1.2,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.5,0.7194677450050566,2026-07-20,1.3,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.5,0.7194677450050566,2026-07-20,1.4,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.6,0.7194677450050566,2026-07-20,1.1,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.6,0.7194677450050566,2026-07-20,1.2,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.6,0.7194677450050566,2026-07-20,1.3,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.6,0.7194677450050566,2026-07-20,1.4,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.7,0.7194677450050566,2026-07-20,1.1,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.7,0.7194677450050566,2026-07-20,1.2,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.7,0.7194677450050566,2026-07-20,1.3,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-2-5,0.7,0.7194677450050566,2026-07-20,1.4,5,2000,202607200506,0,2.601595365938285,0.014389354900101133,180.8,0,1
1-4-6,0.3,0.5859229010085015,2026-07-20,1.1,5,2000,202607200510,0,1.5116810846019342,0.011718458020170032,129.0,0,1
1-4-6,0.3,0.5859229010085015,2026-07-20,1.2,5,2000,202607200510,0,1.5116810846019342,0.011718458020170032,129.0,0,1
1-4-6,0.3,0.5859229010085015,2026-07-20,1.3,5,2000,202607200510,0,1.5116810846019342,0.011718458020170032,129.0,0,1
1-4-6,0.3,0.5859229010085015,2026-07-20,1.4,5,2000,202607200510,0,1.5116810846019342,0.011718458020170032,129.0,0,1
1-4-6,0.4,0.5859229010085015,2026-07-20,1.1,5,2000,202607200510,0,1.5116810846019342,0.011718458020170032,129.0,0,1
1-4-6,0.4,0.5859229010085015,2026-07-20,1.2,5,2000,202607200510,0,1.5116810846019342,0.011718458020170032,129.0,0,1
1-4-6,0.4,0.5859229010085015,2026-07-20,1.3,5,2000,202607200510,0,1.5116810846019342,0.011718458020170032,129.0,0,1
1-4-6,0.4,0.5859229010085015,2026-07-20,1.4,5,2000,202607200510,0,1.5116810846019342,0.011718458020170032,129.0,0,1
1-4-6,0.5,0.5859229010085015,2026-07-20,1.1,5,2000,202607200510,0,1.5116810846019342,0.011718458020170032,129.0,0,1
1-4-6,0.5,0.5859229010085015,2026-07-20,1.2,5,2000,202607200510,0,1.5116810846019342,0.011718458020170032,129.0,0,1
1-4-6,0.5,0.5859229010085015,2026-07-20,1.3,5,2000,202607200510,0,1.5116810846019342,0.011718458020170032,129.0,0,1
1-4-6,0.5,0.5859229010085015,2026-07-20,1.4,5,2000,202607200510,0,1.5116810846019342,0.011718458020170032,129.0,0,1
1-4-6,0.6,0.9434869332515798,2026-07-20,1.1,5,2000,202607200510,0,1.4056626450612975,0.018869738665031596,74.49295774647888,0,2
1-4-6,0.6,0.9434869332515798,2026-07-20,1.2,5,2000,202607200510,0,1.4056626450612975,0.018869738665031596,74.49295774647888,0,2
1-4-6,0.6,0.9434869332515798,2026-07-20,1.3,5,2000,202607200510,0,1.4056626450612975,0.018869738665031596,74.49295774647888,0,2
1-4-6,0.6,0.9434869332515798,2026-07-20,1.4,5,2000,202607200510,0,1.4056626450612975,0.018869738665031596,74.49295774647888,0,2
1-4-6,0.7,0.9434869332515798,2026-07-20,1.1,5,2000,202607200510,0,1.4056626450612975,0.018869738665031596,74.49295774647888,0,2
1-4-6,0.7,0.9434869332515798,2026-07-20,1.2,5,2000,202607200510,0,1.4056626450612975,0.018869738665031596,74.49295774647888,0,2
1-4-6,0.7,0.9434869332515798,2026-07-20,1.3,5,2000,202607200510,0,1.4056626450612975,0.018869738665031596,74.49295774647888,0,2
1-4-6,0.7,0.9434869332515798,2026-07-20,1.4,5,2000,202607200510,0,1.4056626450612975,0.018869738665031596,74.49295774647888,0,2
3-4-6,0.3,0.5281683363681037,2026-07-20,1.1,5,2000,202607201010,0,4.953162658460077,0.010563366727362074,468.90000000000003,0,1
3-4-6,0.3,0.5281683363681037,2026-07-20,1.2,5,2000,202607201010,0,4.953162658460077,0.010563366727362074,468.90000000000003,0,1
3-4-6,0.3,0.5281683363681037,2026-07-20,1.3,5,2000,202607201010,0,4.953162658460077,0.010563366727362074,468.90000000000003,0,1
3-4-6,0.3,0.5281683363681037,2026-07-20,1.4,5,2000,202607201010,0,4.953162658460077,0.010563366727362074,468.90000000000003,0,1
3-4-6,0.4,0.5281683363681037,2026-07-20,1.1,5,2000,202607201010,0,4.953162658460077,0.010563366727362074,468.90000000000003,0,1
3-4-6,0.4,0.5281683363681037,2026-07-20,1.2,5,2000,202607201010,0,4.953162658460077,0.010563366727362074,468.90000000000003,0,1
3-4-6,0.4,0.5281683363681037,2026-07-20,1.3,5,2000,202607201010,0,4.953162658460077,0.010563366727362074,468.90000000000003,0,1
3-4-6,0.4,0.5281683363681037,2026-07-20,1.4,5,2000,202607201010,0,4.953162658460077,0.010563366727362074,468.90000000000003,0,1
3-4-6,0.5,0.5281683363681037,2026-07-20,1.1,5,2000,202607201010,0,4.953162658460077,0.010563366727362074,468.90000000000003,0,1
3-4-6,0.5,0.5281683363681037,2026-07-20,1.2,5,2000,202607201010,0,4.953162658460077,0.010563366727362074,468.90000000000003,0,1
3-4-6,0.5,0.5281683363681037,2026-07-20,1.3,5,2000,202607201010,0,4.953162658460077,0.010563366727362074,468.90000000000003,0,1
3-4-6,0.5,0.5281683363681037,2026-07-20,1.4,5,2000,202607201010,0,4.953162658460077,0.010563366727362074,468.90000000000003,0,1
3-4-6,0.6,0.8669234784896526,2026-07-20,1.1,5,2000,202607201010,0,3.853888437383311,0.01733846956979305,222.27385305664612,0,2
3-4-6,0.6,0.8669234784896526,2026-07-20,1.2,5,2000,202607201010,0,3.853888437383311,0.01733846956979305,222.27385305664612,0,2
3-4-6,0.6,0.8669234784896526,2026-07-20,1.3,5,2000,202607201010,0,3.853888437383311,0.01733846956979305,222.27385305664612,0,2
3-4-6,0.6,0.8669234784896526,2026-07-20,1.4,5,2000,202607201010,0,3.853888437383311,0.01733846956979305,222.27385305664612,0,2
3-4-6,0.7,0.8669234784896526,2026-07-20,1.1,5,2000,202607201010,0,3.853888437383311,0.01733846956979305,222.27385305664612,0,2
3-4-6,0.7,0.8669234784896526,2026-07-20,1.2,5,2000,202607201010,0,3.853888437383311,0.01733846956979305,222.27385305664612,0,2
3-4-6,0.7,0.8669234784896526,2026-07-20,1.3,5,2000,202607201010,0,3.853888437383311,0.01733846956979305,222.27385305664612,0,2
3-4-6,0.7,0.8669234784896526,2026-07-20,1.4,5,2000,202607201010,0,3.853888437383311,0.01733846956979305,222.27385305664612,0,2
2-1-3,0.3,0.5427415824180962,2026-07-20,1.1,5,2000,202607201206,0,1.443692609232136,0.010854831648361925,133.0,0,1
2-1-3,0.3,0.5427415824180962,2026-07-20,1.2,5,2000,202607201206,0,1.443692609232136,0.010854831648361925,133.0,0,1
2-1-3,0.3,0.5427415824180962,2026-07-20,1.3,5,2000,202607201206,0,1.443692609232136,0.010854831648361925,133.0,0,1
2-1-3,0.3,0.5427415824180962,2026-07-20,1.4,5,2000,202607201206,0,1.443692609232136,0.010854831648361925,133.0,0,1
2-1-3,0.4,0.5427415824180962,2026-07-20,1.1,5,2000,202607201206,0,1.443692609232136,0.010854831648361925,133.0,0,1
2-1-3,0.4,0.5427415824180962,2026-07-20,1.2,5,2000,202607201206,0,1.443692609232136,0.010854831648361925,133.0,0,1
2-1-3,0.4,0.5427415824180962,2026-07-20,1.3,5,2000,202607201206,0,1.443692609232136,0.010854831648361925,133.0,0,1
2-1-3,0.4,0.5427415824180962,2026-07-20,1.4,5,2000,202607201206,0,1.443692609232136,0.010854831648361925,133.0,0,1
