scope,model,alpha,races,top1_pct,top2_pct,top3_pct,top4_pct,top6_pct,top10_pct,top20_pct
TUNE_ALL,V96,0.0,54,11.11111111111111,20.37037037037037,33.333333333333336,42.592592592592595,55.55555555555556,79.62962962962963,100.0
TUNE_ALL,TOP4_PLAYER_TB,1.0,54,12.962962962962964,25.925925925925927,31.48148148148148,42.592592592592595,55.55555555555556,79.62962962962963,100.0
HOLD_ALL,V96,0.0,87,16.091954022988507,26.436781609195403,33.333333333333336,44.827586206896555,56.32183908045977,77.01149425287356,100.0
HOLD_ALL,TOP4_PLAYER_TB,1.0,87,16.091954022988507,31.03448275862069,37.93103448275862,44.827586206896555,56.32183908045977,77.01149425287356,100.0
HOLD_SA,V96,0.0,40,15.0,30.0,37.5,45.0,57.5,77.5,100.0
HOLD_SA,TOP4_PLAYER_TB,1.0,40,12.5,30.0,35.0,45.0,57.5,77.5,100.0
