actual_combo,actual_rank20,actual_second_rank,actual_third_rank,approved_A,approved_A_wind_v83,approved_S,approved_S_wind_v83,date,entry_confirmed_same,entry_course_preview,entry_gate_keep,entry_source_type,entry_status,grade,has_orig,has_stt,has_tkz,head,head_hit,history_adjust_online,history_pct_online,kimarite,model,payout100,period_v88,preview_comp,production_buy,race_code,ranked_others,relative_deg,relative_wind,route_hit,score,score_v88,score_wind_v83,ticket20_hit,ticket6_hit,tickets20_display,tickets6,tilt,tilt_bonus,valid_payout,valid_result,venue_code_v83,venue_dash_adj_v88,venue_dash_diff_pt_v88,venue_dash_feature_v88,venue_dash_global_rate_v88,venue_dash_shrunk_rate_v88,venue_dash_venue_n_v88,venue_dash_window_days_v88,venue_v83,wind_adjust_points,wind_bin,wind_cell,wind_class_old_only,wind_code,wind_old_head_rate,wind_old_lift_pt,wind_old_model_base,wind_old_n,wind_source_type,wind_speed,winner
4-5-1,6,2,3,0,0,0,0,2025-11-01,1,4,1,backfill,same,B,1,1,1,4,1,2.0,1.0,まくり,4カドまくり,2550,prior7,0.349,0,202511010110,2-5-1-6-3,315,追い,1,36.86,36.86,34.86,1,1,4-2-5;4-5-2;4-2-1;4-1-2;4-2-6;4-5-1;4-1-5;4-2-3;4-6-2;4-5-6;4-6-5;4-5-3;4-3-2;4-1-6;4-6-1;4-3-5;4-1-3;4-3-1;4-6-3;4-3-6,4-2-5;4-2-1;4-2-6;4-5-2;4-5-1;4-5-6,0,-0.04,1,1,1,0.0,0.0,4attack,0.0,0.0,0,180,桐生,-2.0,0-2m,追い_0-2m,unfavorable,2,15.0,-8.5714,23.5714,100,backfill,2.0,4
4-5-1,0,0,3,0,0,0,0,2025-11-01,1,5,1,backfill,same,B,1,1,1,5,0,2.0,1.0,まくり,5頭展開,2550,prior7,0.50933,0,202511010110,2-4-1-6-3,315,追い,0,52.9333,52.933,52.9333,0,0,5-2-4;5-4-2;5-2-1;5-1-2;5-2-6;5-4-1;5-1-4;5-2-3;5-6-2;5-4-6;5-6-4;5-4-3;5-3-2;5-1-6;5-6-1;5-3-4;5-1-3;5-3-1;5-6-3;5-3-6,5-2-4;5-2-1;5-2-6;5-4-2;5-4-1;5-4-6,-0.5,0,1,1,1,0.0,0.0,5head,0.0,0.0,0,180,桐生,0.0,0-2m,追い_0-2m,neutral,2,8.1818,-0.3961,8.5779,220,backfill,2.0,4
3-1-2,0,3,4,0,0,0,0,2025-11-01,1,5,1,backfill,same,B,1,1,1,5,0,2.0,1.0,まくり差し,5頭展開,2370,prior7,0.48177,0,202511010803,3-4-1-2-6,90,右横,0,50.1773,50.177,48.1773,0,0,5-3-4;5-4-3;5-3-1;5-1-3;5-3-2;5-4-1;5-1-4;5-3-6;5-2-3;5-4-2;5-2-4;5-4-6;5-6-3;5-1-2;5-2-1;5-6-4;5-1-6;5-6-1;5-2-6;5-6-2,5-3-4;5-3-1;5-3-2;5-4-3;5-4-1;5-4-2,0,0,1,1,8,0.0,0.0,5head,0.0,0.0,0,180,常滑,-2.0,3-4m,右横_3-4m,unfavorable,1,3.7037,-4.8742,8.5779,81,backfill,3.0,3
1-5-4,0,1,0,0,0,0,0,2025-11-01,0,5,0,backfill,changed,B,1,1,1,4,0,2.0,1.0,逃げ,4カドまくり,680,prior7,0.345,0,202511010804,5-1-6-2-3,90,右横,0,36.46,36.46,36.46,0,0,4-5-1;4-1-5;4-5-6;4-6-5;4-5-2;4-1-6;4-6-1;4-5-3;4-2-5;4-1-2;4-2-1;4-1-3;4-3-5;4-6-2;4-2-6;4-3-1;4-6-3;4-3-6;4-2-3;4-3-2,4-5-1;4-5-6;4-5-2;4-1-5;4-1-6;4-1-2,0,-0.04,1,1,8,0.0,0.0,4attack,0.0,0.0,0,180,常滑,0.0,3-4m,右横_3-4m,neutral,1,31.25,7.6786,23.5714,32,backfill,3.0,1
1-5-4,0,0,2,1,1,0,0,2025-11-01,0,2,0,backfill,changed,A,1,1,1,5,0,2.0,1.0,逃げ,5頭展開,680,prior7,0.62321,1,202511010804,1-4-6-2-3,90,右横,0,64.3213,64.321,62.3213,0,0,5-1-4;5-4-1;5-1-6;5-6-1;5-1-2;5-4-6;5-6-4;5-1-3;5-2-1;5-4-2;5-2-4;5-4-3;5-3-1;5-6-2;5-2-6;5-3-4;5-6-3;5-3-6;5-2-3;5-3-2,5-1-4;5-1-6;5-1-2;5-4-1;5-4-6;5-4-2,-0.5,0,1,1,8,0.0,0.0,5head,0.0,0.0,0,180,常滑,-2.0,3-4m,右横_3-4m,unfavorable,1,3.7037,-4.8742,8.5779,81,backfill,3.0,1
1-2-3,0,3,0,0,0,0,0,2025-11-01,1,3,1,backfill,same,B,1,1,1,3,0,2.0,1.0,逃げ,3まくり,1650,prior7,0.30567,0,202511010807,5-1-2-6-4,90,右横,0,32.5167,32.517,34.5167,0,0,3-5-1;3-1-5;3-5-2;3-2-5;3-5-6;3-1-2;3-2-1;3-5-4;3-6-5;3-1-6;3-6-1;3-1-4;3-4-5;3-2-6;3-6-2;3-4-1;3-2-4;3-4-2;3-6-4;3-4-6,3-5-1;3-5-2;3-5-6;3-1-5;3-1-2;3-1-6,-0.5,-0.05,1,1,8,0.0,0.0,neutral,0.0,0.0,0,180,常滑,2.0,3-4m,右横_3-4m,favorable,1,30.7692,5.8214,24.9478,65,backfill,3.0,1
6-1-4,0,3,2,0,0,0,0,2025-11-01,0,4,0,backfill,changed,B,1,1,1,3,0,2.0,1.0,逃げ,3まくり,1450,prior7,0.40567,0,202511010808,6-4-1-5-2,90,右横,0,42.3567,42.357,44.3567,0,0,3-6-4;3-4-6;3-6-1;3-1-6;3-6-5;3-4-1;3-1-4;3-6-2;3-5-6;3-4-5;3-5-4;3-4-2;3-2-6;3-1-5;3-5-1;3-2-4;3-1-2;3-2-1;3-5-2;3-2-5,3-6-4;3-6-1;3-6-5;3-4-6;3-4-1;3-4-5,0,-0.21,1,1,8,0.0,0.0,neutral,0.0,0.0,0,180,常滑,2.0,3-4m,右横_3-4m,favorable,1,30.7692,5.8214,24.9478,65,backfill,4.0,6
1-3-5,0,0,2,0,0,0,0,2025-11-01,1,3,1,backfill,same,B,1,1,1,3,0,2.0,1.0,逃げ,3まくり,5480,prior7,0.315,0,202511010906,6-5-2-1-4,270,左横,0,33.45,33.45,33.45,0,0,3-6-5;3-5-6;3-6-2;3-2-6;3-6-1;3-5-2;3-2-5;3-6-4;3-1-6;3-5-1;3-1-5;3-5-4;3-4-6;3-2-1;3-1-2;3-4-5;3-2-4;3-4-2;3-1-4;3-4-1,3-6-5;3-6-2;3-6-1;3-5-6;3-5-2;3-5-1,-0.5,-0.05,1,1,9,0.0,0.0,neutral,0.0,0.0,0,180,津,0.0,3-4m,左横_3-4m,neutral,1,25.974,1.0262,24.9478,77,backfill,3.0,1
3-1-5,5,1,4,1,1,0,0,2025-11-01,1,3,1,backfill,same,A,1,1,1,3,1,2.0,1.0,まくり,3まくり,5100,prior7,0.617,1,202511010911,1-6-4-5-2,270,左横,1,63.49,63.49,63.49,1,1,3-1-6;3-6-1;3-1-4;3-4-1;3-1-5;3-6-4;3-4-6;3-1-2;3-5-1;3-6-5;3-5-6;3-6-2;3-2-1;3-4-5;3-5-4;3-2-6;3-4-2;3-2-4;3-5-2;3-2-5,3-1-6;3-1-4;3-1-5;3-6-1;3-6-4;3-6-5,0,-0.21,1,1,9,0.0,0.0,neutral,0.0,0.0,0,180,津,0.0,5m+,左横_5m+,neutral,1,28.0,3.0522,24.9478,25,backfill,7.0,3
2-4-3,0,3,1,0,0,0,0,2025-11-01,1,5,1,backfill,same,B,1,1,1,5,0,2.0,1.0,差し,5頭展開,1360,prior7,0.52613,0,202511011010,3-2-4-6-1,135,向かい,0,54.6133,54.613,52.6133,0,0,5-3-2;5-2-3;5-3-4;5-4-3;5-3-6;5-2-4;5-4-2;5-3-1;5-6-3;5-2-6;5-6-2;5-2-1;5-1-3;5-4-6;5-6-4;5-1-2;5-4-1;5-1-4;5-6-1;5-1-6,5-3-2;5-3-4;5-3-6;5-2-3;5-2-4;5-2-6,-0.5,0,1,1,10,0.0,0.0,5head,0.0,0.0,0,180,三国,-2.0,0-2m,向かい_0-2m,unfavorable,2,3.7975,-4.7804,8.5779,79,backfill,2.0,2
6-5-1,0,4,1,0,0,0,0,2025-11-01,1,3,1,backfill,same,B,1,1,1,3,0,2.0,1.0,まくり差し,3まくり,66170,prior7,0.36167,0,202511011101,1-6-2-5-4,0,追い,0,41.1667,41.167,41.1667,0,0,3-1-6;3-6-1;3-1-2;3-2-1;3-1-5;3-6-2;3-2-6;3-1-4;3-5-1;3-6-5;3-5-6;3-6-4;3-4-1;3-2-5;3-5-2;3-4-6;3-2-4;3-4-2;3-5-4;3-4-5,3-1-6;3-1-2;3-1-5;3-6-1;3-6-2;3-6-5,2.5,3.0,1,1,11,0.0,0.0,neutral,0.0,0.0,0,180,びわこ,0.0,0-2m,追い_0-2m,neutral,1,25.8503,0.9025,24.9478,147,backfill,2.0,6
1-4-2,0,0,2,0,0,0,0,2025-11-01,1,4,1,backfill,same,B,1,1,1,4,0,2.0,1.0,逃げ,4カドまくり,420,prior7,0.377,0,202511011104,1-2-6-3-5,0,追い,0,38.51,38.51,38.51,0,0,4-1-2;4-2-1;4-1-6;4-6-1;4-1-3;4-2-6;4-6-2;4-1-5;4-3-1;4-2-3;4-3-2;4-2-5;4-5-1;4-6-3;4-3-6;4-5-2;4-6-5;4-5-6;4-3-5;4-5-3,4-1-2;4-1-6;4-1-3;4-2-1;4-2-6;4-2-3,-0.5,-1.19,1,1,11,0.0,0.0,4attack,0.0,0.0,0,180,びわこ,0.0,3-4m,追い_3-4m,neutral,1,22.2222,-1.3492,23.5714,81,backfill,4.0,1
6-2-1,0,3,2,1,0,0,0,2025-11-01,1,4,1,backfill,same,A,1,1,1,4,0,2.0,1.0,まくり差し,4カドまくり,15720,prior7,0.551,0,202511011204,6-1-2-3-5,0,追い,0,55.91,55.91,53.91,0,0,4-6-1;4-1-6;4-6-2;4-2-6;4-6-3;4-1-2;4-2-1;4-6-5;4-3-6;4-1-3;4-3-1;4-1-5;4-5-6;4-2-3;4-3-2;4-5-1;4-2-5;4-5-2;4-3-5;4-5-3,4-6-1;4-6-2;4-6-3;4-1-6;4-1-2;4-1-3,-0.5,-1.19,1,1,12,0.0,0.0,4attack,0.0,0.0,0,180,住之江,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,1.0,6
1-2-5,0,4,5,0,0,0,0,2025-11-01,1,3,1,backfill,same,B,1,1,1,3,0,2.0,1.0,逃げ,3まくり,4420,prior7,0.242,0,202511011209,4-6-1-2-5,0,追い,0,26.15,26.15,26.15,0,0,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2;3-6-1;3-1-6;3-4-5;3-2-4;3-6-2;3-2-6;3-6-5;3-5-4;3-1-2;3-2-1;3-5-6;3-1-5;3-5-1;3-2-5;3-5-2,3-4-6;3-4-1;3-4-2;3-6-4;3-6-1;3-6-2,-0.5,-0.05,1,1,12,0.0,0.0,neutral,0.0,0.0,0,180,住之江,0.0,0-2m,追い_0-2m,neutral,1,25.8503,0.9025,24.9478,147,backfill,1.0,1
1-2-3,0,3,5,0,0,0,0,2025-11-01,1,5,1,backfill,same,B,1,1,1,5,0,2.0,1.0,逃げ,5頭展開,690,prior7,0.3803,0,202511011210,1-6-2-4-3,0,追い,0,40.03,40.03,40.03,0,0,5-1-6;5-6-1;5-1-2;5-2-1;5-1-4;5-6-2;5-2-6;5-1-3;5-4-1;5-6-4;5-4-6;5-6-3;5-3-1;5-2-4;5-4-2;5-3-6;5-2-3;5-3-2;5-4-3;5-3-4,5-1-6;5-1-2;5-1-4;5-6-1;5-6-2;5-6-4,-0.5,0,1,1,12,0.0,0.0,5head,0.0,0.0,0,180,住之江,0.0,0-2m,追い_0-2m,neutral,1,8.1818,-0.3961,8.5779,220,backfill,0.0,1
1-3-6,0,0,5,0,0,0,0,2025-11-01,1,3,1,backfill,same,B,1,1,1,3,0,2.0,1.0,逃げ,3まくり,710,prior7,0.417,0,202511011706,1-4-5-2-6,45,右横,0,43.65,43.65,45.65,0,0,3-1-4;3-4-1;3-1-5;3-5-1;3-1-2;3-4-5;3-5-4;3-1-6;3-2-1;3-4-2;3-2-4;3-4-6;3-6-1;3-5-2;3-2-5;3-6-4;3-5-6;3-6-5;3-2-6;3-6-2,3-1-4;3-1-5;3-1-2;3-4-1;3-4-5;3-4-2,-0.5,-0.05,1,1,17,0.0,0.0,neutral,0.0,0.0,0,180,宮島,2.0,3-4m,右横_3-4m,favorable,4,30.7692,5.8214,24.9478,65,backfill,3.0,1
1-3-4,0,1,3,0,0,0,0,2025-11-01,1,5,1,backfill,same,B,1,1,1,5,0,2.0,1.0,逃げ,5頭展開,1290,prior7,0.51248,0,202511011904,3-2-4-1-6,0,追い,0,53.248,53.248,53.248,0,0,5-3-2;5-2-3;5-3-4;5-4-3;5-3-1;5-2-4;5-4-2;5-3-6;5-1-3;5-2-1;5-1-2;5-2-6;5-6-3;5-4-1;5-1-4;5-6-2;5-4-6;5-6-4;5-1-6;5-6-1,5-3-2;5-3-4;5-3-1;5-2-3;5-2-4;5-2-1,-0.5,0,1,1,19,0.0,0.0,5head,0.0,0.0,0,180,下関,0.0,3-4m,追い_3-4m,neutral,1,6.2992,-2.2787,8.5779,127,backfill,3.0,1
1-2-3,0,5,1,1,1,0,0,2025-11-01,1,5,1,backfill,same,A,1,1,1,5,0,2.0,1.0,逃げ,5頭展開,840,prior7,0.54327,1,202511011910,3-4-6-1-2,0,追い,0,56.3267,56.327,56.3267,0,0,5-3-4;5-4-3;5-3-6;5-6-3;5-3-1;5-4-6;5-6-4;5-3-2;5-1-3;5-4-1;5-1-4;5-4-2;5-2-3;5-6-1;5-1-6;5-2-4;5-6-2;5-2-6;5-1-2;5-2-1,5-3-4;5-3-6;5-3-1;5-4-3;5-4-6;5-4-1,-0.5,0,1,1,19,0.0,0.0,5head,0.0,0.0,0,180,下関,0.0,0-2m,追い_0-2m,neutral,1,8.1818,-0.3961,8.5779,220,backfill,1.0,1
1-4-2,0,0,2,1,1,0,0,2025-11-01,1,4,1,backfill,same,A,1,1,1,4,0,2.0,1.0,逃げ,4カドまくり,550,prior7,0.629,0,202511012005,1-2-6-5-3,0,追い,0,64.86,64.86,62.86,0,0,4-1-2;4-2-1;4-1-6;4-6-1;4-1-5;4-2-6;4-6-2;4-1-3;4-5-1;4-2-5;4-5-2;4-2-3;4-3-1;4-6-5;4-5-6;4-3-2;4-6-3;4-3-6;4-5-3;4-3-5,4-1-2;4-1-6;4-1-5;4-2-1;4-2-6;4-2-5,0,-0.04,1,1,20,0.0,0.0,4attack,0.0,0.0,0,180,若松,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,1.0,1
1-3-2,0,3,2,0,0,0,0,2025-11-02,1,4,1,backfill,same,B,1,1,1,4,0,2.0,1.0,逃げ,4カドまくり,920,prior7,0.503,0,202511020506,1-2-3-6-5,,missing,0,51.11,51.11,51.11,0,0,4-1-2;4-2-1;4-1-3;4-3-1;4-1-6;4-2-3;4-3-2;4-1-5;4-6-1;4-2-6;4-6-2;4-2-5;4-5-1;4-3-6;4-6-3;4-5-2;4-3-5;4-5-3;4-6-5;4-5-6,4-1-2;4-1-3;4-1-6;4-2-1;4-2-3;4-2-6,-0.5,-1.19,1,1,5,0.0,0.0,4attack,0.0,0.0,12,180,多摩川,0.0,0-2m,missing,neutral,0,0,0,0,0,backfill,1.0,1
2-4-6,0,2,3,1,1,1,1,2025-11-02,1,5,1,backfill,same,S,1,1,1,5,0,2.0,1.0,抜き,5頭展開,55740,prior7,0.66471,1,202511020511,1-4-6-3-2,,missing,0,68.4707,68.471,68.4707,0,0,5-1-4;5-4-1;5-1-6;5-6-1;5-1-3;5-4-6;5-6-4;5-1-2;5-3-1;5-4-3;5-3-4;5-4-2;5-2-1;5-6-3;5-3-6;5-2-4;5-6-2;5-2-6;5-3-2;5-2-3,5-1-4;5-1-6;5-1-3;5-4-1;5-4-6;5-4-3,0,0,1,1,5,0.0,0.0,5head,0.0,0.0,12,180,多摩川,0.0,0-2m,missing,neutral,0,0,0,0,0,backfill,1.0,2
2-1-3,0,4,5,1,1,0,0,2025-11-02,1,5,1,backfill,same,A,1,1,1,5,0,2.0,1.0,抜き,5頭展開,2280,prior7,0.59932,1,202511020805,2-6-4-1-3,90,右横,0,61.932,61.932,59.932,0,0,5-2-6;5-6-2;5-2-4;5-4-2;5-2-1;5-6-4;5-4-6;5-2-3;5-1-2;5-6-1;5-1-6;5-6-3;5-3-2;5-4-1;5-1-4;5-3-6;5-4-3;5-3-4;5-1-3;5-3-1,5-2-6;5-2-4;5-2-1;5-6-2;5-6-4;5-6-1,0,0,1,1,8,0.0,0.0,5head,0.0,0.0,12,180,常滑,-2.0,3-4m,右横_3-4m,unfavorable,1,3.7037,-4.8742,8.5779,81,backfill,3.0,2
3-1-5,0,1,0,1,1,1,1,2025-11-02,1,5,1,backfill,same,S,1,1,1,5,0,2.0,1.0,まくり差し,5頭展開,16030,prior7,0.66739,1,202511020912,1-2-4-3-6,270,左横,0,68.7387,68.739,70.7387,0,0,5-1-2;5-2-1;5-1-4;5-4-1;5-1-3;5-2-4;5-4-2;5-1-6;5-3-1;5-2-3;5-3-2;5-2-6;5-6-1;5-4-3;5-3-4;5-6-2;5-4-6;5-6-4;5-3-6;5-6-3,5-1-2;5-1-4;5-1-3;5-2-1;5-2-4;5-2-3,0,0,1,1,9,0.0,0.0,5head,0.0,0.0,12,180,津,2.0,3-4m,左横_3-4m,favorable,1,12.3288,3.7509,8.5779,73,backfill,3.0,3
4-6-5,5,1,4,0,0,0,0,2025-11-02,1,4,1,backfill,same,B,1,1,1,4,1,-2.0,0.0,まくり,4カドまくり,1730,prior7,0.371,0,202511021105,6-2-1-5-3,0,追い,1,35.06,35.06,35.06,1,1,4-6-2;4-2-6;4-6-1;4-1-6;4-6-5;4-2-1;4-1-2;4-6-3;4-5-6;4-2-5;4-5-2;4-2-3;4-3-6;4-1-5;4-5-1;4-3-2;4-1-3;4-3-1;4-5-3;4-3-5,4-6-2;4-6-1;4-6-5;4-2-6;4-2-1;4-2-5,0,-0.04,1,1,11,0.0,0.0,4attack,0.0,0.0,12,180,びわこ,0.0,3-4m,追い_3-4m,neutral,1,22.2222,-1.3492,23.5714,81,backfill,4.0,4
1-4-6,0,0,2,0,0,0,0,2025-11-02,1,4,1,backfill,same,B,1,1,1,4,0,-2.0,0.0,逃げ,4カドまくり,2420,prior7,0.175,0,202511021107,2-6-1-5-3,0,追い,0,14.31,14.31,14.31,0,0,4-2-6;4-6-2;4-2-1;4-1-2;4-2-5;4-6-1;4-1-6;4-2-3;4-5-2;4-6-5;4-5-6;4-6-3;4-3-2;4-1-5;4-5-1;4-3-6;4-1-3;4-3-1;4-5-3;4-3-5,4-2-6;4-2-1;4-2-5;4-6-2;4-6-1;4-6-5,-0.5,-1.19,1,1,11,0.0,0.0,4attack,0.0,0.0,12,180,びわこ,0.0,5m+,追い_5m+,neutral,1,19.3548,-4.2166,23.5714,31,backfill,5.0,1
5-3-6,0,0,4,0,0,0,0,2025-11-02,1,3,1,backfill,same,B,1,1,1,3,0,2.0,1.0,まくり,3まくり,23280,prior7,0.366,0,202511021203,5-1-4-6-2,0,追い,0,38.55,38.55,38.55,0,0,3-5-1;3-1-5;3-5-4;3-4-5;3-5-6;3-1-4;3-4-1;3-5-2;3-6-5;3-1-6;3-6-1;3-1-2;3-2-5;3-4-6;3-6-4;3-2-1;3-4-2;3-2-4;3-6-2;3-2-6,3-5-1;3-5-4;3-5-6;3-1-5;3-1-4;3-1-6,-0.5,-0.05,1,1,12,0.0,0.0,neutral,0.0,0.0,0,180,住之江,0.0,0-2m,追い_0-2m,neutral,1,25.8503,0.9025,24.9478,147,backfill,1.0,5
1-3-2,0,0,5,1,1,1,1,2025-11-02,1,3,1,backfill,same,S,1,1,1,3,0,2.0,1.0,逃げ,3まくり,950,prior7,0.792,1,202511021208,1-5-6-4-2,0,追い,0,81.15,81.15,81.15,0,0,3-1-5;3-5-1;3-1-6;3-6-1;3-1-4;3-5-6;3-6-5;3-1-2;3-4-1;3-5-4;3-4-5;3-5-2;3-2-1;3-6-4;3-4-6;3-2-5;3-6-2;3-2-6;3-4-2;3-2-4,3-1-5;3-1-6;3-1-4;3-5-1;3-5-6;3-5-4,-0.5,-0.05,1,1,12,0.0,0.0,neutral,0.0,0.0,0,180,住之江,0.0,0-2m,追い_0-2m,neutral,1,25.8503,0.9025,24.9478,147,backfill,2.0,1
3-2-1,16,5,2,0,0,0,0,2025-11-02,1,3,1,backfill,same,B,1,1,1,3,1,-2.0,0.0,まくり差し,3まくり,4210,prior7,0.439,0,202511021210,6-1-5-4-2,,missing,0,41.85,41.85,41.85,1,0,3-6-1;3-1-6;3-6-5;3-5-6;3-6-4;3-1-5;3-5-1;3-6-2;3-4-6;3-1-4;3-4-1;3-1-2;3-2-6;3-5-4;3-4-5;3-2-1;3-5-2;3-2-5;3-4-2;3-2-4,3-6-1;3-6-5;3-6-4;3-1-6;3-1-5;3-1-4,-0.5,-0.05,1,1,12,0.0,0.0,neutral,0.0,0.0,0,180,住之江,0.0,0-2m,missing,neutral,0,0,0,0,0,backfill,2.0,3
3-1-4,6,2,3,1,1,0,0,2025-11-02,1,3,1,backfill,same,A,1,1,1,3,1,2.0,1.0,まくり,3まくり,1010,prior7,0.53833,1,202511021505,5-1-4-6-2,0,追い,1,55.7833,55.783,55.7833,1,1,3-5-1;3-1-5;3-5-4;3-4-5;3-5-6;3-1-4;3-4-1;3-5-2;3-6-5;3-1-6;3-6-1;3-1-2;3-2-5;3-4-6;3-6-4;3-2-1;3-4-2;3-2-4;3-6-2;3-2-6,3-5-1;3-5-4;3-5-6;3-1-5;3-1-4;3-1-6,-0.5,-0.05,1,1,15,0.0,0.0,neutral,0.0,0.0,0,180,丸亀,0.0,5m+,追い_5m+,neutral,1,26.6667,1.7189,24.9478,45,backfill,5.0,3
1-2-6,0,4,3,0,0,0,0,2025-11-02,1,3,1,backfill,same,B,1,1,1,3,0,-2.0,0.0,逃げ,3まくり,3010,prior7,0.28367,0,202511021511,1-5-6-2-4,0,追い,0,26.3167,26.317,26.3167,0,0,3-1-5;3-5-1;3-1-6;3-6-1;3-1-2;3-5-6;3-6-5;3-1-4;3-2-1;3-5-2;3-2-5;3-5-4;3-4-1;3-6-2;3-2-6;3-4-5;3-6-4;3-4-6;3-2-4;3-4-2,3-1-5;3-1-6;3-1-2;3-5-1;3-5-6;3-5-2,-0.5,-0.05,1,1,15,0.0,0.0,neutral,0.0,0.0,0,180,丸亀,0.0,3-4m,追い_3-4m,neutral,1,22.2222,-2.7256,24.9478,90,backfill,4.0,1
1-2-5,0,4,3,0,0,0,0,2025-11-02,1,4,1,backfill,same,B,1,1,1,4,0,2.0,1.0,逃げ,4カドまくり,910,prior7,0.351,0,202511021901,1-6-5-2-3,0,追い,0,37.06,37.06,37.06,0,0,4-1-6;4-6-1;4-1-5;4-5-1;4-1-2;4-6-5;4-5-6;4-1-3;4-2-1;4-6-2;4-2-6;4-6-3;4-3-1;4-5-2;4-2-5;4-3-6;4-5-3;4-3-5;4-2-3;4-3-2,4-1-6;4-1-5;4-1-2;4-6-1;4-6-5;4-6-2,0,-0.04,1,1,19,0.0,0.0,4attack,0.0,0.0,12,180,下関,0.0,5m+,追い_5m+,neutral,1,19.3548,-4.2166,23.5714,31,backfill,5.0,1
1-2-5,0,3,0,0,0,0,0,2025-11-02,1,5,1,backfill,same,B,1,1,1,5,0,-2.0,0.0,逃げ,5頭展開,910,prior7,0.49551,0,202511021901,1-6-2-3-4,0,追い,0,47.5507,47.551,47.5507,0,0,5-1-6;5-6-1;5-1-2;5-2-1;5-1-3;5-6-2;5-2-6;5-1-4;5-3-1;5-6-3;5-3-6;5-6-4;5-4-1;5-2-3;5-3-2;5-4-6;5-2-4;5-4-2;5-3-4;5-4-3,5-1-6;5-1-2;5-1-3;5-6-1;5-6-2;5-6-3,0,0,1,1,19,0.0,0.0,5head,0.0,0.0,12,180,下関,0.0,5m+,追い_5m+,neutral,1,9.4118,0.8339,8.5779,85,backfill,5.0,1
1-5-4,0,0,2,1,1,1,1,2025-11-02,1,5,1,backfill,same,S,1,1,1,5,0,2.0,1.0,逃げ,5頭展開,2100,prior7,0.67347,1,202511021905,1-4-3-2-6,0,追い,0,69.3467,69.347,69.3467,0,0,5-1-4;5-4-1;5-1-3;5-3-1;5-1-2;5-4-3;5-3-4;5-1-6;5-2-1;5-4-2;5-2-4;5-4-6;5-6-1;5-3-2;5-2-3;5-6-4;5-3-6;5-6-3;5-2-6;5-6-2,5-1-4;5-1-3;5-1-2;5-4-1;5-4-3;5-4-2,0,0,1,1,19,0.0,0.0,5head,0.0,0.0,12,180,下関,0.0,5m+,追い_5m+,neutral,1,9.4118,0.8339,8.5779,85,backfill,6.0,1
1-4-2,0,2,5,1,1,0,0,2025-11-02,1,5,1,backfill,same,A,1,1,1,5,0,2.0,1.0,逃げ,5頭展開,1840,prior7,0.62173,1,202511021908,1-4-6-3-2,0,追い,0,64.1733,64.173,64.1733,0,0,5-1-4;5-4-1;5-1-6;5-6-1;5-1-3;5-4-6;5-6-4;5-1-2;5-3-1;5-4-3;5-3-4;5-4-2;5-2-1;5-6-3;5-3-6;5-2-4;5-6-2;5-2-6;5-3-2;5-2-3,5-1-4;5-1-6;5-1-3;5-4-1;5-4-6;5-4-3,0.5,0,1,1,19,0.0,0.0,5head,0.0,0.0,12,180,下関,0.0,5m+,追い_5m+,neutral,1,9.4118,0.8339,8.5779,85,backfill,5.0,1
4-1-6,0,1,4,0,0,0,0,2025-11-02,1,5,1,backfill,same,B,1,1,1,5,0,-2.0,0.0,まくり差し,5頭展開,6580,prior7,0.40129,0,202511021909,1-2-4-6-3,0,追い,0,38.1293,38.129,38.1293,0,0,5-1-2;5-2-1;5-1-4;5-4-1;5-1-6;5-2-4;5-4-2;5-1-3;5-6-1;5-2-6;5-6-2;5-2-3;5-3-1;5-4-6;5-6-4;5-3-2;5-4-3;5-3-4;5-6-3;5-3-6,5-1-2;5-1-4;5-1-6;5-2-1;5-2-4;5-2-6,0,0,1,1,19,0.0,0.0,5head,0.0,0.0,12,180,下関,0.0,5m+,追い_5m+,neutral,1,9.4118,0.8339,8.5779,85,backfill,5.0,4
3-5-6,7,3,2,0,0,0,0,2025-11-02,1,3,1,backfill,same,B,1,1,1,3,1,-2.0,0.0,まくり,3まくり,2480,prior7,0.47233,0,202511022002,1-6-5-2-4,0,追い,1,45.1833,45.183,45.1833,1,0,3-1-6;3-6-1;3-1-5;3-5-1;3-1-2;3-6-5;3-5-6;3-1-4;3-2-1;3-6-2;3-2-6;3-6-4;3-4-1;3-5-2;3-2-5;3-4-6;3-5-4;3-4-5;3-2-4;3-4-2,3-1-6;3-1-5;3-1-2;3-6-1;3-6-5;3-6-2,-0.5,-0.05,1,1,20,0.0,0.0,neutral,0.0,0.0,0,180,若松,0.0,5m+,追い_5m+,neutral,1,26.6667,1.7189,24.9478,45,backfill,7.0,3
