month,date,race_code,actual2,actual3,cond_rank,actual_second_regime,cond,p2,pair_rank,second_rank,third_rank,selected_SA,v96_rank
2026-02,2026-02-01,202602011007,6,1,2,OUTER,1>2:0.0783450662891|1>3:0.113956869732|1>5:0.485754736871|1>6:0.321943327108|2>1:0.282183696797|2>3:0.131145582407|2>5:0.352827491261|2>6:0.233843229535|3>1:0.267154178939|3>2:0.0853600892689|3>5:0.389402024471|3>6:0.258083707321|5>1:0.0109160196911|5>2:0.00377236010021|5>3:0.000463995565796|5>6:0.984847624643|6>1:9.02414498437e-05|6>2:3.11856568979e-05|6>3:3.83579672477e-06|6>5:0.999874737097,1:0.242853871159|2:0.253931408811|3:0.0835473615364|5:0.275351641325|6:0.144315717169,18,4,2,0,8
2026-02,2026-02-03,202602030304,5,6,3,OUTER,1>2:0.551274752732|1>3:0.163515778031|1>5:0.186657265874|1>6:0.0985522033633|2>1:0.279703724036|2>3:0.342855997663|2>5:0.247018342578|2>6:0.130421935724|3>1:0.149127213449|3>2:0.616281091671|3>5:0.153530121143|3>6:0.0810615737374|5>1:0.00837640677979|5>2:0.909665947968|5>3:0.0594467421728|5>6:0.0225109030793|6>1:0.00241074392308|6>2:0.261803385837|6>3:0.0171088721223|6>5:0.718676998118,1:0.276124389492|2:0.31372480352|3:0.175083518583|5:0.18124206203|6:0.053825226374,17,3,3,0,3
2026-02,2026-02-04,202602041808,3,2,1,INNER,1>2:0.550998676301|1>3:0.0247408770591|1>5:0.383121775025|1>6:0.0411386716146|2>1:0.173167757308|2>3:0.0699339199163|2>5:0.683505217684|2>6:0.0733931050913|3>1:0.0662714812753|3>2:0.596050397056|3>5:0.304934957726|3>6:0.0327431639427|5>1:0.000957544407449|5>2:0.990624532795|5>3:0.00838615220175|5>6:3.17705962006e-05|6>1:0.000540817294987|6>2:0.559500818976|6>3:0.00473646560287|6>5:0.435221898126,1:0.205067083499|2:0.194392871868|3:0.31903266044|5:0.229208422451|6:0.0522989617428,2,1,1,0,5
2026-02,2026-02-05,202602051104,2,6,1,INNER,1>2:0.38367398404|1>3:0.089567942972|1>5:0.0616437177446|1>6:0.465114355244|2>1:0.370620634999|2>3:0.133573630017|2>5:0.0580215289538|2>6:0.437784206031|3>1:0.243703714261|3>2:0.37623832524|3>5:0.0444761776705|3>6:0.335581782829|5>1:0.00619022853008|5>2:0.933537104971|5>3:0.00294863942345|5>6:0.0573240270751|6>1:0.00638898566021|6>2:0.96351130624|6>3:0.00304331494419|6>5:0.027056393156,1:0.275738046004|2:0.373014543189|3:0.146771279164|5:0.0678644005807|6:0.136611731063,1,1,1,0,3
2026-02,2026-02-05,202602051807,1,2,2,INNER,1>2:0.229998428882|1>3:0.180563608404|1>5:0.440081561002|1>6:0.149356401711|2>1:0.110107971295|2>3:0.290781537867|2>5:0.44730318829|2>6:0.151807302548|3>1:0.0933978436816|3>2:0.314180742643|3>5:0.442309041822|3>6:0.150112371853|5>1:0.00131893073184|5>2:0.684583837946|5>3:0.0256514614312|5>6:0.288445769891|6>1:0.00185352675336|6>2:0.96206300143|6>3:0.0360486482556|6>5:3.48235614242e-05,1:0.0554242818|2:0.303712423577|3:0.090301056621|5:0.0688972245478|6:0.481665013454,13,5,2,0,17
2026-02,2026-02-06,202602061104,3,5,2,INNER,1>2:0.0840721721178|1>3:0.255048451438|1>5:0.261309777452|1>6:0.399569598993|2>1:0.0532436295155|2>3:0.35924182675|2>5:0.232301536626|2>6:0.355213007108|3>1:0.0621600644121|3>2:0.13824845173|3>5:0.316156140056|3>6:0.483435343802|5>1:3.58123036432e-07|5>2:9.28968757448e-08|5>3:4.99551240404e-06|5>6:0.999994553468|6>1:0.000603345096044|6>2:0.000156507313735|6>3:0.00841615200527|6>5:0.990823995585,1:0.0479539314016|2:0.11366055025|3:0.227045193627|5:0.223880654514|6:0.387459670208,3,2,2,0,13
2026-02,2026-02-07,202602070111,2,5,2,INNER,1>2:0.250799261918|1>3:0.0175985287695|1>5:0.3091915178|1>6:0.422410691512|2>1:0.281908387948|2>3:0.0263635874973|2>5:0.292339792164|2>6:0.399388232391|3>1:0.192560067437|3>2:0.256633076678|3>5:0.232783342666|3>6:0.318023513219|5>1:8.11045836905e-06|5>2:0.0101878068014|5>3:2.68368216027e-05|5>6:0.989777245919|6>1:0.000755171690041|6>2:0.94859537278|6>3:0.00249879932834|6>5:0.0481506562014,1:0.195568936659|2:0.34683213266|3:0.149236922171|5:0.150614523362|6:0.157747485148,2,1,2,0,11
2026-02,2026-02-10,202602101308,6,5,1,OUTER,1>2:0.385693273027|1>3:0.228034974792|1>5:0.102691418044|1>6:0.283580334138|2>1:0.0473093723451|2>3:0.460434263538|2>5:0.130867721459|2>6:0.361388642657|3>1:0.0337941977604|3>2:0.556292483386|3>5:0.108976594199|3>6:0.300936724655|5>1:4.31596766055e-05|5>2:0.0106444936975|5>3:9.70610128676e-05|5>6:0.989215285613|6>1:0.000803216386847|6>2:0.19809767913|6>3:0.00180633874465|6>5:0.799292765739,1:0.0432188839678|2:0.475434357647|3:0.0970882196559|5:0.0984867330429|6:0.285771805686,2,2,1,0,3
2026-02,2026-02-11,202602111010,2,1,1,INNER,1>2:0.65463686643|1>3:0.0564328625671|1>5:0.19110982227|1>6:0.0978204487329|2>1:0.579583728595|2>3:0.0993558755819|2>5:0.212361947991|2>6:0.108698447833|3>1:0.275151613488|3>2:0.547164374719|3>5:0.117527179814|3>6:0.0601568319787|5>1:0.125667649333|5>2:0.678869223226|5>3:0.00229277629584|5>6:0.193170351145|6>1:0.142751489314|6>2:0.771157837195|6>3:0.00260446688254|6>5:0.0834862066087,1:0.301774820297|2:0.304756268607|3:0.172194075182|5:0.104412004841|6:0.116862831072,2,1,1,0,1
2026-02,2026-02-11,202602112307,2,3,1,INNER,1>2:0.519290637286|1>3:0.170057570003|1>5:0.155303078907|1>6:0.155348713803|2>1:0.21029258693|2>3:0.366802649719|2>5:0.21142131922|2>6:0.211483444131|3>1:0.115331895058|3>2:0.614288595054|3>5:0.135169895505|3>6:0.135209614383|5>1:0.00360180708824|5>2:0.126657450944|5>3:0.000592949796832|5>6:0.869147792171|6>1:0.000267038981027|6>2:0.00939041870121|6>3:4.39614631396e-05|6>5:0.990298580855,1:0.211051347152|2:0.239511423954|3:0.0824599076445|5:0.334107477333|6:0.132869843916,2,2,1,0,14
2026-02,2026-02-12,202602121507,2,6,4,INNER,1>2:0.5347066986|1>3:0.151587407299|1>5:0.172893326047|1>6:0.140812568055|2>1:0.621318855776|2>3:0.164205181026|2>5:0.118204545504|2>6:0.0962714176936|3>1:0.428330694007|3>2:0.399304329263|3>5:0.0949958374425|3>6:0.0773691392877|5>1:0.0268049398512|5>2:0.0340933904712|5>3:0.865231335807|5>6:0.0738703338709|6>1:0.0265953006762|6>2:0.0338267489383|6>3:0.858464434467|6>5:0.0811135159188,1:0.371317675584|2:0.294443279956|3:0.146249034675|5:0.0893264928704|6:0.0986635169143,12,2,4,0,9
2026-02,2026-02-13,202602131809,1,6,3,INNER,1>2:0.227026274423|1>3:0.0855307650517|1>5:0.492036184591|1>6:0.195406775935|2>1:0.248273509564|2>3:0.123786102047|2>5:0.449447315042|2>6:0.178493073346|3>1:0.189686278134|3>2:0.251033213111|3>5:0.400304117499|3>6:0.158976391257|5>1:0.0847360911143|5>2:0.0113255375928|5>3:0.0208323999043|5>6:0.883105971389|6>1:0.724843499206|6>2:0.0968801155591|6>3:0.178203047189|6>5:7.33380460268e-05,1:0.436648446679|2:0.0659747754428|3:0.115086144677|5:0.0148101670228|6:0.367480466179,5,1,3,0,2
2026-02,2026-02-15,202602150102,2,5,3,INNER,1>2:0.0947396620577|1>3:0.151337645213|1>5:0.299531187375|1>6:0.454391505354|2>1:0.498432081587|2>3:0.121028486998|2>5:0.15118715597|2>6:0.229352275446|3>1:0.489709421189|3>2:0.0744397548978|3>5:0.173162203584|3>6:0.262688620329|5>1:0.0627882556328|5>2:0.0345144665985|5>3:0.0080953852279|5>6:0.894601892541|6>1:0.00294323843597|6>2:0.00161788703422|6>3:0.000379476204851|6>5:0.995059398325,1:0.181946392906|2:0.199843061545|3:0.292891972652|5:0.179994982435|6:0.145323590462,10,2,3,0,19
2026-02,2026-02-15,202602151108,3,5,1,INNER,1>2:0.0855329368435|1>3:0.0796008596597|1>5:0.636725822163|1>6:0.198140381334|2>1:0.259839454347|2>3:0.0971391081813|2>5:0.490411938737|2>6:0.152609498735|3>1:0.23328666864|3>2:0.0937118613114|3>5:0.513276753255|3>6:0.159724716793|5>1:0.0587548666564|5>2:0.374940682839|5>3:0.00457392071685|5>6:0.561730529788|6>1:0.00156369917359|6>2:0.00997865316126|6>3:0.00012173010428|6>5:0.988335917561,1:0.212581948653|2:0.297950757749|3:0.105519402366|5:0.27035325589|6:0.113594635343,9,5,1,0,10
2026-02,2026-02-18,202602180807,6,1,1,OUTER,1>2:0.829563157837|1>3:0.0457461383671|1>5:0.0533496510297|1>6:0.0713410527657|2>1:0.651860301227|2>3:0.127976992633|2>5:0.0941979087839|2>6:0.125964797356|3>1:0.201860740554|3>2:0.71866127974|3>5:0.0340051210942|3>6:0.0454728586123|5>1:0.305630310329|5>2:0.226202088818|5>3:0.000445789126326|5>6:0.467721811727|6>1:0.531704143294|6>2:0.393523102198|6>3:0.000775538019276|6>5:0.0739972164891,1:0.245918927676|2:0.461113034863|3:0.0934221591229|5:0.0656425814903|6:0.133903296848,7,3,1,0,3
2026-02,2026-02-18,202602181305,2,1,2,INNER,1>2:0.275218645821|1>3:0.0461108867049|1>5:0.0295250683635|1>6:0.649145399111|2>1:0.115555127727|2>3:0.0859568891713|2>5:0.0347376428155|2>6:0.763750340286|3>1:0.0741005092577|3>2:0.328993290029|3>5:0.0259679730109|3>6:0.570938227702|5>1:0.0748028569632|5>2:0.286841722443|5>3:0.010818917474|5>6:0.62753650312|6>1:0.199793704154|6>2:0.766136115106|6>3:0.0288966449252|6>5:0.00517353581572,1:0.122510907839|2:0.589984148213|3:0.0697197925842|5:0.079934786661|6:0.137850364703,2,1,2,0,3
2026-02,2026-02-19,202602191309,1,6,3,INNER,1>2:0.0915871488337|1>3:0.449161775772|1>5:0.289775724952|1>6:0.169475350442|2>1:0.0995968449873|2>3:0.547248868769|2>5:0.222831354784|2>6:0.13032293146|3>1:0.159898729214|3>2:0.179149686618|3>5:0.417043605823|3>6:0.243907978345|5>1:3.91125023506e-07|5>2:0.00264446432085|5>3:0.00507100358347|5>6:0.992284140971|6>1:4.59516538681e-05|6>2:0.310687125177|6>3:0.595771140753|6>5:0.0934957824153,1:0.330199732437|2:0.223734244064|3:0.0773442690962|5:0.211792136723|6:0.156929617679,7,1,3,0,5
2026-02,2026-02-21,202602211506,1,2,1,INNER,1>2:0.550088025058|1>3:0.103404188773|1>5:0.232638016342|1>6:0.113869769826|2>1:0.188421996035|2>3:0.260540024479|2>5:0.369955272562|2>6:0.181082706924|3>1:0.084996838179|3>2:0.625229813887|3>5:0.194547711605|3>6:0.0952256363295|5>1:0.58384620429|5>2:0.35199128726|5>3:0.000284583028718|5>6:0.0638779254207|6>1:9.47318140682e-05|6>2:5.71122547913e-05|6>3:4.61749453288e-08|6>5:0.999848109756,1:0.537886173318|2:0.107977950083|3:0.055096576721|5:0.27564576715|6:0.0233935327281,1,1,1,0,5
2026-02,2026-02-21,202602211905,3,5,1,INNER,1>2:0.219403324107|1>3:0.282342887151|1>5:0.48234659527|1>6:0.0159071934717|2>1:0.146871123357|2>3:0.403600226043|2>5:0.435177050315|2>6:0.0143516002843|3>1:0.149177461422|3>2:0.318555089681|3>5:0.515274339202|3>6:0.0169931096955|5>1:0.04310093381|5>2:0.00050141427507|5>3:0.124005733385|5>6:0.83239191853|6>1:0.000785801485692|6>2:9.14161359088e-06|6>3:0.00226083012395|6>5:0.996944226777,1:0.403671224653|2:0.158327640953|3:0.0667412143308|5:0.252907813007|6:0.118352107056,10,5,1,0,5
2026-02,2026-02-22,202602220606,5,2,2,OUTER,1>2:0.283840229636|1>3:0.267253646144|1>5:0.221162451138|1>6:0.227743673082|2>1:0.659510375217|2>3:0.165274819523|2>5:0.0863230277251|2>6:0.0888917775354|3>1:0.634572034402|3>2:0.168894807875|3>5:0.0968259343029|3>6:0.0997072234203|5>1:0.562768754325|5>2:0.434537974717|5>3:0.00258940934347|5>6:0.000103861614357|6>1:0.412797459151|6>2:0.318738683499|6>3:0.00189936201943|6>5:0.26656449533,1:0.102381279457|2:0.530618133221|3:0.0151062782006|5:0.330763980067|6:0.021130329055,3,2,2,0,1
2026-02,2026-02-22,202602222406,1,2,2,INNER,1>2:0.0578056959472|1>3:0.0173080392593|1>5:0.883502471591|1>6:0.0413837932022|2>1:0.0764972189857|2>3:0.0265935204142|2>5:0.856777291109|2>6:0.0401319694916|3>1:0.063174508154|3>2:0.0733491047546|3>5:0.824840362751|3>6:0.0386360243401|5>1:0.571736798543|5>2:3.11476120127e-06|5>3:0.264032184311|5>6:0.164227902385|6>1:0.684027326615|6>2:3.72650804178e-06|6>3:0.315888761463|6>5:8.01854141682e-05,1:0.419227741115|2:0.0915551073979|3:0.0751775778493|5:0.030636512601|6:0.383403061037,4,1,2,0,12
2026-02,2026-02-23,202602230602,3,6,4,INNER,1>2:0.117666076423|1>3:0.0902336976481|1>5:0.653439013604|1>6:0.138661212325|2>1:0.339131121634|2>3:0.101043618471|2>5:0.461824973206|2>6:0.0980002866889|3>1:0.301849599512|3>2:0.117277409842|3>5:0.4791881906|3>6:0.101684800046|5>1:0.000758176774076|5>2:0.999112542036|5>3:5.28099923664e-05|5>6:7.64711979822e-05|6>1:0.000755448239339|6>2:0.995516925063|6>3:5.26199391973e-05|6>5:0.0036750067588,1:0.112884168638|2:0.708468556085|3:0.0995212556476|5:0.0229149311657|6:0.0562110884633,14,3,4,0,6
2026-02,2026-02-23,202602231501,1,2,1,INNER,1>2:0.49547031783|1>3:0.105959337605|1>5:0.0607706224087|1>6:0.337799722156|2>1:0.673307284947|2>3:0.0968238247895|2>5:0.0350484568765|2>6:0.194820433387|3>1:0.48299360073|3>2:0.324779572137|3>5:0.029309114659|3>6:0.162917712474|5>1:0.00241049594678|5>2:0.826238317168|5>3:0.169870766253|5>6:0.00148042063255|6>1:0.00241372198154|6>2:0.827344095229|6>3:0.170098109094|6>5:0.000144073695358,1:0.237651148316|2:0.291930890269|3:0.145975588338|5:0.11648201015|6:0.207960362926,2,2,1,0,8
2026-02,2026-02-25,202602252303,1,5,2,INNER,1>2:0.419611348385|1>3:0.169073701379|1>5:0.209352979269|1>6:0.201961970967|2>1:0.426658799886|2>3:0.22613154221|2>5:0.176724372093|2>6:0.170485285811|3>1:0.306367411497|3>2:0.402989906963|3>5:0.147932651726|3>6:0.142710029814|5>1:0.00212635270855|5>2:5.80259932821e-05|5>3:0.000195140142607|5>6:0.997620481156|6>1:0.89120244318|6>2:0.0243200042839|6>3:0.0817876409472|6>5:0.00268991158914,1:0.562001020617|2:0.0972619847149|3:0.110867560153|5:0.0496477664977|6:0.180221668018,2,1,2,0,3
2026-02,2026-02-27,202602270806,1,6,2,INNER,1>2:0.404485997339|1>3:0.0871736400379|1>5:0.135444134406|1>6:0.372896228217|2>1:0.723874614888|2>3:0.058995402304|2>5:0.0578529362161|2>6:0.159277046592|3>1:0.578760330738|3>2:0.218862767774|3>5:0.0539220692692|3>6:0.148454832219|5>1:0.063507060512|5>2:0.000986234391263|5>3:0.000322589985807|5>6:0.935184115111|6>1:0.976569706565|6>2:0.0151656622479|6>3:0.00496057611925|6>5:0.00330405506806,1:0.479955900872|2:0.08696577946|3:0.0993554206518|5:0.102030850785|6:0.231692048232,2,1,2,0,2
2026-02,2026-02-28,202602280309,1,5,1,INNER,1>2:0.176463305215|1>3:0.107929502001|1>5:0.598798826174|1>6:0.11680836661|2>1:0.487512640702|2>3:0.0988456538791|2>5:0.34612308283|2>6:0.0675186225891|3>1:0.430921016861|3>2:0.142851106909|3>5:0.356654816417|3>6:0.0695730598127|5>1:0.000755699658424|5>2:9.66780717745e-06|5>3:7.39195781323e-06|5>6:0.999227240577|6>1:0.403521036539|6>2:0.00516232014904|6>3:0.00394708459319|6>5:0.587369558718,1:0.398023170114|2:0.0865504071959|3:0.152743109481|5:0.0876863491618|6:0.274996964047,1,1,1,0,1
2026-02,2026-02-28,202602280707,5,6,3,OUTER,1>2:0.193879989005|1>3:0.19812344775|1>5:0.5015674455|1>6:0.106429117744|2>1:0.328164810249|2>3:0.22875995813|2>5:0.365515408348|2>6:0.0775598232729|3>1:0.307115009284|3>2:0.209501024263|3>5:0.398768144274|3>6:0.0846158221798|5>1:0.909973227865|5>2:0.00242974771125|5>3:0.0452527623628|5>6:0.0423442620613|6>1:0.730198074694|6>2:0.00194972450444|6>3:0.0363125847443|6>5:0.231539616057,1:0.456498006158|2:0.297890367638|3:0.0749397963206|5:0.09219929188|6:0.078472538003,17,3,3,0,12
2026-03,2026-03-01,202603011808,5,1,2,OUTER,1>2:0.159916606742|1>3:0.323752172668|1>5:0.366817945355|1>6:0.149513275235|2>1:0.170197651534|2>3:0.494481666033|2>5:0.238222363591|2>6:0.0970983188412|3>1:0.149280540808|3>2:0.214230205669|3>5:0.452181992697|3>6:0.184307260827|5>1:0.0136760508698|5>2:0.00164370676348|5>3:0.00953958106436|5>6:0.975140661302|6>1:0.229347108731|6>2:0.027564930651|6>3:0.159978590051|6>5:0.583109370567,1:0.0622530074434|2:0.138801590614|3:0.25968568156|5:0.44119476514|6:0.0980649552427,4,1,2,0,11
2026-03,2026-03-03,202603030307,5,3,3,OUTER,1>2:0.227454177545|1>3:0.191666565077|1>5:0.498418624027|1>6:0.082460633351|2>1:0.619521712461|2>3:0.16624594797|2>5:0.183820280298|2>6:0.0304120592718|3>1:0.483837658051|3>2:0.154078400825|3>5:0.31068311947|3>6:0.0514008216546|5>1:0.500974400566|5>2:0.00122276213318|5>3:0.0140062833202|5>6:0.483796553981|6>1:0.478765022876|6>2:0.00116855420158|6>3:0.0133853517199|6>5:0.506681071202,1:0.30116803365|2:0.173291031731|3:0.256529971691|5:0.17287003917|6:0.0961409237587,17,4,3,0,6
2026-03,2026-03-05,202603050704,5,6,1,OUTER,1>2:0.377867613241|1>3:0.219820513548|1>5:0.191355432187|1>6:0.210956441023|2>1:0.0349485023856|2>3:0.542713744387|2>5:0.200880532441|2>6:0.221457220787|3>1:0.0185713243602|3>2:0.495742985497|3>5:0.231011315681|3>6:0.254674374462|5>1:9.64728777077e-07|5>2:2.92886665523e-07|5>3:0.000207061585074|5>6:0.999791680799|6>1:0.00302188829173|6>2:0.000917429651091|6>3:0.64859367158|6>5:0.347467010477,1:0.128767814468|2:0.317227981386|3:0.0646003858918|5:0.128482362404|6:0.36092145585,5,4,1,0,3
2026-03,2026-03-05,202603050707,2,5,1,INNER,1>2:0.210166775753|1>3:0.0434390149043|1>5:0.609987855807|1>6:0.136406353536|2>1:0.254142001338|2>3:0.0897969356812|2>5:0.536163432242|2>6:0.11989763074|3>1:0.120538312802|3>2:0.206060274005|3>5:0.550334768129|3>6:0.123066645064|5>1:0.19478976425|5>2:0.00682558485739|5>3:0.658385791824|5>6:0.139998859069|6>1:0.213927871469|6>2:0.00749619902103|6>3:0.723072239412|6>5:0.0555036900979,1:0.730492062882|2:0.0682533681019|3:0.161523387578|5:0.0320882727909|6:0.00764290864652,7,3,1,0,9
2026-03,2026-03-08,202603080203,6,2,3,OUTER,1>2:0.755127630613|1>3:0.066724936453|1>5:0.114037734334|1>6:0.0641096986|2>1:0.404652020894|2>3:0.278820795034|2>5:0.202618933836|2>6:0.113908250236|3>1:0.0953226853554|3>2:0.743313308874|3>5:0.103294138558|3>6:0.0580698672132|5>1:7.75494287002e-05|5>2:6.654054984e-05|5>3:2.79190473762e-06|5>6:0.999853118117|6>1:0.206953887154|6>2:0.177574814845|6>3:0.00745067433376|6>5:0.608020623668,1:0.113300641074|2:0.0740239627652|3:0.0447813018612|5:0.145260465268|6:0.622633629031,5,1,3,0,1
2026-03,2026-03-11,202603111010,1,5,2,INNER,1>2:0.106466124051|1>3:0.0949142466927|1>5:0.28930050739|1>6:0.509319121866|2>1:0.250614822273|2>3:0.16370368993|2>5:0.21216351988|2>6:0.373517967916|3>1:0.147270876224|3>2:0.107906753054|3>5:0.269812413659|3>6:0.475009957063|5>1:0.00236389876288|5>2:0.00225682831286|5>3:6.60568661513e-05|5>6:0.995313216058|6>1:0.319700288636|6>2:0.305219781133|6>3:0.00893371556626|6>5:0.366146214665,1:0.300079995589|2:0.419132588572|3:0.114836022397|5:0.0586263540049|6:0.107325039437,4,2,2,0,10
2026-03,2026-03-12,202603120205,6,2,1,OUTER,1>2:0.745724802356|1>3:0.0252726074725|1>5:0.164199925159|1>6:0.0648026650128|2>1:0.214322429832|2>3:0.161899440607|2>5:0.447262723591|2>6:0.17651540597|3>1:0.0337970302426|3>2:0.75332919696|3>5:0.152635206158|3>6:0.0602385666392|5>1:0.370372620235|5>2:0.546391277826|5>3:0.000262407872553|5>6:0.0829736940668|6>1:0.376292388161|6>2:0.555124400593|6>3:0.000266602010086|6>5:0.0683166092355,1:0.488808753444|2:0.261986438669|3:0.115810853109|5:0.0701719825066|6:0.0632219722717,10,5,1,0,12
2026-03,2026-03-12,202603120609,5,6,4,OUTER,1>2:0.144725479899|1>3:0.166819052678|1>5:0.516845721993|1>6:0.17160974543|2>1:0.51205295752|2>3:0.177126894166|2>5:0.233342709249|2>6:0.0774774390656|3>1:0.382593658325|3>2:0.114817144954|3>5:0.377309918414|3>6:0.125279278307|5>1:0.0302918382213|5>2:0.843894189398|5>3:0.12579759828|5>6:1.63741007825e-05|6>1:0.0294597852914|6>2:0.820714195247|6>3:0.122342203482|6>5:0.0274838159802,1:0.350491158316|2:0.333511505303|3:0.0968433453602|5:0.175885568657|6:0.043268422364,20,3,4,0,12
2026-03,2026-03-13,202603131101,6,3,3,OUTER,1>2:0.133965847761|1>3:0.689448823517|1>5:0.0441594939768|1>6:0.132425834746|2>1:0.018907715078|2>3:0.884739863756|2>5:0.0240952869239|2>6:0.0722571342418|3>1:0.0473476029016|3>2:0.43049350643|3>5:0.130578641806|3>6:0.391580248863|5>1:0.0104954252268|5>2:0.00128128734961|5>3:0.00616638701314|5>6:0.98205690041|6>1:0.00814605652979|6>2:0.000994475112276|6>3:0.00478606022226|6>5:0.986073408136,1:0.112269568757|2:0.0550942366791|3:0.486813483757|5:0.21508443825|6:0.130738272557,18,3,3,0,4
2026-03,2026-03-14,202603140711,1,5,1,INNER,1>2:0.0187649630508|1>3:0.00216168400092|1>5:0.80412287316|1>6:0.174950479788|2>1:0.0952024290318|2>3:0.00467395664676|2>5:0.739280652229|2>6:0.160842962093|3>1:0.0456880250403|3>2:0.0194712817474|3>5:0.767794141174|3>6:0.167046552039|5>1:0.243789614768|5>2:0.473966472287|5>3:0.0222061121792|5>6:0.260037800766|6>1:0.320658981925|6>2:0.623412964552|6>3:0.0292079272148|6>5:0.0267201263084,1:0.372736117985|2:0.0723804709833|3:0.337705025928|5:0.17541038552|6:0.0417679995836,1,1,1,0,1
2026-03,2026-03-16,202603160306,1,6,2,INNER,1>2:0.245321483843|1>3:0.0701537691338|1>5:0.382595053542|1>6:0.301929693481|2>1:0.144971429565|2>3:0.166060548325|2>5:0.385078491982|2>6:0.303889530128|3>1:0.0654002801953|3>2:0.261967990507|3>5:0.375947799701|3>6:0.296683929596|5>1:0.00511571431172|5>2:0.00564072404724|5>3:0.000163609569995|5>6:0.989079952071|6>1:0.263268595621|6>2:0.290287026936|6>3:0.00841979420626|6>5:0.438024583237,1:0.169110811977|2:0.280265099256|3:0.147262454833|5:0.182879055532|6:0.220482578402,11,4,2,0,5
2026-03,2026-03-16,202603160608,5,1,1,OUTER,1>2:0.209964449699|1>3:0.0767554860065|1>5:0.110675995016|1>6:0.602604069278|2>1:0.412478523709|2>3:0.118658930184|2>5:0.0727509871841|2>6:0.396111558924|3>1:0.23546735413|3>2:0.185296037887|3>5:0.0898771620676|3>6:0.489359445915|5>1:0.365679910916|5>2:0.0441095624333|5>3:0.344238389085|5>6:0.245972137566|6>1:0.0257255329549|6>2:0.0031031018334|6>3:0.0242171247541|6>5:0.946954240458,1:0.412661022216|2:0.0970399338381|3:0.177445021805|5:0.166912001923|6:0.145942020217,7,3,1,0,4
2026-03,2026-03-16,202603160702,5,6,2,OUTER,1>2:0.0681282939256|1>3:0.0898296063107|1>5:0.782418385916|1>6:0.0596237138478|2>1:0.403549547846|2>3:0.119631323495|2>5:0.443056295076|2>6:0.0337628335831|3>1:0.26441923213|3>2:0.0594496222187|3>5:0.628255332835|3>6:0.0478758128164|5>1:0.540371026914|5>2:0.0621923255383|5>3:0.00857362228721|5>6:0.388863025261|6>1:0.00201352144841|6>2:0.000231739999298|6>3:3.19468874274e-05|6>5:0.997722791665,1:0.153420641536|2:0.375895854549|3:0.0906074087913|5:0.313498635432|6:0.0665774596914,4,2,2,0,9
2026-03,2026-03-18,202603180109,1,5,2,INNER,1>2:0.70970783256|1>3:0.0251830817812|1>5:0.247718576823|1>6:0.0173905088367|2>1:0.133196491122|2>3:0.158285372457|2>5:0.662041076302|2>6:0.0464770601194|3>1:0.0217381990809|3>2:0.728018277173|3>5:0.233828159481|3>6:0.0164153642649|5>1:0.0419068307483|5>2:0.926419919747|5>3:0.000432208929836|5>6:0.0312410405748|6>1:0.000934416285486|6>2:0.020656820016|6>3:9.63716548255e-06|6>5:0.978399126533,1:0.0437012761711|2:0.333339027368|3:0.119287666563|5:0.459181134273|6:0.044490895625,12,5,2,0,14
2026-03,2026-03-20,202603200402,6,1,2,OUTER,1>2:0.158367830895|1>3:0.00730253772771|1>5:0.492798876734|1>6:0.341530754643|2>1:0.0659942326332|2>3:0.0188383234984|2>5:0.540545932208|2>6:0.37462151166|3>1:0.0268808376413|3>2:0.166407242446|3>5:0.476486406607|3>6:0.330225513306|5>1:0.0287830931684|5>2:0.025346485538|5>3:0.000241805202654|5>6:0.945628616091|6>1:0.219359907052|6>2:0.193169048204|6>3:0.0018428306669|6>5:0.585628214077,1:0.497061625446|2:0.200137915564|3:0.0992359279497|5:0.0911271877371|6:0.112437343303,10,3,2,0,6
2026-03,2026-03-21,202603210505,1,5,3,INNER,1>2:0.48463004594|1>3:0.0298299258493|1>5:0.0845803628002|1>6:0.40095966541|2>1:0.202042210061|2>3:0.100739836803|2>5:0.121454347738|2>6:0.575763605398|3>1:0.0603549194047|3>2:0.488911180547|3>5:0.0785171861792|3>6:0.372216713869|5>1:0.170713808836|5>2:0.158349063414|5>3:0.497154803485|5>6:0.173782324266|6>1:0.0497147013944|6>2:0.0461138818083|6>3:0.144779750218|6>5:0.759391666579,1:0.189201271731|2:0.16876349619|3:0.174576412089|5:0.443166198796|6:0.0242926211946,13,2,3,0,4
2026-03,2026-03-22,202603221607,6,3,1,OUTER,1>2:0.531018639626|1>3:0.0099524319362|1>5:0.337558227666|1>6:0.121470700773|2>1:0.0794884038324|2>3:0.0446606373638|2>5:0.644078573346|2>6:0.231772385458|3>1:0.0182403552449|3>2:0.546808154352|3>5:0.319852290618|3>6:0.115099199785|5>1:0.000448053313174|5>2:2.93161237959e-05|5>3:0.000786264868405|5>6:0.998736365695|6>1:0.347917424168|6>2:0.0227642335806|6>3:0.610541736186|6>5:0.0187766060652,1:0.470865723074|2:0.272160100002|3:0.132997805911|5:0.0545855593428|6:0.0693908116705,10,4,1,0,7
