month,variant,race_code,p,head_hit,hist_n,player_st_bias,player_pred_actual_st
2026-07,CURRENT,202607020511,0.6115176448101926,1,34,0.07029432239821438,0.010294322398214387
2026-07,CURRENT,202607020512,0.8588899107017989,1,46,0.08630268188431131,0.0963026818843113
2026-07,CURRENT,202607020601,0.614671222020554,0,34,0.08574886785275987,0.26574886785275986
2026-07,CURRENT,202607020602,0.2604249778728002,0,22,0.0597796932975448,0.3897796932975448
2026-07,CURRENT,202607020603,0.80606714738364,1,46,0.03308839617002561,0.22308839617002563
2026-07,CURRENT,202607020604,0.4823729201052558,0,33,0.12960349268654497,0.259603492686545
2026-07,CURRENT,202607020605,0.5746524881511541,1,42,0.0689028881831045,0.1589028881831045
2026-07,CURRENT,202607020606,0.19359062040540684,0,22,0.06602969329754481,0.2360296932975448
2026-07,CURRENT,202607020607,0.2063150655711313,1,32,0.047689290131462704,0.1276892901314627
2026-07,CURRENT,202607020608,0.2597329368892045,0,22,0.07571719329754481,0.10571719329754481
2026-07,CURRENT,202607020609,0.3458694019970115,0,27,0.04170135636544416,0.37170135636544416
2026-07,CURRENT,202607020610,0.2924176912783902,0,32,0.06626071870289127,0.046260718702891265
2026-07,CURRENT,202607020611,0.34234128118839147,0,25,0.06779857672918382,0.23779857672918384
2026-07,CURRENT,202607020612,0.8212754525931063,1,49,0.07038898619527852,0.2003889861952785
2026-07,CURRENT,202607020701,0.2092509510732737,0,27,0.05629595096003875,0.23629595096003875
2026-07,CURRENT,202607020702,0.239131657019872,0,25,0.07351286244346955,0.25351286244346954
2026-07,CURRENT,202607020703,0.13316284253439403,0,15,0.00931800742085735,0.19931800742085734
2026-07,CURRENT,202607020704,0.2773521576937731,1,38,0.043394795531696534,0.19339479553169653
2026-07,CURRENT,202607020705,0.552152833584994,0,32,0.08316548060765319,0.1431654806076532
2026-07,CURRENT,202607020706,0.5015749746760279,1,16,0.04549808405851668,0.2854980840585167
2026-07,CURRENT,202607020707,0.7222567084248267,1,28,0.07981447856635351,0.2898144785663535
2026-07,CURRENT,202607020708,0.48687798443476094,0,38,0.0863114621983632,0.2763114621983632
2026-07,CURRENT,202607020709,0.6043437605870311,1,39,0.09455000378615169,0.2145500037861517
2026-07,CURRENT,202607020710,0.7117635438356213,1,47,0.052683336588095334,0.32268333658809534
2026-07,CURRENT,202607020711,0.7738622910245999,1,53,0.045284923579705295,0.1452849235797053
2026-07,CURRENT,202607020712,0.5965474224597135,0,32,0.06435595679812937,0.3143559567981294
2026-07,CURRENT,202607020801,0.47003382833194185,1,35,0.05695444856714299,0.246954448567143
2026-07,CURRENT,202607020802,0.1283063983183288,1,33,0.10960349268654497,0.12960349268654497
2026-07,CURRENT,202607020803,0.15276812871591328,0,38,0.05464479553169654,0.25464479553169656
2026-07,CURRENT,202607020804,0.21444873416553714,0,37,0.03793511033024327,0.18793511033024327
2026-07,CURRENT,202607020805,0.1752688314675538,0,36,0.05615109098959639,0.1861510909895964
2026-07,CURRENT,202607020806,0.8291270330972867,0,45,0.09096273064584424,0.17096273064584425
2026-07,CURRENT,202607020807,0.6453617535425759,1,32,0.12340357584574842,0.10340357584574841
2026-07,CURRENT,202607020808,0.26268444230329796,0,27,0.11575541041949822,0.3057554104194982
2026-07,CURRENT,202607020809,0.2363423911016416,1,34,0.0941579587618508,0.08415795876185081
2026-07,CURRENT,202607020810,0.7758776769401668,1,51,0.0900483636970727,0.2100483636970727
2026-07,CURRENT,202607020811,0.6089554858736498,1,49,0.06649068111053279,0.3464906811105328
2026-07,CURRENT,202607020812,0.7043881740450285,1,45,0.03823545791857152,0.11823545791857151
2026-07,CURRENT,202607021101,0.6645273353015199,1,37,0.046232982670668804,0.1462329826706688
2026-07,CURRENT,202607021102,0.3507937013691925,1,29,0.08135769706465217,0.2613576970646522
2026-07,CURRENT,202607021103,0.40856702695760405,1,28,0.08560395225056404,0.32560395225056404
2026-07,CURRENT,202607021104,0.3862851675093647,1,35,0.03473222634492075,-0.03526777365507926
2026-07,CURRENT,202607021105,0.27974423102182056,0,20,0.04976500618404779,0.1897650061840478
2026-07,CURRENT,202607021106,0.15408742635972267,0,20,0.0917650061840478,0.0817650061840478
2026-07,CURRENT,202607021107,0.5831570484620616,0,20,0.07743167285071446,0.02743167285071446
2026-07,CURRENT,202607021108,0.5626148478478855,0,45,0.0804172761003897,0.12041727610038971
2026-07,CURRENT,202607021109,0.4732469398452327,0,26,0.05869306070892872,0.02869306070892872
2026-07,CURRENT,202607021110,0.6807609327792401,1,41,0.09143039579453792,0.5114303957945379
2026-07,CURRENT,202607021111,0.4271537361882836,0,20,0.07409833951738112,0.17409833951738113
2026-07,CURRENT,202607021112,0.5932312746811441,0,44,0.11449907750965621,0.2244990775096562
2026-07,CURRENT,202607021601,0.6618496649728134,0,43,0.07628207897210253,0.38628207897210254
2026-07,CURRENT,202607021602,0.4368028609346899,1,42,0.04659519587541218,0.33659519587541215
2026-07,CURRENT,202607021603,0.5683977901999808,0,40,0.043259003710428665,0.15325900371042867
2026-07,CURRENT,202607021604,0.4375102443070201,0,46,0.07219553902716846,0.16219553902716846
2026-07,CURRENT,202607021605,0.7007990546785073,1,37,0.08474362096854116,0.22474362096854117
2026-07,CURRENT,202607021606,0.39375153773371807,0,32,0.08435595679812938,0.33435595679812935
