month,date,race_code,variant,p,y4
2026-04,2026-04-01,202604010103,ST_3HEAD_ANALOG,0.20049513618055081,0
2026-04,2026-04-01,202604010110,ST_3HEAD_ANALOG,0.4336396731003984,0
2026-04,2026-04-01,202604010206,ST_3HEAD_ANALOG,0.42066657888368736,0
2026-04,2026-04-01,202604010603,ST_3HEAD_ANALOG,0.315725522508694,1
2026-04,2026-04-01,202604010804,ST_3HEAD_ANALOG,0.29182477638051546,1
2026-04,2026-04-01,202604012401,ST_3HEAD_ANALOG,0.2604687750899697,0
2026-04,2026-04-02,202604020108,ST_3HEAD_ANALOG,0.29063162182305663,0
2026-04,2026-04-02,202604020203,ST_3HEAD_ANALOG,0.26512386802569676,0
2026-04,2026-04-02,202604022209,ST_3HEAD_ANALOG,0.20978799534858555,0
2026-04,2026-04-03,202604030402,ST_3HEAD_ANALOG,0.3673187087933893,0
2026-04,2026-04-03,202604031806,ST_3HEAD_ANALOG,0.28140506288490563,0
2026-04,2026-04-04,202604041505,ST_3HEAD_ANALOG,0.26324527666428843,0
2026-04,2026-04-04,202604042202,ST_3HEAD_ANALOG,0.31059098832548837,0
2026-04,2026-04-05,202604050401,ST_3HEAD_ANALOG,0.24192546448145863,0
2026-04,2026-04-05,202604051611,ST_3HEAD_ANALOG,0.32581826627925703,0
2026-04,2026-04-05,202604052207,ST_3HEAD_ANALOG,0.214637419490326,0
2026-04,2026-04-06,202604060408,ST_3HEAD_ANALOG,0.20881806245519252,1
2026-04,2026-04-07,202604070808,ST_3HEAD_ANALOG,0.22891667232222726,0
2026-04,2026-04-07,202604071007,ST_3HEAD_ANALOG,0.24562360880452982,0
2026-04,2026-04-07,202604072403,ST_3HEAD_ANALOG,0.23522498048525145,0
2026-04,2026-04-08,202604080210,ST_3HEAD_ANALOG,0.3696279062166448,0
2026-04,2026-04-08,202604081111,ST_3HEAD_ANALOG,0.3751602937417431,0
2026-04,2026-04-08,202604082303,ST_3HEAD_ANALOG,0.366342417965895,1
2026-04,2026-04-08,202604082306,ST_3HEAD_ANALOG,0.22864371724212562,1
2026-04,2026-04-09,202604090703,ST_3HEAD_ANALOG,0.31418430010440906,1
2026-04,2026-04-09,202604090804,ST_3HEAD_ANALOG,0.23412640226776243,0
2026-04,2026-04-09,202604091004,ST_3HEAD_ANALOG,0.2536315133170085,0
2026-04,2026-04-09,202604091506,ST_3HEAD_ANALOG,0.28718262048101356,0
2026-04,2026-04-09,202604091609,ST_3HEAD_ANALOG,0.2660709908537551,0
2026-04,2026-04-10,202604100708,ST_3HEAD_ANALOG,0.3726892285934466,0
2026-04,2026-04-10,202604101711,ST_3HEAD_ANALOG,0.18906651021321688,0
2026-04,2026-04-11,202604110709,ST_3HEAD_ANALOG,0.2588852245637915,0
2026-04,2026-04-11,202604111508,ST_3HEAD_ANALOG,0.22544626748703478,0
2026-04,2026-04-12,202604120406,ST_3HEAD_ANALOG,0.16890118322078476,0
2026-04,2026-04-12,202604120608,ST_3HEAD_ANALOG,0.16307214378551046,0
2026-04,2026-04-12,202604121605,ST_3HEAD_ANALOG,0.34194076397625695,0
2026-04,2026-04-12,202604121607,ST_3HEAD_ANALOG,0.3426365321872399,0
2026-04,2026-04-13,202604130405,ST_3HEAD_ANALOG,0.17107798278808245,0
2026-04,2026-04-13,202604130608,ST_3HEAD_ANALOG,0.26195191906101084,1
2026-04,2026-04-13,202604131606,ST_3HEAD_ANALOG,0.2542590050899439,0
2026-04,2026-04-13,202604132405,ST_3HEAD_ANALOG,0.26416181913260844,0
2026-04,2026-04-14,202604140205,ST_3HEAD_ANALOG,0.28243464971199145,0
2026-04,2026-04-14,202604140304,ST_3HEAD_ANALOG,0.28043358223198966,0
2026-04,2026-04-15,202604150307,ST_3HEAD_ANALOG,0.3507668285047195,0
2026-04,2026-04-15,202604151005,ST_3HEAD_ANALOG,0.25626026910164484,1
2026-04,2026-04-16,202604160811,ST_3HEAD_ANALOG,0.3195504028693169,0
2026-04,2026-04-16,202604160906,ST_3HEAD_ANALOG,0.31868755842710844,1
2026-04,2026-04-16,202604162011,ST_3HEAD_ANALOG,0.2949190319635851,0
2026-04,2026-04-17,202604170305,ST_3HEAD_ANALOG,0.48989383668090464,0
2026-04,2026-04-17,202604172102,ST_3HEAD_ANALOG,0.2634416623715681,0
2026-04,2026-04-17,202604172301,ST_3HEAD_ANALOG,0.3015676365519612,0
2026-04,2026-04-18,202604180305,ST_3HEAD_ANALOG,0.26586674003235944,1
2026-04,2026-04-18,202604180908,ST_3HEAD_ANALOG,0.3584383030005337,0
2026-04,2026-04-18,202604181306,ST_3HEAD_ANALOG,0.23164540690817745,0
2026-04,2026-04-18,202604181508,ST_3HEAD_ANALOG,0.35687506546878917,0
2026-04,2026-04-19,202604190501,ST_3HEAD_ANALOG,0.31069967972294865,0
2026-04,2026-04-19,202604190703,ST_3HEAD_ANALOG,0.2895136715142533,0
2026-04,2026-04-19,202604191006,ST_3HEAD_ANALOG,0.26472247525131254,0
2026-04,2026-04-19,202604191307,ST_3HEAD_ANALOG,0.4001583363166877,0
2026-04,2026-04-19,202604191506,ST_3HEAD_ANALOG,0.30161957789156785,0
2026-04,2026-04-19,202604192406,ST_3HEAD_ANALOG,0.29903527866271756,0
2026-04,2026-04-20,202604200707,ST_3HEAD_ANALOG,0.18203318699035526,0
2026-04,2026-04-20,202604201510,ST_3HEAD_ANALOG,0.2319285361138418,0
2026-04,2026-04-21,202604210508,ST_3HEAD_ANALOG,0.1931361209418056,0
2026-04,2026-04-21,202604210702,ST_3HEAD_ANALOG,0.2582025038425041,0
2026-04,2026-04-21,202604211109,ST_3HEAD_ANALOG,0.5180175729703786,0
2026-04,2026-04-21,202604211508,ST_3HEAD_ANALOG,0.2658814223875235,0
2026-04,2026-04-21,202604211803,ST_3HEAD_ANALOG,0.22476679371165087,0
2026-04,2026-04-21,202604212411,ST_3HEAD_ANALOG,0.172345858570261,0
2026-04,2026-04-22,202604220502,ST_3HEAD_ANALOG,0.21491628870701507,0
2026-04,2026-04-22,202604221103,ST_3HEAD_ANALOG,0.2025560837569374,1
2026-04,2026-04-22,202604222207,ST_3HEAD_ANALOG,0.2930168616794409,1
2026-04,2026-04-23,202604230507,ST_3HEAD_ANALOG,0.2548769853705195,1
2026-04,2026-04-23,202604231112,ST_3HEAD_ANALOG,0.2548769853705195,0
2026-04,2026-04-23,202604231402,ST_3HEAD_ANALOG,0.2450618784105969,0
2026-04,2026-04-23,202604231407,ST_3HEAD_ANALOG,0.21588167736516717,0
2026-04,2026-04-23,202604231603,ST_3HEAD_ANALOG,0.3545207210405316,0
2026-04,2026-04-23,202604231808,ST_3HEAD_ANALOG,0.3801774645796623,0
2026-04,2026-04-24,202604240706,ST_3HEAD_ANALOG,0.3918003469870472,0
2026-04,2026-04-24,202604240709,ST_3HEAD_ANALOG,0.33048237217892695,0
2026-04,2026-04-24,202604242010,ST_3HEAD_ANALOG,0.3054541435311912,1
2026-04,2026-04-24,202604242307,ST_3HEAD_ANALOG,0.2302924308774854,0
2026-04,2026-04-24,202604242308,ST_3HEAD_ANALOG,0.3497191638965721,0
2026-04,2026-04-25,202604250705,ST_3HEAD_ANALOG,0.2794356087268289,1
2026-04,2026-04-25,202604250708,ST_3HEAD_ANALOG,0.20397836320519216,1
2026-04,2026-04-25,202604250711,ST_3HEAD_ANALOG,0.2876401849271773,0
2026-04,2026-04-25,202604250903,ST_3HEAD_ANALOG,0.2865039246346282,0
2026-04,2026-04-25,202604251307,ST_3HEAD_ANALOG,0.31569697927305823,0
2026-04,2026-04-25,202604251505,ST_3HEAD_ANALOG,0.2164571336712151,0
2026-04,2026-04-25,202604251508,ST_3HEAD_ANALOG,0.21357885633038515,1
2026-04,2026-04-25,202604252307,ST_3HEAD_ANALOG,0.3841386433684595,1
2026-04,2026-04-26,202604260310,ST_3HEAD_ANALOG,0.2334471816674247,0
2026-04,2026-04-26,202604261504,ST_3HEAD_ANALOG,0.23051406361098029,0
2026-04,2026-04-26,202604262102,ST_3HEAD_ANALOG,0.24442470035500555,0
2026-04,2026-04-27,202604270405,ST_3HEAD_ANALOG,0.2659187582330049,0
2026-04,2026-04-27,202604270505,ST_3HEAD_ANALOG,0.23056271457171865,0
2026-04,2026-04-27,202604270602,ST_3HEAD_ANALOG,0.2663850115628577,1
2026-04,2026-04-27,202604270606,ST_3HEAD_ANALOG,0.3674246193841353,1
2026-04,2026-04-27,202604270707,ST_3HEAD_ANALOG,0.28824274803927746,0
2026-04,2026-04-27,202604271607,ST_3HEAD_ANALOG,0.33404065349534146,0
2026-04,2026-04-27,202604272401,ST_3HEAD_ANALOG,0.24918137756301761,0
2026-04,2026-04-27,202604272402,ST_3HEAD_ANALOG,0.2331226555052138,0
2026-04,2026-04-28,202604280603,ST_3HEAD_ANALOG,0.47637056416618284,0
2026-04,2026-04-28,202604280606,ST_3HEAD_ANALOG,0.3595588201912019,1
2026-04,2026-04-28,202604280707,ST_3HEAD_ANALOG,0.2552709821864012,1
2026-04,2026-04-28,202604280709,ST_3HEAD_ANALOG,0.2552709821864012,1
2026-04,2026-04-28,202604280806,ST_3HEAD_ANALOG,0.26071180469791827,0
2026-04,2026-04-28,202604281502,ST_3HEAD_ANALOG,0.22615489942820646,0
2026-04,2026-04-28,202604281606,ST_3HEAD_ANALOG,0.2552709821864012,0
2026-04,2026-04-28,202604282306,ST_3HEAD_ANALOG,0.2552709821864012,0
2026-04,2026-04-29,202604290306,ST_3HEAD_ANALOG,0.3643751969086578,0
2026-04,2026-04-29,202604290512,ST_3HEAD_ANALOG,0.22297192797929438,0
2026-04,2026-04-29,202604291402,ST_3HEAD_ANALOG,0.3077602899168302,0
2026-04,2026-04-29,202604291505,ST_3HEAD_ANALOG,0.30495033577101494,0
2026-04,2026-04-29,202604291908,ST_3HEAD_ANALOG,0.2880714863810182,0
2026-04,2026-04-29,202604292405,ST_3HEAD_ANALOG,0.22354773615192672,0
2026-04,2026-04-30,202604300505,ST_3HEAD_ANALOG,0.1847480288862486,0
2026-04,2026-04-01,202604010103,PLAYER_COURSE,0.13223008959062088,0
2026-04,2026-04-01,202604010110,PLAYER_COURSE,0.17657731531492388,0
2026-04,2026-04-01,202604010206,PLAYER_COURSE,0.3961032370945925,0
2026-04,2026-04-01,202604010603,PLAYER_COURSE,0.13219957201209995,1
2026-04,2026-04-01,202604010804,PLAYER_COURSE,0.12589211973397277,1
2026-04,2026-04-01,202604012401,PLAYER_COURSE,0.22911426203235313,0
2026-04,2026-04-02,202604020108,PLAYER_COURSE,0.14115722079617943,0
2026-04,2026-04-02,202604020203,PLAYER_COURSE,0.22345944514342886,0
2026-04,2026-04-02,202604022209,PLAYER_COURSE,0.3541048431770436,0
2026-04,2026-04-03,202604030402,PLAYER_COURSE,0.1974414306321618,0
2026-04,2026-04-03,202604031806,PLAYER_COURSE,0.2456767374884401,0
2026-04,2026-04-04,202604041505,PLAYER_COURSE,0.5481132898544903,0
2026-04,2026-04-04,202604042202,PLAYER_COURSE,0.29360611279187043,0
2026-04,2026-04-05,202604050401,PLAYER_COURSE,0.2893841039724122,0
2026-04,2026-04-05,202604051611,PLAYER_COURSE,0.057363156035866884,0
2026-04,2026-04-05,202604052207,PLAYER_COURSE,0.22975046896598686,0
2026-04,2026-04-06,202604060408,PLAYER_COURSE,0.2590645454124129,1
2026-04,2026-04-07,202604070808,PLAYER_COURSE,0.17892186286929151,0
2026-04,2026-04-07,202604071007,PLAYER_COURSE,0.6513973619189132,0
2026-04,2026-04-07,202604072403,PLAYER_COURSE,0.2685112073113039,0
2026-04,2026-04-08,202604080210,PLAYER_COURSE,0.23142183741611644,0
2026-04,2026-04-08,202604081111,PLAYER_COURSE,0.21586091509882369,0
2026-04,2026-04-08,202604082303,PLAYER_COURSE,0.2912210940169385,1
2026-04,2026-04-08,202604082306,PLAYER_COURSE,0.2742154072967943,1
2026-04,2026-04-09,202604090703,PLAYER_COURSE,0.6222997790933692,1
2026-04,2026-04-09,202604090804,PLAYER_COURSE,0.48720995029917946,0
2026-04,2026-04-09,202604091004,PLAYER_COURSE,0.16994813367137243,0
2026-04,2026-04-09,202604091506,PLAYER_COURSE,0.18010337819148964,0
2026-04,2026-04-09,202604091609,PLAYER_COURSE,0.13894619990760054,0
2026-04,2026-04-10,202604100708,PLAYER_COURSE,0.22035680204781133,0
2026-04,2026-04-10,202604101711,PLAYER_COURSE,0.19752898816653666,0
2026-04,2026-04-11,202604110709,PLAYER_COURSE,0.23142350346947685,0
2026-04,2026-04-11,202604111508,PLAYER_COURSE,0.3541143926152675,0
2026-04,2026-04-12,202604120406,PLAYER_COURSE,0.254284695287924,0
2026-04,2026-04-12,202604120608,PLAYER_COURSE,0.5721487184777304,0
2026-04,2026-04-12,202604121605,PLAYER_COURSE,0.19973773734854472,0
2026-04,2026-04-12,202604121607,PLAYER_COURSE,0.19777574843290688,0
2026-04,2026-04-13,202604130405,PLAYER_COURSE,0.190813570178038,0
2026-04,2026-04-13,202604130608,PLAYER_COURSE,0.2781804627252213,1
2026-04,2026-04-13,202604131606,PLAYER_COURSE,0.18534030277152336,0
2026-04,2026-04-13,202604132405,PLAYER_COURSE,0.3146839566906117,0
2026-04,2026-04-14,202604140205,PLAYER_COURSE,0.4664171383409436,0
2026-04,2026-04-14,202604140304,PLAYER_COURSE,0.6817020873101046,0
2026-04,2026-04-15,202604150307,PLAYER_COURSE,0.42102596086772326,0
2026-04,2026-04-15,202604151005,PLAYER_COURSE,0.23928906661916508,1
2026-04,2026-04-16,202604160811,PLAYER_COURSE,0.48210272149725286,0
2026-04,2026-04-16,202604160906,PLAYER_COURSE,0.5260496068615368,1
2026-04,2026-04-16,202604162011,PLAYER_COURSE,0.36472780255533915,0
2026-04,2026-04-17,202604170305,PLAYER_COURSE,0.3104296254661057,0
2026-04,2026-04-17,202604172102,PLAYER_COURSE,0.15634576939891826,0
2026-04,2026-04-17,202604172301,PLAYER_COURSE,0.4499173282906396,0
2026-04,2026-04-18,202604180305,PLAYER_COURSE,0.47820756547193355,1
2026-04,2026-04-18,202604180908,PLAYER_COURSE,0.33800758420277666,0
2026-04,2026-04-18,202604181306,PLAYER_COURSE,0.34543670594054643,0
2026-04,2026-04-18,202604181508,PLAYER_COURSE,0.2137625338777001,0
2026-04,2026-04-19,202604190501,PLAYER_COURSE,0.3415349873034538,0
2026-04,2026-04-19,202604190703,PLAYER_COURSE,0.5201419633459442,0
2026-04,2026-04-19,202604191006,PLAYER_COURSE,0.2236116168462346,0
2026-04,2026-04-19,202604191307,PLAYER_COURSE,0.2276090849718023,0
2026-04,2026-04-19,202604191506,PLAYER_COURSE,0.5319295665700685,0
2026-04,2026-04-19,202604192406,PLAYER_COURSE,0.2777707725559504,0
2026-04,2026-04-20,202604200707,PLAYER_COURSE,0.5056685993765293,0
2026-04,2026-04-20,202604201510,PLAYER_COURSE,0.0729667503243985,0
2026-04,2026-04-21,202604210508,PLAYER_COURSE,0.1694926357679309,0
2026-04,2026-04-21,202604210702,PLAYER_COURSE,0.4614009727895111,0
2026-04,2026-04-21,202604211109,PLAYER_COURSE,0.6142121065884638,0
2026-04,2026-04-21,202604211508,PLAYER_COURSE,0.44261189898799697,0
2026-04,2026-04-21,202604211803,PLAYER_COURSE,0.28350029083041195,0
2026-04,2026-04-21,202604212411,PLAYER_COURSE,0.13998772344924623,0
2026-04,2026-04-22,202604220502,PLAYER_COURSE,0.2463097605323316,0
2026-04,2026-04-22,202604221103,PLAYER_COURSE,0.43412077106538993,1
2026-04,2026-04-22,202604222207,PLAYER_COURSE,0.6545325307719174,1
2026-04,2026-04-23,202604230507,PLAYER_COURSE,0.3111135923340857,1
2026-04,2026-04-23,202604231112,PLAYER_COURSE,0.14893994267842595,0
2026-04,2026-04-23,202604231402,PLAYER_COURSE,0.3485921595652027,0
2026-04,2026-04-23,202604231407,PLAYER_COURSE,0.2511785998892313,0
2026-04,2026-04-23,202604231603,PLAYER_COURSE,0.18642759233304976,0
2026-04,2026-04-23,202604231808,PLAYER_COURSE,0.5349378952567074,0
2026-04,2026-04-24,202604240706,PLAYER_COURSE,0.1802722623504981,0
2026-04,2026-04-24,202604240709,PLAYER_COURSE,0.10309981791754046,0
2026-04,2026-04-24,202604242010,PLAYER_COURSE,0.3275828891343784,1
2026-04,2026-04-24,202604242307,PLAYER_COURSE,0.3095080733235263,0
2026-04,2026-04-24,202604242308,PLAYER_COURSE,0.23935774347800504,0
2026-04,2026-04-25,202604250705,PLAYER_COURSE,0.2625974743997469,1
2026-04,2026-04-25,202604250708,PLAYER_COURSE,0.3200722860946593,1
2026-04,2026-04-25,202604250711,PLAYER_COURSE,0.22414590182715477,0
2026-04,2026-04-25,202604250903,PLAYER_COURSE,0.380385602799994,0
2026-04,2026-04-25,202604251307,PLAYER_COURSE,0.40113594299005995,0
2026-04,2026-04-25,202604251505,PLAYER_COURSE,0.31343028643771736,0
2026-04,2026-04-25,202604251508,PLAYER_COURSE,0.2542021707788808,1
2026-04,2026-04-25,202604252307,PLAYER_COURSE,0.16683237203174964,1
2026-04,2026-04-26,202604260310,PLAYER_COURSE,0.6276236704399137,0
2026-04,2026-04-26,202604261504,PLAYER_COURSE,0.28172145054030423,0
2026-04,2026-04-26,202604262102,PLAYER_COURSE,0.06556647523500748,0
2026-04,2026-04-27,202604270405,PLAYER_COURSE,0.20259853741049516,0
2026-04,2026-04-27,202604270505,PLAYER_COURSE,0.07652889775248668,0
2026-04,2026-04-27,202604270602,PLAYER_COURSE,0.2209595846161861,1
2026-04,2026-04-27,202604270606,PLAYER_COURSE,0.25636594457662243,1
2026-04,2026-04-27,202604270707,PLAYER_COURSE,0.1979877433880628,0
2026-04,2026-04-27,202604271607,PLAYER_COURSE,0.5298710877862972,0
2026-04,2026-04-27,202604272401,PLAYER_COURSE,0.24369433328295856,0
2026-04,2026-04-27,202604272402,PLAYER_COURSE,0.3618515108345327,0
2026-04,2026-04-28,202604280603,PLAYER_COURSE,0.5846606650276017,0
2026-04,2026-04-28,202604280606,PLAYER_COURSE,0.37109997126270305,1
2026-04,2026-04-28,202604280707,PLAYER_COURSE,0.1673450397570974,1
2026-04,2026-04-28,202604280709,PLAYER_COURSE,0.08854296368943547,1
2026-04,2026-04-28,202604280806,PLAYER_COURSE,0.36425319254699373,0
2026-04,2026-04-28,202604281502,PLAYER_COURSE,0.22359593910766695,0
2026-04,2026-04-28,202604281606,PLAYER_COURSE,0.41987612647828576,0
2026-04,2026-04-28,202604282306,PLAYER_COURSE,0.10847708310742987,0
2026-04,2026-04-29,202604290306,PLAYER_COURSE,0.3835981472188872,0
2026-04,2026-04-29,202604290512,PLAYER_COURSE,0.2641086809719657,0
2026-04,2026-04-29,202604291402,PLAYER_COURSE,0.19020680342968055,0
2026-04,2026-04-29,202604291505,PLAYER_COURSE,0.39367291018361655,0
2026-04,2026-04-29,202604291908,PLAYER_COURSE,0.22536827976780643,0
2026-04,2026-04-29,202604292405,PLAYER_COURSE,0.5155656762552764,0
2026-04,2026-04-30,202604300505,PLAYER_COURSE,0.40787242320819445,0
2026-04,2026-04-01,202604010103,PRIOR_FOOT,0.45040334765157125,0
2026-04,2026-04-01,202604010110,PRIOR_FOOT,0.18877376770981427,0
2026-04,2026-04-01,202604010206,PRIOR_FOOT,0.2050133521119146,0
2026-04,2026-04-01,202604010603,PRIOR_FOOT,0.4931331564673804,1
2026-04,2026-04-01,202604010804,PRIOR_FOOT,0.3703244857143657,1
2026-04,2026-04-01,202604012401,PRIOR_FOOT,0.16830352387943529,0
2026-04,2026-04-02,202604020108,PRIOR_FOOT,0.1666419175943795,0
2026-04,2026-04-02,202604020203,PRIOR_FOOT,0.02665037320208449,0
2026-04,2026-04-02,202604022209,PRIOR_FOOT,0.14288181815149648,0
2026-04,2026-04-03,202604030402,PRIOR_FOOT,0.16050724425546306,0
2026-04,2026-04-03,202604031806,PRIOR_FOOT,0.06372485988129802,0
2026-04,2026-04-04,202604041505,PRIOR_FOOT,0.19150110718183477,0
2026-04,2026-04-04,202604042202,PRIOR_FOOT,0.40646667753588855,0
2026-04,2026-04-05,202604050401,PRIOR_FOOT,0.22649773440502297,0
2026-04,2026-04-05,202604051611,PRIOR_FOOT,0.3086601996716921,0
2026-04,2026-04-05,202604052207,PRIOR_FOOT,0.21518476599555308,0
2026-04,2026-04-06,202604060408,PRIOR_FOOT,0.278464930257627,1
2026-04,2026-04-07,202604070808,PRIOR_FOOT,0.35055271787117903,0
2026-04,2026-04-07,202604071007,PRIOR_FOOT,0.43494699615326127,0
2026-04,2026-04-07,202604072403,PRIOR_FOOT,0.28288265593543277,0
2026-04,2026-04-08,202604080210,PRIOR_FOOT,0.0970124251141305,0
2026-04,2026-04-08,202604081111,PRIOR_FOOT,0.1278806769083745,0
2026-04,2026-04-08,202604082303,PRIOR_FOOT,0.03303863114012291,1
2026-04,2026-04-08,202604082306,PRIOR_FOOT,0.07355476323748736,1
2026-04,2026-04-09,202604090703,PRIOR_FOOT,0.20280931719309192,1
2026-04,2026-04-09,202604090804,PRIOR_FOOT,0.04240185130973871,0
2026-04,2026-04-09,202604091004,PRIOR_FOOT,0.20549742176608726,0
2026-04,2026-04-09,202604091506,PRIOR_FOOT,0.210274051530705,0
2026-04,2026-04-09,202604091609,PRIOR_FOOT,0.23696420794855702,0
2026-04,2026-04-10,202604100708,PRIOR_FOOT,0.17560817060429953,0
2026-04,2026-04-10,202604101711,PRIOR_FOOT,0.1290148420669027,0
2026-04,2026-04-11,202604110709,PRIOR_FOOT,0.3147124688341354,0
2026-04,2026-04-11,202604111508,PRIOR_FOOT,0.07892274427633136,0
2026-04,2026-04-12,202604120406,PRIOR_FOOT,0.11908827721744655,0
2026-04,2026-04-12,202604120608,PRIOR_FOOT,0.4233477357492654,0
2026-04,2026-04-12,202604121605,PRIOR_FOOT,0.5631953164493717,0
2026-04,2026-04-12,202604121607,PRIOR_FOOT,0.051927515368134884,0
2026-04,2026-04-13,202604130405,PRIOR_FOOT,0.23367847902634978,0
2026-04,2026-04-13,202604130608,PRIOR_FOOT,0.218428016039815,1
2026-04,2026-04-13,202604131606,PRIOR_FOOT,0.25165529430919004,0
2026-04,2026-04-13,202604132405,PRIOR_FOOT,0.2503967835461386,0
2026-04,2026-04-14,202604140205,PRIOR_FOOT,0.09509534562634056,0
2026-04,2026-04-14,202604140304,PRIOR_FOOT,0.03838018394015832,0
2026-04,2026-04-15,202604150307,PRIOR_FOOT,0.22552546831810427,0
2026-04,2026-04-15,202604151005,PRIOR_FOOT,0.07234547861337987,1
2026-04,2026-04-16,202604160811,PRIOR_FOOT,0.053119809801032314,0
2026-04,2026-04-16,202604160906,PRIOR_FOOT,0.8218926682337705,1
2026-04,2026-04-16,202604162011,PRIOR_FOOT,0.4514114644469614,0
2026-04,2026-04-17,202604170305,PRIOR_FOOT,0.31015739433285794,0
2026-04,2026-04-17,202604172102,PRIOR_FOOT,0.10011864870172119,0
2026-04,2026-04-17,202604172301,PRIOR_FOOT,0.06492661162941306,0
2026-04,2026-04-18,202604180305,PRIOR_FOOT,0.1997392249860611,1
2026-04,2026-04-18,202604180908,PRIOR_FOOT,0.15933782330552826,0
2026-04,2026-04-18,202604181306,PRIOR_FOOT,0.15463435133734516,0
2026-04,2026-04-18,202604181508,PRIOR_FOOT,0.0858263609462462,0
2026-04,2026-04-19,202604190501,PRIOR_FOOT,0.037984815317699844,0
2026-04,2026-04-19,202604190703,PRIOR_FOOT,0.24156888132962956,0
2026-04,2026-04-19,202604191006,PRIOR_FOOT,0.1564267667093151,0
2026-04,2026-04-19,202604191307,PRIOR_FOOT,0.1736095739747033,0
2026-04,2026-04-19,202604191506,PRIOR_FOOT,0.07001600644195938,0
2026-04,2026-04-19,202604192406,PRIOR_FOOT,0.4017185998714724,0
2026-04,2026-04-20,202604200707,PRIOR_FOOT,0.07988121764904874,0
2026-04,2026-04-20,202604201510,PRIOR_FOOT,0.4355231064688943,0
2026-04,2026-04-21,202604210508,PRIOR_FOOT,0.5430238212186195,0
2026-04,2026-04-21,202604210702,PRIOR_FOOT,0.245263903422679,0
2026-04,2026-04-21,202604211109,PRIOR_FOOT,0.23274987994389823,0
2026-04,2026-04-21,202604211508,PRIOR_FOOT,0.10920643361614882,0
2026-04,2026-04-21,202604211803,PRIOR_FOOT,0.6141573141639907,0
2026-04,2026-04-21,202604212411,PRIOR_FOOT,0.38743315373754855,0
2026-04,2026-04-22,202604220502,PRIOR_FOOT,0.18113941741436293,0
2026-04,2026-04-22,202604221103,PRIOR_FOOT,0.228204937370273,1
2026-04,2026-04-22,202604222207,PRIOR_FOOT,0.1903825345812083,1
2026-04,2026-04-23,202604230507,PRIOR_FOOT,0.2378962885763473,1
2026-04,2026-04-23,202604231112,PRIOR_FOOT,0.05059263929036037,0
2026-04,2026-04-23,202604231402,PRIOR_FOOT,0.17280370401442768,0
2026-04,2026-04-23,202604231407,PRIOR_FOOT,0.18479041193321463,0
2026-04,2026-04-23,202604231603,PRIOR_FOOT,0.6965676211456321,0
2026-04,2026-04-23,202604231808,PRIOR_FOOT,0.1819204176773735,0
2026-04,2026-04-24,202604240706,PRIOR_FOOT,0.2395561482786458,0
2026-04,2026-04-24,202604240709,PRIOR_FOOT,0.1667725307213318,0
2026-04,2026-04-24,202604242010,PRIOR_FOOT,0.34947965557993377,1
2026-04,2026-04-24,202604242307,PRIOR_FOOT,0.05097437236328721,0
2026-04,2026-04-24,202604242308,PRIOR_FOOT,0.08492797824969954,0
2026-04,2026-04-25,202604250705,PRIOR_FOOT,0.016635784138877074,1
2026-04,2026-04-25,202604250708,PRIOR_FOOT,0.3665153237311704,1
2026-04,2026-04-25,202604250711,PRIOR_FOOT,0.2151706403619742,0
2026-04,2026-04-25,202604250903,PRIOR_FOOT,0.04783751899095448,0
2026-04,2026-04-25,202604251307,PRIOR_FOOT,0.022730440853106194,0
2026-04,2026-04-25,202604251505,PRIOR_FOOT,0.5197897094985335,0
2026-04,2026-04-25,202604251508,PRIOR_FOOT,0.20594693781061288,1
2026-04,2026-04-25,202604252307,PRIOR_FOOT,0.30849877997258524,1
2026-04,2026-04-26,202604260310,PRIOR_FOOT,0.19864638487671138,0
2026-04,2026-04-26,202604261504,PRIOR_FOOT,0.17391286137225098,0
2026-04,2026-04-26,202604262102,PRIOR_FOOT,0.7338360180892697,0
2026-04,2026-04-27,202604270405,PRIOR_FOOT,0.3456116871024529,0
2026-04,2026-04-27,202604270505,PRIOR_FOOT,0.11994560309304365,0
2026-04,2026-04-27,202604270602,PRIOR_FOOT,0.4552006763953394,1
2026-04,2026-04-27,202604270606,PRIOR_FOOT,0.6018470704952953,1
2026-04,2026-04-27,202604270707,PRIOR_FOOT,0.13730332269337625,0
2026-04,2026-04-27,202604271607,PRIOR_FOOT,0.47180918788245985,0
2026-04,2026-04-27,202604272401,PRIOR_FOOT,0.11237554186465666,0
2026-04,2026-04-27,202604272402,PRIOR_FOOT,0.04926823087162572,0
2026-04,2026-04-28,202604280603,PRIOR_FOOT,0.4034967893672012,0
2026-04,2026-04-28,202604280606,PRIOR_FOOT,0.3525076961422563,1
2026-04,2026-04-28,202604280707,PRIOR_FOOT,0.2087245928954038,1
2026-04,2026-04-28,202604280709,PRIOR_FOOT,0.4085797984034741,1
2026-04,2026-04-28,202604280806,PRIOR_FOOT,0.3105311671777599,0
2026-04,2026-04-28,202604281502,PRIOR_FOOT,0.5332022227731281,0
2026-04,2026-04-28,202604281606,PRIOR_FOOT,0.11039434792304399,0
2026-04,2026-04-28,202604282306,PRIOR_FOOT,0.20184776298660187,0
2026-04,2026-04-29,202604290306,PRIOR_FOOT,0.19744497887124013,0
2026-04,2026-04-29,202604290512,PRIOR_FOOT,0.12415287802847465,0
