レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202603070101,2026-03-07,01,01R,花本 夏樹,7.20,0.18,4.4,1,,IP,4,,IP,4,,IP,2,,IP,1,,IP,3,,IP,1,,IP,1,,IP,4,,IP,3,,IP,宮下 元胤,6.40,0.17,3.4,4,,IP,2,4,IP,2,3,IP,2,,IP,5,,IP,5,,IP,2,,IP,3,,IP,1,,IP,2,,IP,表 健太,3.00,0.16,3.9,6,4,IP,4,,IP,1,4,IP,6,,IP,6,,IP,2,,IP,落,,IP,5,4,IP,5,,IP,6,,IP,鈴木 柊介,3.60,0.13,2.9,6,,IP,3,,IP,4,,IP,2,,IP,6,,IP,6,6,IP,6,5,IP,2,6,IP,5,6,IP,4,5,IP,長谷川 晴哉,6.70,0.21,3.5,6,,IP,4,,IP,2,,IP,2,,IP,1,,IP,5,,IP,2,,IP,2,,IP,2,,IP,1,,IP,黒田 誠司,3.20,0.15,1.8,4,,IP,6,,IP,6,,IP,4,,IP,5,,IP,4,,IP,3,,IP,4,,IP,5,,IP,4,,IP
202603070102,2026-03-07,01,02R,藤生 雄人,8.80,0.16,3.0,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,3,,IP,3,,IP,太田 潮,4.90,0.21,3.8,2,,IP,2,,IP,5,,IP,3,,IP,2,,IP,5,,IP,3,,IP,6,,IP,4,,IP,4,,IP,西野 翔太,6.30,0.13,2.5,3,,IP,4,,IP,1,,IP,4,,IP,4,,IP,2,,IP,2,,IP,5,,IP,3,,IP,2,2,IP,三浦 敬太,5.80,0.16,3.5,3,,IP,3,,IP,2,,IP,2,,IP,5,,IP,3,,IP,5,,IP,2,,IP,4,,IP,2,,IP,内山 峻輔,4.50,0.18,3.7,5,,IP,4,4,IP,2,,IP,5,6,IP,6,,IP,4,6,IP,4,,IP,2,,IP,1,,IP,5,4,IP,井芹 大志,2.33,0.23,4.4,5,,IP,5,,IP,F,,IP,4,,IP,4,,IP,5,,IP,転,5,IP,5,,IP,4,5,IP,6,,G3
202603070103,2026-03-07,01,03R,水原 慎,6.20,0.13,2.9,2,,IP,1,,IP,1,,G3,1,,G3,6,,IP,1,,G3,2,,G3,6,,IP,5,,IP,5,,IP,笠原 亮,7.30,0.16,2.8,3,,IP,2,,IP,2,,IP,2,,IP,3,,G1,2,,G2,2,,IP,4,,IP,3,,G3,2,,G3,三品 隆浩,4.40,0.15,3.4,4,,IP,2,,IP,4,,IP,5,,IP,4,,IP,4,,IP,5,,IP,2,,IP,4,,IP,4,,IP,岡部 大輝,6.20,0.17,3.4,3,5,IP,4,,IP,5,,G3,1,,IP,2,3,IP,2,,IP,4,,IP,2,2,IP,4,,IP,2,,IP,久保原 秀人,2.10,0.19,4.4,6,,IP,5,,IP,5,,IP,6,,IP,4,,IP,3,,IP,5,,IP,6,,IP,6,,IP,6,,IP,松本 博昭,3.80,0.17,3.4,4,5,IP,3,5,IP,5,,IP,5,,IP,3,,IP,4,5,IP,6,,IP,2,,IP,4,,IP,6,,IP
202603070104,2026-03-07,01,04R,伯母 芳恒,7.90,0.20,4.2,6,,IP,1,,IP,3,,IP,2,,IP,1,,IP,2,,IP,1,,IP,2,,IP,1,,IP,2,,IP,和合 俊介,3.90,0.15,2.4,3,,IP,5,3,IP,4,,IP,3,,IP,6,,IP,5,,IP,1,3,IP,6,,IP,6,,IP,3,,IP,永嶋 裕一,5.80,0.15,2.3,4,,IP,4,,IP,3,,IP,3,,IP,2,,IP,2,,IP,2,,IP,1,,IP,4,,IP,落,,IP,伊藤 雄二,3.50,0.14,2.6,3,,IP,6,,IP,2,,IP,6,,IP,6,,IP,6,,IP,6,,IP,3,,IP,4,,IP,3,,IP,角谷 健吾,4.40,0.18,3.5,3,,IP,5,,G1,6,,G1,6,,IP,3,,IP,4,4,IP,4,,IP,4,,IP,3,,IP,2,,IP,坂元 浩仁,5.80,0.18,3.0,4,,IP,2,,IP,3,5,G2,3,,G2,1,5,IP,5,,IP,5,,IP,1,,IP,5,,IP,3,5,IP
202603070105,2026-03-07,01,05R,表 健太,6.11,0.20,3.9,5,,IP,3,,IP,6,,IP,2,,IP,欠,,IP,5,,IP,2,,IP,2,,IP,1,,IP,1,,IP,中村 有裕,5.30,0.12,2.9,1,,IP,6,3,IP,1,,IP,6,,IP,1,,IP,6,,IP,3,,IP,3,,IP,5,,IP,4,,IP,柳瀬 幹太,4.20,0.19,3.6,3,,IP,5,,IP,2,,IP,6,,IP,3,,IP,2,2,IP,3,,IP,5,,IP,6,,G3,5,,G3,岩井 繁,3.11,0.22,5.0,6,,IP,5,,IP,4,,IP,エ,,IP,3,,IP,4,,IP,6,,IP,5,,IP,5,,IP,3,,IP,松田 淳平,5.60,0.12,1.9,3,,IP,6,,IP,2,,IP,5,,IP,3,,IP,1,,IP,4,,IP,6,,IP,1,,IP,3,,IP,濱崎 直矢,4.50,0.18,4.1,5,,IP,3,,IP,5,,G1,4,,IP,4,,IP,3,,IP,5,,IP,3,,IP,3,,IP,3,,IP
202603070106,2026-03-07,01,06R,金子 賢志,9.70,0.12,1.4,1,,IP,1,,IP,1,,G1,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,品川 賢次,5.20,0.21,4.4,3,,IP,4,,IP,2,,IP,6,,IP,1,,IP,4,,IP,3,,IP,6,,IP,2,,IP,4,,G3,井芹 大志,5.30,0.19,3.7,3,,IP,3,,IP,6,,IP,2,,IP,3,,IP,3,,IP,4,,IP,5,,IP,2,,IP,3,,IP,八木 治樹,4.50,0.15,2.5,1,,IP,6,,IP,6,,G3,5,,G3,6,,IP,5,,IP,3,,G3,2,,G3,3,,IP,2,,IP,黒田 誠司,2.70,0.18,3.5,4,,IP,4,,IP,6,,IP,6,,IP,6,,IP,5,,IP,5,,IP,3,,IP,4,,IP,5,,IP,野見山 拓己,3.70,0.14,2.7,6,,IP,1,,IP,6,,IP,3,,IP,4,,IP,5,,IP,4,,IP,6,,IP,4,,IP,4,,IP
202603070107,2026-03-07,01,07R,田中 豪,8.80,0.14,2.2,2,,IP,2,,IP,2,,IP,2,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,G3,2,,IP,柳橋 宏紀,6.20,0.17,3.4,5,,IP,3,,IP,5,,IP,2,,IP,3,,IP,2,,IP,2,,IP,2,,IP,4,,IP,1,,G3,武田 光史,6.40,0.15,3.4,1,,IP,4,,IP,2,,IP,3,,IP,2,,IP,6,,IP,4,,IP,3,,G1,1,,G1,4,,G1,藤生 雄人,5.40,0.21,3.4,3,,IP,1,,IP,5,,IP,3,,IP,5,,IP,5,,IP,3,,IP,1,,IP,4,,IP,4,,IP,鈴木 柊介,3.20,0.15,2.6,4,,IP,3,,IP,6,,IP,4,,IP,2,,IP,6,,IP,5,,IP,6,6,IP,6,,IP,4,6,IP,岡部 大輝,4.20,0.16,3.5,5,,IP,5,5,IP,2,,IP,4,,G3,5,,IP,5,,IP,5,,IP,4,,IP,3,,IP,2,5,IP
202603070108,2026-03-07,01,08R,川上 聡介,7.70,0.13,2.3,6,,IP,2,,IP,2,,IP,1,,IP,3,,IP,2,,G3,1,,G3,1,,IP,2,,IP,2,,IP,三品 隆浩,4.30,0.20,4.4,6,,IP,4,,IP,3,,IP,2,,IP,3,,IP,4,,IP,5,,IP,3,,IP,5,,IP,4,,IP,花本 夏樹,4.30,0.19,4.3,5,5,IP,1,,IP,6,,IP,4,,IP,4,,IP,4,,IP,3,,IP,5,5,IP,3,,IP,4,,IP,岡本 慎治,4.40,0.18,3.0,4,,IP,6,,IP,2,,IP,2,,IP,2,,IP,2,,IP,6,,IP,4,,IP,6,,IP,6,,IP,島村 隆幸,5.70,0.15,3.0,4,,IP,3,,IP,2,,G3,3,,IP,4,,IP,3,6,IP,3,,G3,2,,IP,4,,G3,4,,IP,内山 峻輔,4.11,0.19,3.6,4,,IP,5,,IP,転,,IP,4,,IP,6,,IP,2,,IP,3,,IP,5,,IP,2,,IP,5,,IP
202603070109,2026-03-07,01,09R,表 憲一,7.20,0.15,2.9,2,,IP,4,,IP,3,,IP,1,,IP,1,,IP,F,,IP,1,,IP,1,,IP,4,,IP,1,,IP,長谷川 晴哉,8.00,0.20,4.4,3,,IP,2,,IP,2,,IP,4,,IP,1,,IP,1,,IP,2,3,IP,2,,IP,1,,IP,2,,IP,坂元 浩仁,6.90,0.12,2.1,2,,IP,4,,G2,5,,IP,3,,IP,1,,IP,2,,IP,2,,IP,1,,IP,3,,IP,3,,IP,松本 博昭,5.10,0.18,3.9,3,,IP,2,,IP,3,,IP,6,,IP,5,,IP,3,,IP,3,,IP,2,,IP,3,,IP,5,,IP,小林 基樹,3.90,0.21,4.0,5,4,IP,4,,IP,4,,IP,6,4,IP,2,4,IP,3,,IP,5,2,IP,4,,IP,3,,IP,5,,IP,三浦 敬太,3.78,0.16,4.4,4,,IP,6,,IP,6,,IP,2,,IP,6,,IP,3,,IP,6,,IP,転,,G3,2,,IP,4,,IP
202603070110,2026-03-07,01,10R,西野 翔太,8.60,0.17,2.9,1,,IP,1,,IP,3,,IP,1,,IP,1,,IP,1,,IP,1,,IP,4,,IP,2,,IP,2,,IP,市川 美宏,5.10,0.20,4.5,6,,IP,3,,IP,3,,IP,1,,IP,6,,IP,2,,IP,1,,IP,4,,IP,6,,IP,4,,IP,品川 賢次,4.00,0.15,4.0,3,,IP,5,,IP,6,,IP,1,4,IP,4,,IP,4,,IP,5,,IP,6,,G3,2,,IP,5,,IP,永嶋 裕一,6.00,0.17,2.6,4,,IP,3,,IP,2,,IP,1,,IP,3,,IP,3,,IP,2,,IP,5,,IP,2,,IP,5,,IP,山崎 裕司,4.80,0.17,4.7,4,4,IP,5,,IP,5,,IP,2,,IP,4,,IP,3,,IP,4,,IP,5,,IP,1,,IP,3,,G3,笠原 亮,5.50,0.21,4.8,4,,IP,1,,IP,5,,G1,5,,G1,3,,G2,4,,G2,1,5,IP,4,,G3,4,,G3,4,,G1
