レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202603090101,2026-03-09,01,01R,柳瀬 幹太,7.00,0.14,3.0,1,,IP,1,,IP,1,,IP,1,,IP,6,,IP,5,,IP,6,,G3,1,,IP,3,,IP,1,,IP,松本 博昭,6.40,0.21,4.1,2,,IP,2,,IP,4,,IP,3,,IP,4,,IP,2,,IP,1,,IP,2,,IP,4,,IP,4,3,IP,田中 豪,7.40,0.13,1.9,2,,IP,2,,IP,3,,IP,1,,IP,3,,IP,2,,IP,3,,IP,2,4,IP,4,,IP,1,,G3,藤生 雄人,5.40,0.21,3.4,3,,IP,1,,IP,5,,IP,3,,IP,5,,IP,5,,IP,3,,IP,1,,IP,4,,IP,4,,IP,三品 隆浩,4.30,0.23,3.8,4,,IP,2,,IP,4,,IP,4,,IP,6,,IP,2,,IP,4,,IP,5,6,IP,4,,IP,4,,IP,柳橋 宏紀,3.90,0.15,2.5,6,,IP,2,,IP,4,,IP,4,,IP,4,5,IP,3,,IP,3,,G3,5,,IP,5,,IP,5,,IP
202603090102,2026-03-09,01,02R,黒田 誠司,4.60,0.16,3.4,4,,IP,6,,IP,3,,IP,4,,IP,5,,IP,2,,IP,1,,IP,6,,IP,3,,IP,4,,IP,八木 治樹,6.20,0.15,3.4,4,,IP,1,,IP,1,,IP,5,,G3,3,,IP,2,,IP,4,,IP,2,,IP,2,,IP,5,,G3,伯母 芳恒,3.90,0.17,4.4,5,,IP,4,,IP,4,,IP,3,,IP,5,,IP,4,,IP,5,,IP,6,,IP,3,,IP,2,,IP,金子 賢志,6.60,0.10,2.1,2,,IP,2,,IP,2,,G1,5,,IP,3,,IP,4,,IP,1,,IP,4,,G1,1,,IP,4,,IP,山崎 裕司,4.80,0.17,4.7,4,4,IP,5,,IP,5,,IP,2,,IP,4,,IP,3,,IP,4,,IP,5,,IP,1,,IP,3,,G3,内山 峻輔,4.11,0.19,3.6,4,,IP,5,,IP,転,,IP,4,,IP,6,,IP,2,,IP,3,,IP,5,,IP,2,,IP,5,,IP
202603090103,2026-03-09,01,03R,野見山 拓己,7.10,0.10,1.5,1,,IP,2,,IP,3,,IP,4,,IP,1,,IP,3,,IP,3,,IP,1,,IP,1,,IP,6,,IP,西野 翔太,8.10,0.14,2.9,1,,IP,2,,IP,1,,IP,2,,IP,6,,IP,1,,IP,4,,IP,1,,IP,1,1,IP,2,,IP,三浦 敬太,6.20,0.18,3.6,1,,IP,5,,IP,4,5,IP,3,,IP,2,,IP,4,,IP,3,,IP,4,,IP,2,4,G3,1,,IP,松田 淳平,7.40,0.15,2.4,1,,IP,4,,IP,2,,IP,2,,IP,1,,IP,3,,IP,1,,IP,1,,IP,5,,IP,3,,G3,花本 夏樹,1.60,0.23,5.2,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP,F,,IP,3,4,IP,6,,IP,5,,IP,岡本 慎治,3.00,0.18,4.1,5,,IP,6,,IP,4,,IP,3,5,IP,3,,IP,6,,IP,5,,IP,3,,IP,6,,IP,6,,IP
202603090104,2026-03-09,01,04R,長谷川 晴哉,8.90,0.17,2.9,1,,IP,3,,IP,4,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,表 健太,4.20,0.20,3.4,3,,IP,3,,IP,3,,IP,6,,IP,6,,IP,2,,IP,2,,IP,6,3,IP,6,,IP,4,,IP,中村 有裕,6.80,0.14,2.2,F,,IP,2,4,IP,4,,IP,1,,IP,1,,IP,2,,IP,2,,IP,2,,IP,2,,IP,4,,IP,太田 潮,4.50,0.17,2.6,6,,IP,6,,IP,3,,IP,3,,IP,4,,IP,6,,IP,1,,IP,4,5,IP,4,,IP,2,,IP,伊藤 雄二,3.10,0.18,3.7,4,,IP,5,,IP,4,,IP,4,,IP,5,,IP,5,4,IP,4,,IP,4,,IP,6,6,IP,4,6,IP,笠原 亮,5.50,0.21,4.8,4,,IP,1,,IP,5,,G1,5,,G1,3,,G2,4,,G2,1,5,IP,4,,G3,4,,G3,4,,G1
202603090105,2026-03-09,01,05R,岡部 大輝,7.60,0.17,3.1,1,,IP,4,2,IP,1,,IP,1,,G3,2,,IP,5,,IP,1,,IP,1,,IP,1,,IP,5,,IP,川上 聡介,5.30,0.18,3.5,3,,IP,2,3,IP,5,,IP,6,3,IP,3,4,IP,2,,IP,4,,G3,4,,G3,3,,IP,2,,IP,武田 光史,6.40,0.15,3.4,1,,IP,4,,IP,2,,IP,3,,IP,2,,IP,6,,IP,4,,IP,3,,G1,1,,G1,4,,G1,角谷 健吾,6.90,0.15,3.2,3,,IP,4,,G1,1,,IP,4,,IP,4,3,IP,2,,IP,2,,IP,2,,IP,2,,IP,2,,IP,永嶋 裕一,4.80,0.18,4.0,6,,IP,4,,IP,3,,IP,5,,IP,2,,IP,1,,IP,6,,IP,3,4,IP,3,,IP,5,6,G3,品川 賢次,3.00,0.17,4.6,5,,IP,4,,IP,3,,IP,4,,IP,4,,IP,5,,IP,6,,IP,5,,G3,4,,G3,6,,G3
202603090106,2026-03-09,01,06R,島村 隆幸,8.40,0.12,2.1,1,,IP,1,,IP,1,,IP,5,,IP,1,,IP,欠,,IP,1,,G3,1,,G3,1,,G3,1,,G3,久保原 秀人,2.80,0.19,3.9,2,,IP,6,,IP,6,,IP,5,,IP,5,,IP,5,,IP,5,,IP,5,,IP,3,,IP,5,,IP,黒田 誠司,2.90,0.15,2.9,2,,IP,6,,IP,5,,IP,4,,IP,5,,IP,4,,IP,5,,IP,6,,IP,4,,IP,6,,IP,表 憲一,6.00,0.20,4.3,2,,IP,2,,IP,5,5,IP,3,,IP,2,,IP,2,,IP,5,,IP,2,,IP,5,,IP,2,,IP,柳橋 宏紀,5.60,0.12,2.2,5,,IP,4,,IP,1,,IP,1,,IP,2,,IP,2,,IP,5,,G3,4,,G3,4,,IP,4,,IP,鈴木 柊介,1.40,0.19,3.1,5,,IP,5,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP
202603090107,2026-03-09,01,07R,西野 翔太,8.60,0.17,2.9,1,,IP,1,,IP,3,,IP,1,,IP,1,,IP,1,,IP,1,,IP,4,,IP,2,,IP,2,,IP,小林 基樹,4.80,0.19,4.8,5,,IP,5,,IP,1,,IP,3,,IP,3,,IP,2,,IP,5,,IP,2,,IP,5,,IP,5,,IP,井上 恵一,5.30,0.20,3.8,6,,IP,1,,IP,2,,IP,3,,IP,5,,IP,6,,IP,4,,IP,1,,IP,6,,IP,2,,IP,和合 俊介,2.90,0.21,4.3,F,,IP,3,,IP,5,,IP,5,,IP,3,,IP,4,,IP,6,,IP,5,,IP,4,,IP,5,,IP,内山 峻輔,3.70,0.19,3.7,5,,IP,5,,IP,5,,IP,4,4,IP,2,,IP,5,6,IP,6,,IP,4,6,IP,4,,IP,2,,IP,三品 隆浩,2.70,0.25,5.2,5,,IP,2,,IP,5,,IP,5,,IP,3,,IP,6,,IP,5,,IP,6,,IP,6,,IP,5,,IP
202603090108,2026-03-09,01,08R,坂元 浩仁,9.30,0.19,4.3,1,,IP,1,,IP,1,,IP,1,,IP,4,,G2,1,,G2,1,,IP,1,,IP,1,,IP,3,,IP,柳瀬 幹太,3.90,0.16,3.4,6,,IP,6,,IP,F,,IP,3,,IP,1,,G3,3,,G3,5,,IP,6,,IP,4,,IP,2,,IP,太田 潮,3.90,0.17,3.0,6,,IP,6,,IP,5,,IP,3,,IP,6,,IP,2,,IP,2,,IP,4,,IP,4,,IP,4,4,IP,井芹 大志,4.00,0.18,3.7,3,,IP,4,,IP,6,5,IP,5,,IP,6,3,IP,2,,IP,3,,IP,5,,IP,5,,IP,2,,IP,金子 賢志,5.20,0.16,2.8,3,,IP,5,,G1,4,,G1,2,,IP,6,,IP,4,,IP,3,,IP,3,,IP,4,,IP,2,,IP,花本 夏樹,2.90,0.26,5.6,2,,IP,6,,IP,5,5,IP,6,5,IP,3,,IP,3,,IP,5,5,IP,6,,IP,6,,IP,6,,IP
202603090109,2026-03-09,01,09R,永嶋 裕一,6.90,0.14,1.9,2,,IP,1,,IP,1,,IP,2,,IP,6,,IP,1,,IP,1,,IP,2,,IP,4,,IP,転,,IP,松田 淳平,6.50,0.14,2.6,1,,IP,5,,IP,6,,IP,1,,IP,5,,IP,2,,IP,1,,IP,5,,IP,1,,IP,1,,IP,岩井 繁,5.10,0.20,3.6,2,,IP,5,,IP,4,,IP,6,,IP,3,,IP,1,,IP,4,,IP,2,,IP,5,,IP,3,,IP,水原 慎,4.50,0.24,3.8,6,,IP,5,,IP,4,5,G3,5,,IP,2,,IP,2,,G3,2,,G3,4,,IP,3,,IP,5,,IP,中村 有裕,4.20,0.19,3.3,4,,IP,3,,IP,2,,IP,5,4,IP,4,,IP,5,,IP,5,3,IP,5,,IP,4,4,IP,2,,IP,藤生 雄人,4.20,0.19,3.5,3,,IP,5,,IP,2,,IP,5,,IP,5,5,IP,5,,IP,3,,IP,6,,IP,4,,IP,2,5,IP
202603090110,2026-03-09,01,10R,松本 博昭,9.40,0.15,1.8,1,,IP,2,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,長谷川 晴哉,8.00,0.20,4.4,3,,IP,2,,IP,2,,IP,4,,IP,1,,IP,1,,IP,2,3,IP,2,,IP,1,,IP,2,,IP,島村 隆幸,7.40,0.12,2.4,2,,IP,2,,IP,1,,IP,1,,G3,2,,G3,2,,IP,3,2,IP,2,,G3,4,,G3,5,,IP,武田 光史,5.30,0.20,3.4,4,,IP,1,,IP,6,,IP,4,,IP,4,,IP,3,,IP,5,,G1,6,,G1,1,,IP,2,,IP,岡本 慎治,3.10,0.18,3.9,5,,IP,6,,IP,2,4,IP,6,,IP,4,,IP,5,,IP,4,6,IP,5,,IP,6,,IP,3,,IP,八木 治樹,1.80,0.19,3.6,6,5,IP,5,5,IP,3,5,G3,5,,IP,6,,IP,5,,IP,6,,G3,6,,IP,6,,IP,6,,IP
