date,jcd,rno,source_type,snapshot_type,source_url,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-06-25,01,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260625&jcd=01&rno=1,11.5,53.2,64.8,28.6,370.9,511.7,10.3,29.3,38.9,44.1,548.8,805.4,45.6,109.9,135.3,54.9,281.5,563.0,39.5,145.4,107.7,54.3,398.1,1553.0,14.3,124.2,106.3,44.0,550.5,783.7,11.8,121.4,109.9,86.7,1017.0,1539.0,40.3,309.5,230.4,100.5,502.8,801.7,30.6,369.3,250.6,83.9,783.7,1553.0,10.9,50.5,58.9,66.4,606.2,1159.0,13.4,93.6,83.0,115.4,883.1,2071.0,39.3,166.3,158.0,176.8,955.9,1403.0,27.8,125.2,127.2,151.4,1380.0,2450.0,126.1,347.9,294.8,73.9,269.7,649.2,117.4,589.7,338.4,107.2,328.2,780.2,115.4,399.0,315.7,241.6,746.7,1318.0,200.4,704.3,721.9,86.4,316.9,1017.0,111.6,451.9,443.8,117.0,861.3,1499.0,104.1,887.6,704.3,140.1,1159.0,1999.0,105.3,428.5,457.8,263.2,1539.0,2558.0,283.8,930.4,1087.0,155.4,682.2,1526.0
2026-06-25,01,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260625&jcd=01&rno=2,20.5,130.8,136.1,86.8,55.2,1099.0,17.9,103.8,89.5,129.0,60.7,1426.0,16.9,80.1,62.6,34.3,30.5,1220.0,89.6,334.0,182.6,156.2,108.6,951.1,21.4,249.5,232.2,141.4,125.3,1389.0,17.5,356.6,360.9,359.7,238.5,2154.0,13.7,291.6,236.7,118.8,142.6,1885.0,65.8,922.0,694.5,387.4,323.3,1902.0,23.4,189.7,154.5,202.2,113.8,1624.0,26.7,401.4,275.6,323.3,240.4,2246.0,13.7,193.7,109.5,142.3,163.9,1902.0,93.6,824.7,390.2,435.3,311.4,1973.0,19.3,137.1,89.0,28.3,35.8,1436.0,18.1,250.7,186.1,61.0,69.5,2111.0,15.7,188.6,123.4,80.4,93.2,1868.0,61.2,676.7,286.1,58.0,70.2,530.5,203.4,1111.0,624.6,296.5,210.7,1045.0,191.7,1398.0,1082.0,444.5,351.9,1716.0,183.4,1476.0,743.4,479.8,318.9,1456.0,147.9,1249.0,564.5,174.3,194.0,513.7
2026-06-25,01,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260625&jcd=01&rno=3,52.5,222.5,92.3,183.3,86.4,348.9,52.6,227.4,44.7,97.6,63.4,232.8,48.9,235.1,29.6,60.2,64.2,355.7,56.4,240.6,46.0,79.5,37.4,215.2,35.6,342.8,215.2,371.9,205.8,582.6,18.1,438.9,254.6,507.6,336.5,799.2,14.8,401.6,192.9,310.0,260.8,765.5,29.4,481.8,248.2,272.8,132.3,603.4,63.5,367.9,91.5,129.6,89.6,264.9,36.7,453.1,233.0,340.3,243.3,568.6,29.4,413.5,56.0,86.6,114.8,296.0,44.0,409.9,68.2,99.6,72.9,161.0,44.3,351.5,63.4,54.2,80.8,416.4,26.8,454.0,167.4,165.7,184.1,594.3,33.9,398.9,70.8,68.8,103.4,367.3,27.0,311.2,40.8,34.5,42.9,214.2,84.1,531.6,130.7,113.7,56.3,185.2,87.1,780.7,281.9,219.8,116.1,359.5,70.8,639.3,119.5,129.9,70.5,160.3,63.0,502.2,74.9,71.1,63.9,198.2
2026-06-25,01,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260625&jcd=01&rno=4,36.1,48.3,138.0,191.0,189.8,17.0,51.8,55.3,191.5,309.1,325.8,44.9,46.5,41.3,152.2,225.3,330.0,58.0,16.0,22.7,115.4,140.8,147.9,48.0,77.9,75.4,138.4,229.6,197.8,22.7,120.5,91.4,176.8,353.1,213.4,42.3,125.1,59.3,107.9,220.0,302.5,66.1,64.6,47.0,96.1,156.7,125.5,34.5,142.8,133.3,316.3,424.6,394.6,128.3,193.9,147.0,292.6,410.6,284.3,94.4,210.1,148.7,245.3,426.3,452.9,196.6,110.4,107.3,265.5,342.3,293.7,163.7,123.6,100.2,188.3,240.4,306.7,184.3,178.5,88.5,140.5,250.8,316.3,149.5,234.6,131.5,218.5,341.9,409.6,267.5,102.5,56.3,145.0,174.3,243.2,244.1,13.3,26.2,151.1,170.5,166.4,127.1,30.8,41.0,127.4,159.1,115.5,82.4,49.5,69.0,231.6,303.1,272.0,220.0,43.6,36.6,158.8,194.9,290.7,233.9
2026-06-25,01,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260625&jcd=01&rno=5,32.9,47.7,47.2,83.2,315.5,715.6,33.0,45.4,18.6,47.7,260.4,620.2,78.7,90.2,39.3,83.1,172.2,630.0,104.0,121.9,53.3,80.7,402.8,1187.0,31.5,64.1,74.2,125.0,432.9,954.8,15.5,37.4,34.7,85.5,389.5,720.8,38.0,85.8,75.6,143.8,256.1,773.8,53.4,97.7,89.4,154.2,553.3,1290.0,38.2,76.8,23.2,43.3,299.9,669.0,24.4,47.9,28.7,53.3,309.1,680.3,51.4,111.8,29.2,56.3,171.4,330.3,53.8,122.9,24.8,40.3,358.1,968.7,145.9,278.6,104.5,103.1,240.8,628.0,118.4,228.3,113.5,131.8,247.5,623.1,101.3,192.0,65.0,89.2,187.6,321.8,212.3,422.9,119.4,85.2,223.0,616.4,229.1,403.3,160.5,135.1,530.6,1238.0,198.9,300.1,168.5,157.0,597.1,1230.0,188.0,314.0,85.7,85.5,543.5,964.0,371.8,578.9,183.6,143.0,328.1,621.2
2026-06-25,01,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260625&jcd=01&rno=6,10.6,108.1,128.1,133.5,74.3,739.4,14.5,131.2,99.7,155.5,72.7,913.3,13.5,94.2,54.8,74.6,77.2,524.4,48.4,259.1,143.7,107.5,77.4,520.6,12.8,300.6,285.0,297.3,169.6,1317.0,11.2,503.7,413.8,589.3,352.5,1708.0,9.2,359.2,205.9,476.8,408.6,1684.0,34.2,788.3,474.9,548.5,446.9,1692.0,21.8,400.8,257.1,302.6,168.6,1566.0,19.8,868.9,520.6,645.8,346.7,2191.0,18.5,677.6,282.5,489.8,528.3,2076.0,33.1,1214.0,466.2,711.4,450.3,2088.0,22.2,269.3,124.2,100.3,146.4,710.0,15.5,551.9,234.3,242.4,380.7,1869.0,25.3,615.7,348.0,321.7,405.8,2151.0,29.8,860.5,297.3,154.2,241.6,1130.0,107.9,1109.0,533.0,204.6,195.4,586.4,95.1,1668.0,1231.0,451.5,525.9,1645.0,83.1,1700.0,1275.0,692.1,501.5,1692.0,71.9,1803.0,495.3,280.5,406.2,1137.0
2026-06-25,01,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260625&jcd=01&rno=7,11.0,28.7,11.6,235.7,429.3,1965.0,33.0,60.4,10.6,136.6,177.9,1396.0,58.5,105.6,16.1,324.0,561.5,3059.0,144.9,247.3,51.9,581.3,711.6,3383.0,7.2,34.7,29.7,374.6,614.8,3339.0,9.3,57.6,41.3,291.9,342.0,2281.0,16.5,79.3,52.5,588.6,1005.0,2456.0,51.3,219.2,142.9,816.2,1300.0,3339.0,50.6,159.2,29.9,130.9,189.6,1459.0,35.8,141.0,45.6,190.9,291.9,1928.0,93.1,269.7,51.0,219.7,446.2,2120.0,144.3,385.9,103.0,350.9,645.9,2647.0,115.7,360.6,49.6,512.0,1145.0,3871.0,71.1,207.7,74.2,689.5,1225.0,3059.0,204.9,528.9,94.7,452.9,800.9,2580.0,258.8,1040.0,157.8,887.1,1572.0,4120.0,387.9,1271.0,226.4,1199.0,1732.0,3499.0,278.3,798.4,272.6,1267.0,2174.0,4367.0,414.0,1337.0,279.0,998.0,1529.0,3078.0,541.2,1755.0,285.6,1392.0,2094.0,3900.0
2026-06-25,01,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260625&jcd=01&rno=8,14.6,80.8,92.0,347.0,29.2,781.2,45.0,195.4,181.7,498.0,31.6,927.1,9.8,56.1,39.4,159.8,48.9,1096.0,52.1,206.3,162.5,416.4,48.4,380.8,15.9,190.3,177.5,670.6,76.1,1475.0,37.9,647.9,485.3,995.0,114.1,1488.0,8.9,148.7,106.3,634.4,275.1,2595.0,39.7,468.6,326.0,1080.0,226.7,1203.0,76.5,593.6,418.8,828.9,64.2,1369.0,71.5,978.0,597.7,930.5,115.1,1392.0,37.8,661.2,278.4,465.2,265.6,2082.0,141.7,1359.0,670.6,981.8,168.7,796.9,8.6,91.1,65.2,156.1,114.5,1971.0,9.2,127.2,106.7,321.9,280.3,2718.0,22.8,347.2,210.6,400.6,343.8,2275.0,23.4,337.3,141.9,222.7,187.7,1215.0,118.5,680.4,475.9,989.3,109.7,539.0,106.6,863.5,537.3,1369.0,231.0,963.4,191.2,1584.0,935.5,1117.0,234.4,748.4,79.3,803.1,335.1,445.2,195.1,951.0
2026-06-25,01,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260625&jcd=01&rno=9,23.9,41.9,59.1,52.3,233.7,414.1,30.4,43.9,33.7,39.4,216.7,337.1,60.4,94.6,77.7,80.4,197.3,326.4,53.1,83.6,64.6,85.4,267.9,558.7,25.8,75.3,86.3,70.7,343.6,482.4,19.9,46.0,37.1,47.5,287.3,284.7,51.6,119.4,89.0,89.4,197.7,261.6,44.7,89.0,69.9,115.9,498.2,527.0,39.1,82.7,40.9,38.6,289.2,355.1,30.8,59.8,39.5,39.4,315.8,270.3,61.0,110.4,47.4,60.0,190.2,168.7,78.4,112.9,40.8,61.3,411.2,342.8,107.6,212.2,155.7,83.7,185.6,367.0,103.1,220.7,137.8,76.4,154.9,266.9,109.0,198.2,81.8,75.6,174.3,189.4,185.2,361.4,132.9,118.6,230.3,280.0,115.8,229.5,114.8,141.6,611.7,827.6,111.2,166.2,95.3,141.4,619.4,691.6,132.1,167.4,53.8,96.4,492.8,496.6,202.2,331.7,119.7,132.7,343.4,363.1
2026-06-25,01,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260625&jcd=01&rno=10,16.3,57.0,97.0,23.4,231.4,735.1,7.6,20.1,61.6,50.0,324.7,1615.0,34.6,86.0,120.1,35.0,193.9,876.8,51.1,95.3,230.3,53.3,340.4,1666.0,26.8,168.8,192.8,35.0,336.0,943.1,19.7,136.7,142.0,78.8,622.1,2379.0,44.0,282.4,322.8,55.2,303.6,742.1,105.3,501.9,413.1,72.0,553.6,1849.0,9.7,31.8,90.6,93.9,611.2,2493.0,16.6,93.8,117.0,103.5,898.3,2565.0,22.8,101.6,134.7,125.7,600.6,1801.0,41.3,80.3,180.0,161.5,1246.0,2652.0,87.6,266.5,313.9,43.4,173.4,761.2,103.4,362.8,423.8,46.9,202.0,613.0,73.4,246.9,299.8,110.7,385.3,1163.0,180.1,455.3,596.5,53.2,207.1,895.7,222.4,385.3,793.1,111.9,902.2,1812.0,382.7,861.0,975.6,105.0,1054.0,2017.0,198.1,325.0,642.7,244.8,1554.0,2275.0,317.4,673.9,1037.0,139.7,702.8,1304.0
