レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202608260101,2026-08-26,01,01R,坪井 康晴,9.10,0.11,2.3,1,,IP,1,,IP,1,,IP,1,,SG,5,,IP,1,,IP,1,,IP,1,,IP,1,,IP,3,,G2,大上 卓人,6.20,0.15,3.3,5,,IP,4,,IP,2,,IP,3,,SG,2,,IP,2,,IP,2,,IP,3,,IP,3,,SG,6,,G1,瓜生 正義,5.40,0.14,3.0,3,,IP,2,,SG,4,,SG,4,,G2,6,,IP,1,,IP,5,,SG,6,,SG,3,,G1,6,,G1,佐藤 隆太郎,5.80,0.13,3.1,3,,IP,5,,SG,5,,IP,2,,IP,3,3,G2,2,,IP,5,,SG,4,,G1,4,,SG,3,,SG,和田 兼輔,5.10,0.14,3.1,2,,IP,5,,IP,2,,IP,3,,IP,F,,IP,4,,G2,4,4,IP,4,,IP,3,4,IP,2,,IP,宮地 元輝,5.30,0.15,3.6,2,5,IP,4,,SG,6,,SG,3,,G1,5,,G1,1,,SG,4,,G1,6,5,IP,4,,G1,5,,G1
202608260102,2026-08-26,01,02R,島村 隆幸,9.70,0.14,2.4,1,,G2,1,,IP,1,,IP,1,,IP,3,,IP,1,,G2,1,,G2,1,,IP,3,,IP,1,,G2,椎名 豊,6.80,0.13,3.2,2,,IP,6,,IP,2,,IP,3,,IP,1,,IP,1,,IP,6,,IP,1,,IP,1,,IP,5,3,G3,萩原 秀人,8.40,0.11,3.1,1,,IP,1,,G3,2,,IP,2,,IP,1,,G3,4,,SG,4,,SG,1,,IP,1,,IP,4,5,G1,上條 暢嵩,7.00,0.11,2.7,1,3,IP,5,,SG,6,,G2,3,,G2,1,,SG,6,,SG,3,,G1,2,,SG,2,,SG,4,,G1,馬場 貴也,6.20,0.14,3.7,2,,IP,2,,IP,4,,SG,1,,SG,4,,G2,2,,G2,5,,SG,6,6,G1,5,,G1,4,,G1,長田 頼宗,5.20,0.18,3.4,4,,IP,2,,IP,6,5,SG,4,,IP,2,,IP,5,,SG,4,,IP,2,5,IP,6,,G2,3,,G2
202608260103,2026-08-26,01,03R,桑原 悠,10.10,0.11,2.1,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,G2,濱野谷 憲吾,7.70,0.15,3.0,3,,IP,2,,IP,1,,G3,2,,IP,3,,IP,2,,G2,5,,G2,2,,IP,4,,G2,1,,G2,茅原 悠紀,6.80,0.11,2.7,1,,IP,5,,SG,3,,G3,3,,IP,3,,SG,2,,IP,3,4,IP,4,,IP,2,,SG,4,,SG,篠崎 仁志,6.60,0.13,3.0,5,,IP,2,,IP,5,,SG,3,,G2,1,,G2,2,,G2,2,,G1,3,,G1,3,,IP,6,,IP,関 浩哉,6.10,0.12,2.9,1,,IP,2,,SG,6,,SG,6,,IP,2,,IP,3,,G2,3,,G2,5,6,SG,4,,SG,5,,G1,平本 真之,4.90,0.13,3.1,3,,IP,3,,SG,5,,SG,2,4,IP,妨,,IP,5,5,G2,3,,G2,5,,SG,6,,G1,4,,G1
202608260104,2026-08-26,01,04R,土屋 智則,9.00,0.14,2.5,2,,IP,3,,IP,2,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,G3,中田 竜太,7.80,0.16,3.3,2,,IP,6,,SG,1,,IP,2,,G2,1,,SG,1,,IP,2,,G2,2,,IP,6,,G1,3,,G1,宮之原 輝紀,7.60,0.12,1.4,1,,IP,1,,IP,3,,G2,3,,G2,2,,IP,2,,IP,6,,G1,1,,IP,2,,G1,4,,G1,吉川 元浩,7.70,0.15,2.9,3,,IP,2,,G3,1,3,G3,2,,IP,2,,IP,3,,G2,6,,IP,2,,IP,2,,IP,1,5,G2,羽野 直也,5.20,0.14,3.4,3,,IP,6,,IP,4,,IP,3,,IP,2,,G2,4,,G2,4,6,G1,5,,G1,5,,G1,2,,G1,池田 浩二,5.40,0.15,3.5,1,,IP,4,5,IP,3,,SG,6,,SG,5,,SG,3,,G2,6,3,G2,5,,G2,4,,SG,3,,G1
202608260105,2026-08-26,01,05R,岩瀬 裕亮,9.90,0.12,1.7,1,2,IP,1,,IP,4,,SG,1,,G2,1,,G2,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,河合 佑樹,8.40,0.13,3.6,1,,IP,1,,IP,1,,IP,2,,G2,3,,G2,2,,SG,2,,G1,2,,G1,4,,SG,6,,SG,久田 敏之,7.70,0.16,2.5,1,,IP,1,,G3,4,,IP,2,,IP,5,,G3,2,,G1,3,,G1,2,,G2,1,,IP,2,,IP,森高 一真,8.00,0.13,2.9,2,,IP,4,,SG,2,,SG,2,,G2,1,,G2,2,,IP,2,,IP,3,,SG,4,,G1,3,,G1,井口 佳典,7.10,0.17,3.4,5,,IP,2,,IP,1,,IP,3,,SG,4,,IP,3,,G2,1,4,G2,2,,SG,5,,SG,4,,G1,西山 貴浩,4.50,0.17,4.1,6,2,IP,6,,SG,6,,SG,3,3,G3,2,5,G3,3,,SG,5,,G1,6,,SG,4,,G1,4,,G1
202608260106,2026-08-26,01,06R,松井 繁,10.30,0.13,3.7,1,,IP,1,,IP,2,,SG,1,,G2,1,,G2,2,,IP,1,,IP,1,,IP,1,,IP,1,,SG,寺田 祥,6.80,0.16,3.4,5,,IP,5,,IP,1,,IP,2,,IP,2,,G2,3,,IP,2,,IP,1,,IP,5,,G2,3,,G2,坪井 康晴,7.60,0.17,2.8,3,,IP,5,,SG,1,,IP,2,,IP,2,,IP,1,,G2,2,,IP,5,,G2,1,,IP,3,2,IP,仲谷 颯仁,6.10,0.16,3.9,6,,IP,2,,IP,1,,IP,4,,SG,2,,IP,3,,IP,5,,G2,2,3,SG,3,,IP,6,,SG,中島 孝平,6.50,0.16,3.5,2,,IP,3,4,IP,3,,SG,2,,G1,3,,G1,3,,G3,4,,G1,1,,IP,5,6,G1,5,,G1,毒島 誠,7.50,0.13,2.9,2,3,IP,1,4,IP,4,5,G2,3,1,G2,1,5,IP,2,5,IP,3,5,IP,4,,IP,2,3,IP,2,4,IP
202608260107,2026-08-26,01,07R,瓜生 正義,8.90,0.14,2.8,2,,IP,1,,IP,1,,IP,1,,SG,4,,G2,1,,G2,3,,G2,1,,IP,2,,IP,4,,SG,長田 頼宗,6.10,0.21,4.0,2,,IP,6,,SG,2,,SG,3,3,IP,6,,SG,6,,SG,3,,IP,1,,G2,3,,G2,4,,IP,山口 剛,7.44,0.10,2.7,2,,SG,3,,G2,エ,,G2,6,4,SG,3,,G1,2,,G1,3,,SG,3,,G1,1,,IP,5,,SG,峰 竜太,8.10,0.16,2.5,1,3,IP,1,,IP,2,,SG,3,3,G2,2,,G2,5,,SG,3,,G1,5,,SG,1,,G1,2,2,IP,下條 雄太郎,6.20,0.17,4.1,4,,IP,3,,IP,1,,IP,2,,IP,4,,G2,5,6,G1,2,,IP,6,,G1,4,,G1,1,,G1,白井 英治,6.80,0.15,3.1,1,4,IP,4,5,IP,4,,SG,3,,G2,2,,SG,6,,G1,4,,G1,3,,G1,4,,SG,2,,G1
202608260108,2026-08-26,01,08R,吉川 元浩,7.90,0.14,2.7,1,,IP,1,,IP,1,,IP,1,,IP,5,,G3,2,,G3,1,,G3,1,,IP,4,,IP,4,,IP,丸野 一樹,9.10,0.12,2.9,3,,IP,3,,IP,2,,SG,1,,SG,1,,G2,1,,G2,4,,SG,3,,G1,1,,G1,2,,SG,上條 暢嵩,6.80,0.12,2.8,2,,IP,4,,IP,4,,SG,3,,SG,3,,G2,3,,SG,5,,G1,3,,SG,2,,SG,5,,G1,前沢 丈史,4.00,0.15,3.2,3,,IP,5,,IP,6,,IP,3,,G2,3,,IP,4,,IP,4,,IP,6,,IP,4,,IP,5,,G2,定松 勇樹,5.10,0.16,4.1,3,,IP,6,,IP,3,,SG,5,,G3,5,,SG,5,,SG,2,,SG,5,,G1,5,4,G1,2,,SG,菅 章哉,4.40,0.15,4.2,1,,IP,5,,IP,6,,SG,6,,SG,4,,SG,6,,G1,6,,G1,6,,G1,2,,SG,5,,SG
202608260109,2026-08-26,01,09R,大峯 豊,9.50,0.14,2.5,1,,IP,1,,IP,1,,IP,3,,IP,3,,IP,1,,IP,1,,G2,1,,G2,2,,SG,1,,G1,池田 浩二,8.90,0.15,3.7,1,,IP,1,,SG,3,,G2,2,,SG,2,,SG,5,,G1,1,,G1,2,,G1,2,,G1,4,,SG,桐生 順平,6.67,0.14,3.4,欠,,IP,1,,IP,2,,SG,5,,G1,4,,G1,4,,G1,2,,SG,6,,SG,5,,G1,1,,G1,宮地 元輝,8.00,0.14,2.4,4,,IP,転,,IP,1,,IP,3,,SG,4,,G1,5,,SG,2,,G1,1,,IP,1,,IP,1,,G1,椎名 豊,7.00,0.14,2.7,1,,IP,3,,IP,2,,IP,3,,IP,2,,IP,6,,IP,1,,IP,2,,IP,5,,G3,1,,IP,篠崎 仁志,5.40,0.14,3.5,6,5,IP,5,,SG,3,,G2,3,,G2,3,,G2,4,,G2,4,,G2,3,,G1,5,,G1,2,,IP
202608260110,2026-08-26,01,10R,久田 敏之,9.80,0.11,1.6,2,,IP,1,,IP,1,,IP,1,,G3,1,,G3,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,羽野 直也,7.60,0.15,3.0,2,,IP,2,,IP,1,,IP,1,,IP,3,,G2,2,,G1,2,,G1,6,,G1,4,,G1,3,,IP,和田 兼輔,7.70,0.13,2.1,2,,IP,2,,IP,3,,IP,2,,IP,4,,G2,1,,IP,2,,IP,1,,IP,3,,G1,3,,G1,新田 雄史,7.60,0.13,2.4,4,,IP,5,,SG,1,,IP,5,3,G2,3,,G2,1,,SG,2,,SG,2,,G1,2,,G1,3,,G1,吉田 拡郎,6.60,0.11,2.8,3,,IP,1,,IP,3,,SG,4,,SG,2,,G3,2,,G2,4,,G1,6,,G1,6,,G2,1,,IP,濱野谷 憲吾,5.00,0.18,3.9,4,,IP,3,,IP,5,,G3,3,,IP,1,5,G2,6,,IP,3,,G2,3,,G1,6,,SG,6,,SG
