レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202608020101,2026-08-02,01,01R,飯塚 響,4.10,0.20,4.7,6,2,IP,4,,G3,1,,IP,1,,IP,F,,IP,5,,G3,1,,IP,6,,IP,6,,IP,5,,IP,冨名腰 桃奈,5.20,0.19,2.8,3,,IP,2,,IP,1,,IP,3,3,IP,4,,IP,5,,IP,5,,G3,5,,G3,3,,G3,3,,G3,島倉 都,4.20,0.13,3.2,2,,G3,6,,G3,6,,IP,3,,IP,6,,IP,4,,IP,2,,IP,1,,IP,6,,IP,5,,IP,倉田 郁美,4.70,0.18,3.2,4,,IP,3,,G3,2,,G3,3,,G3,6,5,IP,5,,IP,4,,IP,5,,IP,3,5,IP,2,,IP,間庭 菜摘,3.00,0.15,3.8,5,,IP,4,4,IP,4,,G3,5,,IP,5,6,IP,5,,IP,6,,IP,5,,IP,2,,IP,5,,G1,加藤 綾,2.70,0.18,3.6,5,5,IP,6,5,IP,2,,IP,5,,IP,4,,IP,6,,IP,6,,IP,5,,IP,4,,IP,5,5,IP
202608020102,2026-08-02,01,02R,渡辺 千草,5.50,0.17,4.1,2,,G3,5,,G3,5,,IP,1,,IP,3,,IP,2,2,IP,2,,IP,2,,IP,5,,G3,6,,G3,今井 裕梨,7.00,0.16,1.9,5,,IP,1,,IP,2,,IP,3,,G3,1,,IP,3,,IP,2,,IP,3,,G3,3,,G3,2,,IP,向井田 真紀,3.30,0.22,3.4,3,,IP,3,,IP,6,,IP,F,,IP,6,4,IP,5,,IP,3,,IP,3,,IP,4,,IP,6,,G3,池 千夏,2.70,0.13,2.2,5,,G3,4,,IP,4,,IP,4,,G3,6,,IP,6,6,IP,6,,IP,4,,G3,5,5,G3,4,,IP,宮崎 安奈,5.60,0.19,2.9,6,,G3,2,,IP,1,4,IP,6,6,IP,4,,G2,4,,IP,6,,IP,3,,IP,1,1,IP,1,1,IP,菅野 はやか,2.50,0.24,5.4,2,,G3,3,5,IP,6,,IP,6,,IP,5,,G3,5,,G3,6,,G3,5,,IP,6,,IP,6,,IP
202608020103,2026-08-02,01,03R,松瀬 弘美,5.00,0.19,4.2,4,,IP,6,,IP,4,,IP,3,,IP,5,,G3,2,,G3,1,,IP,6,,IP,3,,G3,2,,IP,新田 芳美,5.80,0.14,3.1,4,,G3,5,,IP,2,,IP,4,,G3,3,,IP,1,,IP,5,,G3,2,,IP,2,,IP,3,,IP,出口 舞有子,6.80,0.14,3.0,2,,IP,4,,IP,1,,IP,5,,IP,2,,IP,1,,IP,2,,IP,3,,IP,5,4,IP,1,,G3,来田 衣織,5.80,0.15,2.7,3,,G3,3,,G3,落,,G3,5,,IP,4,,IP,4,,IP,2,,IP,1,,IP,1,,IP,2,,IP,安達 美帆,1.50,0.20,4.1,6,6,G3,4,,G3,6,,IP,6,,IP,5,,G3,6,,G3,5,,G3,5,,G3,転,6,G3,6,,G3,山口 真喜子,4.70,0.17,2.4,6,,G3,6,,G3,4,,IP,2,,IP,2,,IP,4,,IP,3,,IP,5,,IP,1,5,IP,5,5,G2
202608020104,2026-08-02,01,04R,橋谷田 佳織,4.00,0.25,4.7,4,,G3,4,,G3,4,,G3,4,,G3,5,,G3,3,,G3,5,,IP,5,,G3,3,,G3,3,,G3,樋江井 舞,2.90,0.16,3.3,3,,G3,6,,IP,6,,IP,3,,IP,5,,IP,6,,IP,2,,G3,6,,G3,5,,IP,6,,IP,古賀 千晶,5.20,0.17,2.7,6,,G3,5,,IP,1,,IP,4,,G3,5,,IP,6,,IP,1,,G3,4,,G3,2,,G3,1,,G3,佐々木 裕美,4.10,0.14,2.5,6,,G3,1,,G3,5,,G3,6,,IP,3,,IP,2,,IP,6,,IP,5,,IP,3,,G3,4,,G3,塩崎 桐加,3.90,0.16,3.6,5,,IP,1,,IP,3,,IP,4,6,IP,4,,IP,4,,G3,6,,G3,4,,G3,6,,G3,6,,IP,大山 千広,4.10,0.14,2.5,4,,G3,1,5,G3,4,,IP,5,,IP,6,,IP,6,,IP,5,,IP,2,,IP,4,,IP,6,,IP
202608020105,2026-08-02,01,05R,三嶌 こころ,5.70,0.17,4.5,1,,IP,2,,IP,4,,IP,5,,IP,1,,IP,5,,IP,2,,IP,1,,IP,5,,IP,6,,IP,山崎 小葉音,5.11,0.17,2.8,2,,G3,6,,G3,1,,IP,1,,IP,5,,IP,5,,IP,欠,,IP,6,,IP,3,,G3,3,,G3,関野 文,6.60,0.13,2.3,2,,IP,1,,IP,3,,IP,4,,IP,2,,IP,2,,IP,3,,IP,2,,IP,3,,IP,5,,IP,笠野 友紀恵,3.40,0.16,3.5,6,,IP,6,,IP,4,5,IP,3,,G3,4,,G3,5,,G3,4,,IP,4,,G3,3,,IP,5,,IP,福岡 泉水,3.80,0.14,2.4,1,,G3,5,,G3,3,,IP,エ,,IP,4,,IP,5,,IP,4,,IP,5,,IP,4,,IP,4,,IP,高橋 涼夏,1.50,0.18,3.2,4,,G3,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP
202608020106,2026-08-02,01,06R,角 ひとみ,6.60,0.19,4.2,1,,G3,1,,G3,1,,G3,4,,IP,6,,IP,6,,IP,1,,IP,1,,IP,4,,IP,3,,IP,島倉 都,3.40,0.17,4.4,5,,G3,5,,G3,6,,IP,2,,IP,3,,IP,5,,IP,4,,IP,6,,IP,4,3,IP,4,,IP,宇恵 有香,5.60,0.17,3.0,4,,IP,4,,IP,2,,IP,5,,IP,3,,IP,3,,IP,2,,G3,3,,G3,3,,IP,3,,IP,向井田 真紀,3.40,0.23,4.9,5,,IP,6,,IP,6,,IP,2,,IP,4,,IP,1,,IP,6,,IP,5,,IP,4,,G3,6,,IP,柴田 愛梨,1.89,0.23,4.6,4,,IP,5,,IP,6,,G3,6,,G3,6,,IP,5,,IP,6,,IP,6,,IP,沈,,IP,4,,IP,仁科 さやか,2.00,0.20,4.2,6,,G3,6,,G3,5,,IP,5,,IP,2,,IP,6,5,IP,6,,IP,6,,IP,5,4,IP,6,4,IP
202608020107,2026-08-02,01,07R,中川 りな,9.80,0.14,3.4,1,,G3,1,,G3,1,,G3,1,,IP,1,,IP,1,,IP,2,,IP,1,,G3,1,,G3,1,,IP,谷川 里江,6.00,0.17,3.9,1,,IP,2,,IP,5,,IP,3,,IP,3,,IP,2,,G3,5,,G3,2,,G3,2,,G3,5,,IP,山口 真喜子,5.80,0.11,2.3,1,,G3,4,,G3,1,,IP,5,,IP,2,,IP,4,,IP,4,4,IP,2,,IP,3,,IP,5,,IP,福山 恵里奈,3.40,0.12,2.4,6,,G3,5,,G3,3,,IP,6,,IP,3,,IP,2,,IP,4,,G3,6,,IP,6,,IP,4,,G3,冨名腰 桃奈,4.40,0.15,2.7,4,,IP,1,,IP,6,,IP,4,,IP,3,,IP,5,,G3,3,,G3,5,,IP,2,6,IP,6,6,IP,龍田 真白,3.30,0.10,2.4,6,,G3,3,,G3,6,,IP,6,,IP,4,5,IP,6,,IP,4,,IP,3,,IP,6,,IP,2,,IP
202608020108,2026-08-02,01,08R,今井 裕梨,6.70,0.18,2.9,2,,G3,5,2,IP,1,,IP,6,,IP,2,,IP,1,,IP,2,,G3,4,,G3,1,,IP,3,,IP,田中 博子,3.40,0.26,5.1,5,,G3,5,,G3,4,,IP,2,,IP,5,,IP,4,,IP,4,,IP,5,,IP,4,,IP,5,,IP,間庭 菜摘,4.70,0.19,3.0,2,,IP,5,,IP,2,,G3,3,,G3,4,5,IP,6,,IP,2,,IP,5,,IP,4,,IP,4,,IP,出口 舞有子,4.00,0.17,3.1,5,,IP,3,,IP,6,,IP,6,,IP,2,,IP,3,,IP,4,,IP,5,,IP,3,,IP,4,,IP,片岡 恵里,2.90,0.19,4.3,4,,G3,2,,G3,5,,IP,5,,IP,5,,IP,3,,IP,5,,IP,6,,IP,6,,IP,6,,G3,佐々木 裕美,2.30,0.16,2.7,5,,G3,6,,IP,6,,IP,5,,IP,6,,IP,3,,G3,3,,G3,5,,G3,6,,IP,6,,G3
202608020109,2026-08-02,01,09R,武藤 綾子,6.30,0.22,3.5,1,,G3,1,,G3,5,,IP,5,,IP,1,,IP,2,,G3,4,,G3,6,,IP,3,,IP,1,,G3,古賀 千晶,6.40,0.17,2.9,2,,G3,4,,IP,2,,IP,5,,IP,2,,G3,3,,G3,2,,IP,3,,G3,3,,G3,2,,G3,安達 美帆,3.70,0.21,3.1,5,,G3,6,,IP,5,,IP,4,,G3,6,,G3,6,,G3,3,,G3,4,,G3,2,,G3,2,,IP,戸敷 晃美,5.60,0.17,3.2,2,,IP,3,,G3,2,,G3,1,,IP,3,,IP,F,,IP,5,,IP,3,,IP,4,,IP,3,,IP,笠野 友紀恵,3.40,0.19,3.1,5,,IP,6,,IP,6,,G3,6,,IP,1,,G3,4,,IP,3,,IP,6,,IP,4,,G3,4,,G3,中谷 朋子,4.00,0.20,4.1,4,4,G3,2,2,IP,5,,IP,6,,IP,4,4,G3,1,3,G3,6,5,G3,5,4,G3,3,,G3,5,,G3
202608020110,2026-08-02,01,10R,来田 衣織,7.10,0.20,3.9,1,,G3,6,,IP,5,,IP,1,,IP,4,,IP,1,,IP,1,,IP,4,,IP,1,,IP,1,,IP,関野 文,6.40,0.15,2.8,5,,IP,3,,IP,3,,IP,1,,IP,2,,IP,4,3,IP,1,,IP,5,,IP,3,,IP,1,,G3,藤本 紗弥香,4.10,0.21,3.6,1,,G3,2,,G3,4,,IP,5,,IP,3,,IP,3,,IP,6,,IP,6,,IP,5,,IP,6,,IP,塩崎 桐加,5.40,0.18,2.6,1,,IP,5,,IP,3,,IP,4,,G3,3,,G3,3,,G3,3,,IP,4,5,IP,4,,IP,3,,IP,角 ひとみ,3.44,0.24,4.6,4,,G3,4,4,IP,5,,IP,6,,IP,5,,IP,4,,IP,5,,IP,4,,G3,転,,G3,2,,G3,池 千夏,3.00,0.18,3.3,3,5,G3,6,,IP,4,5,IP,4,,IP,5,,G3,3,,G3,4,5,IP,6,,IP,6,5,IP,6,,IP
