レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202608170201,2026-08-17,02,01R,武田 正紀,7.20,0.13,2.8,2,,IP,3,,IP,2,,IP,2,,IP,1,,IP,2,,IP,3,,IP,2,,IP,5,,IP,2,,IP,尾道 佳諭,3.70,0.10,2.6,3,,IP,1,,IP,6,,IP,5,,IP,3,,IP,5,,IP,6,,IP,5,,IP,6,,IP,3,,IP,黄金井 力良,5.30,0.12,2.2,3,,IP,3,,IP,6,,G3,4,,IP,5,,IP,3,,IP,2,,IP,3,,IP,2,,IP,3,,IP,小川 時光,5.00,0.13,3.1,1,,IP,3,,IP,4,,IP,5,5,IP,5,,IP,5,,IP,2,,IP,2,3,IP,4,,IP,4,,IP,佐竹 友樹,5.30,0.15,3.3,4,,IP,2,,IP,3,,IP,5,,IP,3,,G2,4,,IP,4,,IP,2,,IP,4,,IP,3,,IP,堂原 洋史,2.30,0.18,4.4,6,,IP,5,,IP,5,,G3,6,,IP,4,,IP,5,,IP,4,,IP,5,,IP,4,,IP,6,,IP
202608170202,2026-08-17,02,02R,白井 友晴,7.40,0.21,4.5,2,,IP,1,,IP,4,,IP,2,,IP,4,,IP,1,,IP,5,,IP,1,,IP,1,,IP,2,,IP,楠 将太郎,4.44,0.15,3.4,2,,IP,6,,IP,5,3,IP,2,,G3,5,,G3,2,,G3,5,,IP,落,,IP,6,,IP,2,,IP,小澤 和也,3.60,0.16,3.0,4,,IP,3,,IP,2,,IP,5,,IP,2,,IP,4,,IP,6,,IP,6,,IP,F,1,IP,5,2,IP,中村 裕将,4.50,0.10,2.1,4,,IP,4,,IP,5,6,IP,4,,IP,1,3,IP,4,,IP,6,,IP,2,,IP,4,,IP,4,,IP,岡部 哲,2.30,0.17,4.7,6,6,IP,3,,IP,5,,IP,6,6,G3,6,,IP,5,,IP,5,4,IP,4,,IP,5,,IP,5,,IP,中澤 和志,4.80,0.13,3.1,5,5,IP,3,,IP,4,,IP,4,,IP,2,,IP,2,,IP,5,5,IP,5,,IP,1,,IP,5,,IP
202608170203,2026-08-17,02,03R,飯島 誠,7.80,0.16,3.2,4,,IP,1,,IP,3,,IP,2,,IP,1,,IP,3,,IP,4,,IP,1,,IP,1,,IP,1,,IP,須藤 博倫,7.60,0.11,2.8,1,,IP,3,,G3,4,,G3,1,,IP,1,,IP,3,,G2,3,,IP,3,,IP,2,,IP,2,,IP,櫻井 優,6.30,0.13,2.8,4,,IP,3,,IP,2,,G3,6,,IP,2,,IP,1,,IP,1,,IP,2,,IP,5,,IP,3,,IP,高橋 真吾,3.80,0.12,2.9,3,,IP,5,6,IP,1,,IP,6,,IP,5,6,G3,3,,G3,6,6,IP,3,,IP,5,,IP,5,,IP,中田 夕貴,3.80,0.21,3.8,6,,IP,2,,IP,6,,IP,1,,IP,5,,IP,3,,IP,6,,G3,5,,G2,4,6,IP,5,,IP,原 加央理,3.30,0.17,3.3,6,,IP,6,,IP,2,,IP,6,,IP,5,,G3,6,,G3,4,5,IP,1,5,IP,6,,IP,5,,IP
202608170204,2026-08-17,02,04R,菊地 敬介,4.70,0.20,3.6,4,,IP,4,,IP,2,2,IP,3,,IP,4,,IP,3,,IP,4,,IP,6,,IP,2,,IP,5,,IP,松本 純平,7.30,0.14,3.6,2,,IP,2,,IP,2,,IP,3,,IP,1,,IP,2,,IP,2,,G1,3,,G1,4,,IP,4,4,IP,伊藤 雄二,3.00,0.16,3.3,4,,IP,6,,IP,5,4,IP,5,,IP,2,,IP,4,,IP,6,,IP,6,,IP,3,5,G3,6,,IP,濱崎 直矢,7.30,0.17,3.3,1,,IP,2,,IP,3,,IP,1,,IP,4,,IP,3,,IP,3,,IP,6,,SG,2,,IP,1,,IP,中田 竜太,6.10,0.15,3.9,3,4,IP,5,,SG,2,,IP,1,,G2,6,,SG,1,4,IP,5,,G2,3,,IP,2,,IP,6,,G1,大谷 健太,3.70,0.09,2.0,F,,IP,1,,IP,6,,IP,3,,IP,5,,IP,5,,IP,5,,IP,欠,,IP,4,,IP,1,,IP
202608170205,2026-08-17,02,05R,鈴木 孝明,6.90,0.16,3.4,1,,IP,3,,IP,2,,IP,1,,IP,1,,G3,1,,G3,5,,IP,6,,IP,5,,IP,1,,IP,宮崎 心之介,7.60,0.15,2.6,3,,IP,1,,IP,1,,G3,6,,G3,1,,IP,3,,IP,1,,IP,3,,IP,2,,IP,2,,IP,小川 時光,2.70,0.16,3.5,6,,IP,6,,IP,6,,IP,6,,IP,4,,IP,5,,IP,6,,IP,4,,IP,3,4,IP,3,2,IP,砂長 知輝,7.00,0.16,4.1,1,,IP,2,,IP,2,,IP,2,,IP,2,,G3,3,,IP,5,,IP,3,,IP,3,,IP,2,,IP,滝沢 芳行,5.78,0.10,2.2,2,,IP,1,1,IP,6,4,IP,欠,,IP,4,,IP,2,,IP,2,,G3,5,,G3,1,,IP,6,4,IP,武田 正紀,3.60,0.15,3.4,3,5,IP,4,,IP,5,,IP,3,,IP,6,,IP,6,,IP,5,,IP,5,,IP,2,,IP,4,,IP
202608170206,2026-08-17,02,06R,尾道 佳諭,5.40,0.15,3.0,5,,IP,4,,IP,5,,IP,4,,IP,1,,IP,4,,IP,4,,IP,4,,IP,1,,IP,1,,IP,中田 友也,6.50,0.17,3.7,5,,IP,1,,IP,1,3,IP,3,3,IP,3,,IP,2,,IP,1,,IP,1,,IP,6,,IP,5,,IP,中野 希一,5.10,0.14,3.6,4,,IP,2,,IP,5,,G3,5,,G3,3,,IP,6,,G3,2,,IP,1,,IP,5,,IP,2,,IP,黄金井 力良,4.80,0.16,2.3,4,6,IP,5,,G3,4,,G3,5,,IP,2,,IP,4,,IP,3,,IP,4,,IP,1,,IP,4,,IP,青木 蓮,5.50,0.13,3.2,3,,IP,6,,G3,4,,G3,1,,IP,2,,IP,3,,IP,2,,IP,妨,,IP,2,,IP,4,,IP,白井 友晴,3.80,0.18,5.1,5,,IP,3,,IP,5,,IP,4,,IP,4,,IP,3,,IP,5,,IP,5,,IP,5,,IP,3,,IP
202608170207,2026-08-17,02,07R,尾上 雅也,10.00,0.16,3.4,1,,IP,1,,IP,1,,IP,1,,IP,1,,G3,1,,G3,1,,IP,1,,IP,1,,IP,1,,IP,高橋 真吾,4.90,0.18,4.3,1,,IP,5,,IP,6,,IP,2,,IP,6,3,G3,4,,G3,2,,IP,6,,IP,3,,IP,2,,IP,浅見 宗孝,3.70,0.20,4.3,6,,IP,4,,G3,4,,IP,4,,IP,2,,IP,5,,IP,4,,IP,5,,IP,3,,IP,5,,IP,飯島 誠,5.70,0.18,3.6,3,,IP,4,,IP,1,,IP,6,,IP,2,,IP,3,,IP,3,5,IP,3,,IP,4,,IP,3,,IP,小澤 和也,3.90,0.18,3.1,4,,IP,4,,IP,6,,IP,6,,IP,6,,IP,3,3,IP,2,3,IP,3,,IP,5,,IP,3,,IP,中村 裕将,2.80,0.13,3.1,5,,IP,3,,IP,5,,IP,5,,IP,2,5,IP,6,,IP,5,,IP,6,,IP,5,,IP,5,,IP
202608170208,2026-08-17,02,08R,原 加央理,7.60,0.17,3.6,4,,IP,2,,IP,2,,IP,1,,G3,3,,G3,1,,IP,1,,IP,3,,IP,4,,IP,1,,IP,宮崎 安奈,4.90,0.21,3.7,6,,IP,2,,G3,4,,G3,2,,G3,5,,G3,3,,IP,2,,IP,6,,IP,5,,G2,2,,IP,田中 瀬里奈,1.80,0.17,3.2,6,,IP,6,,IP,4,,IP,5,,IP,6,,G3,4,,G3,5,,G3,6,,IP,6,,IP,6,4,IP,中田 夕貴,4.00,0.17,4.1,6,,IP,4,,IP,1,,IP,5,,G3,3,,G2,5,,IP,4,,IP,4,,IP,4,,IP,5,,IP,大久保 佑香,3.40,0.19,3.8,2,,IP,3,,IP,6,,IP,6,,IP,4,,IP,5,,IP,F,,G2,2,,G3,5,,G3,5,,IP,谷島 咲希,1.20,0.20,5.0,6,,IP,5,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202608170209,2026-08-17,02,09R,岡部 哲,7.60,0.13,2.6,4,,IP,2,,IP,1,,IP,1,,G3,1,,G3,4,,IP,1,,IP,2,,IP,1,,IP,5,,IP,堂原 洋史,3.20,0.18,4.1,3,,IP,転,,IP,4,,IP,2,,G3,6,,G3,6,,IP,4,,IP,4,,IP,5,,IP,5,,IP,秋元 哲,6.90,0.12,2.3,1,,IP,4,,G3,6,,G3,6,,G1,2,,IP,2,,IP,1,1,IP,1,,G3,2,,G1,3,,G1,佐竹 友樹,4.60,0.17,3.0,4,,IP,2,,IP,3,,IP,6,,IP,6,,IP,5,5,G2,5,,G2,2,,IP,5,,IP,1,,IP,櫻井 優,4.60,0.12,2.7,2,,IP,5,4,IP,6,,IP,1,4,IP,3,2,G3,6,,G3,4,6,IP,4,,IP,2,,IP,5,,IP,滝沢 芳行,3.90,0.13,2.4,6,5,IP,1,5,IP,4,,IP,6,,IP,5,,G3,4,,IP,5,,IP,3,5,IP,2,,IP,6,,IP
202608170210,2026-08-17,02,10R,青木 蓮,9.50,0.12,1.8,3,,IP,1,,IP,2,,IP,1,,IP,1,,G3,1,,G3,1,,IP,1,,IP,1,,IP,1,,IP,濱崎 直矢,6.60,0.14,3.7,1,,IP,6,,IP,1,,IP,2,,IP,1,,IP,6,,IP,2,,IP,3,,IP,4,,IP,2,,IP,松本 純平,7.00,0.14,3.1,2,,IP,5,,G3,3,,IP,2,,IP,3,,IP,2,,IP,2,,IP,3,,G1,2,,G1,2,,IP,楠 将太郎,4.90,0.14,3.1,4,,IP,3,,IP,4,,IP,5,,IP,1,,G3,5,,G3,3,,IP,6,,IP,3,,IP,2,,IP,鈴木 孝明,5.80,0.11,2.7,6,,IP,4,,IP,2,,IP,6,,IP,3,,IP,4,,G3,2,,IP,1,,IP,2,,IP,2,,IP,宮崎 心之介,5.20,0.15,3.2,5,,IP,2,,IP,3,,G3,2,,IP,3,,IP,4,,IP,3,,IP,5,,IP,5,,IP,2,,IP
