レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202608030101,2026-08-03,01,01R,安達 美帆,3.90,0.25,4.3,4,,G3,6,,IP,5,,IP,2,,G3,6,,G3,6,,G3,3,,G3,5,,IP,1,,G3,4,,G3,仁科 さやか,3.10,0.20,4.2,5,,G3,6,,G3,6,,IP,2,,IP,4,,G3,4,,IP,2,,IP,6,,IP,6,,IP,6,,IP,橋谷田 佳織,2.22,0.25,5.1,5,,G3,6,,G3,5,,G3,5,,G3,3,,G3,6,,G3,6,,G3,6,,G3,4,,G3,落,,IP,龍田 真白,2.00,0.12,2.1,6,,G3,4,,G3,6,,G3,5,,G3,6,,G3,5,,G3,5,,IP,6,,IP,5,6,IP,4,,IP,新田 芳美,4.10,0.17,3.4,6,,G3,1,6,IP,4,,G3,4,,G3,5,,IP,2,,G3,4,,IP,5,6,IP,4,,IP,5,6,IP,藤本 紗弥香,2.80,0.25,4.5,4,5,G3,6,,IP,4,,IP,4,,IP,6,,IP,5,,IP,6,,IP,2,,IP,6,,IP,5,5,IP
202608030102,2026-08-03,01,02R,菅野 はやか,4.80,0.24,4.5,4,,G3,5,,IP,3,,IP,5,4,IP,2,,G3,4,,G3,5,,G3,3,,IP,4,,IP,1,,IP,角 ひとみ,3.40,0.18,4.5,6,,G3,2,,G3,6,,IP,6,,IP,5,,IP,3,1,IP,4,,IP,4,,IP,3,,G3,6,,G3,塩崎 桐加,7.00,0.15,2.2,3,,IP,1,,IP,1,,IP,5,,G3,2,,G3,2,,G3,3,,G3,2,,IP,5,,IP,1,,IP,田中 博子,3.50,0.23,4.2,3,,G3,3,,G3,5,,IP,5,,IP,6,,G3,5,,G3,3,,IP,4,,IP,4,,IP,5,,IP,武藤 綾子,2.30,0.21,4.3,5,,G3,5,3,IP,6,,IP,5,,IP,3,,IP,4,,G3,5,6,IP,6,,IP,5,6,G3,6,,G3,赤井 睦,2.20,0.14,2.8,5,,G3,6,,IP,6,,IP,4,5,IP,6,,IP,6,,G3,6,,G1,F,,G1,4,,IP,3,,IP
202608030103,2026-08-03,01,03R,間庭 菜摘,6.70,0.20,3.2,1,,IP,3,,G3,4,,IP,3,,IP,1,,IP,1,,IP,6,,G1,1,,G3,2,,G3,6,,IP,三嶌 こころ,5.80,0.17,4.8,3,,IP,5,,IP,6,,IP,2,,IP,1,,IP,3,,IP,2,,IP,2,,IP,2,,IP,6,,IP,来田 衣織,6.00,0.18,3.3,1,,G3,5,,IP,1,,IP,2,,IP,2,,IP,1,4,IP,2,,IP,6,,IP,5,,IP,6,,IP,高橋 涼夏,3.30,0.15,2.5,5,,G3,6,,IP,3,5,IP,1,,IP,4,,IP,5,,IP,6,,IP,4,5,IP,6,,IP,5,,IP,山口 真喜子,5.40,0.14,3.1,3,,G3,2,,IP,4,,IP,3,,IP,4,,IP,3,,IP,4,,IP,5,,IP,3,,G2,3,,G2,古賀 千晶,2.90,0.14,3.5,5,,G3,6,,G3,1,5,IP,5,,G3,5,,IP,4,,G3,5,,G3,5,5,G3,5,5,G3,5,,G3
202608030104,2026-08-03,01,04R,福山 恵里奈,7.40,0.16,3.8,1,,G3,5,,IP,1,,IP,3,,IP,3,,IP,3,,G3,2,,G3,1,,G3,3,,IP,1,,IP,柴田 愛梨,2.80,0.30,5.8,4,,IP,6,,IP,6,,G3,3,,G3,3,,IP,5,,IP,5,,IP,4,,IP,6,,IP,6,,IP,渡辺 千草,3.20,0.12,2.6,6,,G3,4,,G3,5,,IP,4,4,IP,5,4,IP,6,,IP,2,,IP,5,,IP,4,4,IP,4,,IP,福岡 泉水,2.70,0.15,2.8,5,,G3,6,,IP,3,,IP,5,,IP,5,,IP,転,,IP,6,5,IP,4,,IP,2,,IP,6,,IP,中谷 朋子,4.30,0.22,4.3,3,,G3,2,4,G3,欠,,IP,6,,IP,3,,IP,4,,IP,4,,G3,2,,G3,4,,G3,5,,G3,山崎 小葉音,2.40,0.20,4.0,6,,G3,5,,IP,4,,IP,5,5,IP,5,,IP,4,,G3,4,,IP,5,,IP,6,,IP,5,,IP
202608030105,2026-08-03,01,05R,樋江井 舞,4.71,0.21,4.1,4,,G3,2,,IP,5,,IP,3,,G3,6,,IP,5,,IP,1,,IP,,,,,,,,,IP,宮崎 安奈,5.30,0.20,3.4,2,,G3,5,,G3,3,,IP,2,,IP,6,,IP,5,,G2,2,,IP,6,,IP,2,,IP,2,,IP,佐々木 裕美,6.30,0.14,2.5,2,,G3,3,,IP,3,,IP,2,,IP,4,,IP,2,,G3,1,,G3,6,,G3,1,,G3,5,,G3,中川 りな,4.20,0.21,4.7,4,,G3,4,,IP,5,,IP,4,,IP,5,5,IP,2,,G3,4,,G3,3,,IP,4,,G3,4,,G3,龍田 真白,4.40,0.12,1.8,6,,G3,1,,G3,5,,G3,4,,G3,6,,IP,1,,IP,2,,IP,5,6,IP,4,,IP,5,,IP,戸敷 晃美,5.20,0.18,4.2,4,,IP,2,5,IP,3,,IP,4,,IP,2,,G3,5,,IP,2,,IP,5,,IP,2,,IP,5,,IP
202608030106,2026-08-03,01,06R,仁科 さやか,7.70,0.18,2.3,1,,G3,2,,IP,2,,G3,1,,IP,1,,IP,6,,IP,1,,IP,妨,,IP,1,,IP,1,,IP,笠野 友紀恵,5.40,0.23,4.6,2,,IP,5,,IP,4,,G3,3,,IP,4,,G3,4,,G3,1,,IP,3,,IP,2,,G3,5,,G3,片岡 恵里,6.10,0.15,2.9,3,,G3,2,,G3,5,,IP,1,,IP,1,,IP,3,,IP,6,,G3,4,,IP,3,,IP,2,,G3,宇恵 有香,4.90,0.19,4.4,5,,IP,1,,IP,2,5,IP,3,,IP,4,,IP,3,,IP,6,,IP,4,,IP,5,,IP,3,,G3,今井 裕梨,3.30,0.14,2.8,6,,IP,5,,IP,4,,IP,3,,IP,3,,G3,5,,IP,4,,IP,6,,G3,3,,IP,6,,IP,松瀬 弘美,2.50,0.19,4.5,6,,IP,5,,IP,4,,IP,5,,IP,5,,G3,6,,G3,5,,IP,6,,IP,3,,IP,4,,G3
202608030107,2026-08-03,01,07R,向井田 真紀,6.80,0.17,2.8,1,,IP,5,,IP,3,,IP,2,,IP,5,,IP,2,,IP,2,,G3,1,,G3,1,,IP,4,,IP,藤本 紗弥香,3.20,0.27,4.3,2,,G3,5,,IP,6,,IP,6,,IP,3,5,IP,2,,IP,5,,IP,6,,IP,5,,IP,6,,IP,谷川 里江,5.40,0.19,3.4,6,,IP,1,,IP,1,,IP,6,,IP,6,,IP,1,,IP,3,,IP,6,,G3,4,,G3,1,,G3,武藤 綾子,3.40,0.17,3.6,1,,G3,3,,G3,5,,IP,6,,IP,6,,IP,5,,G3,5,,IP,5,,IP,5,,IP,3,,IP,清水 愛海,6.20,0.16,3.2,2,,G3,3,,G3,2,,IP,4,,IP,2,,IP,4,,SG,6,,IP,2,,G2,6,,G2,1,,IP,関野 文,4.40,0.16,3.5,4,,IP,5,,IP,2,,IP,3,,IP,4,,IP,2,,IP,4,,IP,5,,IP,5,5,IP,4,,G3
202608030108,2026-08-03,01,08R,池 千夏,6.20,0.14,3.0,3,,G3,5,2,IP,2,,IP,2,,IP,2,,G3,6,,G3,1,,IP,6,,IP,2,,IP,1,,IP,大山 千広,6.50,0.18,2.8,2,,G3,4,,G3,3,,IP,1,,IP,2,,IP,2,,IP,4,,IP,3,,IP,3,,IP,4,,IP,倉田 郁美,4.80,0.18,3.2,3,,IP,2,,G3,6,,G3,3,,G3,5,,G3,4,,G3,3,,G3,1,,IP,4,,IP,6,,IP,菅野 はやか,3.40,0.14,3.0,2,,G3,4,5,IP,6,,IP,5,,IP,5,,IP,3,,G3,5,,G3,6,,IP,4,,IP,4,,G3,福山 恵里奈,2.40,0.15,3.1,6,,G3,5,,G3,5,,IP,3,,IP,6,,IP,5,,IP,6,,IP,3,,G3,5,,IP,6,,IP,島倉 都,2.30,0.16,3.6,3,,G3,5,,IP,5,,IP,4,,IP,6,,IP,6,,IP,6,,IP,4,,IP,6,,IP,6,,IP
202608030109,2026-08-03,01,09R,田中 博子,5.20,0.18,3.6,2,,G3,1,,IP,6,,G3,1,,IP,2,,IP,5,,IP,5,,IP,6,,IP,4,,IP,3,,IP,出口 舞有子,5.30,0.17,2.7,3,4,IP,5,,IP,4,,IP,5,,IP,3,,IP,1,,IP,6,,IP,3,,IP,2,,IP,2,,IP,戸敷 晃美,6.20,0.16,3.0,2,,G3,2,,IP,1,,G3,1,,G3,6,,IP,3,,IP,4,,IP,2,,G1,6,,G1,4,,IP,三嶌 こころ,4.40,0.20,3.8,4,,IP,4,,IP,3,,IP,4,,IP,5,5,IP,3,,IP,4,,IP,4,5,IP,5,,IP,2,,IP,橋谷田 佳織,2.70,0.22,4.3,6,,G3,6,,G3,4,,G3,5,,G3,6,,G3,2,,G3,6,,G3,4,,IP,4,,G3,6,,G3,柴田 愛梨,2.30,0.27,4.8,6,,IP,6,,G3,6,,IP,5,,IP,5,,IP,4,5,IP,2,,IP,5,5,IP,6,,IP,6,,IP
202608030110,2026-08-03,01,10R,宇恵 有香,5.90,0.17,2.9,4,,IP,1,,IP,2,,IP,1,,IP,3,,G3,3,,IP,6,,IP,4,,IP,4,,IP,3,,IP,中谷 朋子,6.90,0.18,4.9,2,,G3,1,,G3,5,,IP,2,,IP,6,,IP,5,,IP,2,,G3,1,,G3,1,,G3,1,,G3,中川 りな,5.60,0.15,3.1,4,,G3,6,,G3,1,,G3,3,,IP,4,,IP,1,,IP,4,,G3,2,,G3,2,,G3,6,,IP,加藤 綾,5.40,0.14,2.7,5,,IP,2,,IP,4,,IP,6,,IP,6,,IP,3,,IP,2,,IP,2,,IP,2,,IP,2,,IP,高橋 涼夏,3.40,0.12,3.2,4,,G3,6,6,IP,5,,IP,5,6,IP,6,6,IP,6,,IP,2,,IP,6,,IP,3,,IP,2,,IP,冨名腰 桃奈,2.00,0.18,4.8,5,,IP,6,5,IP,5,,IP,5,,G3,6,,G3,4,,G3,6,,IP,5,5,IP,6,,IP,4,,IP
