date,jcd,rno,source_type,snapshot_type,source_url,odds_mapping_version,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-01-28,03,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260128&jcd=03&rno=1,official_table_v2,55.9,116.4,150.8,99.9,34.8,15.9,25.2,6.3,161.9,50.4,158.5,70.0,226.1,87.9,224.6,113.4,115.0,15.2,68.7,88.6,164.4,356.2,407.0,293.8,195.7,366.5,435.5,302.6,633.9,613.5,930.2,864.4,830.9,834.9,1093.0,1018.0,539.1,510.1,967.0,1018.0,44.9,15.6,25.1,8.6,124.7,213.4,253.0,137.8,29.4,123.6,55.7,23.6,63.5,215.5,91.5,48.8,13.6,84.6,22.7,34.7,496.1,155.8,450.4,221.4,701.5,632.7,1015.0,905.6,152.0,505.6,292.3,130.7,677.9,992.2,514.0,493.9,287.1,783.3,192.0,451.0,673.8,262.3,694.4,298.4,1104.0,1076.0,1244.0,1168.0,279.4,828.9,529.9,242.9,915.3,1306.0,673.8,686.0,381.6,871.0,287.6,650.8,239.7,47.0,162.7,189.5,519.4,491.1,953.5,1018.0,43.8,241.9,95.7,133.4,293.6,891.5,192.1,538.2,338.9,900.8,229.7,598.4
2026-01-28,03,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260128&jcd=03&rno=2,official_table_v2,63.8,43.5,96.1,114.8,58.6,17.4,36.9,42.2,32.8,14.4,17.6,16.1,144.7,76.8,46.4,81.1,157.6,75.9,43.1,83.2,188.1,139.5,255.4,252.4,269.2,330.8,534.7,631.3,165.8,319.0,287.5,268.1,454.4,664.0,544.5,676.8,587.8,917.5,536.2,804.3,161.0,54.2,106.7,111.0,269.8,316.1,429.0,553.9,51.2,159.1,77.1,61.0,201.0,457.6,167.1,227.0,201.9,550.0,129.6,266.9,56.5,31.7,24.3,21.1,105.9,211.5,137.9,124.4,50.4,163.1,65.4,57.0,27.5,78.3,53.2,17.2,26.6,69.8,48.7,20.8,434.9,320.3,164.0,218.6,804.3,1154.0,697.7,800.9,536.9,1161.0,393.5,532.5,136.0,337.8,240.4,80.8,252.6,643.9,403.8,112.9,375.0,294.1,128.4,249.9,762.8,1070.0,676.8,921.9,505.2,1044.0,281.2,545.3,112.0,284.7,170.8,89.4,302.2,669.8,441.4,123.2
2026-01-28,03,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260128&jcd=03&rno=3,official_table_v2,8.2,16.3,31.2,496.4,12.9,32.3,70.3,591.5,39.1,64.0,153.9,718.3,146.7,206.5,368.0,1385.0,1506.0,1590.0,1430.0,2860.0,11.8,21.0,43.6,451.8,11.6,12.8,27.1,269.2,37.8,27.0,70.5,512.7,145.7,96.7,167.8,1035.0,1277.0,1075.0,1456.0,2211.0,22.8,41.5,81.4,468.0,18.2,17.2,35.5,325.4,47.8,28.2,65.1,366.7,169.6,95.5,150.0,767.8,1304.0,1194.0,1012.0,1361.0,104.0,131.2,247.2,906.2,85.1,57.7,149.3,789.2,119.2,64.9,171.3,674.7,333.0,251.8,287.0,911.5,1676.0,1802.0,1741.0,1632.0,666.1,686.6,1071.0,2576.0,733.5,372.0,673.3,2997.0,719.9,382.9,723.3,3583.0,1093.0,728.3,816.1,1823.0,3848.0,3711.0,3316.0,2710.0,3848.0,6235.0,3463.0,5469.0,4390.0,4102.0,3316.0,5668.0,6235.0,4270.0,2997.0,4390.0,3996.0,3801.0,3625.0,3117.0,5882.0,6633.0,4723.0,3281.0
2026-01-28,03,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260128&jcd=03&rno=4,official_table_v2,41.8,58.2,32.1,240.5,65.4,98.6,64.5,371.2,105.3,134.8,96.4,319.7,46.0,74.4,101.5,321.4,960.8,1041.0,664.2,938.2,46.8,63.2,28.6,374.7,54.0,29.9,13.8,251.8,70.9,35.3,17.5,229.3,27.0,11.1,12.3,130.2,1197.0,1197.0,845.5,666.7,105.9,170.2,102.8,568.6,81.2,61.1,26.3,432.9,195.5,91.3,68.6,505.4,82.1,29.3,53.7,330.8,1148.0,1234.0,1126.0,1026.0,212.1,306.8,183.7,573.1,169.9,100.0,46.0,482.3,347.2,151.1,119.1,772.8,113.4,42.0,73.4,242.8,874.3,891.7,1382.0,733.3,67.8,117.9,157.8,412.5,45.3,19.7,22.9,193.0,106.5,33.0,71.7,362.9,129.7,41.2,68.2,270.1,676.7,471.5,710.1,639.4,2722.0,2874.0,1503.0,2348.0,3097.0,3296.0,2018.0,2065.0,3358.0,3124.0,2204.0,2566.0,1703.0,2260.0,2585.0,1663.0,2333.0,1953.0,2364.0,1478.0
2026-01-28,03,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260128&jcd=03&rno=5,official_table_v2,22.1,77.8,15.7,14.2,27.4,94.6,20.2,18.1,158.1,186.7,148.8,95.5,25.2,29.0,121.2,14.0,22.5,28.6,81.1,18.3,57.6,179.7,49.2,40.3,84.1,223.9,88.4,80.3,403.7,448.0,404.5,301.1,84.3,121.4,313.3,65.4,77.8,123.1,243.2,80.6,78.6,167.4,59.5,48.6,108.4,272.4,118.4,101.3,352.4,453.2,360.3,281.5,89.5,130.7,282.0,70.5,76.8,125.4,233.6,89.0,560.1,664.2,464.4,376.0,691.8,914.1,777.7,595.6,811.2,942.0,806.7,758.6,500.4,701.9,761.2,302.1,429.4,615.9,789.0,386.7,80.2,109.1,296.3,40.2,119.6,212.8,496.4,112.3,181.9,258.0,545.9,151.0,529.2,672.4,697.4,327.0,50.3,88.2,110.3,208.3,80.5,106.0,255.7,57.2,133.7,230.9,461.9,153.9,180.4,261.2,568.2,229.2,460.9,578.8,831.5,437.6,73.2,133.3,175.1,307.9
2026-01-28,03,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260128&jcd=03&rno=6,official_table_v2,34.1,16.0,55.1,11.9,49.2,67.2,101.1,56.1,21.1,55.4,53.9,17.3,97.8,169.8,104.5,69.0,22.6,73.8,30.0,76.1,84.1,40.6,123.3,23.7,170.9,214.5,383.0,153.3,62.0,161.7,145.5,42.2,273.7,529.7,258.6,182.0,50.9,134.6,53.7,131.4,273.4,303.9,460.5,262.9,303.1,377.9,626.1,265.3,406.9,426.7,666.8,339.7,633.4,911.2,831.9,552.8,371.1,376.6,419.2,606.6,46.5,157.2,75.7,31.6,61.6,196.0,111.2,37.3,388.9,345.4,459.5,213.0,75.1,83.0,237.3,35.2,31.1,29.6,121.5,35.2,237.5,469.5,207.7,151.5,342.4,694.8,314.1,217.3,874.2,943.2,957.9,601.5,179.7,202.4,485.4,83.8,122.6,137.9,304.8,88.7,78.8,255.8,94.6,186.9,97.2,282.7,94.7,219.4,494.9,500.7,477.3,749.3,93.0,81.2,270.1,107.3,213.5,234.0,449.4,133.3
2026-01-28,03,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260128&jcd=03&rno=7,official_table_v2,6.5,23.1,121.8,44.6,5.3,8.9,62.4,17.8,33.7,21.8,131.1,63.6,348.7,258.0,349.0,405.8,119.0,78.4,156.5,446.7,37.6,86.5,369.5,154.5,55.0,109.8,549.2,195.9,168.3,175.3,754.6,347.7,976.1,1108.0,1414.0,1589.0,496.8,475.1,709.9,1760.0,16.3,16.3,87.5,32.9,32.5,52.0,238.5,96.2,27.5,46.7,119.1,56.8,255.8,478.9,269.6,415.2,88.2,179.8,150.6,409.5,110.8,74.4,263.9,154.1,160.8,187.9,536.9,295.8,80.6,138.1,273.3,158.1,477.6,667.6,445.6,488.7,269.8,373.7,304.6,510.2,857.3,541.8,820.1,1053.0,1330.0,1392.0,1509.0,1702.0,789.4,1718.0,769.1,1376.0,1023.0,1625.0,843.2,1038.0,2006.0,2273.0,2394.0,1603.0,624.7,249.1,782.6,1663.0,843.2,816.3,1108.0,2302.0,265.1,736.0,749.9,2029.0,891.3,1264.0,968.2,1710.0,2217.0,2443.0,2660.0,1861.0
2026-01-28,03,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260128&jcd=03&rno=8,official_table_v2,28.2,23.5,23.1,263.8,22.0,11.1,8.0,172.6,21.8,16.0,11.5,179.7,23.4,11.4,12.9,133.2,769.3,743.2,682.1,476.8,145.5,144.8,149.8,813.5,228.4,353.8,266.9,1171.0,266.0,459.5,313.9,1301.0,251.4,361.5,350.0,1400.0,2032.0,2315.0,2444.0,3127.0,92.8,42.5,33.1,383.1,194.9,246.3,195.7,1049.0,63.4,174.4,60.8,511.7,53.0,155.5,72.0,423.2,1112.0,1790.0,1284.0,1046.0,109.2,69.0,42.1,358.3,216.1,398.0,215.4,992.9,101.5,281.8,90.7,657.0,46.3,123.7,73.6,232.6,982.8,1584.0,1454.0,704.0,72.8,41.4,42.2,226.8,203.5,335.3,288.5,846.4,66.3,221.6,86.1,472.6,64.7,168.0,84.1,299.6,754.8,1260.0,1177.0,784.3,2521.0,2396.0,2209.0,1783.0,3391.0,5178.0,4151.0,4500.0,3762.0,4964.0,2883.0,2954.0,2617.0,4116.0,3676.0,1627.0,1934.0,3883.0,2954.0,1433.0
2026-01-28,03,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260128&jcd=03&rno=9,official_table_v2,116.8,169.1,104.8,104.5,99.2,90.1,36.1,47.6,186.7,136.2,84.7,88.8,77.7,39.8,68.3,26.6,100.1,64.8,86.1,38.8,284.4,418.7,255.8,274.4,342.1,422.5,217.7,237.6,529.3,506.3,342.9,293.6,262.0,208.9,285.3,103.5,306.4,273.2,297.2,132.6,224.3,198.1,76.9,95.8,316.7,387.9,197.7,228.6,239.5,314.7,92.2,98.5,67.0,123.5,68.5,26.4,99.5,166.1,101.4,40.1,450.8,350.7,199.0,198.7,569.8,583.5,352.2,353.8,395.9,504.0,164.7,173.9,145.0,207.5,116.0,45.3,178.3,246.2,169.3,64.5,94.0,61.1,109.9,32.3,185.7,157.9,210.0,64.9,72.3,130.3,69.0,23.1,124.0,164.6,84.5,31.9,22.4,29.5,15.8,20.1,144.7,107.8,183.8,56.6,256.6,259.7,273.9,94.8,146.2,239.1,174.3,49.9,221.0,274.3,203.9,67.0,42.1,53.8,33.4,43.9
2026-01-28,03,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260128&jcd=03&rno=10,official_table_v2,10.8,22.0,44.1,99.4,8.5,8.4,15.9,45.6,28.4,18.8,38.8,84.3,103.2,58.0,95.3,183.2,397.2,245.1,344.1,434.3,34.9,67.8,134.2,291.9,61.9,131.7,194.0,510.1,167.3,217.3,407.5,613.0,452.0,469.7,774.9,1266.0,1134.0,1476.0,1695.0,1934.0,19.4,12.8,23.3,62.8,44.2,71.3,108.1,237.5,20.9,54.6,39.7,79.3,61.3,129.1,85.2,186.8,203.0,515.6,269.3,423.1,99.1,54.2,98.0,187.9,193.9,222.3,389.0,572.9,58.2,148.9,118.5,224.9,160.7,325.6,190.8,302.1,552.8,1001.0,654.6,693.7,462.9,232.8,327.6,669.6,831.2,839.5,1247.0,1785.0,278.6,633.7,448.7,958.7,417.1,1180.0,516.0,816.1,1380.0,2667.0,1819.0,1388.0,2002.0,1303.0,1901.0,2376.0,2689.0,3026.0,3497.0,4017.0,1457.0,3374.0,2002.0,1991.0,2122.0,3183.0,2227.0,2002.0,2766.0,4623.0,3139.0,2051.0
