date,jcd,rno,source_type,snapshot_type,source_url,odds_mapping_version,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-01-12,01,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260112&jcd=01&rno=1,official_table_v2,29.6,48.5,99.7,199.9,19.7,12.2,17.5,81.1,61.2,33.6,75.5,198.4,139.8,74.9,145.0,347.3,625.5,399.9,543.1,637.5,34.2,44.7,121.3,272.1,35.8,28.6,65.1,189.0,73.2,45.6,125.5,315.7,221.0,192.9,255.2,586.5,776.3,591.8,745.6,799.8,19.6,12.3,16.0,76.2,31.4,22.7,51.0,163.3,21.0,28.0,24.8,85.3,39.4,75.2,44.8,133.5,272.6,382.5,274.3,344.5,116.1,68.7,104.9,286.2,139.5,89.8,169.6,356.7,60.7,71.7,64.7,180.7,130.1,207.8,108.8,235.6,625.5,643.8,507.6,485.2,350.0,146.8,248.0,428.5,499.9,387.0,523.7,758.5,122.0,297.2,159.5,496.1,282.6,545.3,220.7,583.9,846.0,1073.0,942.7,1047.0,1434.0,1269.0,1319.0,1293.0,1552.0,1419.0,1450.0,1466.0,1482.0,1670.0,1081.0,1434.0,1552.0,1912.0,1629.0,1534.0,1499.0,1670.0,1692.0,1629.0
2026-01-12,01,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260112&jcd=01&rno=2,official_table_v2,44.9,16.0,50.0,44.5,76.7,70.5,181.0,169.8,25.9,75.9,78.6,53.1,149.1,315.3,185.3,233.1,124.9,331.3,130.5,357.6,42.3,16.9,48.1,41.4,76.1,38.3,91.3,79.3,20.7,31.4,29.2,18.1,119.6,168.8,71.5,102.7,110.0,164.6,51.3,137.5,160.8,166.2,339.7,369.4,131.1,67.6,138.6,157.3,194.6,95.2,181.0,179.4,650.0,336.3,352.6,574.5,676.0,393.0,370.7,759.5,37.8,132.8,49.7,40.6,31.0,57.3,30.1,21.6,212.8,103.3,160.5,166.3,45.8,37.3,135.5,30.8,61.6,34.3,162.1,52.1,376.2,804.7,338.0,419.8,326.5,439.9,164.3,244.9,952.1,612.6,625.9,862.9,252.8,149.1,473.8,144.8,499.5,364.7,866.6,209.0,344.3,845.0,300.8,740.1,332.4,554.1,124.7,447.6,1185.0,795.3,676.0,1428.0,265.4,117.9,549.5,267.9,845.0,568.0,1316.0,362.7
2026-01-12,01,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260112&jcd=01&rno=3,official_table_v2,26.6,13.4,36.9,74.2,60.7,114.4,190.0,256.9,31.5,105.4,92.5,158.9,126.9,337.5,232.6,449.5,324.3,726.8,365.4,740.3,17.2,7.1,21.7,39.5,34.1,22.2,55.6,96.1,10.4,17.2,14.0,23.4,66.7,111.8,42.8,126.0,164.3,248.6,96.6,227.6,118.4,181.3,366.1,500.4,104.6,79.2,174.7,284.5,326.5,146.3,354.3,589.2,721.6,419.2,513.3,889.1,1896.0,1402.0,1991.0,2237.0,47.3,183.2,90.2,139.8,34.3,62.7,36.4,53.6,342.2,151.5,322.7,447.5,111.6,59.1,239.3,101.3,222.2,119.5,500.4,196.9,384.4,952.9,463.1,624.3,307.8,526.8,178.4,391.2,1164.0,609.0,790.3,1131.0,387.4,187.3,721.6,303.6,1088.0,881.2,1794.0,624.3,1164.0,2691.0,1031.0,1844.0,897.1,1383.0,438.6,1252.0,3688.0,2164.0,2289.0,3375.0,1010.0,474.2,1878.0,1059.0,1861.0,1543.0,2586.0,1252.0
2026-01-12,01,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260112&jcd=01&rno=4,official_table_v2,58.3,12.4,10.9,23.1,125.1,144.2,119.9,207.3,22.1,115.7,21.3,47.1,17.6,98.1,25.7,32.6,62.8,312.6,98.8,75.8,140.0,34.1,27.1,55.1,375.7,397.9,348.7,670.4,67.9,253.3,48.7,119.5,55.0,251.2,54.7,90.7,196.0,753.1,248.7,185.3,601.9,414.9,603.0,859.0,718.6,703.3,697.4,1479.0,763.5,1050.0,1057.0,1792.0,916.3,870.3,1067.0,1363.0,1578.0,2259.0,2443.0,1929.0,51.4,236.1,38.2,66.1,68.0,283.6,47.9,95.6,580.7,645.5,560.0,893.9,27.1,26.6,178.9,24.4,107.3,130.6,606.3,63.9,50.5,270.6,64.1,62.0,70.5,277.4,71.1,84.7,634.3,509.0,741.2,820.5,46.3,42.7,272.8,38.8,105.7,106.7,464.6,90.3,217.5,789.1,302.0,224.0,304.5,1030.0,432.9,307.1,1541.0,1884.0,2128.0,1987.0,381.7,394.1,1235.0,212.8,292.1,280.0,1133.0,230.0
2026-01-12,01,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260112&jcd=01&rno=5,official_table_v2,32.1,91.0,38.4,47.5,26.0,36.6,13.0,15.9,127.8,85.6,80.1,79.8,57.7,30.9,76.7,29.4,95.8,49.1,113.2,49.5,60.9,159.8,77.6,76.0,84.0,218.8,102.9,84.5,296.4,364.7,406.8,359.4,219.4,228.0,497.2,233.6,238.2,236.8,546.4,309.3,50.0,51.7,21.0,22.3,77.5,155.8,72.5,57.9,99.3,160.9,61.5,59.3,43.5,83.4,65.5,24.1,46.9,84.7,80.8,31.7,418.6,276.5,184.3,172.9,595.2,496.7,470.1,404.2,278.1,401.1,185.7,174.3,170.8,307.1,188.5,88.5,227.7,382.8,232.0,122.5,187.1,88.3,186.9,60.4,332.3,329.7,609.2,219.3,109.9,265.2,223.1,69.4,245.2,495.3,268.2,112.6,75.1,166.9,72.2,115.6,325.4,156.5,359.9,149.8,546.4,448.6,865.1,506.4,141.6,311.3,334.8,96.0,501.0,848.1,510.9,284.5,153.0,336.4,116.8,230.8
2026-01-12,01,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260112&jcd=01&rno=6,official_table_v2,7.9,11.1,12.8,18.1,9.9,11.7,11.7,16.3,19.8,21.0,23.2,21.7,21.7,22.3,26.4,18.9,30.0,33.0,32.3,29.8,296.1,339.8,363.2,528.5,693.9,1459.0,1705.0,2771.0,829.9,1948.0,1932.0,2217.0,829.9,2126.0,2572.0,2145.0,1357.0,3125.0,2771.0,2601.0,262.0,202.2,214.4,359.8,576.2,1552.0,1241.0,1622.0,633.5,1526.0,1065.0,1583.0,529.7,1087.0,1016.0,952.1,982.3,2586.0,2186.0,1757.0,245.1,328.1,211.9,211.8,642.2,1699.0,1394.0,1155.0,692.8,1737.0,1268.0,1578.0,332.8,970.0,1090.0,356.8,366.6,1212.0,1750.0,486.0,218.6,261.8,216.1,153.2,513.3,1235.0,1289.0,1067.0,523.1,1334.0,1377.0,1141.0,380.1,1141.0,1169.0,470.3,281.1,846.5,1041.0,443.4,385.1,451.6,276.3,283.0,956.1,2450.0,1989.0,2097.0,1111.0,2804.0,2375.0,2586.0,502.2,1743.0,2217.0,800.0,437.2,1402.0,1705.0,692.8
2026-01-12,01,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260112&jcd=01&rno=7,official_table_v2,17.2,35.8,74.4,157.1,7.3,4.7,9.0,30.8,37.8,16.5,37.6,103.9,103.3,41.4,75.1,153.3,320.3,143.0,255.0,328.0,142.3,273.6,410.0,680.0,173.6,347.2,533.6,943.3,635.4,578.5,1181.0,1556.0,1090.0,1131.0,1698.0,1992.0,1517.0,2059.0,2538.0,2698.0,20.2,9.4,15.8,51.1,73.4,124.9,161.5,327.2,27.7,83.6,42.6,132.5,62.7,175.2,84.4,206.4,206.5,539.0,330.8,366.6,272.1,97.4,167.9,338.4,639.2,548.7,1003.0,1214.0,117.0,359.2,198.1,429.4,211.6,534.3,249.3,331.3,788.1,1726.0,969.1,875.5,673.6,263.2,372.4,525.7,1288.0,1254.0,2317.0,2268.0,323.5,931.0,486.2,1029.0,485.6,1646.0,553.0,703.6,1426.0,3002.0,1678.0,1556.0,699.0,437.3,864.9,949.6,1110.0,1379.0,1920.0,1992.0,511.8,1082.0,964.7,1143.0,1561.0,2342.0,1754.0,1556.0,1501.0,2368.0,1685.0,1609.0
2026-01-12,01,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260112&jcd=01&rno=8,official_table_v2,62.8,58.0,28.5,287.2,65.7,44.3,18.3,188.4,79.3,63.2,23.9,236.9,12.8,8.0,9.8,44.2,657.5,506.8,505.1,206.9,201.4,161.8,89.7,537.9,206.0,180.4,152.2,395.7,226.5,218.9,168.9,537.3,112.8,160.4,145.2,501.3,1057.0,1089.0,1050.0,1009.0,166.9,75.4,46.1,211.1,209.6,198.9,163.2,399.1,73.7,170.9,63.8,147.9,56.1,151.7,79.4,187.7,401.9,725.3,376.5,343.8,189.1,104.9,44.2,217.4,306.0,320.6,205.2,635.0,127.2,297.3,89.1,256.9,47.0,149.1,79.5,154.0,455.1,870.9,580.2,340.3,19.2,12.9,15.7,58.8,57.8,93.6,104.1,329.9,37.9,92.3,76.9,187.8,46.3,146.7,88.6,197.2,219.9,683.7,410.4,477.1,2081.0,2159.0,1792.0,922.9,2495.0,3115.0,2865.0,3034.0,2189.0,2883.0,1834.0,1942.0,2110.0,2309.0,2001.0,2129.0,851.8,2699.0,1652.0,1942.0
2026-01-12,01,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260112&jcd=01&rno=9,official_table_v2,45.5,12.5,94.0,34.7,83.7,57.6,183.7,125.0,12.7,38.5,53.3,16.6,201.6,290.4,153.4,239.0,64.9,137.1,40.5,179.6,145.0,42.5,211.9,83.7,392.6,219.7,743.9,448.9,53.4,137.0,161.0,51.0,557.3,937.0,355.5,618.2,159.6,392.3,93.1,438.7,521.7,277.2,769.4,503.6,698.5,504.1,1169.0,816.2,347.2,481.5,903.9,350.8,1781.0,1746.0,1634.0,1102.0,761.8,1084.0,512.7,1069.0,19.8,61.2,39.3,13.0,32.5,105.3,74.8,24.5,144.4,191.1,311.6,117.5,47.7,59.9,175.8,26.3,13.3,15.3,54.4,18.4,545.5,986.9,462.0,564.4,860.6,1461.0,798.0,933.8,1639.0,1775.0,1707.0,1670.0,335.9,405.3,925.7,139.2,650.3,744.9,1331.0,169.4,155.9,386.1,95.1,283.3,217.0,562.6,124.0,502.6,873.1,976.1,572.2,1368.0,61.7,63.9,202.6,70.6,430.3,505.0,1099.0,133.0
2026-01-12,01,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260112&jcd=01&rno=10,official_table_v2,14.9,7.0,8.8,26.6,31.8,42.5,48.1,72.5,13.8,39.6,21.0,42.1,23.5,64.5,39.9,55.8,86.9,199.2,125.4,107.7,46.3,18.1,22.3,54.8,182.3,191.1,211.3,328.7,46.1,142.5,52.5,104.9,74.8,219.0,87.6,161.8,209.1,552.9,247.7,298.3,247.8,279.3,275.2,404.6,414.6,543.6,528.4,899.6,602.5,744.7,765.2,1046.0,770.3,849.9,1103.0,1239.0,1448.0,2085.0,2162.0,2020.0,51.1,223.2,51.9,96.2,74.0,304.9,73.2,115.0,593.3,692.6,590.9,808.7,57.9,59.1,292.8,61.4,142.6,151.5,508.6,125.8,123.9,377.4,152.2,190.5,167.4,601.3,200.7,268.3,859.9,954.0,1213.0,1274.0,144.9,150.2,561.9,159.3,390.5,445.0,1179.0,356.9,237.3,606.9,396.3,405.4,280.5,785.8,384.1,504.2,1608.0,1836.0,1946.0,1895.0,504.2,482.1,1413.0,509.9,578.6,674.2,1504.0,608.8
