date,jcd,rno,source_type,snapshot_type,source_url,odds_mapping_version,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-01-18,02,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260118&jcd=02&rno=1,official_table_v2,13.7,34.5,58.3,237.0,7.6,7.6,12.9,53.0,41.1,18.4,36.5,154.0,79.0,45.9,75.8,337.5,443.6,209.8,402.0,599.0,71.1,155.8,221.8,680.4,104.3,180.0,277.4,991.8,259.5,274.1,391.5,1051.0,455.1,494.7,635.2,1860.0,1557.0,1668.0,1642.0,2081.0,16.2,11.4,18.2,68.8,48.0,73.4,116.1,382.3,23.9,52.8,27.4,98.5,44.5,105.3,48.6,165.7,224.1,566.7,312.4,404.3,138.6,63.7,94.8,316.6,227.3,265.8,299.1,827.8,65.3,154.4,93.3,323.4,126.5,252.7,139.9,452.2,680.4,1592.0,868.8,1168.0,390.8,173.4,261.8,841.0,560.7,506.6,764.6,1534.0,182.5,438.9,241.4,767.4,290.0,587.3,275.9,1142.0,1569.0,1374.0,1118.0,1946.0,978.0,523.0,922.2,1266.0,1450.0,1983.0,1946.0,2730.0,554.8,1411.0,802.5,1274.0,1208.0,2061.0,1282.0,2167.0,1737.0,2503.0,1668.0,2285.0
2026-01-18,02,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260118&jcd=02&rno=2,official_table_v2,29.8,29.6,165.9,29.4,36.9,54.6,221.4,45.7,50.3,74.1,255.7,51.3,529.9,443.3,617.4,534.2,71.3,109.0,92.8,306.3,28.2,28.0,159.0,26.1,43.2,28.1,195.4,24.5,35.5,33.0,144.9,17.6,402.0,444.3,376.7,281.9,45.1,36.2,23.9,192.9,71.8,83.6,257.7,79.8,67.1,41.4,176.1,38.3,74.0,43.4,135.7,33.3,412.0,300.7,289.7,217.7,95.6,49.2,44.6,180.1,89.6,119.9,261.1,81.6,75.4,68.4,229.6,33.7,130.0,79.1,235.3,55.7,464.1,415.4,419.0,220.2,78.4,36.3,55.5,157.9,1071.0,1054.0,1006.0,976.3,1006.0,1032.0,718.0,712.9,745.0,799.1,734.0,639.3,957.4,986.0,1026.0,606.0,846.9,604.2,825.7,609.8,164.0,329.2,234.5,825.7,144.7,92.5,66.5,392.4,321.2,113.3,129.0,641.3,196.0,78.9,139.1,437.5,1101.0,771.1,873.0,671.8
2026-01-18,02,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260118&jcd=02&rno=3,official_table_v2,43.5,64.9,71.5,468.7,28.1,15.5,15.5,172.2,54.3,24.7,28.5,348.4,70.3,28.4,35.8,291.3,884.5,695.6,857.3,1012.0,97.9,138.3,138.8,618.6,121.7,121.9,116.0,824.8,202.7,165.2,183.0,977.4,212.4,156.8,194.3,1367.0,1994.0,2474.0,1994.0,2413.0,43.8,19.5,17.3,207.0,84.2,83.6,70.4,608.9,28.9,59.8,16.7,209.2,22.4,50.9,17.4,138.7,846.2,1426.0,724.0,532.6,88.5,35.2,45.8,299.8,162.7,154.5,167.6,804.4,40.7,90.1,35.0,269.6,46.3,95.4,34.9,175.9,987.2,1469.0,880.5,671.7,115.3,51.3,61.6,282.4,191.2,157.6,236.3,791.4,46.4,104.3,38.1,247.7,65.7,153.1,47.4,217.6,564.9,930.8,726.6,614.7,1480.0,1539.0,2148.0,1629.0,2874.0,1745.0,3370.0,3688.0,2792.0,1935.0,1714.0,2606.0,2917.0,3370.0,2753.0,1729.0,1699.0,2715.0,1897.0,1303.0
2026-01-18,02,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260118&jcd=02&rno=4,official_table_v2,52.9,89.6,299.8,54.7,49.8,42.1,175.3,36.1,88.4,63.2,296.2,60.5,482.5,441.8,458.7,400.8,78.1,58.1,77.1,281.6,69.1,102.9,241.0,54.2,98.2,100.3,443.3,69.6,124.4,110.8,437.1,66.3,725.2,825.4,915.8,755.8,124.0,98.4,112.3,478.9,63.3,50.6,246.2,38.4,93.5,83.2,218.4,63.0,49.4,64.3,127.5,22.6,325.9,263.8,252.9,178.3,40.0,53.8,27.0,128.5,50.6,60.3,128.5,27.4,56.8,51.6,153.7,22.0,62.6,52.3,136.6,22.9,114.7,119.7,140.5,54.8,24.5,20.0,21.5,41.6,1003.0,1135.0,865.3,476.1,1280.0,1286.0,922.6,561.4,880.5,1050.0,789.1,471.7,540.8,556.4,543.1,249.2,404.7,396.4,419.6,376.8,116.6,94.2,103.5,312.5,151.2,133.9,130.1,448.1,90.2,112.7,61.0,319.2,82.5,77.9,56.7,154.3,379.0,381.3,364.7,345.1
2026-01-18,02,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260118&jcd=02&rno=5,official_table_v2,46.5,26.1,189.5,98.8,38.2,14.8,121.9,61.8,13.9,11.1,59.7,23.3,304.8,250.3,201.6,330.0,183.9,147.6,84.2,346.2,124.8,72.0,389.6,201.9,161.6,106.3,508.2,388.5,74.3,94.6,370.7,149.6,822.5,1193.0,941.2,807.6,464.9,675.0,393.7,1028.0,83.3,35.1,178.4,108.0,160.7,78.8,233.4,129.9,31.8,50.6,112.7,45.6,470.6,512.1,343.6,447.0,253.8,293.1,151.1,531.4,16.1,13.8,45.4,17.3,35.9,53.0,105.0,43.2,23.8,44.9,88.2,33.0,71.5,119.6,128.8,62.8,30.0,46.2,49.0,70.7,906.1,979.2,551.1,827.6,1329.0,1670.0,1118.0,1429.0,1193.0,1554.0,1077.0,1385.0,477.3,795.6,763.7,516.0,805.1,947.9,1670.0,856.8,529.3,569.9,256.3,1036.0,832.7,1044.0,556.9,1702.0,763.7,965.0,364.1,1476.0,220.9,377.0,311.9,631.9,1818.0,2173.0,2173.0,1060.0
2026-01-18,02,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260118&jcd=02&rno=6,official_table_v2,7.6,23.2,13.5,183.1,9.4,27.8,14.3,144.3,57.0,59.8,81.0,249.6,28.7,33.0,83.8,238.6,473.5,474.6,392.6,610.4,16.9,52.8,27.7,296.4,24.0,64.8,27.5,306.5,136.8,149.7,152.6,682.9,57.6,43.6,120.3,397.2,821.2,1055.0,1655.0,958.0,25.2,67.2,32.7,216.0,29.9,74.8,33.8,301.2,107.5,112.2,93.9,325.3,49.2,43.1,92.3,201.9,723.5,851.6,971.5,625.2,228.9,224.6,223.0,744.4,276.2,270.8,254.2,855.1,277.4,266.3,250.8,584.5,240.3,249.6,280.0,523.9,1437.0,1352.0,1318.0,1112.0,95.1,102.1,262.2,446.9,110.1,83.5,231.4,481.2,106.1,85.8,250.2,482.3,405.7,299.4,345.4,716.0,802.1,689.8,923.8,1118.0,980.7,967.0,2155.0,1285.0,1361.0,2299.0,2914.0,2069.0,1231.0,1710.0,1326.0,1326.0,3337.0,3449.0,2178.0,2274.0,1898.0,2069.0,1521.0,2178.0
2026-01-18,02,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260118&jcd=02&rno=7,official_table_v2,6.8,7.0,9.4,14.4,14.9,30.4,35.5,48.6,14.7,40.6,27.4,39.0,23.2,58.8,45.3,47.2,48.5,122.2,88.1,89.2,33.4,29.8,30.0,43.7,97.4,196.3,217.6,232.0,77.1,212.7,158.5,181.9,106.6,341.4,257.5,219.7,177.5,565.7,515.7,401.1,135.3,316.7,286.0,409.7,182.2,374.6,410.5,571.4,668.9,616.3,763.1,1038.0,546.6,740.8,1024.0,1082.0,868.0,1216.0,1895.0,1590.0,78.0,232.0,86.1,133.8,121.8,356.4,198.7,266.6,545.3,549.3,715.1,833.0,115.7,167.5,483.8,164.4,288.9,401.8,976.0,379.6,152.7,390.7,235.6,208.6,210.9,608.0,500.9,399.6,583.1,854.9,1526.0,1439.0,276.3,419.6,1033.0,380.9,371.0,545.3,1378.0,719.7,369.1,963.6,845.4,618.0,435.6,1242.0,1196.0,884.9,1722.0,1660.0,2229.0,2445.0,1019.0,1249.0,2393.0,1029.0,765.7,1098.0,1879.0,1043.0
2026-01-18,02,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260118&jcd=02&rno=8,official_table_v2,6.0,11.3,18.2,43.7,11.6,27.4,43.3,76.1,27.2,43.6,95.9,129.6,65.4,91.8,169.6,239.9,199.2,345.3,370.9,478.3,11.9,26.1,20.8,59.4,20.7,43.0,24.6,67.6,61.1,73.2,81.8,126.4,51.2,44.6,101.9,104.3,206.4,203.0,258.8,226.9,56.3,112.5,112.0,221.7,51.5,84.4,60.9,108.9,221.7,157.5,226.9,335.7,188.4,120.2,288.8,292.5,586.8,367.0,733.2,580.7,147.6,221.0,286.2,486.6,154.5,215.8,199.3,317.0,385.8,282.7,517.3,467.1,318.5,285.3,399.6,357.2,856.9,613.9,1001.0,800.4,195.7,345.7,513.5,562.0,174.9,156.2,337.7,332.1,362.3,204.9,710.8,714.4,613.9,476.7,851.6,870.2,1001.0,629.1,1082.0,1209.0,678.0,1173.0,1501.0,1149.0,793.6,821.6,1027.0,1001.0,1596.0,940.5,1745.0,1939.0,1939.0,1198.0,2069.0,1802.0,1462.0,1149.0,1470.0,1887.0
2026-01-18,02,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260118&jcd=02&rno=9,official_table_v2,14.9,21.2,8.5,12.1,35.0,98.8,55.4,77.4,45.5,130.5,58.1,68.5,17.1,60.8,63.5,23.3,39.6,123.6,109.7,48.0,35.0,47.0,18.5,23.1,99.8,248.3,126.8,138.0,119.0,288.3,127.9,140.4,39.6,124.5,121.7,40.4,83.4,193.1,182.4,68.9,193.4,411.8,234.4,297.8,236.3,513.3,295.1,347.1,919.1,740.4,770.0,822.5,374.0,370.7,670.2,378.4,637.7,625.3,1117.0,598.2,130.4,580.2,117.8,165.6,160.8,461.7,141.8,177.2,925.0,774.1,740.4,802.0,96.6,102.8,415.9,67.5,193.2,199.1,557.8,119.7,51.4,175.7,130.3,53.5,70.6,261.5,189.6,67.7,345.9,418.3,757.9,390.2,157.5,163.2,541.1,100.9,70.0,71.4,264.4,124.5,154.0,448.1,317.4,139.5,189.7,618.6,417.7,149.0,1162.0,1037.0,1378.0,1005.0,523.5,439.3,1247.0,282.7,129.5,130.5,545.2,253.5
2026-01-18,02,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260118&jcd=02&rno=10,official_table_v2,9.1,10.7,68.7,13.3,19.9,42.0,140.2,41.0,24.3,49.6,120.4,35.7,230.0,298.3,321.7,277.2,39.3,68.6,61.1,201.4,21.7,16.2,81.5,16.9,51.9,60.4,182.1,48.4,36.1,65.7,128.4,29.5,301.4,377.5,302.8,216.0,42.3,58.2,40.3,158.0,94.0,177.9,392.7,148.7,102.1,147.2,333.5,125.1,271.2,213.2,520.0,225.3,629.5,591.3,910.5,609.1,223.7,190.0,298.0,661.1,65.0,239.2,200.8,73.7,71.5,161.8,169.6,56.8,383.0,274.4,790.2,277.2,230.8,210.8,578.3,172.4,85.6,67.4,234.5,171.7,683.5,956.9,871.3,822.3,733.0,963.9,720.9,604.9,1056.0,1377.0,1655.0,1566.0,739.1,549.3,1154.0,481.9,913.7,694.3,1223.0,692.5,79.9,171.9,147.9,514.9,80.1,152.5,106.1,411.1,263.1,254.0,362.4,1119.0,164.2,123.4,333.9,446.0,814.7,671.3,1229.0,698.0
