date,jcd,rno,source_type,snapshot_type,source_url,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2026-01-09,04,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260109&jcd=04&rno=1,19.4,31.4,35.2,71.8,444.7,310.1,25.2,47.3,21.6,48.6,375.6,314.2,78.6,102.2,59.8,95.4,423.7,265.7,62.0,89.3,42.0,58.6,504.1,666.4,16.6,58.0,57.5,101.9,668.5,430.5,10.8,70.1,58.8,104.1,604.6,727.2,44.8,161.7,120.7,188.4,912.1,553.3,23.7,144.7,104.8,110.5,974.0,1055.0,29.2,74.8,27.7,52.8,456.0,359.9,17.5,78.8,45.4,85.8,687.7,715.1,62.4,207.1,81.8,114.8,679.0,259.0,33.4,127.1,34.8,65.4,708.1,766.0,156.3,266.7,177.6,110.5,436.6,302.7,123.4,327.6,240.5,171.9,683.3,442.9,140.6,416.3,203.4,156.5,631.2,275.9,193.2,441.1,197.6,99.7,402.3,510.1,111.7,242.6,123.5,80.0,599.6,831.1,76.2,341.1,190.5,107.9,875.0,1244.0,84.7,278.8,97.1,93.7,916.0,978.4,225.6,546.3,240.7,117.9,633.1,744.8
2026-01-09,04,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260109&jcd=04&rno=2,43.3,114.3,44.8,133.0,166.6,882.8,75.2,173.1,23.3,62.2,111.0,984.8,50.8,143.1,20.8,68.5,164.9,928.8,426.9,443.4,236.1,330.4,630.1,1042.0,27.0,132.1,76.1,191.3,214.1,882.8,18.8,83.8,46.1,96.2,119.2,859.5,19.4,80.7,39.1,118.7,184.8,924.4,244.9,425.1,215.3,438.4,449.5,1126.0,65.0,218.0,20.3,46.0,84.8,1036.0,29.8,109.9,28.9,57.9,88.8,903.1,42.0,165.5,11.5,24.4,45.5,634.2,331.0,662.1,101.8,196.1,339.0,697.4,57.3,199.3,27.3,69.4,151.5,1166.0,38.3,108.2,33.2,82.2,155.6,1209.0,58.2,173.1,15.5,36.9,58.7,826.9,423.2,454.7,112.6,224.4,479.1,965.4,717.8,1159.0,568.0,790.2,823.4,946.7,790.2,1026.0,453.6,871.0,942.2,1113.0,624.1,1146.0,295.6,564.7,585.0,690.0,725.8,1380.0,346.2,558.3,790.2,874.9
2026-01-09,04,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260109&jcd=04&rno=3,62.0,78.7,261.3,50.2,211.2,148.1,38.3,24.8,444.3,130.4,365.2,345.2,46.7,46.4,336.6,97.4,296.5,204.0,48.9,42.5,358.5,99.6,302.8,243.2,94.5,133.1,279.6,37.3,144.3,95.5,149.9,94.3,251.1,62.1,204.7,136.6,125.7,85.1,224.9,35.4,95.6,55.3,125.7,88.2,223.2,30.5,93.0,65.4,67.8,24.2,401.5,154.3,442.1,381.7,193.8,57.0,271.2,99.5,324.9,258.6,119.7,20.1,368.2,112.5,333.3,290.8,120.6,16.9,374.3,120.0,307.2,271.5,109.4,53.7,642.2,122.5,242.6,173.1,192.0,86.6,376.9,59.9,117.1,80.3,165.7,29.1,490.1,128.8,281.7,250.7,134.9,25.6,367.7,57.1,126.0,124.7,111.8,41.8,575.4,110.7,310.0,231.6,205.0,73.7,384.4,53.4,156.2,110.4,155.9,19.9,522.2,137.9,341.3,300.1,137.6,22.4,376.4,69.4,156.9,134.7
2026-01-09,04,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260109&jcd=04&rno=4,22.1,27.3,150.9,148.7,42.2,329.6,24.4,25.2,346.3,501.2,121.7,979.6,11.0,11.3,161.7,144.7,129.8,691.8,34.4,36.7,328.8,260.8,99.7,446.1,39.6,63.3,159.3,153.3,38.9,338.3,95.0,94.6,221.8,334.7,81.5,458.5,49.9,41.3,98.2,90.2,70.5,417.5,123.8,97.6,174.7,149.9,54.5,232.1,68.1,63.0,472.4,505.7,183.7,979.6,153.1,121.3,319.8,480.5,130.6,703.9,87.9,41.4,308.2,409.0,323.9,1069.0,172.1,96.1,581.2,675.1,247.7,793.7,21.6,17.3,168.8,133.1,164.3,686.7,54.9,37.2,120.3,79.1,100.0,503.0,69.0,30.4,267.3,273.0,324.6,1098.0,74.7,33.0,230.2,125.6,147.2,561.4,124.7,119.9,599.9,366.2,135.0,348.9,326.1,181.2,427.1,251.9,85.6,207.2,290.3,152.4,718.4,691.8,213.5,603.8,166.2,81.4,437.7,254.4,178.0,409.0
2026-01-09,04,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260109&jcd=04&rno=5,68.1,226.2,355.9,41.3,28.9,690.5,25.3,85.4,345.6,111.6,81.5,1150.0,24.5,79.8,282.4,17.9,16.7,508.8,147.6,282.6,755.5,53.5,53.5,540.5,83.1,420.2,490.2,77.8,55.6,1006.0,74.3,507.2,500.1,251.8,246.4,1279.0,69.1,493.2,545.1,64.1,56.1,904.5,243.6,978.9,731.4,141.8,144.2,1066.0,22.6,123.1,395.9,258.1,215.5,1689.0,54.0,384.0,482.1,365.7,413.7,1420.0,12.8,105.6,380.4,232.6,283.4,1543.0,58.7,347.1,836.1,368.6,426.9,1754.0,22.3,113.5,334.4,13.7,16.6,517.8,54.0,396.4,574.4,26.9,30.9,731.4,14.3,107.7,428.7,85.4,108.6,1372.0,67.0,379.0,683.1,23.9,31.5,380.8,285.1,610.4,1315.0,108.8,88.6,501.7,410.6,1150.0,1171.0,149.9,139.0,842.7,169.5,673.1,1220.0,322.0,268.4,930.7,184.2,762.7,1122.0,77.2,74.7,353.2
2026-01-09,04,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260109&jcd=04&rno=6,23.6,133.6,87.2,22.5,233.7,575.4,16.8,89.7,35.1,15.0,166.3,465.9,100.0,373.4,137.8,43.0,113.9,295.1,111.9,260.8,136.8,36.0,370.2,952.3,18.9,249.5,195.0,54.6,430.9,1204.0,8.3,267.9,193.5,107.0,710.3,1568.0,44.4,995.8,652.9,214.2,569.4,940.0,50.0,687.9,418.5,153.1,1038.0,2096.0,10.7,131.3,38.8,29.2,287.7,893.7,7.0,248.1,101.9,73.0,514.3,1677.0,25.0,587.8,124.1,119.6,308.0,538.4,26.5,409.1,93.3,82.6,685.7,1591.0,138.9,734.2,284.7,79.5,134.9,318.8,87.1,1048.0,553.5,200.4,388.0,643.3,70.1,749.4,298.3,151.6,252.7,461.0,220.9,1204.0,455.2,165.8,378.6,643.3,208.0,715.0,324.0,73.7,668.9,1290.0,153.7,1004.0,557.7,166.0,1191.0,2180.0,100.1,703.4,227.6,129.8,1009.0,1504.0,307.5,1397.0,726.9,181.5,616.0,995.8
2026-01-09,04,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260109&jcd=04&rno=7,37.3,64.8,190.2,132.8,21.0,650.0,38.8,64.1,274.6,228.9,49.0,1231.0,14.5,23.6,93.8,74.6,49.4,880.4,70.5,94.9,251.5,148.0,36.7,453.2,47.1,140.0,231.1,167.8,25.9,764.6,80.1,191.9,273.8,273.5,67.2,1143.0,38.1,78.0,126.6,81.2,51.7,862.1,151.4,244.9,294.6,175.9,40.2,355.2,60.4,121.2,371.5,333.9,93.2,1793.0,105.7,201.6,360.0,352.6,96.8,1410.0,44.9,62.8,162.5,159.6,130.8,1562.0,135.8,188.9,387.4,332.4,81.5,1096.0,15.6,25.8,112.7,56.8,60.4,913.7,31.2,55.6,122.8,55.5,58.9,834.9,38.5,48.0,149.4,95.0,104.2,1605.0,41.9,52.4,120.5,46.9,49.1,550.3,182.5,301.7,605.3,290.8,67.9,393.1,320.3,473.9,647.1,292.6,63.6,293.4,241.7,388.4,682.0,381.3,111.5,768.6,133.6,166.7,320.7,141.6,92.4,473.2
2026-01-09,04,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260109&jcd=04&rno=8,28.4,55.4,90.2,68.9,123.0,241.4,22.6,39.1,43.4,48.3,122.9,226.1,44.2,86.0,62.3,41.0,113.7,178.3,62.9,101.8,86.5,47.5,131.8,214.9,27.0,93.5,100.8,111.4,214.2,386.1,16.0,90.0,90.8,157.7,397.6,518.6,25.8,183.7,169.4,145.5,388.3,431.2,46.2,191.1,163.6,145.5,406.4,581.2,27.1,67.0,58.3,70.2,200.5,321.5,18.0,100.3,110.4,182.2,333.7,517.8,23.9,133.0,64.8,91.2,207.4,297.1,31.6,118.7,68.8,97.9,244.2,420.3,53.5,167.2,98.5,56.1,134.3,216.1,47.7,338.5,198.7,131.4,267.4,373.9,46.8,231.5,103.7,101.7,198.6,280.0,62.1,399.1,114.6,52.8,118.4,237.9,132.5,291.6,208.9,93.2,196.7,322.7,90.7,416.6,312.4,193.5,391.1,565.4,79.4,257.3,154.2,152.0,329.8,457.3,109.6,514.6,227.7,92.6,182.1,292.6
2026-01-09,04,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260109&jcd=04&rno=9,37.7,37.5,331.2,67.3,344.7,33.9,21.4,18.1,519.6,196.1,468.7,107.1,52.0,46.6,416.9,147.6,432.1,52.5,22.2,17.3,546.2,72.6,420.7,116.9,82.6,103.8,379.0,57.1,326.5,28.5,153.5,98.1,327.5,152.7,569.5,73.8,182.5,176.6,593.7,85.0,310.0,27.0,170.8,108.8,359.8,35.0,254.8,66.4,38.3,26.4,703.1,446.5,692.5,237.8,104.1,60.0,502.5,388.1,905.7,181.8,98.9,45.9,822.1,733.7,1113.0,259.2,48.2,15.3,606.1,402.8,1170.0,436.2,142.1,110.5,609.5,187.2,454.1,65.9,222.5,182.5,1002.0,139.4,341.4,41.9,204.4,84.2,1149.0,460.0,787.8,145.2,180.4,65.5,1174.0,112.8,286.5,104.8,42.3,25.8,772.6,70.8,431.5,189.6,152.8,78.7,622.6,43.3,298.2,139.7,67.9,20.7,743.9,193.5,809.6,381.2,143.8,58.6,1090.0,95.7,337.1,156.3
2026-01-09,04,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20260109&jcd=04&rno=10,22.8,165.1,150.0,66.5,77.5,393.2,17.9,111.5,105.9,97.2,75.3,477.0,28.5,117.8,85.7,35.3,53.4,263.3,31.2,144.8,157.1,43.0,43.4,231.1,25.0,451.5,407.9,177.3,170.5,693.5,19.4,705.7,504.5,394.2,401.7,988.3,18.5,630.0,544.5,256.5,315.2,904.7,33.3,764.0,650.4,190.7,198.5,815.8,18.4,212.2,250.0,234.5,148.5,825.6,22.3,575.0,467.7,542.0,438.3,1069.0,14.2,359.2,316.6,343.0,371.4,1084.0,20.3,352.6,377.2,390.0,281.3,998.6,31.9,228.2,161.0,42.9,66.4,316.8,25.7,686.6,425.9,121.3,177.2,692.5,18.9,407.9,315.0,189.8,273.9,903.0,21.3,331.5,301.9,48.9,71.6,376.0,68.1,448.1,510.9,89.3,78.2,262.3,87.7,810.3,901.3,206.3,189.9,597.9,53.5,690.5,653.1,363.2,235.7,722.7,52.9,584.8,548.8,110.5,136.1,383.2
