レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202607210401,2026-07-21,04,01R,吉田 光,5.30,0.18,3.2,4,,IP,3,,IP,1,,IP,F,,G3,5,,IP,1,,IP,6,,G3,1,,G3,2,,G3,5,,G3,杢野 誓良,3.60,0.16,3.2,4,,IP,6,,IP,3,,IP,3,,IP,4,,IP,6,,IP,3,,IP,6,3,IP,6,,IP,3,,IP,村松 栄太,4.30,0.15,3.1,4,,IP,3,,IP,5,6,IP,6,,IP,4,,IP,5,,IP,5,,IP,3,,IP,1,,IP,3,,IP,若林 樹蘭,5.10,0.15,2.4,2,,IP,5,,IP,3,,IP,5,5,IP,2,5,IP,6,,IP,4,,IP,1,,IP,2,,IP,5,,IP,近藤 稔也,3.20,0.17,2.7,5,,IP,4,,IP,3,,IP,4,,IP,4,,IP,F,4,IP,6,,IP,4,,IP,6,,IP,3,,IP,井田 涼介,2.00,0.22,3.7,6,,IP,5,,IP,6,,IP,4,,IP,6,,IP,3,,IP,5,,IP,6,,IP,6,,IP,6,,IP
202607210402,2026-07-21,04,02R,中野 和裕,5.20,0.16,2.6,4,,IP,6,,IP,3,,G3,4,,IP,2,,IP,2,,IP,2,,IP,6,,IP,2,,IP,4,,IP,吉田 宗弘,5.40,0.17,3.3,4,,IP,2,,IP,2,,IP,5,,IP,4,,IP,1,,IP,3,,IP,5,,IP,2,,IP,5,,IP,室田 泰史,5.50,0.11,2.6,6,,G3,2,,G3,5,,G3,1,,G3,4,,IP,1,,IP,4,,IP,3,,IP,4,,IP,3,,IP,藤井 徹,2.00,0.21,4.5,6,,IP,5,,IP,6,,IP,6,,IP,5,,IP,6,,IP,4,,IP,4,,IP,5,5,IP,5,,IP,村上 宗太郎,3.50,0.19,3.8,5,,IP,6,4,IP,5,,IP,5,,IP,1,,IP,2,,IP,6,,IP,4,4,IP,4,6,IP,6,,IP,佐竹 友樹,2.30,0.13,3.9,6,,G2,5,,IP,6,,IP,3,,IP,6,,IP,5,,IP,4,,IP,5,5,IP,6,,IP,5,,IP
202607210403,2026-07-21,04,03R,岩田 凌,4.40,0.17,3.2,5,,IP,3,,IP,3,,IP,4,,IP,6,2,IP,2,,IP,4,,IP,1,,IP,5,2,IP,6,,IP,品田 直樹,6.50,0.20,3.9,3,,IP,2,,IP,3,,IP,4,,IP,3,,IP,1,,IP,3,,IP,3,,IP,5,,IP,1,,IP,酒井 俊弘,4.80,0.16,2.8,2,,IP,4,,IP,5,4,IP,5,,IP,1,,IP,4,,IP,4,,IP,2,,IP,4,,IP,5,,IP,新開 航,6.80,0.15,3.4,5,,IP,1,,G2,4,,SG,2,,G1,2,,IP,3,,G1,4,,IP,1,,IP,6,,G1,2,,G1,松山 裕基,2.10,0.20,3.2,F,,IP,6,,IP,5,,IP,5,,IP,4,,IP,4,,IP,6,,IP,4,,IP,5,4,IP,6,,IP,貫地谷 直人,3.20,0.20,5.3,6,,IP,6,,IP,2,5,IP,5,,IP,4,,IP,6,,IP,6,,IP,4,,IP,4,,IP,3,,IP
202607210404,2026-07-21,04,04R,高木 圭大,8.30,0.13,2.0,1,,IP,2,,IP,6,,IP,1,,IP,2,,IP,1,,IP,2,,IP,1,,IP,2,,IP,1,,IP,森作 雄大,5.20,0.14,2.4,5,,IP,5,,IP,4,,IP,1,,IP,4,,IP,6,,IP,2,,IP,1,,IP,6,,IP,1,,IP,幸野 史明,4.20,0.15,2.0,4,,IP,3,,IP,3,,IP,2,,IP,6,,IP,5,,IP,3,,IP,4,6,IP,6,,IP,4,,IP,亀山 雅幸,5.30,0.18,3.2,4,,IP,1,,IP,3,,IP,6,,IP,2,,IP,2,,IP,4,,IP,2,,IP,5,,IP,5,,IP,谷川 将太,4.70,0.16,2.4,3,,IP,6,,IP,3,,IP,4,,IP,1,,IP,1,,IP,3,6,IP,5,,IP,6,,IP,6,,IP,中澤 和志,4.80,0.12,3.0,4,,IP,4,,IP,2,,IP,2,,IP,5,5,IP,5,,IP,1,,IP,5,,IP,4,,IP,4,,IP
202607210405,2026-07-21,04,05R,井田 涼介,2.80,0.22,3.9,1,,IP,6,2,IP,3,,IP,5,,IP,6,2,IP,5,2,IP,5,,IP,6,,IP,5,,IP,6,,IP,富澤 祐作,5.60,0.12,2.8,3,,IP,2,,IP,6,,IP,6,,IP,2,,IP,4,,IP,1,,IP,4,,IP,3,,IP,2,,IP,山ノ内 雅人,6.20,0.16,3.2,2,,IP,4,,IP,2,,IP,1,,IP,3,,IP,4,,IP,2,,IP,3,,IP,5,,IP,3,,IP,三嶌 誠司,5.50,0.16,3.2,3,,IP,4,3,IP,3,,IP,3,,IP,2,,IP,2,5,IP,2,,IP,4,,IP,4,,IP,6,,IP,梶原 正,2.80,0.14,3.6,5,,IP,6,,IP,5,,G3,6,,G3,4,,G3,6,,G3,6,,IP,2,,IP,3,,IP,5,,IP,松浦 勝,1.50,0.17,4.5,6,,IP,5,,IP,5,,IP,5,,IP,5,,IP,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202607210406,2026-07-21,04,06R,大久保信一郎,7.80,0.11,2.3,4,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,G3,1,,IP,4,,IP,5,,IP,蒲原 健太,5.20,0.15,3.4,2,,IP,5,,IP,6,,IP,3,,IP,3,,IP,1,,IP,3,,IP,2,,IP,4,,IP,6,,IP,片岡 秀樹,4.80,0.14,3.3,4,,IP,2,,IP,5,,IP,5,,IP,3,,IP,3,4,IP,4,,IP,2,,IP,5,,IP,3,,IP,岡部 浩,4.11,0.19,3.3,5,6,IP,6,6,IP,落,,IP,5,,IP,3,,IP,1,,IP,4,,IP,5,5,IP,3,,IP,4,,IP,杢野 誓良,3.10,0.16,2.6,5,,IP,3,,IP,6,,IP,4,,IP,5,,IP,5,,IP,3,,IP,4,,IP,5,,IP,5,,IP,坪口 竜也,3.70,0.16,4.2,5,,IP,4,,IP,5,,G2,4,,IP,5,,IP,4,,IP,5,,IP,3,,IP,3,,IP,4,,IP
202607210407,2026-07-21,04,07R,佐竹 友樹,7.60,0.18,3.5,1,,G2,1,,IP,2,,IP,3,,IP,1,,IP,1,,IP,2,,IP,1,,IP,5,,IP,6,,IP,松山 裕基,5.40,0.19,3.8,5,,IP,5,,IP,1,,IP,2,,IP,1,,IP,2,,IP,4,,IP,4,,IP,4,,IP,5,,IP,大塚 康雅,5.90,0.17,3.0,1,,IP,5,,IP,4,,IP,2,,IP,6,,IP,2,,IP,4,,IP,2,,IP,1,,IP,4,,IP,村松 栄太,4.40,0.13,3.2,4,3,IP,5,6,IP,4,,IP,4,,IP,3,,IP,3,,IP,5,,IP,4,5,IP,3,,IP,3,5,IP,山下 和彦,4.80,0.15,2.6,5,,IP,3,,G3,3,,G3,3,,IP,4,,IP,6,,G3,1,4,IP,5,,IP,1,4,IP,6,,IP,吉田 光,3.50,0.20,4.1,4,,IP,4,,IP,6,,IP,3,,IP,4,,IP,3,,IP,4,,IP,6,,IP,4,,IP,6,,IP
202607210408,2026-07-21,04,08R,貫地谷 直人,3.50,0.18,3.9,5,,IP,4,,IP,5,,IP,5,,IP,3,,IP,5,,IP,3,,IP,6,,IP,2,,IP,5,2,IP,近藤 稔也,4.10,0.19,4.5,5,,IP,5,,IP,3,,IP,3,,IP,6,,IP,4,,IP,2,,IP,3,,IP,4,,IP,5,,IP,岩田 凌,4.44,0.19,4.0,3,,IP,4,,IP,4,,IP,4,,IP,5,4,IP,エ,,IP,4,,IP,5,,IP,1,,IP,4,,IP,室田 泰史,4.40,0.13,2.6,4,,IP,5,,G3,4,,G3,4,,G3,4,,IP,3,,IP,3,,IP,3,,IP,5,,IP,3,,IP,中野 和裕,3.20,0.15,2.7,6,,IP,6,,IP,4,,IP,5,,IP,3,,G3,6,6,G3,1,4,IP,6,,IP,5,,IP,4,,IP,高木 圭大,3.10,0.16,3.9,3,,IP,6,,IP,4,,IP,5,,IP,5,,IP,2,,IP,6,,IP,6,,IP,4,,IP,5,,IP
202607210409,2026-07-21,04,09R,中澤 和志,9.00,0.11,1.5,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,4,,IP,1,,IP,1,,IP,梶原 正,4.40,0.11,2.5,4,,IP,6,,IP,6,,IP,4,,G3,2,,G3,2,,G3,4,,G3,2,,IP,5,,IP,4,,IP,若林 樹蘭,5.60,0.13,2.4,4,,IP,2,,IP,4,,IP,4,,IP,2,,IP,4,,IP,4,,IP,2,,IP,3,,IP,3,,IP,幸野 史明,3.50,0.20,3.4,5,,IP,4,,IP,1,,IP,5,,IP,5,,IP,5,6,IP,4,,IP,6,,IP,5,,IP,3,,IP,吉田 宗弘,3.70,0.13,1.8,4,,IP,5,,IP,3,,IP,3,,IP,6,,IP,4,,IP,2,,IP,5,,IP,5,,IP,5,,IP,品田 直樹,3.20,0.23,4.2,6,,IP,6,,IP,6,,IP,5,,IP,4,,IP,4,,IP,6,,IP,3,,IP,5,,IP,2,5,IP
202607210410,2026-07-21,04,10R,村上 宗太郎,6.60,0.18,3.9,2,,IP,3,,IP,5,,IP,1,,IP,5,,IP,2,,IP,2,,IP,1,,IP,5,,IP,1,,IP,谷川 将太,7.00,0.14,2.5,2,,IP,2,,IP,3,,IP,3,,IP,2,,IP,3,,IP,2,,IP,5,,IP,1,,IP,2,,IP,三嶌 誠司,6.60,0.15,2.9,4,,IP,1,4,IP,5,,IP,2,,IP,2,,IP,3,,IP,1,,IP,1,,IP,4,,IP,4,2,IP,山ノ内 雅人,4.00,0.12,3.0,4,,IP,4,,IP,4,,IP,2,,IP,5,,IP,2,5,IP,5,,IP,6,,IP,3,,IP,6,,IP,森作 雄大,3.00,0.08,2.3,5,,IP,6,,IP,5,,IP,6,,IP,1,,IP,4,,IP,5,,IP,4,,IP,6,,G2,6,,G2,大久保信一郎,4.40,0.22,4.6,4,,IP,4,,IP,2,,IP,3,,IP,5,,IP,5,,IP,4,,IP,6,,G3,3,,IP,3,,IP
