date,jcd,rno,source_type,snapshot_type,source_url,odds_mapping_version,1-2-3,1-2-4,1-2-5,1-2-6,1-3-2,1-3-4,1-3-5,1-3-6,1-4-2,1-4-3,1-4-5,1-4-6,1-5-2,1-5-3,1-5-4,1-5-6,1-6-2,1-6-3,1-6-4,1-6-5,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,2-3-4,2-3-5,2-3-6,2-4-1,2-4-3,2-4-5,2-4-6,2-5-1,2-5-3,2-5-4,2-5-6,2-6-1,2-6-3,2-6-4,2-6-5,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,3-2-4,3-2-5,3-2-6,3-4-1,3-4-2,3-4-5,3-4-6,3-5-1,3-5-2,3-5-4,3-5-6,3-6-1,3-6-2,3-6-4,3-6-5,4-1-2,4-1-3,4-1-5,4-1-6,4-2-1,4-2-3,4-2-5,4-2-6,4-3-1,4-3-2,4-3-5,4-3-6,4-5-1,4-5-2,4-5-3,4-5-6,4-6-1,4-6-2,4-6-3,4-6-5,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,5-2-3,5-2-4,5-2-6,5-3-1,5-3-2,5-3-4,5-3-6,5-4-1,5-4-2,5-4-3,5-4-6,5-6-1,5-6-2,5-6-3,5-6-4,6-1-2,6-1-3,6-1-4,6-1-5,6-2-1,6-2-3,6-2-4,6-2-5,6-3-1,6-3-2,6-3-4,6-3-5,6-4-1,6-4-2,6-4-3,6-4-5,6-5-1,6-5-2,6-5-3,6-5-4
2025-10-09,01,1,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251009&jcd=01&rno=1,official_table_v2,41.9,26.3,52.3,44.8,45.3,25.1,55.8,45.8,24.5,22.1,23.7,15.5,82.8,88.1,59.7,58.6,66.6,79.4,38.7,73.6,159.8,82.7,160.7,131.3,294.0,287.4,517.9,429.4,117.7,223.0,189.7,106.8,356.5,675.3,345.6,364.7,250.8,549.2,164.7,390.0,188.6,104.7,182.0,141.6,367.5,332.9,508.3,421.9,131.1,286.9,162.3,121.2,283.5,544.5,300.5,286.1,283.1,567.1,197.0,364.0,51.2,59.8,28.4,20.3,93.3,172.8,98.4,64.2,113.8,214.5,117.1,82.5,35.8,74.4,95.8,20.2,27.8,48.3,56.9,22.7,196.6,242.8,137.8,118.6,338.8,500.3,339.4,281.0,499.0,718.5,358.5,344.9,121.1,204.4,238.3,72.6,187.7,235.3,284.4,101.9,174.2,224.3,82.3,192.0,265.8,560.4,164.9,390.0,384.5,634.9,201.6,390.8,83.3,122.5,129.8,78.2,258.6,311.2,364.7,113.8
2025-10-09,01,2,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251009&jcd=01&rno=2,official_table_v2,112.0,51.6,32.4,60.0,160.2,122.3,140.0,242.7,58.7,146.0,21.3,26.2,26.5,96.9,12.7,10.1,67.7,183.0,24.4,16.7,336.5,126.3,86.2,126.5,565.8,619.4,515.1,577.1,176.9,488.8,153.3,193.9,102.2,342.9,119.6,91.7,174.8,411.7,183.3,124.4,544.3,341.3,335.7,781.0,722.1,865.7,653.2,860.5,690.9,945.4,588.9,760.4,638.7,659.2,707.9,513.2,1114.0,951.7,871.0,563.5,81.8,232.9,38.7,68.6,161.1,316.5,121.1,164.4,421.4,513.2,388.4,414.1,44.8,79.0,218.0,32.7,119.4,165.7,353.9,65.2,49.2,153.7,31.2,23.4,83.2,238.3,87.4,73.0,416.5,443.5,338.1,303.1,49.1,75.3,184.7,34.3,37.9,53.9,137.1,29.8,173.7,432.8,105.1,68.0,193.1,431.5,214.1,139.5,740.8,596.3,532.2,403.6,138.1,203.2,373.2,66.8,65.8,104.6,225.6,54.7
2025-10-09,01,3,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251009&jcd=01&rno=3,official_table_v2,39.8,40.6,145.8,15.9,65.0,105.1,311.2,46.2,97.2,170.5,387.3,76.4,407.7,631.7,618.5,333.0,14.4,25.9,33.6,100.0,42.9,38.0,136.1,18.9,70.1,65.5,261.4,38.8,68.9,74.2,241.7,36.3,398.9,648.4,498.9,319.3,19.6,27.2,23.1,92.6,171.7,252.9,521.9,149.9,182.6,171.5,600.8,107.3,402.1,223.7,651.3,210.2,1115.0,1226.0,1106.0,974.8,149.2,111.2,200.5,523.8,195.7,413.4,537.2,169.1,185.8,198.3,446.0,86.3,514.6,269.1,892.1,223.0,787.1,813.2,1029.0,754.8,168.0,93.4,222.6,471.8,489.0,1388.0,1015.0,559.7,697.6,1691.0,1291.0,629.0,1565.0,1635.0,2016.0,1691.0,1350.0,1517.0,2044.0,1247.0,678.3,681.4,1617.0,1691.0,14.1,38.1,37.0,96.7,14.5,19.6,19.7,74.6,77.7,56.8,96.2,287.5,87.7,51.1,101.8,244.5,276.1,257.3,439.4,391.4
2025-10-09,01,4,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251009&jcd=01&rno=4,official_table_v2,12.4,8.1,15.7,51.5,21.3,22.8,36.1,94.4,12.4,26.1,21.7,61.0,34.8,61.5,43.1,98.5,235.1,312.0,279.7,318.5,40.9,20.8,36.1,124.2,125.4,111.1,147.5,422.2,41.9,89.6,52.3,186.7,113.7,194.2,100.4,370.4,492.2,1040.0,472.0,679.3,87.6,74.1,88.6,273.1,148.9,128.9,179.6,556.1,126.7,132.1,170.6,395.0,203.2,283.2,273.9,619.8,780.0,1252.0,829.2,1076.0,29.1,81.0,36.4,105.6,47.9,113.2,51.9,165.5,198.8,171.8,201.8,363.8,54.0,54.5,139.2,94.8,271.9,332.3,524.5,227.2,136.1,250.4,126.1,295.0,185.5,292.6,155.6,468.4,377.2,396.7,536.7,1195.0,150.7,143.9,370.4,242.2,603.6,751.4,939.2,436.2,840.6,1427.0,1211.0,1484.0,1109.0,1658.0,1064.0,1937.0,1278.0,1547.0,1753.0,2487.0,1296.0,1006.0,1841.0,995.1,1643.0,2001.0,2487.0,989.7
2025-10-09,01,5,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251009&jcd=01&rno=5,official_table_v2,69.0,20.8,27.4,62.4,94.5,58.5,76.9,143.9,17.9,51.7,10.7,17.7,32.8,80.2,19.5,33.9,153.3,308.7,72.8,98.9,238.9,76.8,85.7,163.4,539.9,497.6,558.9,819.6,99.1,347.9,79.9,125.5,152.0,478.2,106.7,192.2,493.8,1252.0,254.2,338.3,313.9,227.9,296.1,419.0,603.4,602.3,702.0,1016.0,242.5,368.9,206.2,269.0,425.7,638.6,318.6,462.9,861.8,1247.0,584.6,764.4,35.2,116.2,18.6,31.6,63.6,208.1,47.2,80.9,206.7,246.9,141.4,190.8,18.3,25.0,87.7,16.0,63.4,96.8,262.6,42.6,105.6,282.4,50.2,79.6,159.5,525.6,114.1,181.7,617.5,685.3,423.4,638.6,42.0,58.1,200.6,37.8,150.9,224.9,594.4,79.1,570.9,1160.0,307.8,447.9,783.3,1963.0,418.4,499.2,1479.0,1709.0,978.5,1551.0,315.8,354.5,921.8,161.0,530.0,473.9,1486.0,173.2
2025-10-09,01,6,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251009&jcd=01&rno=6,official_table_v2,20.7,18.2,19.8,91.0,19.4,9.4,11.9,57.8,14.6,8.6,5.7,34.3,19.7,15.1,10.3,43.3,194.1,187.7,129.1,140.9,396.0,346.5,322.9,1123.0,630.0,1411.0,1679.0,2845.0,572.1,1638.0,1101.0,2253.0,501.2,1855.0,1170.0,2284.0,2623.0,4600.0,2209.0,3292.0,293.0,140.9,163.4,591.2,565.3,1405.0,1267.0,2433.0,300.1,1166.0,494.5,1499.0,344.0,1253.0,657.1,1614.0,1897.0,3950.0,2895.0,2525.0,114.4,88.2,37.8,160.9,311.8,632.4,440.7,1011.0,235.0,722.2,315.9,965.0,62.7,228.1,206.4,244.4,493.1,1382.0,1591.0,693.8,92.0,99.2,62.4,121.5,278.6,713.0,488.1,772.0,291.2,827.1,505.0,951.3,112.9,331.1,370.6,333.1,280.7,566.3,642.1,492.4,1002.0,1186.0,702.5,551.4,1941.0,4250.0,3997.0,2686.0,2269.0,4305.0,3426.0,3426.0,1154.0,3392.0,3025.0,1460.0,613.9,1897.0,1749.0,1199.0
2025-10-09,01,7,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251009&jcd=01&rno=7,official_table_v2,12.0,27.8,73.6,209.6,8.2,10.6,21.6,71.4,43.7,27.2,115.0,216.2,138.9,72.1,182.4,319.8,712.3,404.2,789.6,731.5,37.8,70.9,144.2,300.7,50.6,53.2,144.1,314.1,164.4,97.2,383.6,735.5,426.2,349.1,630.7,1044.0,1261.0,1107.0,1318.0,1579.0,12.0,10.7,19.7,57.3,29.5,27.9,63.6,138.0,21.1,27.0,35.3,70.6,42.0,72.5,50.2,84.9,239.4,332.0,251.8,261.5,145.8,91.5,238.2,474.9,200.1,125.6,403.4,731.5,89.0,84.1,164.1,300.4,414.5,541.1,311.0,833.2,936.7,1154.0,717.3,1242.0,469.4,241.1,511.2,881.9,727.6,558.9,859.6,1405.0,226.1,351.2,340.4,499.3,747.6,728.9,464.6,1322.0,1579.0,1623.0,1023.0,1669.0,1223.0,878.1,1869.0,1835.0,1643.0,1450.0,2057.0,2515.0,889.6,1201.0,1023.0,1253.0,2515.0,2499.0,1376.0,2663.0,2931.0,3233.0,1629.0,2931.0
2025-10-09,01,8,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251009&jcd=01&rno=8,official_table_v2,8.1,22.9,7.9,69.2,11.7,26.7,11.2,83.0,53.5,67.6,60.1,163.4,14.3,18.0,42.7,67.7,273.8,324.8,425.8,255.5,19.1,40.6,17.8,136.6,36.9,70.2,33.8,199.3,135.9,155.3,131.3,387.8,43.0,49.4,109.8,178.9,656.1,808.8,895.6,579.1,71.3,128.0,63.3,290.5,91.2,151.7,77.1,301.6,361.9,321.5,293.6,567.0,112.7,110.8,240.9,375.7,976.1,1241.0,1401.0,912.5,400.3,623.1,334.6,645.4,481.0,633.1,439.1,893.7,863.5,848.3,785.4,1651.0,395.2,496.9,635.9,583.8,1241.0,1677.0,2664.0,1410.0,53.7,72.7,155.3,146.7,83.3,107.9,221.5,289.1,133.0,161.9,282.6,390.9,311.5,423.7,456.7,473.6,316.3,529.7,693.8,701.7,1737.0,2010.0,2496.0,861.8,2108.0,3037.0,3650.0,2426.0,3447.0,3474.0,3878.0,2482.0,3447.0,4258.0,4300.0,2839.0,851.7,2440.0,1758.0,2510.0
2025-10-09,01,9,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251009&jcd=01&rno=9,official_table_v2,72.7,62.1,41.2,71.3,88.6,93.4,77.2,119.8,87.0,128.8,71.9,97.8,55.4,100.5,79.4,65.2,138.6,198.5,165.6,103.2,112.2,84.6,59.1,95.4,150.2,103.0,72.1,127.3,97.9,119.4,35.9,54.4,66.4,86.0,39.4,35.7,135.1,164.3,86.1,58.1,260.4,274.2,206.7,370.4,278.1,120.2,89.8,172.1,318.2,147.4,103.7,177.3,251.7,120.7,126.0,160.1,587.7,261.1,256.7,193.5,143.2,299.1,81.0,110.4,153.2,129.5,41.2,62.3,453.7,181.7,118.1,191.6,57.0,28.2,92.4,19.7,104.1,58.0,170.0,35.7,85.0,189.4,93.9,73.5,81.6,90.7,43.5,42.2,290.8,138.7,149.4,165.3,73.1,37.7,117.3,25.0,70.8,39.9,130.2,35.9,258.5,494.9,288.1,180.3,258.0,264.6,133.1,88.7,673.5,344.9,366.8,267.1,238.0,108.1,293.1,65.1,119.2,64.6,180.3,58.4
2025-10-09,01,10,official_closing,closing_displayed,https://www.boatrace.jp/owpc/pc/race/odds3t?hd=20251009&jcd=01&rno=10,official_table_v2,12.5,31.3,9.4,83.5,20.8,65.4,21.5,126.5,69.0,119.0,74.1,254.2,14.9,24.2,52.8,97.0,324.8,444.9,568.2,337.9,17.8,51.2,10.7,96.9,33.4,84.6,20.4,145.6,155.8,184.3,109.1,338.9,18.5,20.0,68.8,74.5,429.2,543.8,827.9,291.8,64.1,158.7,55.5,288.1,78.9,159.3,49.0,267.7,366.4,345.1,314.3,776.1,75.1,59.2,223.1,265.9,1009.0,888.6,1702.0,805.7,361.7,641.7,273.6,843.9,478.1,624.8,297.2,852.7,980.2,835.2,731.3,1682.0,334.2,303.7,572.7,656.4,1723.0,1677.0,2338.0,1474.0,38.4,57.4,135.9,134.1,41.9,46.7,131.7,102.8,90.0,79.2,313.4,254.1,270.6,209.5,395.8,457.8,307.5,245.6,402.8,703.4,1541.0,2246.0,3187.0,1444.0,2037.0,1953.0,3002.0,1074.0,3117.0,2291.0,3297.0,2136.0,3961.0,3478.0,3961.0,3134.0,1702.0,1068.0,2001.0,2604.0
